,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,35,0,2,2,10,44.3,28.6,79,2020,Round 18
1,2,Reilly O'Brien,RUC,30,1,1,2,10,50,33.3,60,2020,Round 18
2,3,Sean Darcy,RUC,29,0,4,4,7,51.8,24.1,56,2020,Round 18
3,3,Marc Pittonet,RUC,29,4,0,4,9,42,31,69,2020,Round 18
4,3,Paddy Ryder,RUC,29,0,3,3,8,63,27.6,46,2020,Round 18
5,6,Jarrod Witts,RUC,28,0,0,0,9,50.9,32.1,55,2020,Round 18
6,7,Max Gawn,RUC,26,1,1,2,10,60.5,38.5,43,2020,Round 18
7,8,Oscar McInerney,RUC,24,2,3,5,6,53.3,25,45,2020,Round 18
8,8,Toby Nankervis,RUC,24,1,1,2,3,48,12.5,50,2020,Round 18
9,10,Scott Lycett,RUC,23,3,0,3,6,39.7,26.1,58,2020,Round 18
10,10,Nic Naitanui,RUC,23,1,4,5,9,44.2,39.1,52,2020,Round 18
11,12,Todd Goldstein,RUC,22,1,3,4,4,38.6,18.2,57,2020,Round 18
12,12,Callum Sinclair,RUC,22,1,3,4,8,43.1,36.4,51,2020,Round 18
13,14,Tim English,RUC,19,1,2,3,7,28.4,36.8,67,2020,Round 18
14,15,Jonathon Ceglar,RUC,17,1,1,2,3,40.5,17.6,42,2020,Round 18
15,16,Rory Lobb,RUC,15,0,0,0,5,57.7,33.3,26,2020,Round 18
16,17,Sam Draper,RUC,13,0,0,0,4,37.1,30.8,35,2020,Round 18
17,17,Stefan Martin,RUC,13,2,0,2,4,35.1,30.8,37,2020,Round 18
18,19,Mark Blicavs,KEYD,12,1,1,2,6,41.4,50,29,2020,Round 18
19,19,Shane Mumford,RUC,12,1,1,2,3,24,25,50,2020,Round 18
20,21,Esava Ratugolea,KEYF,10,1,0,1,5,52.6,50,19,2020,Round 18
21,22,Ben McEvoy,RUC,8,1,0,1,2,57.1,25,14,2020,Round 18
22,23,Rowan Marshall,RUC,7,0,4,4,2,38.9,28.6,18,2020,Round 18
23,24,Mason Cox,KEYF,6,0,0,0,3,100,50,6,2020,Round 18
24,25,Levi Casboult,KEYF,5,0,0,0,1,55.6,20,9,2020,Round 18
25,25,Bailey J. Williams,RUC,5,0,0,0,2,50,40,10,2020,Round 18
26,27,Peter Ladhams,RUC,4,0,1,1,2,16,50,25,2020,Round 18
27,27,Daniel McStay,KEYF,4,0,0,0,1,66.7,25,6,2020,Round 18
28,29,Aliir Aliir,KEYD,3,3,0,3,1,42.9,33.3,7,2020,Round 18
29,29,Josh Bruce,KEYF,3,0,0,0,1,33.3,33.3,9,2020,Round 18
30,29,Sam Day,KEYF,3,0,0,0,2,21.4,66.7,14,2020,Round 18
31,29,Tom Hawkins,KEYF,3,0,1,1,1,33.3,33.3,9,2020,Round 18
32,29,Elliott Himmelberg,KEYF,3,0,0,0,1,50,33.3,6,2020,Round 18
33,29,Tim O'Brien,KEYF,3,0,0,0,1,21.4,33.3,14,2020,Round 18
34,29,James Stewart,KEYF,3,0,0,0,1,42.9,33.3,7,2020,Round 18
35,36,Mitch Brown,KEYF,2,0,0,0,0,33.3,0,6,2020,Round 18
