,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Ivan Maric,RUC,49,4,5,9,18,42.6,36.7,115,2012,Round 18
1,2,Todd Goldstein,RUC,48,5,2,7,14,50,29.2,96,2012,Round 18
2,3,Mike Pyke,RUC,47,1,1,2,11,64.4,23.4,73,2012,Round 18
3,4,Trent West,RUC,46,1,0,1,10,56.1,21.7,82,2012,Round 18
4,5,Matthew Kreuzer,RUC,45,1,1,2,10,38.5,22.2,117,2012,Round 18
5,6,Nic Naitanui,RUC,36,1,1,2,8,66.7,22.2,54,2012,Round 18
6,7,Will Minson,RUC,31,3,3,6,11,45.6,35.5,68,2012,Round 18
7,8,Jonathan Giles,RUC,29,1,1,2,7,54.7,24.1,53,2012,Round 18
8,9,Ben McEvoy,RUC,27,1,0,1,4,44.3,14.8,61,2012,Round 18
9,9,Jake Spencer,RUC,27,2,1,3,6,41.5,22.2,65,2012,Round 18
10,11,Tom Bellchambers,RUC,26,2,2,4,8,45.6,30.8,57,2012,Round 18
11,11,Shaun McKernan,KEYF,26,1,1,2,10,41.9,38.5,62,2012,Round 18
12,13,Max Bailey,RUC,25,0,1,1,8,43.9,32,57,2012,Round 18
13,14,Jonathon Griffin,RUC,24,0,0,0,6,34.3,25,70,2012,Round 18
14,15,Matthew Lobbe,RUC,22,2,2,4,6,34.9,27.3,63,2012,Round 18
15,15,Cameron Wood,RUC,22,0,2,2,7,34.9,31.8,63,2012,Round 18
16,17,David Hille,KEYF,17,0,0,0,7,48.6,41.2,35,2012,Round 18
17,17,Ben Hudson,RUC,17,5,4,9,3,25.8,17.6,66,2012,Round 18
18,19,Dean Cox,RUC,16,0,2,2,3,38.1,18.8,42,2012,Round 18
19,20,Zac Smith,RUC,15,1,2,3,3,23.1,20,65,2012,Round 18
20,21,Charlie Dixon,KEYD,11,0,1,1,2,35.5,18.2,31,2012,Round 18
21,21,Josh Jenkins,KEYF,11,0,1,1,3,28.9,27.3,38,2012,Round 18
22,21,Stefan Martin,RUC,11,0,2,2,3,28.9,27.3,38,2012,Round 18
23,24,Israel Folau,KEYF,10,0,1,1,5,41.7,50,24,2012,Round 18
24,25,Daniel Merrett,KEYF,8,0,0,0,2,18.2,25,44,2012,Round 18
25,25,Jarryd Roughead,KEYF,8,3,1,4,2,23.5,25,34,2012,Round 18
26,27,Kepler Bradley,KEYF,7,1,0,1,0,35,0,20,2012,Round 18
27,27,Beau Maister,KEYF,7,2,0,2,1,36.8,14.3,19,2012,Round 18
28,29,Chris Dawes,KEYF,6,0,0,0,2,42.9,33.3,14,2012,Round 18
29,30,Levi Casboult,KEYF,5,0,0,0,1,55.6,20,9,2012,Round 18
30,30,Jordan Roughead,KEYD,5,0,0,0,1,83.3,20,6,2012,Round 18
31,32,Luke McGuane,KEYF,4,0,0,0,1,26.7,25,15,2012,Round 18
32,32,Bret Thornton,KEYF,4,0,0,0,0,80,0,5,2012,Round 18
33,32,Josh Walker,KEYF,4,0,2,2,0,33.3,0,12,2012,Round 18
34,32,Justin Westhoff,KEYF,4,0,1,1,0,25,0,16,2012,Round 18
35,36,Jared Brennan,DEF,3,2,1,3,0,0,0,0,2012,Round 18
36,36,Brett Deledio,MID,3,2,3,5,1,0,33.3,0,2012,Round 18
37,36,Karmichael Hunt,MID,3,0,0,0,1,0,33.3,0,2012,Round 18
38,36,Quinten Lynch,KEYF,3,0,0,0,0,15,0,20,2012,Round 18
39,40,Josh Caddy,MID,2,2,0,2,1,0,50,0,2012,Round 18
40,40,Lachlan Hansen,KEYF,2,0,1,1,1,40,50,5,2012,Round 18
41,40,Liam Jones,KEYF,2,0,0,0,0,40,0,5,2012,Round 18
42,40,Jordan Lewis,FWD,2,1,1,2,1,100,50,1,2012,Round 18
43,40,John McCarthy,MID,2,0,2,2,1,0,50,0,2012,Round 18
44,40,Lewis Roberts-Thomson,KEYF,2,0,1,1,0,8,0,25,2012,Round 18
45,40,Scott Thompson,MID,2,3,5,8,1,0,50,0,2012,Round 18
46,40,Jackson Trengove,KEYD,2,0,1,1,1,20,50,10,2012,Round 18
47,48,Michael Barlow,MID,1,1,3,4,1,0,100,0,2012,Round 18
48,48,Jimmy Bartel,MID,1,0,0,0,0,0,0,0,2012,Round 18
49,48,Troy Chaplin,KEYD,1,0,0,0,0,0,0,0,2012,Round 18
50,48,Sam Gilbert,DEF,1,0,0,0,0,0,0,0,2012,Round 18
51,48,Darren Glass,KEYD,1,0,0,0,1,0,100,0,2012,Round 18
52,48,Toby Greene,MID,1,3,2,5,1,0,100,0,2012,Round 18
53,48,Shaun Grigg,MID,1,1,2,3,0,0,0,0,2012,Round 18
54,48,Pearce Hanley,DEF,1,1,1,2,0,0,0,0,2012,Round 18
55,48,Tom Hawkins,KEYF,1,0,0,0,0,16.7,0,6,2012,Round 18
56,48,James Hawksley,DEF,1,0,1,1,1,0,100,0,2012,Round 18
57,48,Will Hoskin-Elliott,MID,1,1,1,2,1,0,100,0,2012,Round 18
58,48,Jeremy Howe,FWD,1,0,5,5,1,0,100,0,2012,Round 18
59,48,Garrick Ibbotson,DEF,1,0,2,2,0,0,0,0,2012,Round 18
60,48,Michael Johnson,KEYD,1,0,0,0,0,0,0,0,2012,Round 18
61,48,Justin Koschitzke,KEYF,1,0,0,0,0,50,0,2,2012,Round 18
62,48,Ryan Lester,DEF,1,0,1,1,0,0,0,0,2012,Round 18
63,48,Tom J. Lynch,KEYF,1,0,0,0,0,100,0,1,2012,Round 18
64,48,Tendai Mzungu,MID,1,0,1,1,0,0,0,0,2012,Round 18
65,48,Rhys Palmer,MID,1,0,0,0,1,0,100,0,2012,Round 18
66,48,Drew Petrie,KEYF,1,0,0,0,0,50,0,2,2012,Round 18
67,48,Jack Redden,MID,1,3,8,11,0,0,0,0,2012,Round 18
68,48,Matt Rosa,MID,1,0,2,2,1,100,100,1,2012,Round 18
69,48,Liam Shiels,MID,1,1,3,4,1,0,100,0,2012,Round 18
70,48,Harry Taylor,KEYD,1,0,0,0,0,0,0,0,2012,Round 18
71,48,Jack Trengove,MID,1,0,2,2,0,0,0,0,2012,Round 18
72,48,Shane Tuck,MID,1,4,5,9,0,100,0,1,2012,Round 18
73,48,Callan Ward,MID,1,4,2,6,0,0,0,0,2012,Round 18
74,48,Dayne Zorko,MID,1,0,5,5,0,0,0,0,2012,Round 18
75,76,Gary Ablett,MID,0,3,4,7,0,0,0,1,2012,Round 18
76,76,Taylor Adams,FWD,0,3,4,7,0,0,0,0,2012,Round 18
