,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Stefan Martin,RUC,58,1,7,8,15,64.4,25.9,90,2018,Round 10
1,2,Max Gawn,RUC,49,2,0,2,24,72.1,49,68,2018,Round 10
2,3,Tom Bellchambers,RUC,45,1,2,3,19,50,42.2,90,2018,Round 10
3,4,Todd Goldstein,RUC,42,1,2,3,16,52.5,38.1,80,2018,Round 10
4,5,Matthew Kreuzer,RUC,39,2,2,4,12,49.4,30.8,79,2018,Round 10
5,6,Brodie Grundy,RUC,38,1,6,7,14,55.9,36.8,68,2018,Round 10
6,6,Rory Lobb,RUC,38,1,2,3,15,41.3,39.5,92,2018,Round 10
7,8,Aaron Sandilands,RUC,35,3,1,4,7,60.3,20,58,2018,Round 10
8,9,Nic Naitanui,RUC,34,0,3,3,8,58.6,23.5,58,2018,Round 10
9,10,Rhys Stanley,RUC,32,0,1,1,4,49.2,12.5,65,2018,Round 10
10,11,Tom Hickey,RUC,29,3,4,7,13,43.3,44.8,67,2018,Round 10
11,12,Toby Nankervis,RUC,25,0,2,2,9,41,36,61,2018,Round 10
12,13,Ben McEvoy,RUC,22,1,0,1,5,36.7,22.7,60,2018,Round 10
13,14,Sam Jacobs,RUC,21,0,0,0,5,30.4,23.8,69,2018,Round 10
14,14,Callum Sinclair,RUC,21,0,1,1,5,25.3,23.8,83,2018,Round 10
15,16,Scott Lycett,RUC,18,0,3,3,6,47.4,33.3,38,2018,Round 10
16,17,Shaun McKernan,KEYF,15,0,0,0,2,62.5,13.3,24,2018,Round 10
17,18,Oscar McInerney,KEYF,14,0,1,1,3,77.8,21.4,18,2018,Round 10
18,19,Jonathon Ceglar,RUC,12,1,0,1,4,34.3,33.3,35,2018,Round 10
19,20,Tom Boyd,RUC,9,2,0,2,0,28.1,0,32,2018,Round 10
20,20,Jordan Roughead,RUC,9,1,0,1,0,24.3,0,37,2018,Round 10
21,22,Jake Carlisle,KEYD,7,1,2,3,4,70,57.1,10,2018,Round 10
22,23,Brennan Cox,KEYF,6,0,0,0,3,18.2,50,33,2018,Round 10
23,23,Jonathon Patton,KEYF,6,2,1,3,0,27.3,0,22,2018,Round 10
24,25,Tim Smith,KEYF,5,0,0,0,3,35.7,60,14,2018,Round 10
25,26,Mason Cox,KEYF,4,0,0,0,1,36.4,25,11,2018,Round 10
26,26,Sam Durdin,KEYD,4,0,0,0,1,30.8,25,13,2018,Round 10
27,26,Harry McKay,KEYF,4,0,0,0,2,40,50,10,2018,Round 10
28,26,Jackson Trengove,KEYD,4,0,1,1,1,44.4,25,9,2018,Round 10
29,30,Josh Jenkins,KEYF,3,0,0,0,0,37.5,0,8,2018,Round 10
30,31,Kyle Hartigan,KEYD,2,0,0,0,1,100,50,2,2018,Round 10
31,31,Esava Ratugolea,KEYF,2,0,0,0,0,66.7,0,3,2018,Round 10
32,31,Sam Rowe,KEYD,2,0,0,0,0,100,0,2,2018,Round 10
33,34,Mark Blicavs,KEYD,1,0,0,0,0,33.3,0,3,2018,Round 10
34,34,Lance Franklin,KEYF,1,0,0,0,0,100,0,1,2018,Round 10
35,34,Nat Fyfe,MID,1,5,3,8,1,33.3,100,3,2018,Round 10
36,34,Tom Hawkins,KEYF,1,0,0,0,1,11.1,100,9,2018,Round 10
37,38,Gary Ablett,MID,0,0,2,2,0,0,0,0,2018,Round 10
38,38,Taylor Adams,MID,0,1,3,4,0,0,0,0,2018,Round 10
39,38,Brendon Ah Chee,FWD,0,1,1,2,0,0,0,0,2018,Round 10
40,38,Patrick Ambrose,KEYD,0,0,0,0,0,0,0,0,2018,Round 10
41,38,Jed Anderson,MID,0,1,4,5,0,0,0,0,2018,Round 10
42,38,Harris Andrews,KEYD,0,0,1,1,0,0,0,0,2018,Round 10
43,38,Flynn Appleby,DEF,0,0,0,0,0,0,0,0,2018,Round 10
44,38,David Astbury,KEYD,0,0,0,0,0,0,0,0,2018,Round 10
45,38,Rory Atkins,MID,0,0,0,0,0,0,0,0,2018,Round 10
46,38,Shaun Atley,FWD,0,0,0,0,0,0,0,0,2018,Round 10
47,38,Logan Austin,KEYD,0,0,0,0,0,0,0,0,2018,Round 10
48,38,Mark Baguley,FWD,0,0,0,0,0,0,0,0,2018,Round 10
49,38,Zac Bailey,FWD,0,0,0,0,0,0,0,0,2018,Round 10
50,38,Hayden Ballantyne,FWD,0,0,1,1,0,0,0,0,2018,Round 10
51,38,Bailey Banfield,FWD,0,1,2,3,0,0,0,0,2018,Round 10
52,38,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2018,Round 10
53,38,Dayne Beams,MID,0,3,6,9,0,0,0,0,2018,Round 10
54,38,Jarrod Berry,MID,0,1,4,5,0,0,0,0,2018,Round 10
55,38,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2018,Round 10
56,38,Jed Bews,DEF,0,0,1,1,0,0,0,0,2018,Round 10
57,38,Jack Billings,FWD,0,0,0,0,0,0,0,0,2018,Round 10
58,38,Aaron Black,DEF,0,0,1,1,0,0,0,0,2018,Round 10
59,38,Connor Blakely,DEF,0,0,0,0,0,0,0,0,2018,Round 10
60,38,Marcus Bontempelli,MID,0,4,1,5,0,0,0,0,2018,Round 10
61,38,Angus Brayshaw,MID,0,3,1,4,0,0,0,0,2018,Round 10
62,38,Andrew Brayshaw,MID,0,0,2,2,0,0,0,0,2018,Round 10
63,38,Luke Breust,FWD,0,0,0,0,0,0,0,0,2018,Round 10
