,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,60,4,3,7,19,62.5,31.7,96,2019,Round 19
1,2,Ben McEvoy,RUC,41,2,5,7,16,50,39,82,2019,Round 19
2,3,Max Gawn,RUC,40,3,3,6,10,54.1,25,74,2019,Round 19
3,4,Brodie Grundy,RUC,36,0,4,4,15,57.1,41.7,63,2019,Round 19
4,5,Andrew Phillips,RUC,35,3,0,3,16,47.3,45.7,74,2019,Round 19
5,5,Aaron Sandilands,RUC,35,1,2,3,13,71.4,37.1,49,2019,Round 19
6,5,Zac Smith,RUC,35,3,2,5,7,63.6,20,55,2019,Round 19
7,8,Todd Goldstein,RUC,33,2,2,4,13,50.8,39.4,65,2019,Round 19
8,9,Reilly O'Brien,RUC,32,2,5,7,2,39.5,6.3,81,2019,Round 19
9,10,Zac Clarke,RUC,24,3,2,5,7,29.6,29.2,81,2019,Round 19
10,11,Scott Lycett,RUC,22,0,5,5,10,42.3,45.5,52,2019,Round 19
11,11,Rowan Marshall,RUC,22,3,5,8,10,29.7,45.5,74,2019,Round 19
12,13,Dawson Simpson,RUC,21,1,0,1,9,39.6,42.9,53,2019,Round 19
13,14,Paddy Ryder,RUC,20,1,0,1,3,74.1,15,27,2019,Round 19
14,15,Sean Darcy,RUC,19,0,2,2,5,63.3,26.3,30,2019,Round 19
15,16,Ivan Soldo,RUC,15,1,1,2,5,27.8,33.3,54,2019,Round 19
16,17,Tim English,RUC,14,2,0,2,3,21.9,21.4,64,2019,Round 19
17,18,Tom Hickey,RUC,12,2,2,4,3,27.3,25,44,2019,Round 19
18,18,Stefan Martin,RUC,12,1,5,6,4,20.7,33.3,58,2019,Round 19
19,18,Oscar McInerney,RUC,12,0,0,0,6,34.3,50,35,2019,Round 19
20,21,Levi Casboult,KEYF,10,1,1,2,4,35.7,40,28,2019,Round 19
21,21,Hayden McLean,RUC,10,1,1,2,3,19.2,30,52,2019,Round 19
22,23,Josh Jenkins,KEYF,9,0,0,0,1,42.9,11.1,21,2019,Round 19
23,23,Esava Ratugolea,KEYF,9,1,0,1,2,64.3,22.2,14,2019,Round 19
24,25,Oscar Allen,KEYF,7,1,1,2,1,41.2,14.3,17,2019,Round 19
25,26,Jonathon Ceglar,RUC,6,0,1,1,2,50,33.3,12,2019,Round 19
26,26,Mabior Chol,RUC,6,1,3,4,3,26.1,50,23,2019,Round 19
27,26,Mason Cox,KEYF,6,1,2,3,2,40,33.3,15,2019,Round 19
28,26,Shane Mumford,RUC,6,0,2,2,0,18.8,0,32,2019,Round 19
29,30,Ben Brown,KEYF,5,0,3,3,0,38.5,0,13,2019,Round 19
