,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,40,0,0,0,9,51.3,22.5,78,2016,Round 6
1,2,Shaun Hampson,RUC,39,2,1,3,13,69.6,33.3,56,2016,Round 6
2,3,Max Gawn,RUC,38,1,2,3,12,48.1,31.6,79,2016,Round 6
3,4,Tom Hickey,RUC,36,2,1,3,11,42.4,30.6,85,2016,Round 6
4,4,Kurt Tippett,RUC,36,1,3,4,5,48,13.9,75,2016,Round 6
5,6,Daniel Currie,RUC,34,1,0,1,7,50.7,20.6,67,2016,Round 6
6,6,Matthew Leuenberger,RUC,34,1,1,2,8,44.2,23.5,77,2016,Round 6
7,8,Shane Mumford,RUC,33,1,3,4,8,43.4,24.2,76,2016,Round 6
8,9,Sam Jacobs,RUC,30,0,3,3,10,50,33.3,60,2016,Round 6
9,9,Nic Naitanui,RUC,30,3,5,8,19,50.8,63.3,59,2016,Round 6
10,11,Stefan Martin,RUC,28,0,2,2,7,32.9,25,85,2016,Round 6
11,12,Ben McEvoy,RUC,24,2,0,2,5,42.1,20.8,57,2016,Round 6
12,13,Jonathon Ceglar,RUC,22,1,0,1,1,50,4.5,44,2016,Round 6
13,13,Ivan Maric,RUC,22,1,0,1,6,52.4,27.3,42,2016,Round 6
14,15,Tom Campbell,RUC,18,0,3,3,5,39.1,27.8,46,2016,Round 6
15,16,Scott Lycett,RUC,17,3,2,5,3,51.5,17.6,33,2016,Round 6
16,16,Andrew Phillips,RUC,17,0,2,2,5,38.6,29.4,44,2016,Round 6
17,18,Jonathon Griffin,RUC,16,0,2,2,5,44.4,31.3,36,2016,Round 6
18,18,Callum Sinclair,RUC,16,1,0,1,0,55.2,0,29,2016,Round 6
19,20,Zac Clarke,RUC,15,0,1,1,4,36.6,26.7,41,2016,Round 6
20,20,Brodie Grundy,RUC,15,1,3,4,5,22.1,33.3,68,2016,Round 6
21,20,Matthew Kreuzer,RUC,15,1,1,2,2,33.3,13.3,45,2016,Round 6
22,23,Zac Smith,RUC,12,3,0,3,4,25.5,33.3,47,2016,Round 6
23,24,Jordan Roughead,RUC,11,0,0,0,0,26.2,0,42,2016,Round 6
24,24,Nathan Vardy,RUC,11,0,0,0,4,39.3,36.4,28,2016,Round 6
25,26,Dougal Howard,KEYF,8,0,3,3,1,15.4,12.5,52,2016,Round 6
26,27,Mark Blicavs,MID,7,2,3,5,2,100,28.6,1,2016,Round 6
27,27,Charlie Dixon,KEYF,7,0,0,0,1,30.4,14.3,23,2016,Round 6
28,27,Rory Lobb,KEYF,7,0,0,0,4,28,57.1,25,2016,Round 6
29,30,Mason Cox,KEYF,5,1,1,2,0,20.8,0,24,2016,Round 6
30,30,Bryce Gibbs,MID,5,3,7,10,1,0,20,0,2016,Round 6
31,30,Josh Jenkins,KEYF,5,0,0,0,2,29.4,40,17,2016,Round 6
32,30,Cameron Pedersen,KEYF,5,0,1,1,2,38.5,40,13,2016,Round 6
33,30,Mitch Robinson,MID,5,2,5,7,3,0,60,0,2016,Round 6
34,30,Josh Walker,KEYF,5,0,0,0,1,27.8,20,18,2016,Round 6
35,30,Justin Westhoff,KEYF,5,0,1,1,2,23.8,40,21,2016,Round 6
36,37,Nick Dal Santo,MID,4,0,1,1,1,0,25,0,2016,Round 6
37,37,Jordan Lewis,MID,4,2,1,3,1,0,25,0,2016,Round 6
38,39,Josh Bruce,KEYF,3,0,0,0,1,27.3,33.3,11,2016,Round 6
39,39,Jack Crisp,MID,3,1,0,1,1,0,33.3,0,2016,Round 6
40,39,Sam Fisher,KEYD,3,0,0,0,2,0,66.7,0,2016,Round 6
41,39,Callan Ward,MID,3,2,3,5,3,0,100,0,2016,Round 6
42,39,Peter Wright,KEYF,3,0,0,0,2,33.3,66.7,9,2016,Round 6
43,44,Tom Bell,FWD,2,0,3,3,0,100,0,1,2016,Round 6
44,44,Marcus Bontempelli,MID,2,1,2,3,1,0,50,0,2016,Round 6
45,44,Ben Brown,KEYF,2,0,1,1,0,20,0,10,2016,Round 6
46,44,Josh Caddy,FWD,2,2,1,3,0,0,0,0,2016,Round 6
47,44,Sam Frost,KEYD,2,0,0,0,1,50,50,4,2016,Round 6
48,44,Kyle Langford,FWD,2,0,1,1,1,0,50,0,2016,Round 6
49,44,Jack Riewoldt,KEYF,2,0,0,0,0,0,0,0,2016,Round 6
50,44,Matt Rosa,MID,2,0,0,0,1,0,50,0,2016,Round 6
51,44,Sebastian Ross,MID,2,2,1,3,0,0,0,0,2016,Round 6
