,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Mike Pyke,RUC,32,0,1,1,11,48.5,34.4,66,2014,Grand Final
1,2,Ben McEvoy,RUC,14,0,1,1,3,28.6,21.4,49,2014,Grand Final
2,3,David Hale,RUC,10,0,0,0,5,22.7,50,44,2014,Grand Final
3,4,Jordan Lewis,MID,8,3,4,7,2,0,25,0,2014,Grand Final
4,5,Kurt Tippett,KEYF,6,3,0,3,2,22.2,33.3,27,2014,Grand Final
5,6,Luke Hodge,MID,3,2,2,4,2,0,66.7,0,2014,Grand Final
6,7,Luke Parker,FWD,2,3,2,5,1,100,50,1,2014,Grand Final
7,8,Lance Franklin,KEYF,1,1,0,1,0,0,0,0,2014,Grand Final
8,8,Heath Grundy,KEYD,1,0,0,0,0,0,0,0,2014,Grand Final
9,8,Sam Reid,KEYF,1,1,0,1,0,0,0,0,2014,Grand Final
10,11,Grant Birchall,DEF,0,0,1,1,0,0,0,0,2014,Grand Final
11,11,Craig Bird,MID,0,0,3,3,0,0,0,0,2014,Grand Final
12,11,Luke Breust,FWD,0,1,3,4,0,0,0,1,2014,Grand Final
13,11,Shaun Burgoyne,DEF,0,0,3,3,0,0,0,0,2014,Grand Final
14,11,Harry Cunningham,FWD,0,0,0,0,0,0,0,0,2014,Grand Final
15,11,Taylor Duryea,DEF,0,0,0,0,0,0,0,0,2014,Grand Final
16,11,Josh Gibson,KEYD,0,1,0,1,0,0,0,0,2014,Grand Final
17,11,Adam Goodes,FWD,0,0,1,1,0,0,0,0,2014,Grand Final
18,11,Jack Gunston,FWD,0,0,0,0,0,0,0,0,2014,Grand Final
19,11,Dan Hannebery,MID,0,0,4,4,0,0,0,0,2014,Grand Final
20,11,Bradley Hill,FWD,0,0,1,1,0,0,0,0,2014,Grand Final
21,11,Kieren Jack,MID,0,1,2,3,0,0,0,0,2014,Grand Final
22,11,Lewis Jetta,FWD,0,0,0,0,0,0,0,0,2014,Grand Final
23,11,Josh P. Kennedy,MID,0,1,4,5,0,0,0,0,2014,Grand Final
24,11,Brian Lake,KEYD,0,0,0,0,0,0,0,0,2014,Grand Final
25,11,Will Langford,MID,0,1,1,2,0,0,0,0,2014,Grand Final
26,11,Jake Lloyd,FWD,0,0,0,0,0,0,0,0,2014,Grand Final
27,11,Nick Malceski,DEF,0,1,2,3,0,0,0,0,2014,Grand Final
28,11,Ben McGlynn,MID,0,3,1,4,0,0,0,0,2014,Grand Final
29,11,Jarrad McVeigh,MID,0,0,0,0,0,0,0,0,2014,Grand Final
30,11,Sam Mitchell,MID,0,4,3,7,0,0,0,0,2014,Grand Final
31,11,Paul Puopolo,FWD,0,0,0,0,0,0,0,0,2014,Grand Final
32,11,Dane Rampe,DEF,0,0,0,0,0,0,0,0,2014,Grand Final
33,11,Ted Richards,KEYD,0,0,0,0,0,0,0,0,2014,Grand Final
34,11,Cyril Rioli,FWD,0,0,1,1,0,0,0,0,2014,Grand Final
35,11,Gary Rohan,DEF,0,1,1,2,0,0,0,0,2014,Grand Final
36,11,Jarryd Roughead,KEYF,0,0,0,0,0,0,0,0,2014,Grand Final
37,11,Rhyce Shaw,DEF,0,0,0,0,0,0,0,0,2014,Grand Final
38,11,Liam Shiels,MID,0,1,3,4,0,0,0,0,2014,Grand Final
39,11,Isaac Smith,FWD,0,0,1,1,0,0,0,0,2014,Grand Final
40,11,Nick Smith,DEF,0,0,0,0,0,0,0,0,2014,Grand Final
41,11,Matt Spangher,KEYD,0,0,1,1,0,0,0,0,2014,Grand Final
42,11,Ben Stratton,KEYD,0,0,0,0,0,0,0,0,2014,Grand Final
43,11,Matthew Suckling,DEF,0,0,0,0,0,0,0,0,2014,Grand Final
