,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,David Hale,RUC,30,1,3,4,7,36.1,23.3,83,2012,Grand Final
1,2,Mike Pyke,RUC,29,0,4,4,3,40.8,10.3,71,2012,Grand Final
2,3,Jarryd Roughead,KEYF,18,1,2,3,6,48.6,33.3,37,2012,Grand Final
3,4,Shane Mumford,RUC,14,0,1,1,2,27.5,14.3,51,2012,Grand Final
4,5,Jordan Lewis,FWD,8,1,2,3,0,0,0,0,2012,Grand Final
5,6,Luke Hodge,MID,2,0,2,2,0,100,0,1,2012,Grand Final
6,7,Lance Franklin,KEYF,1,0,1,1,0,0,0,0,2012,Grand Final
7,7,Lewis Roberts-Thomson,KEYF,1,0,0,0,0,0,0,0,2012,Grand Final
8,7,Brad Sewell,MID,1,4,7,11,1,100,100,1,2012,Grand Final
9,10,Grant Birchall,DEF,0,1,1,2,0,0,0,0,2012,Grand Final
10,10,Craig Bird,FWD,0,1,2,3,0,0,0,0,2012,Grand Final
11,10,Jude Bolton,FWD,0,2,0,2,0,0,0,1,2012,Grand Final
12,10,Luke Breust,FWD,0,2,0,2,0,0,0,0,2012,Grand Final
13,10,Shaun Burgoyne,DEF,0,3,5,8,0,0,0,0,2012,Grand Final
14,10,Xavier Ellis,MID,0,1,1,2,0,0,0,0,2012,Grand Final
15,10,Josh Gibson,KEYD,0,0,0,0,0,0,0,0,2012,Grand Final
16,10,Adam Goodes,FWD,0,0,1,1,0,0,0,0,2012,Grand Final
17,10,Heath Grundy,KEYD,0,0,1,1,0,0,0,0,2012,Grand Final
18,10,Jack Gunston,FWD,0,0,1,1,0,0,0,0,2012,Grand Final
19,10,Dan Hannebery,MID,0,0,3,3,0,0,0,0,2012,Grand Final
20,10,Kieren Jack,MID,0,0,1,1,0,0,0,0,2012,Grand Final
21,10,Lewis Jetta,FWD,0,0,1,1,0,0,0,0,2012,Grand Final
22,10,Alex Johnson,DEF,0,0,0,0,0,0,0,0,2012,Grand Final
23,10,Josh P. Kennedy,MID,0,2,3,5,0,0,0,0,2012,Grand Final
24,10,Nick Malceski,DEF,0,0,1,1,0,0,0,1,2012,Grand Final
25,10,Marty Mattner,DEF,0,0,0,0,0,0,0,0,2012,Grand Final
26,10,Jarrad McVeigh,MID,0,0,4,4,0,0,0,0,2012,Grand Final
27,10,Sam Mitchell,MID,0,3,7,10,0,0,0,1,2012,Grand Final
28,10,Mitch Morton,FWD,0,0,0,0,0,0,0,0,2012,Grand Final
29,10,Ryan O'Keefe,MID,0,0,7,7,0,0,0,0,2012,Grand Final
30,10,Luke Parker,MID,0,0,1,1,0,0,0,0,2012,Grand Final
31,10,Paul Puopolo,FWD,0,0,0,0,0,0,0,0,2012,Grand Final
32,10,Sam Reid,KEYF,0,0,0,0,0,0,0,0,2012,Grand Final
33,10,Ted Richards,KEYD,0,0,0,0,0,0,0,0,2012,Grand Final
34,10,Cyril Rioli,FWD,0,1,0,1,0,0,0,0,2012,Grand Final
35,10,Shane Savage,FWD,0,0,0,0,0,0,0,0,2012,Grand Final
36,10,Ryan Schoenmakers,KEYD,0,0,2,2,0,0,0,0,2012,Grand Final
37,10,Rhyce Shaw,DEF,0,0,0,0,0,0,0,0,2012,Grand Final
38,10,Liam Shiels,MID,0,0,1,1,0,0,0,0,2012,Grand Final
39,10,Isaac Smith,MID,0,1,2,3,0,0,0,0,2012,Grand Final
40,10,Nick Smith,DEF,0,0,0,0,0,0,0,0,2012,Grand Final
41,10,Ben Stratton,KEYD,0,0,1,1,0,0,0,0,2012,Grand Final
42,10,Matthew Suckling,DEF,0,0,0,0,0,0,0,0,2012,Grand Final
43,10,Clinton Young,MID,0,0,1,1,0,0,0,0,2012,Grand Final
