,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Nic Naitanui,RUC,29,5,2,7,6,67.4,20.7,43,2019,Semi Finals
1,2,Shane Mumford,RUC,25,1,3,4,8,30.5,32,82,2019,Semi Finals
2,3,Stefan Martin,RUC,24,2,10,12,8,36.9,33.3,65,2019,Semi Finals
3,4,Oscar McInerney,RUC,20,2,2,4,6,52.6,30,38,2019,Semi Finals
4,5,Tom Hickey,RUC,12,0,2,2,3,46.2,25,26,2019,Semi Finals
5,5,Rhys Stanley,RUC,12,1,1,2,5,25.5,41.7,47,2019,Semi Finals
6,7,Jack Darling,KEYF,2,0,0,0,0,100,0,2,2019,Semi Finals
7,8,Jeremy Finlayson,KEYF,1,0,1,1,0,12.5,0,8,2019,Semi Finals
8,8,Tom Hawkins,KEYF,1,0,2,2,1,6.7,100,15,2019,Semi Finals
9,8,Esava Ratugolea,KEYF,1,0,0,0,1,11.1,100,9,2019,Semi Finals
10,11,Gary Ablett,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
11,11,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2019,Semi Finals
12,11,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2019,Semi Finals
13,11,Noah Answerth,DEF,0,0,1,1,0,0,0,0,2019,Semi Finals
14,11,Tom Atkins,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
15,11,Zac Bailey,DEF,0,0,1,1,0,0,0,0,2019,Semi Finals
16,11,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2019,Semi Finals
17,11,Jarrod Berry,MID,0,1,5,6,0,0,0,0,2019,Semi Finals
18,11,Jed Bews,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
19,11,Mark Blicavs,KEYD,0,1,1,2,0,0,0,0,2019,Semi Finals
20,11,Charles Cameron,FWD,0,0,1,1,0,0,0,0,2019,Semi Finals
21,11,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2019,Semi Finals
22,11,Allen Christensen,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
23,11,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2019,Semi Finals
24,11,Jamie Cripps,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
25,11,Luke Dahlhaus,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
26,11,Patrick Dangerfield,MID,0,5,0,5,0,0,0,0,2019,Semi Finals
27,11,Brent Daniels,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
28,11,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2019,Semi Finals
29,11,Andrew Gaff,MID,0,1,1,2,0,0,0,0,2019,Semi Finals
30,11,Darcy Gardiner,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
31,11,Toby Greene,FWD,0,2,3,5,0,0,0,0,2019,Semi Finals
32,11,Cameron Guthrie,MID,0,4,4,8,0,0,0,0,2019,Semi Finals
33,11,Nick Haynes,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
34,11,Jack Henry,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
35,11,Harry Himmelberg,KEYF,0,0,1,1,0,0,0,1,2019,Semi Finals
36,11,Eric Hipwood,KEYF,0,0,0,0,0,0,0,0,2019,Semi Finals
37,11,Luke Hodge,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
38,11,Jacob Hopper,MID,0,1,4,5,0,0,0,0,2019,Semi Finals
39,11,Shannon Hurn,DEF,0,0,1,1,0,0,0,0,2019,Semi Finals
40,11,Mark Hutchings,MID,0,0,0,0,0,0,0,0,2019,Semi Finals
41,11,Lewis Jetta,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
42,11,Josh Kelly,MID,0,2,2,4,0,0,0,0,2019,Semi Finals
43,11,Tim Kelly,MID,0,2,1,3,0,0,0,0,2019,Semi Finals
44,11,Adam Kennedy,DEF,0,0,1,1,0,0,0,0,2019,Semi Finals
45,11,Josh J. Kennedy,KEYF,0,0,0,0,0,0,0,0,2019,Semi Finals
46,11,Jake Kolodjashnij,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
47,11,Daniel Lloyd,FWD,0,0,1,1,0,0,0,0,2019,Semi Finals
48,11,Jarryd Lyons,MID,0,3,2,5,0,0,0,0,2019,Semi Finals
49,11,Chris Masten,MID,0,0,2,2,0,0,0,0,2019,Semi Finals
50,11,Lincoln McCarthy,FWD,0,1,1,2,0,0,0,0,2019,Semi Finals
51,11,Hugh McCluggage,MID,0,1,0,1,0,0,0,0,2019,Semi Finals
52,11,Jeremy McGovern,KEYD,0,0,1,1,0,0,0,0,2019,Semi Finals
53,11,Daniel McStay,KEYF,0,0,0,0,0,0,0,0,2019,Semi Finals
54,11,Sam Menegola,MID,0,1,2,3,0,0,0,0,2019,Semi Finals
55,11,Gryan Miers,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
56,11,Quinton Narkle,MID,0,0,1,1,0,0,0,0,2019,Semi Finals
57,11,Lachie Neale,MID,0,1,4,5,0,0,0,0,2019,Semi Finals
58,11,Jackson Nelson,DEF,0,0,0,0,0,0,0,0,2019,Semi Finals
59,11,Mark O'Connor,DEF,0,0,1,1,0,0,0,0,2019,Semi Finals
60,11,Brandan Parfitt,FWD,0,0,0,0,0,0,0,0,2019,Semi Finals
61,11,Harry Perryman,MID,0,0,0,0,0,0,0,0,2019,Semi Finals
62,11,Jack Petruccelle,FWD,0,0,1,1,0,0,0,0,2019,Semi Finals
63,11,Cam Rayner,FWD,0,0,1,1,0,0,0,0,2019,Semi Finals
64,11,Jack Redden,MID,0,2,2,4,0,0,0,0,2019,Semi Finals
65,11,Sam J. Reid,DEF,0,0,1,1,0,0,0,0,2019,Semi Finals
