,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sean Darcy,RUC,40,1,5,6,22,56.3,55,71,2021,Round 16
1,2,Scott Lycett,RUC,39,0,0,0,15,46.4,38.5,84,2021,Round 16
2,3,Reilly O'Brien,RUC,36,2,3,5,8,44.4,22.2,81,2021,Round 16
3,4,Sam Draper,RUC,34,0,0,0,12,45.3,35.3,75,2021,Round 16
4,5,Brodie Grundy,RUC,33,0,2,2,15,51.6,45.5,64,2021,Round 16
5,6,Todd Goldstein,RUC,30,1,2,3,11,56.6,36.7,53,2021,Round 16
6,6,Oscar McInerney,RUC,30,2,6,8,12,31.9,40,94,2021,Round 16
7,8,Shane Mumford,RUC,26,1,3,4,9,46.4,34.6,56,2021,Round 16
8,9,Mabior Chol,RUC,25,0,2,2,5,45.5,20,55,2021,Round 16
9,9,Nic Naitanui,RUC,25,1,2,3,12,46.3,48,54,2021,Round 16
10,11,Chris Burgess,RUC,24,2,3,5,5,31.6,20.8,76,2021,Round 16
11,12,Paddy Ryder,RUC,23,1,2,3,7,54.8,30.4,42,2021,Round 16
12,13,Rhys Stanley,RUC,22,0,4,4,5,34.4,22.7,64,2021,Round 16
13,14,Tom Hickey,RUC,21,3,3,6,10,29.2,47.6,72,2021,Round 16
14,15,Tom De Koning,RUC,20,1,0,1,6,40,30,50,2021,Round 16
15,16,Mark Blicavs,KEYD,17,0,1,1,3,50,17.6,34,2021,Round 16
16,16,Jonathon Ceglar,RUC,17,0,1,1,5,27.4,29.4,62,2021,Round 16
17,16,Tim English,RUC,17,0,1,1,7,28.3,41.2,60,2021,Round 16
18,16,Max Gawn,RUC,17,3,2,5,7,47.2,41.2,36,2021,Round 16
19,20,Rowan Marshall,RUC,15,0,0,0,4,37.5,26.7,40,2021,Round 16
20,21,Ben McEvoy,RUC,13,0,1,1,5,39.4,38.5,33,2021,Round 16
21,21,Nathan Vardy,RUC,13,1,1,2,7,50,53.8,26,2021,Round 16
22,21,Tristan Xerri,KEYF,13,0,0,0,3,52,23.1,25,2021,Round 16
23,24,Luke Jackson,RUC,12,0,1,1,2,34.3,16.7,35,2021,Round 16
24,25,Levi Casboult,KEYF,9,0,0,0,1,29,11.1,31,2021,Round 16
25,26,Peter Wright,RUC,8,0,1,1,0,33.3,0,24,2021,Round 16
26,27,Callum Coleman-Jones,KEYF,7,0,0,0,1,50,14.3,14,2021,Round 16
27,27,Lewis Young,KEYD,7,0,0,0,4,43.8,57.1,16,2021,Round 16
28,29,Matt Flynn,RUC,6,2,1,3,3,35.3,50,17,2021,Round 16
29,29,Taylor Walker,KEYF,6,0,2,2,2,42.9,33.3,14,2021,Round 16
30,31,Sam Day,KEYF,5,1,1,2,1,50,20,10,2021,Round 16
31,31,Charlie Dixon,KEYF,5,0,0,0,2,41.7,40,12,2021,Round 16
32,33,Joel Amartey,KEYF,4,1,1,2,1,30.8,25,13,2021,Round 16
33,33,Darcy Cameron,KEYF,4,0,3,3,0,17.4,0,23,2021,Round 16
34,35,Tom J. Lynch,KEYF,3,0,0,0,0,42.9,0,7,2021,Round 16
35,35,Riley Thilthorpe,KEYF,3,0,0,0,2,21.4,66.7,14,2021,Round 16
36,37,Tom Hawkins,KEYF,2,0,1,1,0,25,0,8,2021,Round 16
37,37,Marlion Pickett,MID,2,0,2,2,0,25,0,8,2021,Round 16
38,39,Blake Acres,MID,1,0,3,3,0,14.3,0,7,2021,Round 16
39,39,Josh Bruce,KEYF,1,0,0,0,0,50,0,2,2021,Round 16
40,39,Mason Cox,KEYF,1,0,0,0,0,50,0,2,2021,Round 16
41,39,Joe Daniher,KEYF,1,0,3,3,0,5.6,0,18,2021,Round 16
42,39,Jack Darling,KEYF,1,0,0,0,0,20,0,5,2021,Round 16
43,39,Tim Membrey,KEYF,1,0,1,1,1,14.3,100,7,2021,Round 16
44,39,Tim O'Brien,KEYF,1,0,0,0,0,16.7,0,6,2021,Round 16
45,46,Jake Aarts,FWD,0,0,0,0,0,0,0,0,2021,Round 16
46,46,Marcus Adams,KEYD,0,0,1,1,0,0,0,0,2021,Round 16
