,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Rowan Marshall,RUC,50,1,2,3,14,60.2,28,83,2023,Round 13
1,2,Toby Nankervis,RUC,49,1,3,4,12,54.4,24.5,90,2023,Round 13
2,3,Scott Lycett,RUC,43,3,0,3,11,65.2,25.6,66,2023,Round 13
3,4,Reilly O'Brien,RUC,37,1,0,1,16,49.3,43.2,75,2023,Round 13
4,5,Bailey J. Williams,RUC,35,4,2,6,8,44.3,22.9,79,2023,Round 13
5,6,Luke Jackson,RUC,33,2,1,3,7,36.3,21.2,91,2023,Round 13
6,7,Oscar McInerney,RUC,30,0,5,5,10,39,33.3,77,2023,Round 13
7,8,Brodie Grundy,RUC,26,1,0,1,5,61.9,19.2,42,2023,Round 13
8,9,Tom De Koning,RUC,22,2,1,3,6,41.5,27.3,53,2023,Round 13
9,10,Todd Goldstein,RUC,21,0,0,0,8,35,38.1,60,2023,Round 13
10,11,Kieren Briggs,RUC,20,5,3,8,10,32.8,50,61,2023,Round 13
11,11,Tim English,RUC,20,1,0,1,9,28.6,45,70,2023,Round 13
12,11,Tom Hickey,RUC,20,0,0,0,7,33.3,35,60,2023,Round 13
13,14,Lloyd Meek,RUC,18,1,2,3,8,47.4,44.4,38,2023,Round 13
14,14,Ned Reeves,RUC,18,0,1,1,7,36,38.9,50,2023,Round 13
15,16,Max Gawn,RUC,17,0,1,1,6,45.9,35.3,37,2023,Round 13
16,17,Andrew Phillips,RUC,15,0,0,0,3,55.6,20,27,2023,Round 13
17,18,Lachlan Keeffe,KEYF,14,0,0,0,4,70,28.6,20,2023,Round 13
18,19,Darcy Cameron,RUC,13,0,3,3,1,21.7,7.7,60,2023,Round 13
19,19,Sam Draper,RUC,13,1,0,1,5,38.2,38.5,34,2023,Round 13
20,19,Samson Ryan,RUC,13,0,1,1,1,54.2,7.7,24,2023,Round 13
21,22,Mason Cox,RUC,12,0,0,0,3,50,25,24,2023,Round 13
22,23,Callum Coleman-Jones,KEYF,8,1,0,1,0,36.4,0,22,2023,Round 13
23,23,Hayden McLean,RUC,8,0,0,0,1,47.1,12.5,17,2023,Round 13
24,25,Rory Lobb,KEYF,7,0,2,2,2,35,28.6,20,2023,Round 13
25,25,Riley Thilthorpe,KEYF,7,1,1,2,3,46.7,42.9,15,2023,Round 13
26,25,Josh Treacy,KEYF,7,1,0,1,1,30.4,14.3,23,2023,Round 13
27,28,Anthony Caminiti,KEYF,6,0,0,0,0,100,0,6,2023,Round 13
28,29,Charlie Dixon,KEYF,5,0,0,0,1,50,20,10,2023,Round 13
29,29,Taylor Walker,KEYF,5,0,1,1,1,62.5,20,8,2023,Round 13
30,31,Lewis Young,KEYD,4,0,1,1,1,80,25,5,2023,Round 13
31,32,Joel Amartey,KEYF,3,0,0,0,0,42.9,0,7,2023,Round 13
32,32,Jack Silvagni,KEYF,3,0,2,2,1,42.9,33.3,7,2023,Round 13
33,32,Jacob van Rooyen,KEYF,3,0,0,0,0,60,0,5,2023,Round 13
34,35,Jeremy Finlayson,KEYF,2,0,0,0,1,13.3,50,15,2023,Round 13
35,35,Robbie Fox,DEF,2,0,0,0,0,13.3,0,15,2023,Round 13
36,37,Oscar Allen,KEYF,1,0,0,0,0,100,0,1,2023,Round 13
37,37,Greg Clark,MID,1,0,0,0,0,11.1,0,9,2023,Round 13
38,37,Jack Darling,KEYF,1,0,1,1,1,11.1,100,9,2023,Round 13
39,37,Mitch Owens,KEYF,1,0,1,1,0,11.1,0,9,2023,Round 13
40,37,Cooper Sharman,KEYF,1,0,0,0,0,25,0,4,2023,Round 13
41,37,Peter Wright,KEYF,1,0,0,0,1,20,100,5,2023,Round 13
42,43,Blake Acres,MID,0,0,1,1,0,0,0,0,2023,Round 13
43,43,Taylor Adams,FWD,0,1,2,3,0,0,0,0,2023,Round 13
44,43,James Aish,MID,0,1,0,1,0,0,0,0,2023,Round 13
45,43,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2023,Round 13
46,43,Jye Amiss,KEYF,0,0,0,0,0,0,0,0,2023,Round 13
47,43,Karl Amon,MID,0,0,1,1,0,0,0,0,2023,Round 13
48,43,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2023,Round 13
49,43,Ryan Angwin,MID,0,0,1,1,0,0,0,0,2023,Round 13
