,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,47,0,4,4,11,61.8,23.4,76,2019,Round 12
1,2,Shane Mumford,RUC,35,1,0,1,8,43.8,22.9,80,2019,Round 12
2,3,Max Gawn,RUC,33,1,9,10,14,41.8,42.4,79,2019,Round 12
3,3,Ivan Soldo,RUC,33,0,4,4,6,40.2,18.2,82,2019,Round 12
4,3,Rhys Stanley,RUC,33,0,2,2,9,50,27.3,66,2019,Round 12
5,6,Brodie Grundy,RUC,30,2,2,4,7,39.5,23.3,76,2019,Round 12
6,7,Reilly O'Brien,RUC,29,5,4,9,11,38.2,37.9,76,2019,Round 12
7,8,Callum Sinclair,RUC,28,1,1,2,4,43.8,14.3,64,2019,Round 12
8,9,Todd Goldstein,RUC,27,2,1,3,9,37,33.3,73,2019,Round 12
9,9,Matthew Kreuzer,RUC,27,1,1,2,9,39.7,33.3,68,2019,Round 12
10,11,Tom Hickey,RUC,22,2,1,3,7,50,31.8,44,2019,Round 12
11,12,Stefan Martin,RUC,19,1,4,5,5,35.8,26.3,53,2019,Round 12
12,13,Archie Smith,RUC,14,1,1,2,5,43.8,35.7,32,2019,Round 12
13,14,Levi Casboult,KEYF,8,0,0,0,3,40,37.5,20,2019,Round 12
14,14,Esava Ratugolea,KEYF,8,1,0,1,3,40,37.5,20,2019,Round 12
15,14,Nathan Vardy,RUC,8,1,0,1,2,42.1,25,19,2019,Round 12
16,17,Mason Cox,KEYF,7,0,0,0,3,58.3,42.9,12,2019,Round 12
17,17,Josh Jenkins,KEYF,7,0,4,4,1,35,14.3,20,2019,Round 12
18,19,Ben Brown,KEYF,5,0,0,0,1,45.5,20,11,2019,Round 12
19,19,Adam Tomlinson,MID,5,1,2,3,1,31.3,20,16,2019,Round 12
20,19,Peter Wright,KEYF,5,0,0,0,0,41.7,0,12,2019,Round 12
21,22,Sam Reid,KEYF,3,0,0,0,1,42.9,33.3,7,2019,Round 12
22,23,Tom Hawkins,KEYF,2,0,2,2,0,15.4,0,13,2019,Round 12
23,23,Harry Taylor,KEYD,2,0,1,1,0,100,0,2,2019,Round 12
24,25,Nick Larkey,KEYF,1,0,0,0,1,25,100,4,2019,Round 12
25,25,Steven May,KEYD,1,0,0,0,0,100,0,1,2019,Round 12
26,27,Gary Ablett,FWD,0,0,2,2,0,0,0,0,2019,Round 12
27,27,James Aish,DEF,0,0,0,0,0,0,0,0,2019,Round 12
28,27,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
29,27,Jacob Allison,MID,0,0,1,1,0,0,0,0,2019,Round 12
30,27,Jed Anderson,MID,0,0,3,3,0,0,0,0,2019,Round 12
31,27,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
32,27,Noah Answerth,DEF,0,0,0,0,0,0,0,0,2019,Round 12
33,27,Tom Atkins,FWD,0,0,1,1,0,0,0,0,2019,Round 12
34,27,Rory Atkins,MID,0,0,2,2,0,0,0,0,2019,Round 12
35,27,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2019,Round 12
36,27,Oskar Baker,MID,0,0,1,1,0,0,0,0,2019,Round 12
37,27,Liam Baker,DEF,0,0,0,0,0,0,0,0,2019,Round 12
38,27,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
39,27,Noah Balta,RUC,0,0,0,0,0,0,0,1,2019,Round 12
40,27,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2019,Round 12
41,27,Nick Blakey,KEYF,0,0,0,0,0,0,0,0,2019,Round 12
42,27,Mark Blicavs,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
43,27,Angus Brayshaw,MID,0,2,0,2,0,0,0,0,2019,Round 12
44,27,Will Brodie,MID,0,2,4,6,0,0,0,0,2019,Round 12
45,27,Luke Brown,DEF,0,0,0,0,0,0,0,0,2019,Round 12
46,27,Callum L. Brown,FWD,0,0,0,0,0,0,0,0,2019,Round 12
47,27,Chris Burgess,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
48,27,Dan Butler,FWD,0,0,0,0,0,0,0,0,2019,Round 12
49,27,Josh Caddy,FWD,0,0,2,2,0,0,0,18,2019,Round 12
50,27,Charles Cameron,FWD,0,0,0,0,0,0,0,0,2019,Round 12
51,27,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2019,Round 12
52,27,Jason Castagna,FWD,0,0,1,1,0,0,0,0,2019,Round 12
53,27,Jordan Clark,MID,0,0,1,1,0,0,0,0,2019,Round 12
54,27,Ryan Clarke,MID,0,1,1,2,0,0,0,0,2019,Round 12
55,27,Tom Cole,DEF,0,0,0,0,0,0,0,0,2019,Round 12
56,27,Stephen Coniglio,MID,0,3,0,3,0,0,0,0,2019,Round 12
57,27,Josh Corbett,FWD,0,0,0,0,0,0,0,0,2019,Round 12
58,27,Trent Cotchin,MID,0,3,3,6,0,0,0,0,2019,Round 12
59,27,Patrick Cripps,MID,0,3,5,8,0,0,0,0,2019,Round 12
60,27,Jamie Cripps,FWD,0,0,2,2,0,0,0,0,2019,Round 12
61,27,Jack Crisp,DEF,0,0,1,1,0,0,0,0,2019,Round 12
62,27,Matt Crouch,MID,0,3,3,6,0,0,0,0,2019,Round 12
63,27,Brad Crouch,MID,0,2,5,7,0,0,0,0,2019,Round 12
64,27,Isaac Cumming,DEF,0,0,0,0,0,0,0,0,2019,Round 12
65,27,David Cuningham,FWD,0,0,2,2,0,0,0,0,2019,Round 12
66,27,Ben Cunnington,MID,0,6,8,14,0,0,0,0,2019,Round 12
67,27,Charlie Curnow,KEYF,0,0,1,1,0,0,0,0,2019,Round 12
68,27,Ed Curnow,MID,0,4,4,8,0,0,0,0,2019,Round 12
69,27,Luke Dahlhaus,FWD,0,0,2,2,0,0,0,0,2019,Round 12
70,27,Patrick Dangerfield,MID,0,2,1,3,0,0,0,1,2019,Round 12
71,27,Brent Daniels,FWD,0,1,1,2,0,0,0,0,2019,Round 12
72,27,Jack Darling,KEYF,0,0,0,0,0,0,0,8,2019,Round 12
73,27,Luke Davies-Uniacke,FWD,0,1,2,3,0,0,0,0,2019,Round 12
74,27,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
75,27,Jordan Dawson,DEF,0,0,1,1,0,0,0,0,2019,Round 12
76,27,Jordan De Goey,FWD,0,1,0,1,0,0,0,0,2019,Round 12
77,27,Brett Deledio,FWD,0,0,2,2,0,0,0,0,2019,Round 12
78,27,Richard Douglas,FWD,0,1,0,1,0,0,0,0,2019,Round 12
79,27,Paddy Dow,FWD,0,2,1,3,0,0,0,0,2019,Round 12
80,27,Liam Duggan,DEF,0,0,0,0,0,0,0,0,2019,Round 12
81,27,Trent Dumont,MID,0,0,1,1,0,0,0,0,2019,Round 12
82,27,Mitch Duncan,MID,0,0,2,2,0,0,0,0,2019,Round 12
83,27,Sam Durdin,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
84,27,Shane Edwards,DEF,0,2,0,2,0,0,0,0,2019,Round 12
85,27,Cameron Ellis-Yolmen,MID,0,1,3,4,0,0,0,0,2019,Round 12
86,27,Jeremy Finlayson,KEYF,0,0,0,0,0,0,0,0,2019,Round 12
87,27,Brayden Fiorini,MID,0,0,4,4,0,0,0,0,2019,Round 12
88,27,Zac Fisher,FWD,0,1,2,3,0,0,0,0,2019,Round 12
89,27,Oliver Florent,MID,0,1,0,1,0,0,0,0,2019,Round 12
90,27,Lance Franklin,KEYF,0,0,1,1,0,0,0,0,2019,Round 12
91,27,Bayley Fritsch,DEF,0,0,0,0,0,0,0,0,2019,Round 12
92,27,Sam Frost,KEYD,0,0,0,0,0,0,0,0,2019,Round 12
93,27,Andrew Gaff,MID,0,1,4,5,0,0,0,0,2019,Round 12
