,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,80,3,0,3,27,76.9,33.8,104,2015,Round 12
1,2,Max Gawn,RUC,44,2,3,5,7,52.4,15.9,84,2015,Round 12
2,3,Matthew Lobbe,RUC,42,3,0,3,16,43.3,38.1,97,2015,Round 12
3,4,Sam Jacobs,RUC,40,2,1,3,9,41.7,22.5,96,2015,Round 12
4,5,Stefan Martin,RUC,39,5,0,5,9,45.9,23.1,85,2015,Round 12
5,6,Nic Naitanui,RUC,33,1,2,3,14,70.2,42.4,47,2015,Round 12
6,7,David Hale,RUC,28,1,4,5,8,47.5,28.6,59,2015,Round 12
7,8,Mark Blicavs,RUC,25,4,2,6,7,34.2,28,73,2015,Round 12
8,8,Jake Spencer,RUC,25,0,0,0,7,62.5,28,40,2015,Round 12
9,10,Jonathon Ceglar,RUC,17,0,0,0,3,32.1,17.6,53,2015,Round 12
10,10,Matthew Kreuzer,RUC,17,0,1,1,6,33.3,35.3,51,2015,Round 12
11,12,Ivan Maric,RUC,15,1,1,2,2,23.8,13.3,63,2015,Round 12
12,12,Will Minson,RUC,15,0,1,1,6,38.5,40,39,2015,Round 12
13,14,Jordan Roughead,KEYD,14,1,0,1,2,28,14.3,50,2015,Round 12
14,14,Josh Walker,KEYF,14,0,1,1,1,29.2,7.1,48,2015,Round 12
15,16,Callum Sinclair,RUC,13,0,1,1,3,36.1,23.1,36,2015,Round 12
16,17,Cameron Wood,RUC,12,0,1,1,5,25,41.7,48,2015,Round 12
17,18,Matthew Leuenberger,RUC,10,0,1,1,5,55.6,50,18,2015,Round 12
18,18,Rory Lobb,RUC,10,1,0,1,3,12.3,30,81,2015,Round 12
19,20,Ben Brown,KEYF,7,0,0,0,2,43.8,28.6,16,2015,Round 12
20,21,Ben Griffiths,KEYF,6,1,0,1,2,46.2,33.3,13,2015,Round 12
21,22,Patrick Cripps,MID,5,3,6,9,2,0,40,0,2015,Round 12
22,22,Josh Jenkins,KEYF,5,1,0,1,0,29.4,0,17,2015,Round 12
23,22,Callan Ward,MID,5,1,3,4,1,0,20,0,2015,Round 12
24,25,Levi Casboult,KEYF,4,0,0,0,1,50,25,8,2015,Round 12
25,25,Ryan Griffen,MID,4,1,1,2,0,0,0,0,2015,Round 12
26,25,Jordan Lewis,MID,4,0,5,5,0,0,0,0,2015,Round 12
27,28,Marcus Bontempelli,MID,3,0,0,0,1,75,33.3,4,2015,Round 12
28,28,Josh Caddy,MID,3,1,5,6,2,0,66.7,0,2015,Round 12
29,28,Mitch Robinson,FWD,3,2,2,4,1,0,33.3,0,2015,Round 12
30,28,Jarryd Roughead,KEYF,3,3,2,5,1,0,33.3,0,2015,Round 12
31,32,Tom Boyd,KEYF,2,0,1,1,0,20,0,10,2015,Round 12
32,32,Jarrad Grant,MID,2,0,1,1,0,0,0,0,2015,Round 12
33,32,Hamish Hartlett,MID,2,1,0,1,2,0,100,0,2015,Round 12
34,32,Jack Riewoldt,KEYF,2,0,0,0,0,100,0,1,2015,Round 12
35,32,Isaac Smith,MID,2,0,1,1,0,0,0,0,2015,Round 12
36,32,Jack Steele,FWD,2,0,3,3,0,0,0,0,2015,Round 12
37,32,Adam Treloar,MID,2,0,6,6,0,0,0,0,2015,Round 12
38,32,Ty Vickery,KEYF,2,0,0,0,0,33.3,0,6,2015,Round 12
39,32,Justin Westhoff,KEYF,2,1,0,1,0,50,0,4,2015,Round 12
40,32,Ollie Wines,MID,2,2,5,7,0,0,0,0,2015,Round 12
41,32,Jack Ziebell,MID,2,2,4,6,0,0,0,0,2015,Round 12
42,43,Brendon Ah Chee,MID,1,0,2,2,0,0,0,0,2015,Round 12
43,43,Bryce Gibbs,MID,1,4,2,6,1,0,100,0,2015,Round 12
44,43,Tom Hawkins,KEYF,1,0,0,0,0,100,0,1,2015,Round 12
45,43,Darcy Lang,FWD,1,1,1,2,1,0,100,0,2015,Round 12
46,43,Jack Macrae,MID,1,5,3,8,0,0,0,0,2015,Round 12
47,43,Andrew Moore,MID,1,0,0,0,0,0,0,0,2015,Round 12
48,43,Jasper Pittard,DEF,1,0,1,1,0,0,0,0,2015,Round 12
49,43,Jack Redden,MID,1,1,1,2,0,0,0,0,2015,Round 12
50,43,Sam Rowe,KEYD,1,0,0,0,0,0,0,0,2015,Round 12
51,43,Rory Sloane,MID,1,3,3,6,0,0,0,0,2015,Round 12
52,43,Jackson Trengove,KEYD,1,0,0,0,1,16.7,100,6,2015,Round 12
53,54,Jed Adcock,FWD,0,0,0,0,0,0,0,0,2015,Round 12
54,54,Dennis Armfield,FWD,0,0,0,0,0,0,0,0,2015,Round 12
55,54,Shaun Atley,DEF,0,1,0,1,0,0,0,0,2015,Round 12
56,54,Rohan Bail,FWD,0,0,1,1,0,0,0,0,2015,Round 12
57,54,Jake Batchelor,DEF,0,0,0,0,0,0,0,0,2015,Round 12
58,54,Dayne Beams,MID,0,1,5,6,0,0,0,0,2015,Round 12
59,54,Hugh Beasley,KEYD,0,0,1,1,0,0,0,0,2015,Round 12
60,54,Tom Bell,FWD,0,0,1,1,0,0,0,0,2015,Round 12
61,54,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2015,Round 12
62,54,Rohan Bewick,FWD,0,0,0,0,0,0,0,0,2015,Round 12
63,54,Jed Bews,DEF,0,0,0,0,0,0,0,0,2015,Round 12
