,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,44,3,2,5,19,61.1,43.2,72,2022,Round 7
1,2,Todd Goldstein,RUC,36,3,5,8,9,50.7,25,71,2022,Round 7
2,3,Max Gawn,RUC,35,5,4,9,12,59.3,34.3,59,2022,Round 7
3,4,Braydon Preuss,RUC,34,0,2,2,11,60.7,32.4,56,2022,Round 7
4,5,Sam Draper,RUC,32,1,6,7,10,51.6,31.3,62,2022,Round 7
5,6,Lloyd Meek,RUC,28,2,2,4,12,36.4,42.9,77,2022,Round 7
6,7,Reilly O'Brien,RUC,27,1,5,6,7,33.3,25.9,81,2022,Round 7
7,7,Paddy Ryder,RUC,27,1,3,4,4,56.3,14.8,48,2022,Round 7
8,9,Peter Ladhams,RUC,25,1,3,4,4,28.7,16,87,2022,Round 7
9,9,Toby Nankervis,RUC,25,1,1,2,11,61,44,41,2022,Round 7
10,11,Oscar McInerney,RUC,24,1,2,3,8,47.1,33.3,51,2022,Round 7
11,12,Stefan Martin,RUC,21,1,3,4,10,35.6,47.6,59,2022,Round 7
12,12,Rhys Stanley,RUC,21,0,1,1,10,42,47.6,50,2022,Round 7
13,14,Mark Blicavs,RUC,20,1,3,4,3,55.6,15,36,2022,Round 7
14,14,Callum Coleman-Jones,RUC,20,1,1,2,4,58.8,20,34,2022,Round 7
15,14,Tom De Koning,RUC,20,1,1,2,11,31.7,55,63,2022,Round 7
16,14,Ivan Soldo,RUC,20,0,0,0,8,69,40,29,2022,Round 7
17,18,Darcy Fort,RUC,19,1,7,8,6,42.2,31.6,45,2022,Round 7
18,18,Max Lynch,RUC,19,1,1,2,8,27.9,42.1,68,2022,Round 7
19,20,Darcy Cameron,RUC,15,1,4,5,4,28.3,26.7,53,2022,Round 7
20,20,Matt Flynn,RUC,15,1,3,4,8,32.6,53.3,46,2022,Round 7
21,22,Sam Hayes,RUC,12,0,2,2,0,23.5,0,51,2022,Round 7
22,23,Tom Campbell,RUC,10,1,2,3,3,47.6,30,21,2022,Round 7
23,23,Luke Strnadica,RUC,10,3,1,4,4,22.7,40,44,2022,Round 7
24,25,Peter Wright,KEYF,9,1,0,1,2,56.3,22.2,16,2022,Round 7
25,26,Rory Lobb,KEYF,8,0,1,1,4,36.4,50,22,2022,Round 7
26,27,Mabior Chol,KEYF,6,0,2,2,5,46.2,83.3,13,2022,Round 7
27,27,Sam Reid,KEYF,6,0,0,0,3,25,50,24,2022,Round 7
28,27,Sam Weideman,KEYF,6,1,0,1,4,27.3,66.7,22,2022,Round 7
29,30,Zaine Cordy,KEYD,5,0,0,0,0,25,0,20,2022,Round 7
30,30,Hugh Dixon,KEYF,5,0,1,1,2,19.2,40,26,2022,Round 7
31,30,Jack Silvagni,KEYF,5,2,0,2,2,20,40,25,2022,Round 7
32,33,Jackson Callow,KEYF,3,0,0,0,1,21.4,33.3,14,2022,Round 7
33,33,Tom Hawkins,KEYF,3,0,0,0,0,21.4,0,14,2022,Round 7
34,33,Elliott Himmelberg,KEYF,3,0,0,0,1,20,33.3,15,2022,Round 7
35,33,Harry McKay,KEYF,3,0,2,2,0,25,0,12,2022,Round 7
36,37,Aiden Begg,RUC,2,1,2,3,1,6.5,50,31,2022,Round 7
37,37,Patrick Cripps,MID,2,4,6,10,1,50,50,4,2022,Round 7
38,37,Daniel McStay,KEYF,2,0,1,1,0,15.4,0,13,2022,Round 7
39,37,Taylor Walker,KEYF,2,0,1,1,0,28.6,0,7,2022,Round 7
40,41,Kaine Baldwin,KEYF,1,0,1,1,0,14.3,0,7,2022,Round 7
41,41,Tom McDonald,KEYF,1,0,0,0,0,100,0,1,2022,Round 7
42,41,Aaron Naughton,KEYF,1,0,0,0,1,16.7,100,6,2022,Round 7
43,44,Blake Acres,MID,0,0,2,2,0,0,0,0,2022,Round 7
44,44,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2022,Round 7
45,44,Taylor Adams,MID,0,1,1,2,0,0,0,0,2022,Round 7
46,44,Callum Ah Chee,MID,0,0,0,0,0,0,0,0,2022,Round 7
47,44,Ben Ainsworth,FWD,0,1,0,1,0,0,0,0,2022,Round 7
48,44,James Aish,MID,0,0,0,0,0,0,0,0,2022,Round 7
49,44,Aliir Aliir,KEYD,0,0,0,0,0,0,0,1,2022,Round 7
50,44,Karl Amon,MID,0,0,1,1,0,0,0,0,2022,Round 7
51,44,Noah Anderson,MID,0,4,2,6,0,0,0,0,2022,Round 7
52,44,Harris Andrews,KEYD,0,0,1,1,0,0,0,0,2022,Round 7
53,44,Noah Answerth,DEF,0,0,1,1,0,0,0,0,2022,Round 7
54,44,Lachie Ash,MID,0,1,2,3,0,0,0,0,2022,Round 7
55,44,Tom Atkins,DEF,0,0,1,1,0,0,0,0,2022,Round 7
56,44,Zac Bailey,FWD,0,0,0,0,0,0,0,0,2022,Round 7
57,44,Liam Baker,DEF,0,0,1,1,0,0,0,0,2022,Round 7
58,44,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2022,Round 7
59,44,Noah Balta,KEYD,0,0,0,0,0,0,0,0,2022,Round 7
60,44,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2022,Round 7
61,44,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2022,Round 7
62,44,Toby Bedford,FWD,0,0,1,1,0,0,0,0,2022,Round 7
63,44,James Bell,FWD,0,0,0,0,0,0,0,0,2022,Round 7
64,44,Miller Bergman,DEF,0,0,1,1,0,0,0,0,2022,Round 7
65,44,Jarrod Berry,MID,0,0,2,2,0,0,0,0,2022,Round 7
66,44,Sam Berry,MID,0,1,4,5,0,0,0,0,2022,Round 7
67,44,Jed Bews,DEF,0,0,0,0,0,0,0,0,2022,Round 7
