,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Jacobs,RUC,40,1,0,1,13,51.3,32.5,78,2016,Finals Week 1
1,2,Todd Goldstein,RUC,33,1,1,2,13,41.3,39.4,80,2016,Finals Week 1
2,3,Ben McEvoy,RUC,30,0,2,2,8,50,26.7,60,2016,Finals Week 1
3,4,Jonathan Giles,RUC,28,0,0,0,7,50.9,25,55,2016,Finals Week 1
4,5,Shane Mumford,RUC,24,0,1,1,6,38.1,25,63,2016,Finals Week 1
5,6,Sam Naismith,RUC,19,2,1,3,6,37.3,31.6,51,2016,Finals Week 1
6,7,Jordan Roughead,RUC,17,2,0,2,6,26.2,35.3,65,2016,Finals Week 1
7,8,Scott Lycett,RUC,16,2,2,4,5,53.3,31.3,30,2016,Finals Week 1
8,9,Zac Smith,RUC,15,0,1,1,6,35.7,40,42,2016,Finals Week 1
9,10,Kurt Tippett,RUC,14,2,0,2,3,40,21.4,35,2016,Finals Week 1
10,11,Mark Blicavs,MID,12,0,4,4,6,100,50,4,2016,Finals Week 1
11,12,Rhys Stanley,RUC,11,1,2,3,4,27.5,36.4,40,2016,Finals Week 1
12,13,Tom Boyd,KEYF,8,0,2,2,1,29.6,12.5,27,2016,Finals Week 1
13,13,Jack Fitzpatrick,RUC,8,3,1,4,1,32,12.5,25,2016,Finals Week 1
14,13,Josh Jenkins,KEYF,8,0,0,0,2,40,25,20,2016,Finals Week 1
15,16,Rory Lobb,KEYF,7,0,0,0,3,30.4,42.9,23,2016,Finals Week 1
16,17,Jeremy McGovern,KEYD,6,0,0,0,1,75,16.7,8,2016,Finals Week 1
17,17,Luke Parker,MID,6,1,3,4,3,0,50,0,2016,Finals Week 1
18,19,Majak Daw,RUC,4,0,1,1,0,44.4,0,9,2016,Finals Week 1
19,20,Josh Dunkley,FWD,3,0,2,2,0,100,0,1,2016,Finals Week 1
20,20,Callan Ward,MID,3,1,3,4,0,0,0,0,2016,Finals Week 1
21,20,Jack Ziebell,MID,3,2,1,3,0,0,0,0,2016,Finals Week 1
22,23,Ryan Griffen,MID,2,0,1,1,1,0,50,0,2016,Finals Week 1
23,23,Luke Hodge,DEF,2,3,3,6,0,0,0,0,2016,Finals Week 1
24,25,Aliir Aliir,KEYD,1,1,0,1,0,0,0,0,2016,Finals Week 1
25,25,Tom Barrass,KEYD,1,0,0,0,0,0,0,0,2016,Finals Week 1
