,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Nic Naitanui,RUC,48,3,2,5,15,72.7,31.3,66,2016,Round 9
1,2,Todd Goldstein,RUC,45,3,2,5,16,58.4,35.6,77,2016,Round 9
2,3,Shane Mumford,RUC,42,1,2,3,7,55.3,16.7,76,2016,Round 9
3,4,Daniel Currie,RUC,36,0,1,1,12,51.4,33.3,70,2016,Round 9
4,5,Kurt Tippett,RUC,35,2,2,4,8,57.4,22.9,61,2016,Round 9
5,6,Shaun Hampson,RUC,32,0,2,2,8,47.1,25,68,2016,Round 9
6,7,Matthew Leuenberger,RUC,30,0,2,2,5,44.8,16.7,67,2016,Round 9
7,8,Max Gawn,RUC,29,0,2,2,9,39.7,31,73,2016,Round 9
8,8,Sam Jacobs,RUC,29,2,1,3,14,46.8,48.3,62,2016,Round 9
9,10,Tom Campbell,RUC,23,0,0,0,3,40.4,13,57,2016,Round 9
10,10,Scott Lycett,RUC,23,2,1,3,6,63.9,26.1,36,2016,Round 9
11,12,Trent West,RUC,20,1,1,2,8,41.7,40,48,2016,Round 9
12,13,Jonathon Griffin,RUC,19,0,0,0,4,30.6,21.1,62,2016,Round 9
13,13,Stefan Martin,RUC,19,1,1,2,2,43.2,10.5,44,2016,Round 9
14,15,Tom Hickey,RUC,17,1,3,4,5,25,29.4,68,2016,Round 9
15,15,Ben McEvoy,RUC,17,1,2,3,3,32.7,17.6,52,2016,Round 9
16,17,Zac Clarke,RUC,15,0,1,1,5,31.9,33.3,47,2016,Round 9
17,17,Ben Griffiths,KEYF,15,1,0,1,1,41.7,6.7,36,2016,Round 9
18,19,Jonathon Ceglar,RUC,14,1,1,2,4,37.8,28.6,37,2016,Round 9
19,20,Brodie Grundy,RUC,13,2,4,6,3,23.6,23.1,55,2016,Round 9
20,20,Jackson Trengove,RUC,13,2,4,6,1,14.8,7.7,88,2016,Round 9
21,22,Jordan Roughead,RUC,12,0,0,0,4,34.3,33.3,35,2016,Round 9
22,22,Callum Sinclair,RUC,12,0,0,0,2,40,16.7,30,2016,Round 9
23,22,Zac Smith,RUC,12,1,1,2,2,27.9,16.7,43,2016,Round 9
24,22,Rhys Stanley,RUC,12,0,0,0,5,38.7,41.7,31,2016,Round 9
25,26,Mark Blicavs,MID,11,0,2,2,7,0,63.6,0,2016,Round 9
26,27,Jack Watts,KEYF,8,0,0,0,4,42.1,50,19,2016,Round 9
27,28,Connor Blakely,MID,7,2,4,6,3,0,42.9,0,2016,Round 9
28,28,Daniel Gorringe,KEYF,7,0,2,2,2,11.3,28.6,62,2016,Round 9
29,30,Joe Daniher,KEYF,6,0,0,0,1,40,16.7,15,2016,Round 9
30,30,Josh Jenkins,KEYF,6,1,0,1,2,31.6,33.3,19,2016,Round 9
31,32,Bryce Gibbs,MID,5,0,3,3,2,100,40,1,2016,Round 9
32,32,Sam Rowe,KEYD,5,0,0,0,1,18.5,20,27,2016,Round 9
33,32,Peter Wright,KEYF,5,0,0,0,3,45.5,60,11,2016,Round 9
34,35,Ben Brown,KEYF,4,0,2,2,2,33.3,50,12,2016,Round 9
35,35,Mason Cox,KEYF,4,1,1,2,1,21.1,25,19,2016,Round 9
36,35,Jordan Lewis,MID,4,1,5,6,2,0,50,0,2016,Round 9
37,38,Josh Bruce,KEYF,3,0,0,0,0,23.1,0,13,2016,Round 9
38,38,Brendon Goddard,MID,3,1,0,1,2,0,66.7,0,2016,Round 9
39,38,Rory Lobb,KEYF,3,0,1,1,1,18.8,33.3,16,2016,Round 9
40,38,David Mundy,MID,3,4,4,8,0,0,0,0,2016,Round 9
41,38,Christian Petracca,FWD,3,0,1,1,1,0,33.3,0,2016,Round 9
42,38,Nick Riewoldt,KEYF,3,0,0,0,1,0,33.3,0,2016,Round 9
43,38,Robbie Tarrant,KEYD,3,0,0,0,0,0,0,0,2016,Round 9
44,45,Josh Caddy,FWD,2,2,2,4,0,0,0,0,2016,Round 9
45,45,James Polkinghorne,FWD,2,1,0,1,1,100,50,1,2016,Round 9
46,45,Mitch Robinson,MID,2,3,2,5,2,0,100,0,2016,Round 9
47,45,Jesse White,KEYF,2,0,1,1,0,0,0,0,2016,Round 9
48,49,Marcus Bontempelli,MID,1,3,3,6,1,0,100,0,2016,Round 9
49,49,Stephen Coniglio,MID,1,2,2,4,0,0,0,0,2016,Round 9
50,49,Patrick Cripps,MID,1,2,6,8,0,0,0,0,2016,Round 9
51,49,Jack Crisp,MID,1,2,3,5,1,0,100,0,2016,Round 9
52,49,Sam Kerridge,MID,1,2,3,5,0,0,0,0,2016,Round 9
53,49,Will Langford,MID,1,1,4,5,0,0,0,0,2016,Round 9
54,49,Tom J. Lynch,KEYF,1,0,0,0,0,100,0,1,2016,Round 9
55,49,Darcy Moore,KEYF,1,0,0,0,0,0,0,0,2016,Round 9
56,49,Jack Newnes,MID,1,1,3,4,1,0,100,0,2016,Round 9
57,49,Clayton Oliver,MID,1,3,3,6,0,0,0,0,2016,Round 9
58,49,Liam Picken,MID,1,1,1,2,1,0,100,0,2016,Round 9
59,49,Joel Selwood,MID,1,3,3,6,0,0,0,0,2016,Round 9
60,49,Rory Sloane,MID,1,1,3,4,0,0,0,0,2016,Round 9
61,49,Isaac Smith,FWD,1,0,4,4,0,100,0,1,2016,Round 9
62,49,Dale Thomas,MID,1,0,1,1,0,0,0,0,2016,Round 9
63,49,Ty Vickery,KEYF,1,0,0,0,0,20,0,5,2016,Round 9
64,49,Bernie Vince,DEF,1,2,0,2,0,0,0,0,2016,Round 9
65,49,Mitch Wallis,FWD,1,0,5,5,0,0,0,0,2016,Round 9
66,49,Justin Westhoff,KEYF,1,0,1,1,0,8.3,0,12,2016,Round 9
67,49,Ollie Wines,MID,1,0,4,4,0,0,0,0,2016,Round 9
68,49,Jack Ziebell,MID,1,4,3,7,0,0,0,0,2016,Round 9
69,70,Taylor Adams,MID,0,0,1,1,0,0,0,0,2016,Round 9
70,70,Jed Adcock,DEF,0,0,0,0,0,0,0,0,2016,Round 9
71,70,Callum Ah Chee,FWD,0,0,1,1,0,0,0,0,2016,Round 9
