,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Draper,RUC,44,3,2,5,10,48.9,22.7,90,2021,Finals Week 1
1,2,Max Gawn,RUC,37,2,3,5,8,59.7,21.6,62,2021,Finals Week 1
2,3,Shane Mumford,RUC,36,1,4,5,15,43.4,41.7,83,2021,Finals Week 1
3,4,Tom Hickey,RUC,33,1,4,5,11,45.8,33.3,72,2021,Finals Week 1
4,5,Oscar McInerney,RUC,30,3,6,9,11,32.6,36.7,92,2021,Finals Week 1
5,6,Rhys Stanley,RUC,20,0,0,0,5,40.8,25,49,2021,Finals Week 1
6,7,Lewis Young,KEYD,18,0,2,2,5,34,27.8,53,2021,Finals Week 1
7,8,Scott Lycett,RUC,16,1,3,4,5,32.7,31.3,49,2021,Finals Week 1
8,9,Mark Blicavs,KEYD,15,0,1,1,5,45.5,33.3,33,2021,Finals Week 1
9,9,Tim English,RUC,15,0,3,3,3,32.6,20,46,2021,Finals Week 1
10,11,Luke Jackson,RUC,12,0,2,2,2,44.4,16.7,27,2021,Finals Week 1
11,12,Peter Ladhams,RUC,11,0,1,1,5,45.8,45.5,24,2021,Finals Week 1
12,12,Hayden McLean,KEYF,11,0,3,3,5,45.8,45.5,24,2021,Finals Week 1
13,14,Peter Wright,RUC,9,0,0,0,2,60,22.2,15,2021,Finals Week 1
14,15,Charlie Dixon,KEYF,4,0,0,0,2,36.4,50,11,2021,Finals Week 1
15,16,Zach Sproule,KEYF,3,0,0,0,3,18.8,100,16,2021,Finals Week 1
16,17,Marcus Bontempelli,MID,1,2,4,6,0,50,0,2,2021,Finals Week 1
17,17,Ben Brown,KEYF,1,0,0,0,0,25,0,4,2021,Finals Week 1
18,17,Tom Fullarton,RUC,1,0,0,0,0,11.1,0,9,2021,Finals Week 1
19,17,Tom Hawkins,KEYF,1,0,0,0,0,50,0,2,2021,Finals Week 1
20,17,Justin McInerney,MID,1,0,0,0,0,100,0,1,2021,Finals Week 1
21,22,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
22,22,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
23,22,Karl Amon,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
24,22,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
25,22,Lachie Ash,DEF,0,0,3,3,0,0,0,0,2021,Finals Week 1
26,22,Tom Atkins,DEF,0,0,1,1,0,0,0,0,2021,Finals Week 1
27,22,Zac Bailey,FWD,0,0,1,1,0,0,0,0,2021,Finals Week 1
28,22,James Bell,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
29,22,Miles Bergman,MID,0,0,4,4,0,0,0,0,2021,Finals Week 1
30,22,Jarrod Berry,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
31,22,Jed Bews,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
32,22,Grant Birchall,DEF,0,0,1,1,0,0,0,0,2021,Finals Week 1
33,22,Travis Boak,MID,0,2,5,7,0,0,0,0,2021,Finals Week 1
34,22,Riley Bonner,DEF,0,0,1,1,0,0,0,0,2021,Finals Week 1
35,22,Jake Bowey,DEF,0,2,0,2,0,0,0,0,2021,Finals Week 1
36,22,Angus Brayshaw,MID,0,1,2,3,0,0,0,0,2021,Finals Week 1
37,22,Tanner Bruhn,FWD,0,0,1,1,0,0,0,0,2021,Finals Week 1
38,22,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
39,22,Zak Butters,FWD,0,0,1,1,0,0,0,0,2021,Finals Week 1
40,22,Darcy Byrne-Jones,DEF,0,0,2,2,0,0,0,0,2021,Finals Week 1
41,22,Jye Caldwell,MID,0,0,1,1,0,0,0,0,2021,Finals Week 1
42,22,Charlie Cameron,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
43,22,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2021,Finals Week 1
44,22,Brad Close,FWD,0,0,2,2,0,0,0,0,2021,Finals Week 1
45,22,Nakia Cockatoo,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
46,22,Keidean Coleman,FWD,0,0,1,1,0,0,0,0,2021,Finals Week 1
47,22,Stephen Coniglio,FWD,0,1,1,2,0,0,0,0,2021,Finals Week 1
48,22,Nik Cox,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
49,22,Isaac Cumming,DEF,0,0,1,1,0,0,0,0,2021,Finals Week 1
50,22,Harry Cunningham,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
51,22,Tom Cutler,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
52,22,Luke Dahlhaus,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
53,22,Bailey Dale,DEF,0,0,3,3,0,0,0,0,2021,Finals Week 1
54,22,Patrick Dangerfield,MID,0,4,4,8,0,0,0,0,2021,Finals Week 1
55,22,Caleb Daniel,DEF,0,0,2,2,0,0,0,0,2021,Finals Week 1
56,22,Joe Daniher,KEYF,0,0,0,0,0,0,0,0,2021,Finals Week 1
57,22,Jordan Dawson,DEF,0,0,1,1,0,0,0,0,2021,Finals Week 1
58,22,Willem Drew,MID,0,0,1,1,0,0,0,0,2021,Finals Week 1
59,22,Mitch Duncan,FWD,0,1,2,3,0,0,0,0,2021,Finals Week 1
60,22,Josh Dunkley,FWD,0,2,1,3,0,0,0,0,2021,Finals Week 1
61,22,Sam Durham,MID,0,0,1,1,0,0,0,0,2021,Finals Week 1
62,22,Taylor Duryea,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
63,22,Xavier Duursma,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
64,22,Orazio Fantasia,FWD,0,0,1,1,0,0,0,0,2021,Finals Week 1
65,22,Oliver Florent,MID,0,1,1,2,0,0,0,0,2021,Finals Week 1
66,22,Robbie Fox,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
67,22,Aaron Francis,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
68,22,Lance Franklin,KEYF,0,0,1,1,0,0,0,1,2021,Finals Week 1
69,22,Bayley Fritsch,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
70,22,Darcy Gardiner,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
71,22,Ryan Gardner,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
72,22,Martin Gleeson,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
73,22,Robbie Gray,FWD,0,0,2,2,0,0,0,0,2021,Finals Week 1
74,22,Tom Green,MID,0,0,1,1,0,0,0,0,2021,Finals Week 1
75,22,Toby Greene,FWD,0,0,1,1,0,0,0,0,2021,Finals Week 1
76,22,Matt Guelfi,MID,0,0,1,1,0,0,0,0,2021,Finals Week 1
77,22,Errol Gulden,FWD,0,1,1,2,0,0,0,0,2021,Finals Week 1
78,22,Cameron Guthrie,MID,0,2,2,4,0,0,0,0,2021,Finals Week 1
79,22,Mitch Hannan,FWD,0,1,1,2,0,0,0,0,2021,Finals Week 1
80,22,James Harmes,MID,0,1,2,3,0,0,0,0,2021,Finals Week 1
81,22,Nick Haynes,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
82,22,Will Hayward,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
83,22,Isaac Heeney,FWD,0,0,0,0,0,0,0,1,2021,Finals Week 1
84,22,Lachie Henderson,KEYD,0,0,1,1,0,0,0,0,2021,Finals Week 1
85,22,Jack Henry,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
86,22,Dyson Heppell,DEF,0,0,2,2,0,0,0,0,2021,Finals Week 1
87,22,George Hewett,DEF,0,2,4,6,0,0,0,0,2021,Finals Week 1
88,22,Shaun Higgins,FWD,0,1,2,3,0,0,0,0,2021,Finals Week 1
89,22,Harry Himmelberg,KEYF,0,0,1,1,0,0,0,0,2021,Finals Week 1
90,22,Jesse Hogan,KEYF,0,0,0,0,0,0,0,0,2021,Finals Week 1
91,22,Jacob Hopper,MID,0,0,3,3,0,0,0,0,2021,Finals Week 1
92,22,Dan Houston,DEF,0,0,1,1,0,0,0,0,2021,Finals Week 1
93,22,Lachie Hunter,MID,0,1,3,4,0,0,0,0,2021,Finals Week 1
94,22,Connor Idun,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
95,22,Jason Johannisen,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
96,22,Tom Jonas,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
97,22,James Jordon,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
98,22,Alex Keath,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
99,22,Josh Kelly,MID,0,2,7,9,0,0,0,0,2021,Finals Week 1
100,22,Jake Kolodjashnij,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
101,22,Ed Langdon,MID,0,0,1,1,0,0,0,0,2021,Finals Week 1
102,22,Jayden Laverde,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
103,22,Jake Lever,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
104,22,Tom Liberatore,MID,0,4,3,7,0,0,0,0,2021,Finals Week 1
105,22,Jake Lloyd,DEF,0,0,0,0,0,0,0,0,2021,Finals Week 1
106,22,Daniel Lloyd,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
107,22,Jarryd Lyons,MID,0,0,10,10,0,0,0,0,2021,Finals Week 1
108,22,Jack Macrae,MID,0,4,4,8,0,0,0,0,2021,Finals Week 1
109,22,Todd Marshall,KEYF,0,0,0,0,0,0,0,0,2021,Finals Week 1
110,22,Rhys Mathieson,MID,0,1,0,1,0,0,0,0,2021,Finals Week 1
111,22,Steven May,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
112,22,Lincoln McCarthy,FWD,0,0,0,0,0,0,0,0,2021,Finals Week 1
113,22,Tom McCartin,KEYD,0,0,1,1,0,0,0,0,2021,Finals Week 1
114,22,Hugh McCluggage,MID,0,2,2,4,0,0,0,0,2021,Finals Week 1
115,22,Tom McDonald,KEYF,0,0,0,0,0,0,0,8,2021,Finals Week 1
116,22,Andrew McGrath,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
117,22,Trent McKenzie,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
118,22,Daniel McStay,KEYF,0,0,0,0,0,0,0,0,2021,Finals Week 1
119,22,Lewis Melican,KEYD,0,0,0,0,0,0,0,0,2021,Finals Week 1
120,22,Sam Menegola,MID,0,0,0,0,0,0,0,0,2021,Finals Week 1
