,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,46,1,2,3,13,54.1,28.3,85,2015,Finals Week 1
1,2,Aaron Sandilands,RUC,43,3,2,5,10,67.2,23.3,64,2015,Finals Week 1
2,3,Nic Naitanui,RUC,40,2,3,5,11,64.5,27.5,62,2015,Finals Week 1
3,4,Sam Jacobs,RUC,39,3,0,3,8,47.6,20.5,82,2015,Finals Week 1
4,5,Will Minson,RUC,26,4,3,7,10,31.3,38.5,83,2015,Finals Week 1
5,6,Ben McEvoy,RUC,25,0,2,2,7,33.3,28,75,2015,Finals Week 1
6,7,Ivan Maric,RUC,19,3,0,3,3,23.8,15.8,80,2015,Finals Week 1
7,7,Callum Sinclair,RUC,19,0,2,2,5,34.5,26.3,55,2015,Finals Week 1
8,9,David Hale,RUC,13,0,3,3,1,33.3,7.7,39,2015,Finals Week 1
9,10,Kurt Tippett,KEYF,12,0,3,3,2,27.3,16.7,44,2015,Finals Week 1
10,11,Zac Clarke,RUC,11,2,0,2,3,39.3,27.3,28,2015,Finals Week 1
11,11,Mike Pyke,RUC,11,0,1,1,5,23.4,45.5,47,2015,Finals Week 1
12,13,Jordan Lewis,MID,5,2,2,4,1,0,20,0,2015,Finals Week 1
13,14,Ben Griffiths,KEYF,4,0,0,0,0,57.1,0,7,2015,Finals Week 1
14,14,Jack Redpath,KEYF,4,0,0,0,0,50,0,8,2015,Finals Week 1
15,14,Dean Towers,FWD,4,0,0,0,1,0,25,0,2015,Finals Week 1
16,17,Ben Brown,KEYF,3,0,0,0,2,33.3,66.7,9,2015,Finals Week 1
17,17,Nat Fyfe,MID,3,3,5,8,3,0,100,0,2015,Finals Week 1
18,17,Lin Jong,MID,3,0,2,2,1,0,33.3,0,2015,Finals Week 1
19,17,Jack Riewoldt,KEYF,3,0,0,0,2,100,66.7,1,2015,Finals Week 1
20,21,Jarrad Grant,MID,2,0,1,1,0,0,0,0,2015,Finals Week 1
21,21,Shaun Grigg,MID,2,1,3,4,1,0,50,0,2015,Finals Week 1
22,23,Jake Batchelor,DEF,1,0,1,1,0,0,0,0,2015,Finals Week 1
23,23,Nick Dal Santo,MID,1,1,2,3,0,0,0,0,2015,Finals Week 1
24,23,Patrick Dangerfield,MID,1,2,2,4,0,0,0,0,2015,Finals Week 1
25,23,Zac Dawson,KEYD,1,0,0,0,1,0,100,0,2015,Finals Week 1
26,23,Brett Deledio,FWD,1,2,2,4,0,100,0,1,2015,Finals Week 1
27,23,Josh Jenkins,KEYF,1,0,0,0,0,11.1,0,9,2015,Finals Week 1
28,23,Will Langford,MID,1,0,4,4,1,0,100,0,2015,Finals Week 1
29,23,Sam Mitchell,MID,1,4,6,10,1,0,100,0,2015,Finals Week 1
30,23,David Mundy,MID,1,1,5,6,1,0,100,0,2015,Finals Week 1
31,23,Rory Sloane,MID,1,0,2,2,0,0,0,0,2015,Finals Week 1
32,23,Isaac Smith,MID,1,0,0,0,0,0,0,0,2015,Finals Week 1
33,23,Nicholas Suban,MID,1,0,1,1,0,100,0,1,2015,Finals Week 1
34,23,Ty Vickery,KEYF,1,0,1,1,0,16.7,0,6,2015,Finals Week 1
35,23,Jack Ziebell,MID,1,2,3,5,1,100,100,1,2015,Finals Week 1
36,37,Rory Atkins,MID,0,0,0,0,0,0,0,0,2015,Finals Week 1
37,37,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2015,Finals Week 1
38,37,Hayden Ballantyne,FWD,0,0,1,1,0,0,0,0,2015,Finals Week 1
39,37,Michael Barlow,FWD,0,0,0,0,0,0,0,0,2015,Finals Week 1
40,37,Eddie Betts,FWD,0,0,2,2,0,0,0,0,2015,Finals Week 1
41,37,Shane Biggs,DEF,0,0,0,0,0,0,0,0,2015,Finals Week 1
42,37,Grant Birchall,DEF,0,1,0,1,0,0,0,0,2015,Finals Week 1
43,37,Marcus Bontempelli,MID,0,2,5,7,0,0,0,0,2015,Finals Week 1
44,37,Matthew Boyd,DEF,0,0,0,0,0,0,0,0,2015,Finals Week 1
45,37,Luke Breust,FWD,0,1,2,3,0,0,0,0,2015,Finals Week 1
46,37,Luke Brown,DEF,0,0,0,0,0,0,0,0,2015,Finals Week 1
47,37,Shaun Burgoyne,DEF,0,1,0,1,0,0,0,0,2015,Finals Week 1
48,37,Sam Butler,DEF,0,0,0,0,0,0,0,0,2015,Finals Week 1
49,37,Charles Cameron,FWD,0,0,1,1,0,0,0,0,2015,Finals Week 1
