,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Nic Naitanui,RUC,41,2,5,7,13,59.4,31.7,69,2020,Round 11
1,2,Oscar McInerney,RUC,40,1,0,1,11,60.6,27.5,66,2020,Round 11
2,3,Jarrod Witts,RUC,30,1,1,2,9,48.4,30,62,2020,Round 11
3,4,Ivan Soldo,RUC,29,0,1,1,10,52.7,34.5,55,2020,Round 11
4,5,Rowan Marshall,RUC,27,1,6,7,8,43.5,29.6,62,2020,Round 11
5,6,Sean Darcy,RUC,25,0,0,0,11,56.8,44,44,2020,Round 11
6,7,Brodie Grundy,RUC,24,0,0,0,6,48,25,50,2020,Round 11
7,8,Todd Goldstein,RUC,23,2,2,4,9,62.2,39.1,37,2020,Round 11
8,9,Reilly O'Brien,RUC,22,0,4,4,10,36.1,45.5,61,2020,Round 11
9,10,Tom Bellchambers,RUC,19,0,3,3,4,33.3,21.1,57,2020,Round 11
10,10,Tim English,RUC,19,0,2,2,8,26,42.1,73,2020,Round 11
11,12,Marc Pittonet,RUC,16,0,1,1,7,34,43.8,47,2020,Round 11
12,13,Scott Lycett,RUC,15,1,0,1,5,42.9,33.3,35,2020,Round 11
13,13,Rhys Stanley,RUC,15,3,0,3,4,31.3,26.7,48,2020,Round 11
14,15,Ben McEvoy,RUC,14,1,3,4,8,41.2,57.1,34,2020,Round 11
15,16,Tom De Koning,RUC,12,0,2,2,3,27.9,25,43,2020,Round 11
16,17,Jonathon Ceglar,RUC,11,0,1,1,3,42.3,27.3,26,2020,Round 11
17,17,Peter Ladhams,RUC,11,0,0,0,6,35.5,54.5,31,2020,Round 11
18,19,Mark Blicavs,KEYD,10,0,1,1,2,45.5,20,22,2020,Round 11
19,20,Oscar Allen,KEYF,7,0,1,1,1,35,14.3,20,2020,Round 11
20,20,Mabior Chol,RUC,7,0,1,1,2,29.2,28.6,24,2020,Round 11
21,22,Majak Daw,KEYF,6,2,0,2,1,75,16.7,8,2020,Round 11
22,22,Rory Lobb,RUC,6,0,0,0,2,35.3,33.3,17,2020,Round 11
23,22,Shaun McKernan,KEYF,6,0,0,0,0,66.7,0,9,2020,Round 11
24,25,Levi Casboult,KEYF,5,0,0,0,1,62.5,20,8,2020,Round 11
25,25,Charlie Dixon,KEYF,5,0,1,1,2,35.7,40,14,2020,Round 11
26,25,Elliott Himmelberg,KEYF,5,0,0,0,1,41.7,20,12,2020,Round 11
27,25,Luke Jackson,KEYF,5,1,1,2,0,16.1,0,31,2020,Round 11
28,29,Darcy Cameron,KEYF,4,0,2,2,2,17.4,50,23,2020,Round 11
29,30,Matt Eagles,RUC,3,0,0,0,0,21.4,0,14,2020,Round 11
30,31,Josh Bruce,KEYF,2,0,1,1,0,40,0,5,2020,Round 11
31,31,Jake Carlisle,KEYD,2,0,0,0,0,40,0,5,2020,Round 11
32,31,Tom McDonald,KEYF,2,0,0,0,1,22.2,50,9,2020,Round 11
33,34,Jack Darling,KEYF,1,0,0,0,0,11.1,0,9,2020,Round 11
34,34,Sam Day,KEYF,1,0,1,1,0,20,0,5,2020,Round 11
35,34,Josh Dunkley,FWD,1,0,3,3,0,50,0,2,2020,Round 11
36,34,Tom Hawkins,KEYF,1,0,1,1,0,16.7,0,6,2020,Round 11
37,34,Max King,KEYF,1,0,0,0,0,16.7,0,6,2020,Round 11
38,34,Tim Membrey,KEYF,1,0,0,0,1,50,100,2,2020,Round 11
39,40,Jake Aarts,FWD,0,0,1,1,0,0,0,0,2020,Round 11
40,40,Taylor Adams,MID,0,4,6,10,0,0,0,0,2020,Round 11
41,40,Callum Ah Chee,DEF,0,0,0,0,0,0,0,0,2020,Round 11
42,40,Brendon Ah Chee,FWD,0,0,0,0,0,0,0,0,2020,Round 11
43,40,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2020,Round 11
44,40,James Aish,MID,0,0,2,2,0,0,0,0,2020,Round 11
45,40,Karl Amon,MID,0,0,0,0,0,0,0,0,2020,Round 11
46,40,Jed Anderson,MID,0,0,1,1,0,0,0,0,2020,Round 11
47,40,Noah Anderson,MID,0,1,3,4,0,0,0,0,2020,Round 11
48,40,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2020,Round 11
49,40,Noah Answerth,DEF,0,0,0,0,0,0,0,0,2020,Round 11
50,40,Tom Atkins,FWD,0,1,1,2,0,0,0,0,2020,Round 11
51,40,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2020,Round 11
52,40,Zac Bailey,FWD,0,0,0,0,0,0,0,0,2020,Round 11
53,40,Liam Baker,DEF,0,0,0,0,0,0,0,0,2020,Round 11
54,40,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2020,Round 11
55,40,Noah Balta,KEYD,0,0,0,0,0,0,0,0,2020,Round 11
56,40,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2020,Round 11
57,40,Josh Battle,FWD,0,0,0,0,0,0,0,1,2020,Round 11
58,40,Jarrod Berry,MID,0,1,0,1,0,0,0,0,2020,Round 11
59,40,Eddie Betts,FWD,0,0,1,1,0,0,0,0,2020,Round 11
60,40,Brett Bewley,MID,0,0,0,0,0,0,0,0,2020,Round 11
61,40,Jed Bews,DEF,0,0,0,0,0,0,0,0,2020,Round 11
62,40,Jack Billings,MID,0,0,2,2,0,0,0,0,2020,Round 11
63,40,Grant Birchall,DEF,0,1,0,1,0,0,0,0,2020,Round 11
64,40,Connor Blakely,MID,0,1,0,1,0,0,0,0,2020,Round 11
65,40,Travis Boak,MID,0,4,3,7,0,0,0,0,2020,Round 11
66,40,Shai Bolton,MID,0,4,3,7,0,0,0,0,2020,Round 11
67,40,Aiden Bonar,DEF,0,1,0,1,0,0,0,0,2020,Round 11
68,40,Marcus Bontempelli,MID,0,2,4,6,0,0,0,1,2020,Round 11
69,40,Jack Bowes,DEF,0,0,0,0,0,0,0,0,2020,Round 11
70,40,Angus Brayshaw,MID,0,2,0,2,0,0,0,0,2020,Round 11
71,40,Andrew Brayshaw,MID,0,0,3,3,0,0,0,0,2020,Round 11
