,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Marc Pittonet,RUC,57,3,2,5,20,65.5,35.1,87,2021,Round 4
1,2,Brodie Grundy,RUC,42,2,3,5,10,58.3,23.8,72,2021,Round 4
2,3,Max Gawn,RUC,41,1,5,6,10,63.1,24.4,65,2021,Round 4
3,4,Nic Naitanui,RUC,36,1,6,7,10,56.3,27.8,64,2021,Round 4
4,5,Stefan Martin,RUC,30,1,3,4,6,46.2,20,65,2021,Round 4
5,5,Reilly O'Brien,RUC,30,4,2,6,6,43.5,20,69,2021,Round 4
6,7,Oscar McInerney,RUC,29,1,7,8,10,38.2,34.5,76,2021,Round 4
7,8,Tom Hickey,RUC,27,3,5,8,9,44.3,33.3,61,2021,Round 4
8,9,Todd Goldstein,RUC,23,1,1,2,5,39.7,21.7,58,2021,Round 4
9,9,Peter Wright,RUC,23,2,0,2,4,44.2,17.4,52,2021,Round 4
10,11,Ben McEvoy,RUC,19,0,1,1,6,43.2,31.6,44,2021,Round 4
11,11,Toby Nankervis,RUC,19,4,2,6,3,42.2,15.8,45,2021,Round 4
12,13,Sean Darcy,RUC,18,2,2,4,10,52.9,55.6,34,2021,Round 4
13,14,Jake Carlisle,RUC,16,0,0,0,6,34,37.5,47,2021,Round 4
14,14,Shane Mumford,RUC,16,3,5,8,6,23.5,37.5,68,2021,Round 4
15,16,Mark Blicavs,KEYD,14,1,0,1,4,33.3,28.6,42,2021,Round 4
16,16,Tom Campbell,RUC,14,1,1,2,2,56,14.3,25,2021,Round 4
17,16,Jonathon Ceglar,RUC,14,0,1,1,8,48.3,57.1,29,2021,Round 4
18,16,Scott Lycett,RUC,14,1,2,3,5,35.9,35.7,39,2021,Round 4
19,16,Rowan Marshall,RUC,14,0,1,1,4,36.8,28.6,38,2021,Round 4
20,21,Caleb Graham,RUC,12,0,2,2,4,29.3,33.3,41,2021,Round 4
21,21,Luke Jackson,RUC,12,1,3,4,1,38.7,8.3,31,2021,Round 4
22,23,Rhys Stanley,RUC,10,3,0,3,2,21.7,20,46,2021,Round 4
23,24,Lloyd Meek,RUC,9,2,1,3,2,26.5,22.2,34,2021,Round 4
24,24,Sam Reid,KEYF,9,0,0,0,5,75,55.6,12,2021,Round 4
25,26,Tim English,RUC,8,0,4,4,4,29.6,50,27,2021,Round 4
26,27,Oscar Allen,KEYF,6,2,1,3,1,27.3,16.7,22,2021,Round 4
27,27,Levi Casboult,KEYF,6,0,1,1,1,37.5,16.7,16,2021,Round 4
28,27,Charlie Dixon,KEYF,6,0,0,0,5,75,83.3,8,2021,Round 4
29,30,Chris Burgess,RUC,5,0,3,3,1,9.6,20,52,2021,Round 4
30,30,Peter Ladhams,RUC,5,0,1,1,2,29.4,40,17,2021,Round 4
31,30,Tom J. Lynch,KEYF,5,0,0,0,2,62.5,40,8,2021,Round 4
32,33,Nik Cox,MID,4,0,1,1,1,22.2,25,18,2021,Round 4
33,33,Joe Daniher,KEYF,4,0,0,0,1,50,25,8,2021,Round 4
