,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Dawson Simpson,RUC,56,0,1,1,18,57.1,32.1,98,2019,Round 22
1,2,Max Gawn,RUC,52,0,3,3,14,76.5,26.9,68,2019,Round 22
2,3,Jarrod Witts,RUC,42,2,2,4,17,48.8,40.5,86,2019,Round 22
3,4,Ivan Soldo,RUC,40,1,5,6,8,51.9,20,77,2019,Round 22
4,5,Stefan Martin,RUC,36,3,4,7,15,48,41.7,75,2019,Round 22
5,5,Aaron Sandilands,RUC,36,1,6,7,13,70.6,36.1,51,2019,Round 22
6,7,Brodie Grundy,RUC,35,4,1,5,15,53.8,42.9,65,2019,Round 22
7,8,Jonathon Ceglar,RUC,34,1,2,3,8,43.6,23.5,78,2019,Round 22
8,9,Rowan Marshall,RUC,33,3,4,7,12,44.6,36.4,74,2019,Round 22
9,10,Tom Hickey,RUC,31,1,3,4,4,37.8,12.9,82,2019,Round 22
10,11,Todd Goldstein,RUC,28,6,3,9,9,40.6,32.1,69,2019,Round 22
11,12,Paddy Ryder,RUC,26,2,0,2,10,61.9,38.5,42,2019,Round 22
12,13,Mark Blicavs,KEYD,25,1,2,3,5,29.8,20,84,2019,Round 22
13,14,Jackson Trengove,KEYD,24,3,3,6,4,28.2,16.7,85,2019,Round 22
14,15,Matthew Kreuzer,RUC,23,4,5,9,6,31.1,26.1,74,2019,Round 22
15,16,Sean Darcy,RUC,21,1,2,3,9,61.8,42.9,34,2019,Round 22
16,17,Oscar McInerney,RUC,17,0,1,1,5,51.5,29.4,33,2019,Round 22
17,18,Zac Clarke,RUC,16,2,0,2,4,22.9,25,70,2019,Round 22
18,19,Sam Jacobs,RUC,15,0,2,2,4,40.5,26.7,37,2019,Round 22
19,20,Aliir Aliir,KEYD,12,2,2,4,0,20.3,0,59,2019,Round 22
20,20,Reilly O'Brien,RUC,12,0,4,4,2,29.3,16.7,41,2019,Round 22
21,22,Mabior Chol,RUC,10,0,0,0,2,34.5,20,29,2019,Round 22
22,23,Peter Ladhams,RUC,9,1,0,1,2,27.3,22.2,33,2019,Round 22
23,24,Esava Ratugolea,KEYF,7,0,0,0,2,43.8,28.6,16,2019,Round 22
24,25,Sam Reid,KEYF,6,1,0,1,2,30,33.3,20,2019,Round 22
25,26,Lachlan Keeffe,KEYD,5,0,0,0,1,33.3,20,15,2019,Round 22
26,26,Christian Petracca,FWD,5,0,4,4,1,20.8,20,24,2019,Round 22
27,26,Jordan Roughead,KEYD,5,1,0,1,0,41.7,0,12,2019,Round 22
28,29,Chris Burgess,KEYD,4,0,1,1,1,40,25,10,2019,Round 22
29,29,Levi Casboult,KEYF,4,0,4,4,1,28.6,25,14,2019,Round 22
30,29,Jack Darling,KEYF,4,0,1,1,2,44.4,50,9,2019,Round 22
31,29,Aaron Naughton,KEYF,4,0,0,0,2,36.4,50,11,2019,Round 22
32,33,Tim O'Brien,KEYD,3,0,0,0,1,33.3,33.3,9,2019,Round 22
33,33,Jarryd Roughead,KEYF,3,0,1,1,2,42.9,66.7,7,2019,Round 22
34,35,Josh Bruce,KEYF,2,1,1,2,0,11.1,0,18,2019,Round 22
35,35,Nick Larkey,KEYF,2,0,0,0,1,28.6,50,7,2019,Round 22
36,35,Josh Schache,KEYF,2,0,0,0,0,16.7,0,12,2019,Round 22
37,38,Oscar Allen,KEYF,1,1,1,2,1,6.7,100,15,2019,Round 22
38,38,Marcus Bontempelli,MID,1,2,6,8,0,25,0,4,2019,Round 22
39,38,Jake Carlisle,KEYD,1,0,0,0,0,50,0,2,2019,Round 22
40,38,Jordan Dawson,DEF,1,0,1,1,0,11.1,0,9,2019,Round 22
41,38,Jack Macrae,MID,1,3,4,7,1,100,100,1,2019,Round 22
42,38,Ben McEvoy,RUC,1,0,0,0,0,25,0,4,2019,Round 22
43,38,Harry McKay,KEYF,1,0,0,0,0,16.7,0,6,2019,Round 22
44,38,Shaun McKernan,KEYF,1,0,2,2,0,7.7,0,13,2019,Round 22
45,38,David Mundy,MID,1,0,5,5,0,100,0,1,2019,Round 22
46,47,Gary Ablett,FWD,0,1,2,3,0,0,0,0,2019,Round 22
47,47,Blake Acres,FWD,0,1,3,4,0,0,0,0,2019,Round 22
48,47,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2019,Round 22
49,47,Taylor Adams,MID,0,3,4,7,0,0,0,0,2019,Round 22
50,47,Paul Ahern,DEF,0,0,0,0,0,0,0,0,2019,Round 22
51,47,Ben Ainsworth,FWD,0,0,1,1,0,0,0,0,2019,Round 22
52,47,Patrick Ambrose,KEYD,0,0,1,1,0,0,0,0,2019,Round 22
53,47,Karl Amon,MID,0,0,0,0,0,0,0,0,2019,Round 22
54,47,Jed Anderson,MID,0,0,1,1,0,0,0,0,2019,Round 22
55,47,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2019,Round 22
56,47,Noah Answerth,DEF,0,0,1,1,0,0,0,0,2019,Round 22
57,47,David Astbury,KEYD,0,0,0,0,0,0,0,0,2019,Round 22
58,47,Tom Atkins,FWD,0,0,3,3,0,0,0,0,2019,Round 22
59,47,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2019,Round 22
60,47,Zac Bailey,DEF,0,0,0,0,0,0,0,0,2019,Round 22
61,47,Liam Baker,DEF,0,0,0,0,0,0,0,0,2019,Round 22
62,47,Hayden Ballantyne,FWD,0,1,1,2,0,0,0,0,2019,Round 22
63,47,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2019,Round 22
64,47,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2019,Round 22
65,47,Josh Battle,KEYD,0,0,1,1,0,0,0,0,2019,Round 22
66,47,James Bell,FWD,0,0,0,0,0,0,0,0,2019,Round 22
67,47,Jarrod Berry,MID,0,2,1,3,0,0,0,0,2019,Round 22
68,47,Eddie Betts,FWD,0,2,2,4,0,0,0,0,2019,Round 22
69,47,Jed Bews,DEF,0,0,0,0,0,0,0,0,2019,Round 22
70,47,Jack Billings,MID,0,0,3,3,0,0,0,0,2019,Round 22
71,47,Connor Blakely,DEF,0,0,0,0,0,0,0,0,2019,Round 22
72,47,Nick Blakey,KEYF,0,0,0,0,0,0,0,0,2019,Round 22
73,47,Travis Boak,MID,0,4,4,8,0,0,0,0,2019,Round 22
74,47,Shai Bolton,FWD,0,0,0,0,0,0,0,0,2019,Round 22
75,47,Riley Bonner,DEF,0,0,1,1,0,0,0,0,2019,Round 22
76,47,Jack Bowes,MID,0,0,1,1,0,0,0,0,2019,Round 22
77,47,Angus Brayshaw,MID,0,1,2,3,0,0,0,0,2019,Round 22
78,47,Andrew Brayshaw,FWD,0,3,0,3,0,0,0,0,2019,Round 22
79,47,Luke Breust,FWD,0,0,1,1,0,0,0,0,2019,Round 22
80,47,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2019,Round 22
81,47,Matthew Broadbent,DEF,0,0,0,0,0,0,0,0,2019,Round 22
82,47,Luke Brown,DEF,0,0,1,1,0,0,0,0,2019,Round 22
83,47,Ben Brown,KEYF,0,0,0,0,0,0,0,0,2019,Round 22
84,47,Mitch Brown,KEYF,0,0,0,0,0,0,0,2,2019,Round 22
85,47,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2019,Round 22
86,47,Callum L. Brown,FWD,0,0,0,0,0,0,0,0,2019,Round 22
87,47,Shaun Burgoyne,DEF,0,1,1,2,0,0,0,0,2019,Round 22
88,47,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2019,Round 22
