,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,38,0,4,4,9,50,23.7,76,2022,Round 2
1,2,Ned Reeves,RUC,34,1,0,1,7,59.6,20.6,57,2022,Round 2
2,3,Sam Draper,RUC,32,2,1,3,10,50,31.3,64,2022,Round 2
3,4,Marc Pittonet,RUC,31,1,4,5,11,55.4,35.5,56,2022,Round 2
4,5,Brodie Grundy,RUC,29,1,1,2,8,46.8,27.6,62,2022,Round 2
5,6,Reilly O'Brien,RUC,28,2,2,4,11,43.1,39.3,65,2022,Round 2
6,7,Rowan Marshall,RUC,26,1,0,1,5,52,19.2,50,2022,Round 2
7,8,Scott Lycett,RUC,25,2,5,7,10,39.1,40,64,2022,Round 2
8,9,Tristan Xerri,RUC,24,2,3,5,7,47.1,29.2,51,2022,Round 2
9,10,Tim English,RUC,21,3,3,6,3,32.3,14.3,65,2022,Round 2
10,10,Toby Nankervis,RUC,21,0,2,2,6,60,28.6,35,2022,Round 2
11,12,Todd Goldstein,RUC,20,2,1,3,7,66.7,35,30,2022,Round 2
12,13,Tom Hickey,RUC,19,2,3,5,6,35.2,31.6,54,2022,Round 2
13,14,Max Gawn,RUC,18,1,4,5,6,34.6,33.3,52,2022,Round 2
14,14,Oscar McInerney,RUC,18,0,3,3,2,36.7,11.1,49,2022,Round 2
15,16,Rhys Stanley,RUC,17,3,1,4,6,40.5,35.3,42,2022,Round 2
16,17,Luke Jackson,RUC,16,2,5,7,5,41,31.3,39,2022,Round 2
17,17,Ben McEvoy,RUC,16,0,1,1,11,45.7,68.8,35,2022,Round 2
18,17,Lloyd Meek,RUC,16,0,1,1,3,36.4,18.8,44,2022,Round 2
19,20,Matt Flynn,RUC,14,0,0,0,6,35.9,42.9,39,2022,Round 2
20,21,Sean Darcy,RUC,12,0,3,3,4,52.2,33.3,23,2022,Round 2
21,22,Mabior Chol,KEYF,11,0,0,0,3,44,27.3,25,2022,Round 2
22,22,Ivan Soldo,RUC,11,2,1,3,4,45.8,36.4,24,2022,Round 2
23,22,Bailey J. Williams,RUC,11,0,2,2,2,21.2,18.2,52,2022,Round 2
24,25,Tom De Koning,RUC,10,0,1,1,4,41.7,40,24,2022,Round 2
25,26,Mark Blicavs,RUC,8,0,1,1,3,57.1,37.5,14,2022,Round 2
26,27,Hayden McLean,KEYF,7,1,0,1,1,30.4,14.3,23,2022,Round 2
27,28,Darcy Fort,RUC,6,2,2,4,1,26.1,16.7,23,2022,Round 2
28,28,Jack Hayes,KEYF,6,1,2,3,3,25,50,24,2022,Round 2
29,28,Peter Wright,KEYF,6,1,0,1,1,42.9,16.7,14,2022,Round 2
30,31,Tom Hawkins,KEYF,5,0,0,0,2,45.5,40,11,2022,Round 2
31,31,Elliott Himmelberg,KEYF,5,1,1,2,1,35.7,20,14,2022,Round 2
32,31,Esava Ratugolea,KEYF,5,2,0,2,1,45.5,20,11,2022,Round 2
33,34,Jeremy Finlayson,RUC,4,0,2,2,3,15.4,75,26,2022,Round 2
34,34,Mitch Hannan,DEF,4,0,0,0,1,40,25,10,2022,Round 2
35,36,Conor Nash,MID,3,0,3,3,2,42.9,66.7,7,2022,Round 2
36,36,Jake Riccardi,KEYF,3,0,0,0,0,60,0,5,2022,Round 2
37,38,Jack Silvagni,KEYF,2,0,0,0,0,100,0,2,2022,Round 2
38,39,Darcy Cameron,RUC,1,0,0,0,0,20,0,5,2022,Round 2
39,39,Jack Darling,KEYF,1,0,0,0,1,12.5,100,8,2022,Round 2
40,39,Tom Green,MID,1,3,3,6,1,11.1,100,9,2022,Round 2
41,39,Harry Himmelberg,KEYF,1,0,0,0,0,25,0,4,2022,Round 2
42,39,Rory Lobb,KEYF,1,0,0,0,1,14.3,100,7,2022,Round 2
