,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,50,0,1,1,17,78.1,34,64,2015,Round 7
1,2,Shane Mumford,RUC,47,1,0,1,19,58.8,40.4,80,2015,Round 7
2,3,Sam Jacobs,RUC,40,2,0,2,14,49.4,35,81,2015,Round 7
3,4,Todd Goldstein,RUC,38,2,0,2,15,47.5,39.5,80,2015,Round 7
4,5,Mike Pyke,RUC,36,1,0,1,10,50,27.8,72,2015,Round 7
5,6,Ivan Maric,RUC,34,2,1,3,9,46.6,26.5,73,2015,Round 7
6,6,Nic Naitanui,RUC,34,2,1,3,7,52.3,20.6,65,2015,Round 7
7,8,Jonathon Ceglar,RUC,32,1,1,2,10,50,31.3,64,2015,Round 7
8,9,Matthew Lobbe,RUC,31,1,4,5,9,37.8,29,82,2015,Round 7
9,9,Tom Nicholls,RUC,31,0,2,2,11,37.8,35.5,82,2015,Round 7
10,11,Stefan Martin,RUC,27,2,4,6,3,33.8,11.1,80,2015,Round 7
11,12,Billy Longer,RUC,25,0,0,0,8,37.3,32,67,2015,Round 7
12,13,Cameron Wood,RUC,23,2,3,5,5,32.9,21.7,70,2015,Round 7
13,14,Paddy Ryder,RUC,21,1,2,3,8,50,38.1,42,2015,Round 7
14,14,Jake Spencer,RUC,21,4,0,4,9,24.7,42.9,85,2015,Round 7
15,16,Callum Sinclair,RUC,19,0,0,0,5,38,26.3,50,2015,Round 7
16,17,Brodie Grundy,RUC,18,0,4,4,5,32.1,27.8,56,2015,Round 7
17,18,David Hale,RUC,17,1,2,3,6,48.6,35.3,35,2015,Round 7
18,19,Tom Bellchambers,RUC,16,0,0,0,6,32.7,37.5,49,2015,Round 7
19,20,Matthew Leuenberger,RUC,15,1,2,3,1,31.9,6.7,47,2015,Round 7
20,20,Rhys Stanley,RUC,15,3,1,4,8,20.5,53.3,73,2015,Round 7
21,22,Mark Blicavs,RUC,14,1,2,3,4,100,28.6,13,2015,Round 7
22,22,Zac Clarke,RUC,14,0,1,1,6,48.3,42.9,29,2015,Round 7
23,22,Jarrod Witts,RUC,14,1,0,1,4,43.8,28.6,32,2015,Round 7
24,25,Zac Smith,RUC,11,0,1,1,4,30.6,36.4,36,2015,Round 7
25,26,Shaun McKernan,RUC,10,0,2,2,2,25,20,40,2015,Round 7
26,27,Levi Casboult,KEYF,8,0,0,0,2,29.6,25,27,2015,Round 7
27,28,Tom Hickey,RUC,7,0,2,2,2,30.4,28.6,23,2015,Round 7
28,28,Ty Vickery,KEYF,7,0,0,0,1,41.2,14.3,17,2015,Round 7
29,30,Patrick Dangerfield,MID,5,5,2,7,0,0,0,0,2015,Round 7
30,30,Kurt Tippett,KEYF,5,1,0,1,1,31.3,20,16,2015,Round 7
31,30,Jobe Watson,MID,5,1,0,1,1,100,20,2,2015,Round 7
32,33,Travis Boak,MID,4,1,5,6,0,0,0,0,2015,Round 7
33,33,Cameron Pedersen,KEYF,4,0,2,2,3,36.4,75,11,2015,Round 7
34,33,Jack Redden,MID,4,0,3,3,1,100,25,1,2015,Round 7
35,36,Tom Boyd,KEYF,3,0,0,0,1,23.1,33.3,13,2015,Round 7
36,36,Ayce Cordy,RUC,3,2,0,2,1,7.5,33.3,40,2015,Round 7
37,36,Ben Cunnington,MID,3,2,6,8,2,0,66.7,0,2015,Round 7
38,36,Andrejs Everitt,FWD,3,1,2,3,1,0,33.3,0,2015,Round 7
39,36,Jack Gunston,KEYF,3,0,1,1,0,0,0,0,2015,Round 7
40,36,Ryan Lester,MID,3,2,3,5,1,0,33.3,0,2015,Round 7
41,36,David Mundy,MID,3,4,1,5,1,0,33.3,0,2015,Round 7
42,36,Ryan Schoenmakers,KEYF,3,0,0,0,1,75,33.3,4,2015,Round 7
43,44,Tom Bell,FWD,2,2,0,2,2,0,100,0,2015,Round 7
44,44,Marcus Bontempelli,MID,2,3,2,5,1,66.7,50,3,2015,Round 7
45,44,Josh Caddy,MID,2,4,4,8,0,0,0,0,2015,Round 7
46,44,Daniel Cross,DEF,2,1,0,1,0,0,0,0,2015,Round 7
47,44,Sam Fisher,KEYD,2,0,0,0,2,100,100,1,2015,Round 7
48,44,Alex Rance,KEYD,2,0,0,0,1,0,50,0,2015,Round 7
49,44,Mitch Robinson,FWD,2,1,2,3,1,0,50,0,2015,Round 7
50,44,Jordan Roughead,KEYD,2,0,2,2,1,20,50,10,2015,Round 7
51,44,Josh Walker,KEYF,2,0,1,1,2,100,100,2,2015,Round 7
52,44,Justin Westhoff,KEYF,2,0,0,0,2,0,100,0,2015,Round 7
53,44,Jack Ziebell,MID,2,5,6,11,1,100,50,1,2015,Round 7
54,55,Patrick Ambrose,FWD,1,0,0,0,0,0,0,0,2015,Round 7
55,55,Karl Amon,FWD,1,0,1,1,1,0,100,0,2015,Round 7
56,55,Luke Breust,FWD,1,0,1,1,1,0,100,0,2015,Round 7
57,55,Matthew Broadbent,DEF,1,1,4,5,0,0,0,0,2015,Round 7
58,55,Ben Brown,KEYF,1,1,0,1,0,20,0,5,2015,Round 7
59,55,Mitch Clark,KEYF,1,0,1,1,0,50,0,2,2015,Round 7
60,55,Stewart Crameri,FWD,1,0,0,0,0,25,0,4,2015,Round 7
61,55,Chris Dawes,KEYF,1,0,0,0,0,20,0,5,2015,Round 7
62,55,Charlie Dixon,KEYF,1,0,0,0,1,33.3,100,3,2015,Round 7
63,55,Brad Ebert,MID,1,0,3,3,1,100,100,1,2015,Round 7
64,55,Bryce Gibbs,MID,1,3,7,10,0,100,0,1,2015,Round 7
65,55,Brendon Goddard,MID,1,4,5,9,1,0,100,0,2015,Round 7
66,55,Hamish Hartlett,MID,1,1,3,4,1,0,100,0,2015,Round 7
67,55,Dyson Heppell,MID,1,1,6,7,0,0,0,0,2015,Round 7
68,55,Ben Howlett,FWD,1,3,2,5,0,0,0,0,2015,Round 7
69,55,Michael Johnson,KEYD,1,0,2,2,0,0,0,0,2015,Round 7
70,55,Lin Jong,MID,1,1,0,1,0,25,0,4,2015,Round 7
71,55,Will Langford,MID,1,3,4,7,1,0,100,0,2015,Round 7
72,55,Tom Lynch,FWD,1,0,0,0,0,12.5,0,8,2015,Round 7
73,55,Fraser McInnes,KEYF,1,0,0,0,0,16.7,0,6,2015,Round 7
