,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Shane Mumford,RUC,46,1,3,4,10,51.1,21.7,90,2016,Preliminary Finals
1,2,Tom Boyd,KEYF,21,2,3,5,6,28,28.6,75,2016,Preliminary Finals
2,3,Sam Naismith,RUC,18,0,0,0,3,36,16.7,50,2016,Preliminary Finals
3,3,Zac Smith,RUC,18,2,1,3,8,41.9,44.4,43,2016,Preliminary Finals
4,5,Mark Blicavs,MID,17,0,2,2,2,100,11.8,12,2016,Preliminary Finals
5,6,Rhys Stanley,RUC,11,0,0,0,1,36.7,9.1,30,2016,Preliminary Finals
6,7,Jordan Roughead,RUC,8,1,1,2,1,50,12.5,16,2016,Preliminary Finals
7,8,Rory Lobb,KEYF,7,0,0,0,2,36.8,28.6,19,2016,Preliminary Finals
8,9,Marcus Bontempelli,MID,5,1,1,2,2,0,40,0,2016,Preliminary Finals
9,9,Kurt Tippett,RUC,5,2,1,3,3,14.7,60,34,2016,Preliminary Finals
10,11,Zaine Cordy,KEYF,3,0,1,1,2,16.7,66.7,18,2016,Preliminary Finals
11,11,Josh Dunkley,FWD,3,0,2,2,0,100,0,1,2016,Preliminary Finals
12,13,Ryan Griffen,MID,2,1,1,2,0,0,0,0,2016,Preliminary Finals
13,13,Sam Menegola,MID,2,1,0,1,1,0,50,0,2016,Preliminary Finals
14,15,Stephen Coniglio,MID,1,2,6,8,0,0,0,0,2016,Preliminary Finals
15,15,Luke Parker,MID,1,2,3,5,1,0,100,0,2016,Preliminary Finals
16,15,Heath Shaw,DEF,1,1,0,1,0,0,0,0,2016,Preliminary Finals
17,15,Callan Ward,MID,1,0,1,1,1,0,100,0,2016,Preliminary Finals
18,19,Aliir Aliir,KEYD,0,0,1,1,0,0,0,0,2016,Preliminary Finals
19,19,Jimmy Bartel,MID,0,0,0,0,0,0,0,0,2016,Preliminary Finals
20,19,Jed Bews,DEF,0,0,0,0,0,0,0,0,2016,Preliminary Finals
21,19,Shane Biggs,DEF,0,0,1,1,0,0,0,0,2016,Preliminary Finals
22,19,Matthew Boyd,DEF,0,0,0,0,0,0,0,0,2016,Preliminary Finals
23,19,Josh Caddy,FWD,0,1,1,2,0,0,0,0,2016,Preliminary Finals
24,19,Jeremy Cameron,KEYF,0,0,1,1,0,0,0,0,2016,Preliminary Finals
25,19,Tom Campbell,RUC,0,0,0,0,0,0,0,0,2016,Preliminary Finals
26,19,Josh Cowan,MID,0,1,1,2,0,0,0,0,2016,Preliminary Finals
27,19,Luke Dahlhaus,FWD,0,1,5,6,0,0,0,0,2016,Preliminary Finals
28,19,Patrick Dangerfield,MID,0,5,4,9,0,0,0,0,2016,Preliminary Finals
29,19,Caleb Daniel,FWD,0,1,3,4,0,0,0,0,2016,Preliminary Finals
30,19,Phil Davis,KEYD,0,0,1,1,0,0,0,0,2016,Preliminary Finals
31,19,Tory Dickson,FWD,0,0,0,0,0,0,0,0,2016,Preliminary Finals
32,19,Mitch Duncan,MID,0,0,1,1,0,0,0,0,2016,Preliminary Finals
