,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Jacobs,RUC,35,3,1,4,14,47.3,40,74,2017,Preliminary Finals
1,2,Rory Lobb,KEYF,31,2,0,2,15,57.4,48.4,54,2017,Preliminary Finals
2,2,Zac Smith,RUC,31,1,2,3,10,45.6,32.3,68,2017,Preliminary Finals
3,4,Toby Nankervis,RUC,27,0,1,1,7,43.5,25.9,62,2017,Preliminary Finals
4,5,Jonathon Patton,KEYF,10,0,1,1,2,38.5,20,26,2017,Preliminary Finals
5,5,Rhys Stanley,RUC,10,0,1,1,6,45.5,60,22,2017,Preliminary Finals
6,7,Josh Jenkins,KEYF,4,0,0,0,2,25,50,16,2017,Preliminary Finals
7,8,Jack Riewoldt,KEYF,1,0,0,0,0,16.7,0,6,2017,Preliminary Finals
8,9,David Astbury,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
9,9,Rory Atkins,MID,0,0,1,1,0,0,0,0,2017,Preliminary Finals
10,9,Eddie Betts,FWD,0,0,2,2,0,0,0,0,2017,Preliminary Finals
11,9,Jed Bews,DEF,0,1,0,1,0,0,0,0,2017,Preliminary Finals
12,9,Mark Blicavs,MID,0,3,0,3,0,0,0,0,2017,Preliminary Finals
13,9,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
14,9,Luke Brown,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
15,9,Dan Butler,FWD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
16,9,Josh Caddy,FWD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
17,9,Charles Cameron,FWD,0,1,0,1,0,0,0,0,2017,Preliminary Finals
18,9,Jason Castagna,FWD,0,2,0,2,0,0,0,0,2017,Preliminary Finals
19,9,Nakia Cockatoo,FWD,0,1,0,1,0,0,0,0,2017,Preliminary Finals
20,9,Stephen Coniglio,MID,0,1,0,1,0,0,0,0,2017,Preliminary Finals
21,9,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
22,9,Trent Cotchin,MID,0,4,3,7,0,0,0,1,2017,Preliminary Finals
23,9,Matt Crouch,MID,0,3,3,6,0,0,0,0,2017,Preliminary Finals
24,9,Brad Crouch,MID,0,4,4,8,0,0,0,0,2017,Preliminary Finals
25,9,Patrick Dangerfield,MID,0,4,1,5,0,0,0,0,2017,Preliminary Finals
26,9,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
27,9,Brett Deledio,FWD,0,1,1,2,0,0,0,0,2017,Preliminary Finals
28,9,Richard Douglas,MID,0,1,3,4,0,0,0,0,2017,Preliminary Finals
29,9,Mitch Duncan,MID,0,2,2,4,0,0,0,0,2017,Preliminary Finals
30,9,Shane Edwards,FWD,0,1,2,3,0,0,0,0,2017,Preliminary Finals
31,9,Brandon Ellis,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
32,9,Jack Graham,MID,0,0,3,3,0,0,0,0,2017,Preliminary Finals
33,9,Toby Greene,FWD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
34,9,Hugh Greenwood,MID,0,0,1,1,0,0,0,0,2017,Preliminary Finals
35,9,Shaun Grigg,MID,0,0,2,2,0,0,0,13,2017,Preliminary Finals
36,9,Dylan Grimes,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
37,9,Kyle Hartigan,KEYD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
38,9,Tom Hawkins,KEYF,0,0,0,0,0,0,0,1,2017,Preliminary Finals
39,9,Nick Haynes,DEF,0,1,0,1,0,0,0,0,2017,Preliminary Finals
40,9,Lachie Henderson,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
41,9,Harry Himmelberg,KEYF,0,0,0,0,0,0,0,3,2017,Preliminary Finals
42,9,Jacob Hopper,MID,0,2,3,5,0,0,0,0,2017,Preliminary Finals
43,9,Bachar Houli,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
44,9,Steve Johnson,FWD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
45,9,Jake Kelly,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
46,9,Josh Kelly,MID,0,1,5,6,0,0,0,0,2017,Preliminary Finals
47,9,Riley Knight,FWD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
48,9,Jake Kolodjashnij,DEF,0,1,1,2,0,0,0,0,2017,Preliminary Finals
49,9,Rory Laird,DEF,0,0,1,1,0,0,0,0,2017,Preliminary Finals
50,9,Kane Lambert,FWD,0,2,2,4,0,0,0,0,2017,Preliminary Finals
51,9,Darcy Lang,FWD,0,1,2,3,0,0,0,0,2017,Preliminary Finals
52,9,Jake Lever,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
53,9,Tom Lonergan,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
54,9,Tom Lynch,FWD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
55,9,David Mackay,MID,0,0,0,0,0,0,0,0,2017,Preliminary Finals
56,9,Andrew Mackie,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
57,9,Dustin Martin,MID,0,1,3,4,0,0,0,0,2017,Preliminary Finals
58,9,Kamdyn McIntosh,MID,0,0,0,0,0,0,0,0,2017,Preliminary Finals
59,9,Sam Menegola,FWD,0,0,2,2,0,0,0,0,2017,Preliminary Finals
60,9,Daniel Menzel,FWD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
61,9,Steven Motlop,FWD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
62,9,Andy Otten,KEYF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
63,9,Brandan Parfitt,FWD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
64,9,Dion Prestia,MID,0,3,2,5,0,0,0,0,2017,Preliminary Finals
65,9,Alex Rance,KEYD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
66,9,Daniel Rioli,FWD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
67,9,Tom Scully,MID,0,0,3,3,0,0,0,0,2017,Preliminary Finals
68,9,Paul Seedsman,MID,0,0,1,1,0,0,0,0,2017,Preliminary Finals
69,9,Scott Selwood,MID,0,0,2,2,0,0,0,0,2017,Preliminary Finals
70,9,Joel Selwood,MID,0,3,4,7,0,0,0,0,2017,Preliminary Finals
71,9,Heath Shaw,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
72,9,Dylan Shiel,MID,0,1,0,1,0,0,0,0,2017,Preliminary Finals
73,9,Rory Sloane,MID,0,2,6,8,0,0,0,0,2017,Preliminary Finals
74,9,Tom Stewart,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
75,9,Daniel Talia,KEYD,0,0,0,0,0,0,0,1,2017,Preliminary Finals
76,9,Tim Taranto,FWD,0,0,1,1,0,0,0,0,2017,Preliminary Finals
77,9,Harry Taylor,KEYF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
78,9,Adam Tomlinson,KEYD,0,0,0,0,0,0,0,0,2017,Preliminary Finals
79,9,Jacob Townsend,FWD,0,1,0,1,0,0,0,0,2017,Preliminary Finals
80,9,Zach Tuohy,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
81,9,Nick Vlastuin,DEF,0,0,1,1,0,0,0,0,2017,Preliminary Finals
82,9,Taylor Walker,KEYF,0,0,2,2,0,0,0,0,2017,Preliminary Finals
83,9,Callan Ward,MID,0,2,5,7,0,0,0,0,2017,Preliminary Finals
84,9,Lachie Whitfield,MID,0,0,3,3,0,0,0,0,2017,Preliminary Finals
85,9,Zac Williams,DEF,0,1,0,1,0,0,0,0,2017,Preliminary Finals
86,9,Nathan Wilson,DEF,0,0,0,0,0,0,0,0,2017,Preliminary Finals
87,9,Matt de Boer,FWD,0,0,2,2,0,0,0,0,2017,Preliminary Finals
