,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Reilly O'Brien,RUC,48,2,4,6,14,53.3,29.2,90,2022,Round 6
1,1,Jarrod Witts,RUC,48,1,2,3,23,51.6,47.9,93,2022,Round 6
2,3,Sam Hayes,RUC,47,0,1,1,17,62.7,36.2,75,2022,Round 6
3,3,Braydon Preuss,RUC,47,0,4,4,16,68.1,34,69,2022,Round 6
4,5,Rhys Stanley,RUC,37,3,1,4,9,56.9,24.3,65,2022,Round 6
5,6,Peter Ladhams,RUC,34,4,2,6,15,50.7,44.1,67,2022,Round 6
6,7,Brodie Grundy,RUC,33,0,3,3,8,48.5,24.2,68,2022,Round 6
7,8,Matt Flynn,RUC,30,0,2,2,9,73.2,30,41,2022,Round 6
8,8,Max Gawn,RUC,30,1,0,1,11,63.8,36.7,47,2022,Round 6
9,10,Sam Draper,RUC,27,1,3,4,8,42.9,29.6,63,2022,Round 6
10,11,Rory Lobb,KEYF,26,0,0,0,9,57.8,34.6,45,2022,Round 6
11,12,Sean Darcy,RUC,24,2,1,3,8,60,33.3,40,2022,Round 6
12,12,Darcy Fort,RUC,24,0,3,3,6,48,25,50,2022,Round 6
13,12,Toby Nankervis,RUC,24,1,1,2,5,43.6,20.8,55,2022,Round 6
14,15,Max Lynch,RUC,23,1,1,2,6,45.1,26.1,51,2022,Round 6
15,15,Stefan Martin,RUC,23,1,3,4,7,36.5,30.4,63,2022,Round 6
16,17,Tristan Xerri,RUC,19,0,0,0,5,38,26.3,50,2022,Round 6
17,18,Oscar McInerney,RUC,17,0,3,3,5,28.3,29.4,60,2022,Round 6
18,18,Bailey J. Williams,RUC,17,0,0,0,3,36.2,17.6,47,2022,Round 6
19,20,Rowan Marshall,RUC,16,2,3,5,2,28.6,12.5,56,2022,Round 6
20,21,Tom De Koning,RUC,15,2,3,5,4,26.3,26.7,57,2022,Round 6
21,22,Todd Goldstein,RUC,14,0,2,2,6,40,42.9,35,2022,Round 6
22,23,Luke Jackson,RUC,9,0,0,0,2,37.5,22.2,24,2022,Round 6
23,23,Luke Strnadica,RUC,9,0,0,0,1,26.5,11.1,34,2022,Round 6
24,25,Mark Blicavs,RUC,7,0,0,0,1,43.8,14.3,16,2022,Round 6
25,25,Mabior Chol,KEYF,7,1,0,1,2,36.8,28.6,19,2022,Round 6
26,27,Zaine Cordy,KEYD,6,0,0,0,2,16.2,33.3,37,2022,Round 6
27,27,Hayden McLean,KEYF,6,0,1,1,1,46.2,16.7,13,2022,Round 6
28,29,Peter Wright,KEYF,5,1,0,1,2,38.5,40,13,2022,Round 6
29,30,Kaine Baldwin,KEYF,4,0,0,0,1,50,25,8,2022,Round 6
30,30,Todd Marshall,KEYF,4,0,0,0,1,57.1,25,7,2022,Round 6
31,30,Conor Nash,MID,4,1,3,4,0,13.8,0,29,2022,Round 6
32,33,Darcy Cameron,RUC,3,0,1,1,0,18.8,0,16,2022,Round 6
33,34,Noah Balta,KEYD,2,0,0,0,1,20,50,10,2022,Round 6
34,34,Tom Barrass,KEYD,2,0,4,4,1,33.3,50,6,2022,Round 6
35,34,Jeremy Finlayson,RUC,2,0,0,0,0,40,0,5,2022,Round 6
36,34,Tom Hawkins,KEYF,2,0,0,0,0,50,0,4,2022,Round 6
37,34,Taylor Walker,KEYF,2,0,1,1,0,25,0,8,2022,Round 6
38,39,Josh Battle,KEYD,1,2,1,3,0,3.2,0,31,2022,Round 6
39,39,Patrick Cripps,MID,1,2,6,8,0,50,0,2,2022,Round 6
40,39,Elliott Himmelberg,KEYF,1,0,1,1,0,16.7,0,6,2022,Round 6
41,39,Harry McKay,KEYF,1,0,0,0,0,20,0,5,2022,Round 6
42,39,Tim Membrey,KEYF,1,0,0,0,0,10,0,10,2022,Round 6
43,39,Aaron Naughton,KEYF,1,0,0,0,0,33.3,0,3,2022,Round 6
44,39,Marc Pittonet,RUC,1,0,1,1,0,16.7,0,6,2022,Round 6
45,39,Sam Powell-Pepper,FWD,1,0,0,0,1,16.7,100,6,2022,Round 6
46,39,Jack Riewoldt,KEYF,1,0,1,1,0,20,0,5,2022,Round 6
47,39,Mason Wood,MID,1,0,0,0,0,33.3,0,3,2022,Round 6
48,49,Blake Acres,MID,0,0,1,1,0,0,0,0,2022,Round 6
49,49,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
50,49,Taylor Adams,MID,0,1,1,2,0,0,0,0,2022,Round 6
51,49,Callum Ah Chee,MID,0,0,0,0,0,0,0,0,2022,Round 6
52,49,Ben Ainsworth,FWD,0,0,2,2,0,0,0,0,2022,Round 6
53,49,James Aish,MID,0,0,0,0,0,0,0,0,2022,Round 6
54,49,Aliir Aliir,KEYD,0,0,1,1,0,0,0,0,2022,Round 6
55,49,Karl Amon,MID,0,1,1,2,0,0,0,0,2022,Round 6
56,49,Noah Anderson,MID,0,1,4,5,0,0,0,0,2022,Round 6
57,49,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
58,49,Noah Answerth,DEF,0,0,0,0,0,0,0,0,2022,Round 6
59,49,Lachie Ash,MID,0,1,1,2,0,0,0,0,2022,Round 6
60,49,Tom Atkins,DEF,0,0,0,0,0,0,0,0,2022,Round 6
61,49,Zac Bailey,FWD,0,0,2,2,0,0,0,0,2022,Round 6
62,49,Liam Baker,DEF,0,1,4,5,0,0,0,0,2022,Round 6
63,49,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
64,49,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2022,Round 6
65,49,Toby Bedford,FWD,0,0,0,0,0,0,0,0,2022,Round 6
66,49,James Bell,FWD,0,0,0,0,0,0,0,0,2022,Round 6
67,49,Jarrod Berry,MID,0,0,1,1,0,0,0,0,2022,Round 6
68,49,Sam Berry,MID,0,1,1,2,0,0,0,0,2022,Round 6
69,49,Jed Bews,DEF,0,0,0,0,0,0,0,0,2022,Round 6
70,49,Nick Blakey,DEF,0,0,0,0,0,0,0,0,2022,Round 6
71,49,Travis Boak,MID,0,5,4,9,0,0,0,0,2022,Round 6
72,49,Shai Bolton,FWD,0,1,1,2,0,0,0,0,2022,Round 6
73,49,Riley Bonner,DEF,0,0,0,0,0,0,0,0,2022,Round 6
74,49,Marcus Bontempelli,MID,0,2,3,5,0,0,0,0,2022,Round 6
75,49,Atu Bosenavulagi,DEF,0,0,2,2,0,0,0,0,2022,Round 6
76,49,Jake Bowey,DEF,0,0,2,2,0,0,0,0,2022,Round 6
77,49,Jordan Boyd,DEF,0,0,0,0,0,0,0,0,2022,Round 6
78,49,Angus Brayshaw,DEF,0,0,1,1,0,0,0,0,2022,Round 6
79,49,Andrew Brayshaw,MID,0,3,4,7,0,0,0,0,2022,Round 6
80,49,Luke Breust,FWD,0,0,0,0,0,0,0,0,2022,Round 6
81,49,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2022,Round 6
82,49,Will Brodie,MID,0,2,3,5,0,0,0,0,2022,Round 6
83,49,Luke Brown,DEF,0,0,0,0,0,0,0,0,2022,Round 6
84,49,Ben Brown,KEYF,0,0,0,0,0,0,0,2,2022,Round 6
85,49,Callum L. Brown,FWD,0,0,0,0,0,0,0,0,2022,Round 6
86,49,Tanner Bruhn,FWD,0,1,1,2,0,0,0,0,2022,Round 6
87,49,Connor Budarick,DEF,0,0,0,0,0,0,0,0,2022,Round 6
88,49,Chris Burgess,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
89,49,Ryan Burton,DEF,0,0,1,1,0,0,0,0,2022,Round 6
90,49,Dan Butler,FWD,0,0,0,0,0,0,0,0,2022,Round 6
91,49,Zak Butters,FWD,0,1,2,3,0,0,0,0,2022,Round 6
92,49,Jordon Butts,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
93,49,Darcy Byrne-Jones,DEF,0,0,0,0,0,0,0,0,2022,Round 6
94,49,Jye Caldwell,MID,0,1,1,2,0,0,0,0,2022,Round 6
95,49,Finn Callaghan,MID,0,0,1,1,0,0,0,0,2022,Round 6
96,49,Charlie Cameron,FWD,0,0,0,0,0,0,0,0,2022,Round 6
97,49,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
98,49,Braeden Campbell,DEF,0,0,0,0,0,0,0,0,2022,Round 6
99,49,Levi Casboult,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
100,49,Jason Castagna,FWD,0,0,0,0,0,0,0,0,2022,Round 6
101,49,Adam Cerra,MID,0,4,3,7,0,0,0,0,2022,Round 6
102,49,Jordan Clark,DEF,0,0,0,0,0,0,0,0,2022,Round 6
103,49,Brad Close,FWD,0,0,2,2,0,0,0,0,2022,Round 6
104,49,Tom Clurey,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
105,49,Keidean Coleman,DEF,0,0,0,0,0,0,0,0,2022,Round 6
106,49,Riley Collier-Dawkins,MID,0,0,0,0,0,0,0,0,2022,Round 6
107,49,Sam Collins,KEYD,0,0,1,1,0,0,0,0,2022,Round 6
108,49,Travis Colyer,FWD,0,0,0,0,0,0,0,0,2022,Round 6
109,49,Stephen Coniglio,FWD,0,0,7,7,0,0,0,0,2022,Round 6
110,49,Brayden Cook,MID,0,0,2,2,0,0,0,0,2022,Round 6
111,49,Josh Corbett,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
112,49,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
113,49,Trent Cotchin,MID,0,2,3,5,0,0,0,0,2022,Round 6
114,49,Matthew Cottrell,FWD,0,0,0,0,0,0,0,0,2022,Round 6
115,49,Brennan Cox,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
116,49,Nik Cox,MID,0,0,0,0,0,0,0,0,2022,Round 6
117,49,Jamie Cripps,FWD,0,0,0,0,0,0,0,0,2022,Round 6
118,49,Jack Crisp,MID,0,2,2,4,0,0,0,0,2022,Round 6
119,49,Matt Crouch,MID,0,1,0,1,0,0,0,0,2022,Round 6
120,49,Brad Crouch,MID,0,1,3,4,0,0,0,0,2022,Round 6
121,49,Isaac Cumming,DEF,0,0,1,1,0,0,0,0,2022,Round 6
122,49,Harry Cunningham,DEF,0,0,0,0,0,0,0,0,2022,Round 6
123,49,Charlie Curnow,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
124,49,Paul Curtis,FWD,0,0,0,0,0,0,0,0,2022,Round 6
125,49,Luke Dahlhaus,FWD,0,0,0,0,0,0,0,0,2022,Round 6
126,49,Nick Daicos,DEF,0,0,3,3,0,0,0,0,2022,Round 6
127,49,Josh Daicos,MID,0,0,0,0,0,0,0,0,2022,Round 6
128,49,Bailey Dale,DEF,0,0,0,0,0,0,0,0,2022,Round 6
129,49,Caleb Daniel,DEF,0,0,1,1,0,0,0,0,2022,Round 6
130,49,Joe Daniher,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
131,49,Jack Darling,KEYF,0,0,0,0,0,0,0,0,2022,Round 6
132,49,Alex Davies,FWD,0,0,1,1,0,0,0,0,2022,Round 6
133,49,Luke Davies-Uniacke,MID,0,6,1,7,0,0,0,0,2022,Round 6
134,49,Jordan Dawson,DEF,0,0,1,1,0,0,0,0,2022,Round 6
135,49,Will Day,DEF,0,0,0,0,0,0,0,0,2022,Round 6
136,49,Jordan De Goey,MID,0,5,2,7,0,0,0,0,2022,Round 6
137,49,Sam De Koning,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
138,49,Oliver Dempsey,FWD,0,0,1,1,0,0,0,0,2022,Round 6
139,49,Sam Docherty,DEF,0,0,1,1,0,0,0,0,2022,Round 6
140,49,Tom Doedee,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
141,49,Thomson Dow,MID,0,0,1,1,0,0,0,0,2022,Round 6
142,49,Willem Drew,MID,0,1,5,6,0,0,0,0,2022,Round 6
143,49,Liam Duggan,DEF,0,0,1,1,0,0,0,0,2022,Round 6
144,49,Trent Dumont,MID,0,0,2,2,0,0,0,0,2022,Round 6
145,49,Mitch Duncan,DEF,0,1,2,3,0,0,0,0,2022,Round 6
146,49,Josh Dunkley,FWD,0,1,5,6,0,0,0,1,2022,Round 6
147,49,Luke Dunstan,MID,0,2,2,4,0,0,0,0,2022,Round 6
148,49,Corey Durdin,FWD,0,0,0,0,0,0,0,0,2022,Round 6
149,49,Sam Durham,MID,0,0,1,1,0,0,0,0,2022,Round 6
150,49,Taylor Duryea,DEF,0,0,0,0,0,0,0,0,2022,Round 6
151,49,Shane Edwards,FWD,0,0,1,1,0,0,0,0,2022,Round 6
152,49,Harry Edwards,KEYD,0,0,0,0,0,0,0,0,2022,Round 6
153,49,Brandon Ellis,MID,0,0,2,2,0,0,0,0,2022,Round 6
154,49,Kane Farrell,FWD,0,0,2,2,0,0,0,0,2022,Round 6
155,49,Brayden Fiorini,MID,0,1,1,2,0,0,0,0,2022,Round 6
156,49,Zac Fisher,FWD,0,0,0,0,0,0,0,0,2022,Round 6
157,49,Oliver Florent,DEF,0,0,0,0,0,0,0,0,2022,Round 6
158,49,Luke Foley,DEF,0,0,0,0,0,0,0,0,2022,Round 6
159,49,Eddie Ford,FWD,0,0,0,0,0,0,0,0,2022,Round 6
