,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,56,3,6,9,16,62.9,28.6,89,2021,Round 19
1,2,Oscar McInerney,RUC,39,7,5,12,15,68.4,38.5,57,2021,Round 19
2,3,Todd Goldstein,RUC,30,2,2,4,14,50.8,46.7,59,2021,Round 19
3,4,Sam Draper,RUC,27,1,6,7,5,49.1,18.5,55,2021,Round 19
4,4,Scott Lycett,RUC,27,1,4,5,7,49.1,25.9,55,2021,Round 19
5,4,Paddy Ryder,RUC,27,1,1,2,8,54,29.6,50,2021,Round 19
6,7,Rhys Stanley,RUC,25,1,1,2,10,46.3,40,54,2021,Round 19
7,8,Nic Naitanui,RUC,24,3,5,8,10,39.3,41.7,61,2021,Round 19
8,8,Reilly O'Brien,RUC,24,0,5,5,8,32,33.3,75,2021,Round 19
9,8,Ned Reeves,RUC,24,2,0,2,7,52.2,29.2,46,2021,Round 19
10,11,Brodie Grundy,RUC,23,4,3,7,5,33.3,21.7,69,2021,Round 19
11,12,Sean Darcy,RUC,22,3,2,5,8,59.5,36.4,37,2021,Round 19
12,12,Tom De Koning,RUC,22,0,2,2,8,40,36.4,55,2021,Round 19
13,14,Tom Hickey,RUC,21,2,3,5,5,31.3,23.8,67,2021,Round 19
14,15,Shane Mumford,RUC,20,3,3,6,8,34.5,40,58,2021,Round 19
15,16,Ben McEvoy,RUC,19,2,2,4,5,55.9,26.3,34,2021,Round 19
16,16,Toby Nankervis,RUC,19,0,5,5,4,34.5,21.1,55,2021,Round 19
17,18,Lloyd Meek,RUC,17,2,0,2,4,44.7,23.5,38,2021,Round 19
18,19,Mark Blicavs,KEYD,15,2,1,3,4,65.2,26.7,23,2021,Round 19
19,20,Tim English,RUC,14,0,3,3,3,15.7,21.4,89,2021,Round 19
20,21,Chris Burgess,RUC,13,1,0,1,6,18.8,46.2,69,2021,Round 19
21,22,Tristan Xerri,KEYF,11,0,0,0,5,50,45.5,22,2021,Round 19
22,23,Luke Jackson,RUC,9,0,0,0,3,75,33.3,12,2021,Round 19
23,23,Jeremy McGovern,KEYD,9,1,1,2,1,60,11.1,15,2021,Round 19
24,25,Paul Hunter,RUC,8,1,2,3,1,21.1,12.5,38,2021,Round 19
25,26,Caleb Graham,RUC,7,0,0,0,2,46.7,28.6,15,2021,Round 19
26,27,Tom Fullarton,RUC,6,0,3,3,2,26.1,33.3,23,2021,Round 19
27,27,Peter Ladhams,RUC,6,0,2,2,2,27.3,33.3,22,2021,Round 19
28,29,Mabior Chol,RUC,5,0,5,5,1,17.2,20,29,2021,Round 19
29,29,Peter Wright,RUC,5,0,2,2,3,45.5,60,11,2021,Round 19
30,31,Darcy Cameron,KEYF,4,0,0,0,2,26.7,50,15,2021,Round 19
31,31,Josh Schache,KEYD,4,0,1,1,0,22.2,0,18,2021,Round 19
32,33,Sam Reid,KEYF,3,1,1,2,2,30,66.7,10,2021,Round 19
33,34,Mitch Lewis,KEYF,2,0,0,0,0,33.3,0,6,2021,Round 19
34,34,Tom McDonald,KEYF,2,0,1,1,2,33.3,100,6,2021,Round 19
35,34,Tim Membrey,KEYF,2,0,0,0,1,100,50,2,2021,Round 19
36,34,Esava Ratugolea,RUC,2,0,0,0,0,40,0,5,2021,Round 19
37,34,Taylor Walker,KEYF,2,0,0,0,0,50,0,4,2021,Round 19
38,39,Oscar Allen,KEYF,1,0,0,0,1,14.3,100,7,2021,Round 19
39,39,Charlie Dixon,KEYF,1,0,1,1,0,11.1,0,9,2021,Round 19
40,39,Darcy Fogarty,KEYF,1,0,0,0,0,100,0,1,2021,Round 19
41,39,Billy Frampton,KEYF,1,0,0,0,0,100,0,1,2021,Round 19
42,39,Tom Hawkins,KEYF,1,0,0,0,0,9.1,0,11,2021,Round 19
43,39,Jack Henry,KEYD,1,0,0,0,0,50,0,2,2021,Round 19
44,39,Elliott Himmelberg,KEYF,1,0,0,0,0,20,0,5,2021,Round 19
