,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,33,1,2,3,9,60,27.3,55,2013,Preliminary Finals
1,2,Zac Clarke,RUC,19,0,0,0,5,50,26.3,38,2013,Preliminary Finals
2,2,Shane Mumford,RUC,19,0,4,4,5,32.2,26.3,59,2013,Preliminary Finals
3,4,Max Bailey,RUC,18,4,0,4,5,60,27.8,30,2013,Preliminary Finals
4,4,David Hale,RUC,18,1,0,1,3,47.4,16.7,38,2013,Preliminary Finals
5,6,Nathan Vardy,RUC,17,0,0,0,3,38.6,17.6,44,2013,Preliminary Finals
6,7,Mike Pyke,RUC,11,0,0,0,3,32.4,27.3,34,2013,Preliminary Finals
7,8,Mark Blicavs,RUC,8,2,1,3,2,25.8,25,31,2013,Preliminary Finals
8,9,Luke Hodge,DEF,3,0,0,0,2,0,66.7,0,2013,Preliminary Finals
9,10,Jordan Lewis,MID,2,0,2,2,1,0,50,0,2013,Preliminary Finals
10,11,Tendai Mzungu,MID,1,1,1,2,0,0,0,0,2013,Preliminary Finals
11,11,Jarryd Roughead,KEYF,1,0,2,2,1,16.7,100,6,2013,Preliminary Finals
12,11,Isaac Smith,MID,1,0,1,1,0,0,0,0,2013,Preliminary Finals
13,14,Hayden Ballantyne,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
14,14,Michael Barlow,MID,0,0,2,2,0,0,0,0,2013,Preliminary Finals
15,14,Jimmy Bartel,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
16,14,Shane Biggs,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
17,14,Grant Birchall,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
18,14,Craig Bird,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
19,14,Jude Bolton,FWD,0,1,0,1,0,0,0,0,2013,Preliminary Finals
20,14,Luke Breust,FWD,0,0,1,1,0,0,0,0,2013,Preliminary Finals
21,14,Shaun Burgoyne,MID,0,1,2,3,0,0,0,0,2013,Preliminary Finals
22,14,Josh Caddy,MID,0,3,0,3,0,0,0,0,2013,Preliminary Finals
23,14,Allen Christensen,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
24,14,Joel Corey,MID,0,1,1,2,0,0,0,0,2013,Preliminary Finals
25,14,Ryan Crowley,MID,0,2,0,2,0,0,0,0,2013,Preliminary Finals
26,14,Harry Cunningham,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
27,14,Zac Dawson,KEYD,0,0,2,2,0,0,0,0,2013,Preliminary Finals
28,14,Paul Duffield,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
29,14,Mitch Duncan,MID,0,0,3,3,0,0,0,0,2013,Preliminary Finals
30,14,Andrejs Everitt,DEF,0,1,0,1,0,0,0,0,2013,Preliminary Finals
31,14,Lance Franklin,KEYF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
32,14,Nat Fyfe,MID,0,3,3,6,0,0,0,0,2013,Preliminary Finals
33,14,Josh Gibson,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
34,14,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
35,14,Brent Guerra,DEF,0,1,1,2,0,0,0,0,2013,Preliminary Finals
36,14,Jack Gunston,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
37,14,Cameron Guthrie,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
38,14,Dan Hannebery,MID,0,0,2,2,0,0,0,0,2013,Preliminary Finals
39,14,Tom Hawkins,KEYF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
40,14,Bradley Hill,MID,0,0,1,1,0,0,0,0,2013,Preliminary Finals
41,14,Stephen Hill,MID,0,2,1,3,0,0,0,0,2013,Preliminary Finals
42,14,Josh Hunt,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
43,14,Kieren Jack,MID,0,0,1,1,0,0,0,0,2013,Preliminary Finals
44,14,Lewis Jetta,FWD,0,0,1,1,0,0,0,0,2013,Preliminary Finals
45,14,Michael Johnson,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
46,14,Steve Johnson,MID,0,3,2,5,0,0,0,0,2013,Preliminary Finals
47,14,James Kelly,MID,0,0,2,2,0,0,0,0,2013,Preliminary Finals
48,14,Josh P. Kennedy,MID,0,1,5,6,0,0,0,0,2013,Preliminary Finals
49,14,Brian Lake,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
50,14,Tom Lonergan,KEYD,0,1,0,1,0,0,0,0,2013,Preliminary Finals
51,14,Andrew Mackie,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
52,14,Nick Malceski,DEF,0,0,1,1,0,0,0,0,2013,Preliminary Finals
53,14,Chris Mayne,FWD,0,1,0,1,0,0,0,0,2013,Preliminary Finals
54,14,Ben McGlynn,FWD,0,2,2,4,0,0,0,0,2013,Preliminary Finals
55,14,Luke McPharlin,KEYD,0,0,1,1,0,0,0,0,2013,Preliminary Finals
56,14,Jarrad McVeigh,DEF,0,1,4,5,0,0,0,0,2013,Preliminary Finals
57,14,Sam Mitchell,MID,0,9,2,11,0,0,0,0,2013,Preliminary Finals
58,14,Steven Motlop,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
59,14,David Mundy,MID,0,3,2,5,0,0,0,0,2013,Preliminary Finals
60,14,Jordan Murdoch,FWD,0,0,1,1,0,0,0,0,2013,Preliminary Finals
61,14,Lachie Neale,MID,0,2,2,4,0,0,0,0,2013,Preliminary Finals
62,14,Ryan O'Keefe,MID,0,0,1,1,0,0,0,0,2013,Preliminary Finals
63,14,Luke Parker,MID,0,3,3,6,0,0,0,0,2013,Preliminary Finals
64,14,Matthew Pavlich,KEYF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
65,14,Danyle Pearce,MID,0,2,0,2,0,0,0,0,2013,Preliminary Finals
66,14,James Podsiadly,KEYF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
67,14,Paul Puopolo,FWD,0,3,1,4,0,0,0,0,2013,Preliminary Finals
68,14,Dane Rampe,DEF,0,0,1,1,0,0,0,0,2013,Preliminary Finals
69,14,Ted Richards,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
70,14,Cyril Rioli,FWD,0,1,1,2,0,0,0,0,2013,Preliminary Finals
71,14,Jared Rivers,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
72,14,Gary Rohan,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
73,14,Joel Selwood,MID,0,2,2,4,0,0,0,0,2013,Preliminary Finals
74,14,Brad Sewell,MID,0,0,1,1,0,0,0,0,2013,Preliminary Finals
75,14,Liam Shiels,MID,0,0,1,1,0,0,0,0,2013,Preliminary Finals
76,14,Nick Smith,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
77,14,Lee Spurr,DEF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
78,14,Mathew Stokes,MID,0,1,4,5,0,0,0,0,2013,Preliminary Finals
79,14,Ben Stratton,KEYD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
80,14,Nicholas Suban,MID,0,0,4,4,0,0,0,0,2013,Preliminary Finals
81,14,Cam Sutcliffe,DEF,0,0,1,1,0,0,0,0,2013,Preliminary Finals
82,14,Harry Taylor,KEYD,0,0,2,2,0,0,0,0,2013,Preliminary Finals
83,14,Travis Varcoe,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
84,14,Michael Walters,FWD,0,0,4,4,0,0,0,0,2013,Preliminary Finals
85,14,Jesse White,KEYF,0,0,0,0,0,0,0,0,2013,Preliminary Finals
86,14,Brendan Whitecross,DEF,0,0,1,1,0,0,0,0,2013,Preliminary Finals
87,14,Matt de Boer,FWD,0,0,0,0,0,0,0,0,2013,Preliminary Finals
