,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Will Minson,RUC,57,1,3,4,15,57.6,26.3,99,2013,Round 10
1,2,Sam Jacobs,RUC,50,0,1,1,15,49,30,102,2013,Round 10
2,3,Todd Goldstein,RUC,48,2,1,3,11,53.9,22.9,89,2013,Round 10
3,4,Dean Cox,RUC,42,0,2,2,11,71.2,26.2,59,2013,Round 10
4,5,Darren Jolly,RUC,40,0,6,6,8,54.8,20,73,2013,Round 10
5,6,Nic Naitanui,RUC,39,2,1,3,9,65,23.1,60,2013,Round 10
6,7,Tom Bellchambers,RUC,37,0,0,0,7,46.8,18.9,79,2013,Round 10
7,7,Matthew Kreuzer,RUC,37,2,2,4,12,53.6,32.4,69,2013,Round 10
8,9,Mark Jamar,RUC,35,0,1,1,5,46.7,14.3,75,2013,Round 10
9,9,Shane Mumford,RUC,35,2,3,5,10,40.2,28.6,87,2013,Round 10
10,11,Zac Clarke,RUC,29,0,0,0,7,33,24.1,88,2013,Round 10
11,11,Jonathan Giles,RUC,29,2,1,3,7,38.7,24.1,75,2013,Round 10
12,13,Paddy Ryder,RUC,28,1,2,3,3,40,10.7,70,2013,Round 10
13,14,Tom Nicholls,RUC,27,1,5,6,6,42.9,22.2,63,2013,Round 10
14,15,Jarrad Redden,RUC,26,0,3,3,2,40,7.7,65,2013,Round 10
15,16,David Hale,RUC,24,1,2,3,11,39.3,45.8,61,2013,Round 10
16,16,Mike Pyke,RUC,24,4,3,7,7,38.1,29.2,63,2013,Round 10
17,18,Ivan Maric,RUC,19,1,2,3,7,22.1,36.8,86,2013,Round 10
18,19,Billy Longer,RUC,18,0,0,0,4,33.3,22.2,54,2013,Round 10
19,19,Ben McEvoy,RUC,18,1,3,4,3,32.1,16.7,56,2013,Round 10
20,21,Mark Blicavs,RUC,13,1,5,6,4,36.1,30.8,36,2013,Round 10
21,21,Levi Casboult,KEYF,13,1,0,1,4,41.9,30.8,31,2013,Round 10
22,23,Quinten Lynch,KEYF,11,0,0,0,3,61.1,27.3,18,2013,Round 10
23,24,Jack Fitzpatrick,RUC,10,1,1,2,0,34.5,0,29,2013,Round 10
24,24,Daniel Gorringe,RUC,10,2,1,3,5,34.5,50,29,2013,Round 10
25,24,Tom Hickey,RUC,10,1,0,1,1,23.8,10,42,2013,Round 10
26,24,Trent West,RUC,10,1,2,3,3,25.6,30,39,2013,Round 10
27,28,Sam Grimley,RUC,9,0,2,2,2,21.4,22.2,42,2013,Round 10
28,28,Rhys Stanley,KEYD,9,0,1,1,0,81.8,0,11,2013,Round 10
29,30,Jordan Lewis,MID,8,2,5,7,2,100,25,3,2013,Round 10
30,30,Drew Petrie,KEYF,8,0,1,1,3,50,37.5,16,2013,Round 10
31,32,Sam Michael,KEYD,7,0,0,0,3,20,42.9,35,2013,Round 10
32,32,Justin Westhoff,KEYF,7,0,4,4,2,14.9,28.6,47,2013,Round 10
33,34,Patrick Dangerfield,MID,6,1,5,6,1,0,16.7,0,2013,Round 10
34,35,Setanta O'hAilpin,KEYF,5,0,1,1,1,35.7,20,14,2013,Round 10
35,35,Nathan Vardy,RUC,5,0,0,0,2,29.4,40,17,2013,Round 10
36,35,Ty Vickery,KEYF,5,0,0,0,1,16.7,20,30,2013,Round 10
37,38,Zac Dawson,KEYD,4,0,0,0,0,25,0,16,2013,Round 10
38,38,Dyson Heppell,MID,4,1,5,6,1,0,25,0,2013,Round 10
39,38,Jeremy Howe,FWD,4,0,2,2,2,100,50,1,2013,Round 10
40,41,Hamish Hartlett,MID,3,0,3,3,0,0,0,0,2013,Round 10
41,41,Josh Jenkins,KEYF,3,0,0,0,1,25,33.3,12,2013,Round 10
42,43,Liam Jones,KEYF,2,0,0,0,0,18.2,0,11,2013,Round 10
43,43,Jack Redden,MID,2,2,3,5,0,0,0,0,2013,Round 10
44,43,Tom Williams,KEYF,2,0,1,1,0,50,0,4,2013,Round 10
45,46,Michael Barlow,MID,1,0,11,11,0,0,0,0,2013,Round 10
46,46,Aaron Black,KEYF,1,0,0,0,0,25,0,4,2013,Round 10
47,46,Stephen Coniglio,MID,1,2,0,2,0,0,0,0,2013,Round 10
48,46,Joel Corey,MID,1,0,0,0,0,0,0,0,2013,Round 10
49,46,Chris Dawes,KEYF,1,0,0,0,0,0,0,0,2013,Round 10
50,46,Brett Deledio,MID,1,0,7,7,0,0,0,0,2013,Round 10
51,46,Brad Ebert,MID,1,2,3,5,1,100,100,1,2013,Round 10
52,46,Ryan Griffen,MID,1,2,7,9,0,0,0,0,2013,Round 10
