,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,50,0,0,0,16,62.5,32,80,2018,Round 3
1,2,Stefan Martin,RUC,49,1,3,4,11,63.6,22.4,77,2018,Round 3
2,3,Callum Sinclair,RUC,45,2,4,6,14,62.5,31.1,72,2018,Round 3
3,4,Ben McEvoy,RUC,39,1,0,1,15,61.9,38.5,63,2018,Round 3
4,4,Nic Naitanui,RUC,39,2,3,5,13,69.6,33.3,56,2018,Round 3
5,6,Sam Jacobs,RUC,37,0,3,3,6,62.7,16.2,59,2018,Round 3
6,7,Tom Bellchambers,RUC,33,2,2,4,12,66,36.4,50,2018,Round 3
7,7,Aaron Sandilands,RUC,33,1,2,3,13,55.9,39.4,59,2018,Round 3
8,9,Brodie Grundy,RUC,32,3,4,7,7,44.4,21.9,72,2018,Round 3
9,10,Toby Nankervis,RUC,27,3,1,4,9,47.4,33.3,57,2018,Round 3
10,10,Jarrod Witts,RUC,27,1,0,1,11,42.2,40.7,64,2018,Round 3
11,12,Matthew Kreuzer,RUC,25,1,2,3,4,37.3,16,67,2018,Round 3
12,13,Tim English,RUC,19,1,3,4,3,37.3,15.8,51,2018,Round 3
13,14,Rowan Marshall,KEYF,18,1,1,2,6,36,33.3,50,2018,Round 3
14,15,Mark Blicavs,KEYD,17,1,2,3,5,25.4,29.4,67,2018,Round 3
15,16,Scott Lycett,RUC,16,0,2,2,2,42.1,12.5,38,2018,Round 3
16,17,Todd Goldstein,RUC,15,1,4,5,2,22.1,13.3,68,2018,Round 3
17,17,Justin Westhoff,KEYF,15,0,0,0,4,23.4,26.7,64,2018,Round 3
18,19,Jonathon Patton,KEYF,14,3,4,7,2,24.6,14.3,57,2018,Round 3
19,20,Levi Casboult,KEYF,11,1,3,4,3,44,27.3,25,2018,Round 3
20,21,Rory Lobb,RUC,9,0,0,0,3,50,33.3,18,2018,Round 3
21,22,Esava Ratugolea,KEYF,7,0,1,1,1,43.8,14.3,16,2018,Round 3
22,23,Charlie Dixon,KEYF,6,1,2,3,0,25,0,24,2018,Round 3
23,24,Josh Jenkins,KEYF,5,1,0,1,2,33.3,40,15,2018,Round 3
24,24,Dean Towers,FWD,5,0,1,1,0,25,0,20,2018,Round 3
25,24,Josh Walker,KEYD,5,0,1,1,0,41.7,0,12,2018,Round 3
26,27,Mason Cox,KEYF,4,0,0,0,1,25,25,16,2018,Round 3
27,27,Matt Taberner,KEYF,4,0,0,0,1,25,25,16,2018,Round 3
28,29,Ben Brown,KEYF,3,0,1,1,1,27.3,33.3,11,2018,Round 3
29,29,Josh Bruce,KEYF,3,1,0,1,0,23.1,0,13,2018,Round 3
30,29,Joe Daniher,KEYF,3,0,0,0,0,100,0,3,2018,Round 3
31,29,Majak Daw,KEYD,3,0,0,0,2,75,66.7,4,2018,Round 3
32,29,Tom Hawkins,KEYF,3,0,0,0,1,25,33.3,12,2018,Round 3
33,29,Jarrad Waite,KEYF,3,0,0,0,1,50,33.3,6,2018,Round 3
34,35,Marcus Bontempelli,MID,2,0,0,0,0,18.2,0,11,2018,Round 3
35,35,Sam Day,KEYF,2,0,2,2,0,16.7,0,12,2018,Round 3
36,35,Brett Deledio,MID,2,1,2,3,1,100,50,2,2018,Round 3
37,35,Shaun Grigg,MID,2,1,2,3,1,28.6,50,7,2018,Round 3
38,35,James Harmes,MID,2,1,1,2,1,40,50,5,2018,Round 3
39,35,Tim O'Brien,KEYF,2,0,0,0,1,22.2,50,9,2018,Round 3
40,35,James Stewart,KEYF,2,0,0,0,0,18.2,0,11,2018,Round 3
41,42,Blake Acres,FWD,1,0,2,2,0,9.1,0,11,2018,Round 3
42,42,Jack Darling,KEYF,1,0,0,0,1,100,100,1,2018,Round 3
43,42,Josh Dunkley,FWD,1,1,0,1,0,50,0,2,2018,Round 3
44,42,Eric Hipwood,KEYF,1,0,1,1,0,100,0,1,2018,Round 3
45,42,Dougal Howard,KEYD,1,0,0,0,0,33.3,0,3,2018,Round 3
46,42,Ben Reid,KEYF,1,0,0,0,0,25,0,4,2018,Round 3
47,42,Jack Riewoldt,KEYF,1,0,1,1,0,16.7,0,6,2018,Round 3
48,42,Jarryd Roughead,KEYF,1,0,0,0,0,100,0,1,2018,Round 3
49,42,Adam Tomlinson,MID,1,0,1,1,0,16.7,0,6,2018,Round 3
50,42,Michael Walters,FWD,1,1,0,1,1,100,100,1,2018,Round 3
51,52,Gary Ablett,MID,0,1,4,5,0,0,0,0,2018,Round 3
52,52,Taylor Adams,MID,0,1,4,5,0,0,0,0,2018,Round 3
53,52,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2018,Round 3
