,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Jacobs,RUC,51,4,1,5,22,56.7,43.1,90,2017,Round 23
1,2,Billy Longer,RUC,46,0,1,1,12,62.2,26.1,74,2017,Round 23
2,3,Tom Bellchambers,RUC,38,2,0,2,16,53.5,42.1,71,2017,Round 23
3,4,Matthew Kreuzer,RUC,37,5,4,9,5,51.4,13.5,72,2017,Round 23
4,4,Paddy Ryder,RUC,37,3,2,5,13,57.8,35.1,64,2017,Round 23
5,6,Stefan Martin,RUC,36,0,1,1,12,50,33.3,72,2017,Round 23
6,7,Max Gawn,RUC,35,1,0,1,13,64.8,37.1,54,2017,Round 23
7,8,Jonathon Griffin,RUC,32,0,0,0,8,47.1,25,68,2017,Round 23
8,9,Todd Goldstein,RUC,31,0,5,5,12,43.7,38.7,71,2017,Round 23
9,9,Toby Nankervis,RUC,31,0,2,2,8,42.5,25.8,73,2017,Round 23
10,9,Nathan Vardy,RUC,31,1,0,1,12,45.6,38.7,68,2017,Round 23
11,12,Shane Mumford,RUC,30,1,2,3,7,48.4,23.3,62,2017,Round 23
12,13,Ben McEvoy,RUC,29,2,3,5,9,37.2,31,78,2017,Round 23
13,13,Jordan Roughead,RUC,29,0,0,0,3,50.9,10.3,57,2017,Round 23
14,15,Zac Smith,RUC,28,0,2,2,7,39.4,25,71,2017,Round 23
15,16,Tom Campbell,RUC,25,1,0,1,4,67.6,16,37,2017,Round 23
16,17,Callum Sinclair,RUC,22,2,1,3,11,40.7,50,54,2017,Round 23
17,18,Keegan Brooksby,RUC,17,0,4,4,4,34,23.5,50,2017,Round 23
18,19,Mason Cox,RUC,12,0,0,0,2,35.3,16.7,34,2017,Round 23
19,19,Brodie Grundy,RUC,12,0,2,2,2,30.8,16.7,39,2017,Round 23
20,19,Rory Lobb,KEYF,12,2,2,4,5,48,41.7,25,2017,Round 23
21,22,Drew Petrie,KEYF,10,1,1,2,3,32.3,30,31,2017,Round 23
22,23,Peter Wright,KEYF,8,0,2,2,1,27.6,12.5,29,2017,Round 23
23,24,Levi Casboult,KEYF,6,1,0,1,3,54.5,50,11,2017,Round 23
24,24,Brennan Cox,KEYF,6,0,0,0,0,40,0,15,2017,Round 23
25,24,Kurt Tippett,KEYF,6,0,1,1,2,54.5,33.3,11,2017,Round 23
26,24,Josh Walker,KEYF,6,0,0,0,1,75,16.7,8,2017,Round 23
27,28,Justin Westhoff,MID,5,0,2,2,2,31.3,40,16,2017,Round 23
28,29,Josh Jenkins,KEYF,3,0,0,0,2,23.1,66.7,13,2017,Round 23
29,29,Ben McKay,KEYD,3,1,0,1,2,25,66.7,12,2017,Round 23
30,29,Sam Reid,KEYF,3,0,0,0,0,42.9,0,7,2017,Round 23
31,32,Blake Acres,FWD,2,0,2,2,0,33.3,0,6,2017,Round 23
32,32,Sam Collins,KEYD,2,1,1,2,0,100,0,2,2017,Round 23
33,32,Joe Daniher,KEYF,2,1,0,1,0,14.3,0,14,2017,Round 23
34,32,Tim O'Brien,KEYF,2,2,0,2,2,33.3,100,6,2017,Round 23
35,32,Cameron Pedersen,KEYF,2,1,0,1,0,10,0,20,2017,Round 23
36,32,Ryan Schoenmakers,KEYF,2,0,1,1,0,100,0,2,2017,Round 23
37,38,Wylie Buzza,KEYF,1,0,0,0,0,6.7,0,15,2017,Round 23
38,38,Jack Darling,KEYF,1,0,0,0,0,33.3,0,3,2017,Round 23
39,38,Shaun Grigg,MID,1,1,2,3,0,6.7,0,15,2017,Round 23
40,38,Dean Towers,FWD,1,0,2,2,0,11.1,0,9,2017,Round 23
41,42,Taylor Adams,MID,0,0,2,2,0,0,0,0,2017,Round 23
42,42,Callum Ah Chee,FWD,0,0,0,0,0,0,0,0,2017,Round 23
43,42,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2017,Round 23
