,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,58,1,4,5,15,62.4,25.9,93,2015,Round 15
1,2,Billy Longer,RUC,47,0,5,5,8,49.5,17,95,2015,Round 15
2,3,Todd Goldstein,RUC,45,2,6,8,12,48.9,26.7,92,2015,Round 15
3,3,Aaron Sandilands,RUC,45,0,0,0,12,57,26.7,79,2015,Round 15
4,5,Matthew Leuenberger,RUC,42,1,1,2,7,45.2,16.7,93,2015,Round 15
5,6,Nic Naitanui,RUC,39,5,2,7,15,57.4,38.5,68,2015,Round 15
6,7,Will Minson,RUC,38,0,0,0,16,52.8,42.1,72,2015,Round 15
7,8,Paddy Ryder,RUC,35,1,2,3,6,40.2,17.1,87,2015,Round 15
8,9,Shaun Hampson,RUC,34,1,2,3,0,0,0,0,2015,Round 15
9,10,Sam Jacobs,RUC,33,1,1,2,14,40.7,42.4,81,2015,Round 15
10,11,Jarrod Witts,RUC,32,0,1,1,8,47.1,25,68,2015,Round 15
11,12,Dawson Simpson,RUC,31,0,1,1,9,36,29,86,2015,Round 15
12,12,Kurt Tippett,KEYF,31,1,1,2,13,48.4,41.9,64,2015,Round 15
13,14,Brodie Grundy,RUC,30,0,3,3,10,41.1,33.3,73,2015,Round 15
14,14,Tom Nicholls,RUC,30,1,4,5,8,40.5,26.7,74,2015,Round 15
15,16,Tom Downie,RUC,24,0,0,0,8,27.9,33.3,86,2015,Round 15
16,16,Ben McEvoy,RUC,24,2,2,4,3,42.9,12.5,56,2015,Round 15
17,18,Shaun McKernan,RUC,20,0,2,2,5,28.6,25,70,2015,Round 15
18,19,Mike Pyke,RUC,18,0,1,1,4,37.5,22.2,48,2015,Round 15
19,19,Callum Sinclair,RUC,18,0,0,0,4,52.9,22.2,34,2015,Round 15
20,21,David Hale,RUC,16,0,2,2,6,27.6,37.5,58,2015,Round 15
21,21,Matthew Kreuzer,RUC,16,0,5,5,0,0,0,0,2015,Round 15
22,23,Cameron Wood,RUC,12,1,2,3,0,0,0,0,2015,Round 15
23,24,Mark Blicavs,RUC,11,2,0,2,2,78.6,18.2,14,2015,Round 15
24,25,Zac Clarke,RUC,10,0,1,1,2,28.6,20,35,2015,Round 15
