,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,63,2,5,7,25,54.3,39.7,116,2016,Round 3
1,2,Todd Goldstein,RUC,38,3,6,9,13,32.2,34.2,118,2016,Round 3
2,3,Shaun Hampson,RUC,34,1,1,2,8,51.5,23.5,66,2016,Round 3
3,4,Matthew Leuenberger,RUC,33,1,1,2,8,39.8,24.2,83,2016,Round 3
4,5,Kurt Tippett,RUC,32,1,3,4,7,50.8,21.9,63,2016,Round 3
5,6,Nic Naitanui,RUC,31,3,3,6,11,58.5,35.5,53,2016,Round 3
6,7,Tom Hickey,RUC,30,1,1,2,11,47.6,36.7,63,2016,Round 3
7,7,Shane Mumford,RUC,30,0,3,3,8,39.5,26.7,76,2016,Round 3
8,9,Stefan Martin,RUC,29,0,3,3,10,39.7,34.5,73,2016,Round 3
9,10,Sam Jacobs,RUC,28,1,1,2,10,39.4,35.7,71,2016,Round 3
10,11,Matthew Lobbe,RUC,27,2,1,3,8,31.4,29.6,86,2016,Round 3
11,12,Ben McEvoy,RUC,25,0,0,0,5,49,20,51,2016,Round 3
12,13,Matthew Kreuzer,RUC,23,0,1,1,7,54.8,30.4,42,2016,Round 3
13,14,Brodie Grundy,RUC,22,0,3,3,7,37.3,31.8,59,2016,Round 3
14,14,Jordan Roughead,RUC,22,2,0,2,8,38.6,36.4,57,2016,Round 3
15,16,Jonathon Ceglar,RUC,18,0,1,1,2,43.9,11.1,41,2016,Round 3
16,16,Zac Smith,RUC,18,0,4,4,9,40.9,50,44,2016,Round 3
17,18,Tom Nicholls,RUC,17,2,2,4,5,32.1,29.4,53,2016,Round 3
18,19,Callum Sinclair,RUC,16,0,0,0,4,50,25,32,2016,Round 3
19,20,Scott Lycett,RUC,15,1,0,1,6,46.9,40,32,2016,Round 3
20,21,Rhys Stanley,RUC,13,0,0,0,5,37.1,38.5,35,2016,Round 3
21,22,Andrew Phillips,RUC,11,0,2,2,3,44,27.3,25,2016,Round 3
