,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Billy Longer,RUC,37,0,0,0,8,50.7,21.6,73,2014,Round 9
1,2,Sam Jacobs,RUC,34,1,3,4,12,37,35.3,92,2014,Round 9
2,3,Todd Goldstein,RUC,33,3,0,3,9,44.6,27.3,74,2014,Round 9
3,4,Brodie Grundy,RUC,32,1,2,3,9,50.8,28.1,63,2014,Round 9
4,5,Mark Jamar,RUC,30,1,1,2,12,45.5,40,66,2014,Round 9
5,6,Tom Bellchambers,RUC,29,0,1,1,8,51.8,27.6,56,2014,Round 9
6,6,Zac Smith,RUC,29,2,1,3,9,37.7,31,77,2014,Round 9
7,8,Tom Derickx,RUC,26,1,0,1,3,34.7,11.5,75,2014,Round 9
8,8,Aaron Sandilands,RUC,26,3,2,5,8,49.1,30.8,53,2014,Round 9
9,10,Trent West,RUC,25,2,2,4,0,36.2,0,69,2014,Round 9
10,11,Hamish McIntosh,RUC,23,0,1,1,4,38.3,17.4,60,2014,Round 9
11,12,Shaun Hampson,RUC,21,0,1,1,5,48.8,23.8,43,2014,Round 9
12,13,Max Gawn,KEYF,19,0,0,0,6,55.9,31.6,34,2014,Round 9
13,14,Zac Clarke,RUC,18,0,1,1,6,48.6,33.3,37,2014,Round 9
14,15,Paddy Ryder,RUC,17,2,2,4,5,48.6,29.4,35,2014,Round 9
15,16,Jarrod Witts,RUC,13,0,1,1,2,41.9,15.4,31,2014,Round 9
16,17,Majak Daw,KEYF,11,0,0,0,2,100,18.2,10,2014,Round 9
17,17,Rhys Stanley,KEYF,11,0,0,0,4,52.4,36.4,21,2014,Round 9
18,19,Dawson Simpson,RUC,8,0,0,0,3,27.6,37.5,29,2014,Round 9
19,19,Ty Vickery,KEYF,8,0,2,2,2,20,25,40,2014,Round 9
20,21,Ben Griffiths,KEYF,6,0,0,0,0,35.3,0,17,2014,Round 9
21,22,Jesse White,KEYF,5,0,0,0,1,62.5,20,8,2014,Round 9
22,23,Charlie Dixon,KEYF,4,0,1,1,1,30.8,25,13,2014,Round 9
23,23,Daniel Merrett,KEYF,4,0,0,0,1,26.7,25,15,2014,Round 9
24,23,Kurt Tippett,KEYF,4,0,0,0,0,57.1,0,7,2014,Round 9
25,26,Mark Blicavs,RUC,2,0,0,0,1,100,50,2,2014,Round 9
26,26,Travis Cloke,KEYF,2,0,0,0,0,0,0,0,2014,Round 9
27,26,Nat Fyfe,MID,2,2,2,4,1,0,50,0,2014,Round 9
28,26,Brendon Goddard,MID,2,1,2,3,1,0,50,0,2014,Round 9
29,26,Lenny Hayes,MID,2,3,5,8,1,0,50,0,2014,Round 9
30,26,Sam Reid,KEYF,2,0,1,1,0,20,0,10,2014,Round 9
31,26,Rory Sloane,MID,2,2,4,6,1,0,50,0,2014,Round 9
32,33,Michael Barlow,MID,1,0,8,8,0,0,0,0,2014,Round 9
33,33,Daniel Cross,MID,1,2,1,3,1,0,100,0,2014,Round 9
