,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,40,2,3,5,7,52.6,17.5,76,2012,Round 21
1,2,Will Minson,RUC,38,1,1,2,10,46.3,26.3,82,2012,Round 21
2,3,Sam Jacobs,RUC,37,1,0,1,9,59.7,24.3,62,2012,Round 21
3,4,Aaron Sandilands,RUC,33,1,8,9,7,53.2,21.2,62,2012,Round 21
4,5,Shane Mumford,RUC,31,0,0,0,6,46.3,19.4,67,2012,Round 21
5,6,David Hale,RUC,30,1,6,7,8,51.7,26.7,58,2012,Round 21
6,7,Tom Bellchambers,RUC,29,0,2,2,4,42.6,13.8,68,2012,Round 21
7,7,Ben McEvoy,RUC,29,1,2,3,6,40.3,20.7,72,2012,Round 21
8,9,Trent West,RUC,26,1,0,1,3,44.8,11.5,58,2012,Round 21
9,10,Jonathan Giles,RUC,25,3,2,5,6,40.3,24,62,2012,Round 21
10,11,Dean Cox,RUC,24,0,3,3,5,63.2,20.8,38,2012,Round 21
11,11,Darren Jolly,RUC,24,1,0,1,5,32.9,20.8,73,2012,Round 21
12,11,Jake Spencer,RUC,24,2,1,3,6,35.3,25,68,2012,Round 21
13,14,Matthew Kreuzer,RUC,19,1,3,4,4,31.1,21.1,61,2012,Round 21
14,14,Nic Naitanui,RUC,19,2,1,3,3,67.9,15.8,28,2012,Round 21
15,16,Ivan Maric,RUC,18,1,1,2,6,26.1,33.3,69,2012,Round 21
16,17,Ben Hudson,RUC,17,1,4,5,5,30.9,29.4,55,2012,Round 21
17,18,Jarryd Roughead,KEYF,16,4,2,6,10,50,62.5,32,2012,Round 21
18,19,Andrew Phillips,RUC,14,1,1,2,1,37.8,7.1,37,2012,Round 21
19,20,Tom Hickey,RUC,10,3,1,4,1,22.2,10,45,2012,Round 21
20,20,Matthew Lobbe,RUC,10,2,0,2,2,18.5,20,54,2012,Round 21
21,20,Mike Pyke,RUC,10,0,0,0,1,43.5,10,23,2012,Round 21
22,23,Kepler Bradley,KEYF,9,0,0,0,4,56.3,44.4,16,2012,Round 21
23,24,James Sellar,KEYD,7,1,1,2,1,21.2,14.3,33,2012,Round 21
24,24,Josh Walker,KEYF,7,0,0,0,4,28,57.1,25,2012,Round 21
25,26,Jared Brennan,DEF,6,0,3,3,1,21.4,16.7,28,2012,Round 21
26,26,Paddy Ryder,RUC,6,0,0,0,0,50,0,12,2012,Round 21
27,28,Levi Casboult,KEYF,5,0,1,1,1,25,20,20,2012,Round 21
28,28,Josh Jenkins,KEYF,5,0,0,0,1,55.6,20,9,2012,Round 21
29,28,Kurt Tippett,KEYF,5,0,1,1,2,100,40,3,2012,Round 21
30,31,Drew Petrie,KEYF,4,0,0,0,1,57.1,25,7,2012,Round 21
31,32,Chris Dawes,KEYF,3,1,0,1,1,33.3,33.3,9,2012,Round 21
32,32,Israel Folau,KEYF,3,0,0,0,0,33.3,0,9,2012,Round 21
33,32,Sam Gilbert,DEF,3,0,3,3,1,60,33.3,5,2012,Round 21
34,32,Lenny Hayes,MID,3,2,2,4,0,0,0,0,2012,Round 21
35,32,Tom J. Lynch,KEYF,3,0,0,0,0,25,0,12,2012,Round 21
36,37,Matthew Broadbent,MID,2,1,4,5,0,0,0,0,2012,Round 21
