,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Mark Jamar,RUC,53,0,1,1,14,55.2,26.4,96,2014,Round 8
1,2,Aaron Sandilands,RUC,41,2,1,3,13,57.7,31.7,71,2014,Round 8
2,3,Will Minson,RUC,40,0,3,3,9,33.1,22.5,121,2014,Round 8
3,3,Robert Warnock,RUC,40,1,3,4,10,56.3,25,71,2014,Round 8
4,5,Trent West,RUC,34,1,0,1,8,42.5,23.5,80,2014,Round 8
5,6,Paddy Ryder,RUC,31,1,3,4,12,43.1,38.7,72,2014,Round 8
6,7,Dean Cox,RUC,30,1,3,4,6,54.5,20,55,2014,Round 8
7,7,Ben McEvoy,RUC,30,0,1,1,8,50,26.7,60,2014,Round 8
8,9,Billy Longer,RUC,26,2,2,4,9,32.1,34.6,81,2014,Round 8
9,10,Tom Derickx,RUC,24,1,0,1,6,35.3,25,68,2014,Round 8
10,11,David Hale,RUC,20,0,2,2,7,51.3,35,39,2014,Round 8
11,11,Nic Naitanui,RUC,20,2,1,3,5,50,25,40,2014,Round 8
12,13,Jonathan Giles,RUC,18,0,2,2,7,34.6,38.9,52,2014,Round 8
13,14,Brent Renouf,RUC,13,0,0,0,2,24.1,15.4,54,2014,Round 8
14,15,Jackson Trengove,KEYD,11,0,5,5,0,26.8,0,41,2014,Round 8
15,16,Cameron Pedersen,KEYF,10,0,0,0,3,35.7,30,28,2014,Round 8
16,17,Zac Clarke,RUC,9,0,0,0,1,29,11.1,31,2014,Round 8
17,18,Sam Reid,KEYF,8,2,1,3,1,38.1,12.5,21,2014,Round 8
18,19,Jordan Lewis,MID,6,5,4,9,4,0,66.7,0,2014,Round 8
19,19,Andrew Phillips,RUC,6,0,1,1,2,14,33.3,43,2014,Round 8
20,21,Levi Casboult,KEYF,5,0,0,0,2,23.8,40,21,2014,Round 8
21,21,Callan Ward,MID,5,5,3,8,0,0,0,0,2014,Round 8
22,23,Daniel Merrett,KEYF,4,0,1,1,2,50,50,8,2014,Round 8
23,23,Kurt Tippett,KEYF,4,0,1,1,1,44.4,25,9,2014,Round 8
24,25,Jake Carlisle,KEYF,3,0,0,0,0,0,0,0,2014,Round 8
25,25,Joe Daniher,KEYF,3,1,1,2,0,16.7,0,18,2014,Round 8
26,25,Brad Ebert,MID,3,0,2,2,0,0,0,0,2014,Round 8
27,25,Bryce Gibbs,MID,3,4,4,8,0,100,0,1,2014,Round 8
28,25,Justin Westhoff,KEYF,3,0,0,0,0,42.9,0,7,2014,Round 8
29,25,Ollie Wines,MID,3,5,1,6,2,0,66.7,0,2014,Round 8
30,31,Daniel Cross,MID,2,0,4,4,0,0,0,0,2014,Round 8
31,31,Brendon Goddard,MID,2,1,0,1,0,100,0,2,2014,Round 8
32,31,Lenny Hayes,MID,2,5,6,11,0,0,0,0,2014,Round 8
33,31,Jack Redden,MID,2,1,2,3,2,0,100,0,2014,Round 8
34,31,Tom Rockliff,MID,2,0,8,8,0,100,0,1,2014,Round 8
35,31,Rhys Stanley,KEYF,2,0,0,0,2,18.2,100,11,2014,Round 8
36,31,Bernie Vince,MID,2,1,4,5,0,0,0,0,2014,Round 8
37,31,Jack Watts,KEYF,2,0,2,2,2,0,100,0,2014,Round 8
38,39,Michael Barlow,MID,1,3,4,7,0,0,0,0,2014,Round 8
39,39,Chris Dawes,KEYF,1,0,0,0,0,33.3,0,3,2014,Round 8
40,39,Pearce Hanley,MID,1,0,1,1,1,0,100,0,2014,Round 8
41,39,Hamish Hartlett,FWD,1,1,3,4,0,0,0,0,2014,Round 8
42,39,Dyson Heppell,MID,1,1,7,8,0,0,0,0,2014,Round 8
43,39,Liam Jones,KEYF,1,0,0,0,1,12.5,100,8,2014,Round 8
44,39,Will Langford,MID,1,0,3,3,0,0,0,0,2014,Round 8
45,39,Ryan Lester,MID,1,0,5,5,0,100,0,1,2014,Round 8
46,39,Tom Liberatore,MID,1,1,7,8,0,0,0,0,2014,Round 8
47,39,Jared Polec,MID,1,0,6,6,0,0,0,0,2014,Round 8
48,39,Matthew Priddis,MID,1,5,8,13,0,0,0,0,2014,Round 8
49,39,Jarryd Roughead,KEYF,1,3,2,5,0,100,0,1,2014,Round 8
50,39,Isaac Smith,FWD,1,1,1,2,1,0,100,0,2014,Round 8
51,52,Blake Acres,FWD,0,0,2,2,0,0,0,0,2014,Round 8
52,52,Jed Adcock,DEF,0,0,0,0,0,0,0,0,2014,Round 8
53,52,James Aish,MID,0,2,1,3,0,0,0,0,2014,Round 8
54,52,Patrick Ambrose,FWD,0,0,0,0,0,0,0,0,2014,Round 8
55,52,Dennis Armfield,FWD,0,0,1,1,0,0,0,0,2014,Round 8
56,52,Kurt Aylett,MID,0,0,0,0,0,0,0,0,2014,Round 8
57,52,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2014,Round 8
58,52,Rohan Bail,FWD,0,0,2,2,0,0,0,0,2014,Round 8
59,52,Hayden Ballantyne,FWD,0,1,1,2,0,0,0,0,2014,Round 8
60,52,Jamie Bennell,DEF,0,0,0,0,0,0,0,0,2014,Round 8
61,52,Jack Billings,FWD,0,0,0,0,0,0,0,0,2014,Round 8
62,52,Grant Birchall,DEF,0,0,0,0,0,0,0,0,2014,Round 8
63,52,Craig Bird,MID,0,0,2,2,0,0,0,0,2014,Round 8
64,52,Travis Boak,MID,0,0,2,2,0,0,0,0,2014,Round 8
65,52,Matthew Boyd,MID,0,0,7,7,0,0,0,0,2014,Round 8
66,52,Luke Breust,FWD,0,0,0,0,0,0,0,0,2014,Round 8
67,52,Matthew Broadbent,DEF,0,0,0,0,0,0,0,0,2014,Round 8
68,52,Mitchell Brown,KEYD,0,1,1,2,0,0,0,0,2014,Round 8
69,52,Jonathan Brown,KEYF,0,0,0,0,0,0,0,0,2014,Round 8
70,52,Josh Bruce,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
71,52,Dylan Buckley,DEF,0,0,0,0,0,0,0,0,2014,Round 8
72,52,Matt Buntine,DEF,0,0,2,2,0,0,0,0,2014,Round 8
73,52,Shaun Burgoyne,DEF,0,2,4,6,0,0,0,0,2014,Round 8
74,52,Shannon Byrnes,FWD,0,1,1,2,0,0,0,0,2014,Round 8
75,52,Alipate Carlile,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
76,52,Dom Cassisi,DEF,0,0,0,0,0,0,0,0,2014,Round 8
77,52,Paul Chapman,FWD,0,1,1,2,0,0,0,0,2014,Round 8
78,52,Kyle Cheney,DEF,0,0,1,1,0,0,0,0,2014,Round 8
79,52,Justin Clarke,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
80,52,Stephen Coniglio,MID,0,0,1,1,0,0,0,0,2014,Round 8
81,52,Adam Cooney,MID,0,1,1,2,0,0,0,0,2014,Round 8
82,52,Kane Cornes,MID,0,1,1,2,0,0,0,0,2014,Round 8
83,52,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
84,52,Stewart Crameri,FWD,0,0,1,1,0,0,0,0,2014,Round 8
85,52,Jamie Cripps,FWD,0,0,0,0,0,0,0,0,2014,Round 8
86,52,Ryan Crowley,MID,0,0,2,2,0,0,0,0,2014,Round 8
87,52,Hayden Crozier,FWD,0,0,1,1,0,0,0,0,2014,Round 8
88,52,Harry Cunningham,FWD,0,0,0,0,0,0,0,0,2014,Round 8
89,52,Tom Curren,MID,0,1,2,3,0,0,0,0,2014,Round 8
90,52,Tom Cutler,DEF,0,0,1,1,0,0,0,0,2014,Round 8
91,52,Luke Dahlhaus,FWD,0,0,2,2,0,0,0,0,2014,Round 8
92,52,Jack Darling,KEYF,0,1,1,2,0,0,0,0,2014,Round 8
93,52,Luke Delaney,KEYD,0,1,0,1,0,0,0,0,2014,Round 8
94,52,Courtenay Dempsey,DEF,0,0,1,1,0,0,0,0,2014,Round 8
95,52,Sean Dempster,DEF,0,0,0,0,0,0,0,0,2014,Round 8
96,52,Tory Dickson,FWD,0,0,0,0,0,0,0,0,2014,Round 8
97,52,Sam Docherty,DEF,0,0,2,2,0,0,0,0,2014,Round 8
98,52,Paul Duffield,DEF,0,0,0,0,0,0,0,0,2014,Round 8
99,52,Lynden Dunn,DEF,0,0,0,0,0,0,0,0,2014,Round 8
100,52,Luke Dunstan,MID,0,0,2,2,0,0,0,0,2014,Round 8
101,52,Taylor Duryea,DEF,0,0,0,0,0,0,0,0,2014,Round 8
102,52,David Ellard,FWD,0,2,0,2,0,0,0,0,2014,Round 8
103,52,Xavier Ellis,DEF,0,1,1,2,0,0,0,0,2014,Round 8
104,52,Andrejs Everitt,MID,0,1,2,3,0,0,0,0,2014,Round 8
105,52,Dustin Fletcher,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
106,52,Lance Franklin,KEYF,0,0,1,1,0,0,0,0,2014,Round 8
107,52,James Frawley,KEYF,0,0,0,0,0,0,0,2,2014,Round 8
108,52,Sam Frost,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
109,52,Nat Fyfe,MID,0,3,3,6,0,0,0,0,2014,Round 8
110,52,Andrew Gaff,MID,0,0,0,0,0,0,0,0,2014,Round 8
111,52,Darcy Gardiner,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
112,52,Colin Garland,DEF,0,0,0,0,0,0,0,0,2014,Round 8
113,52,Jeff Garlett,FWD,0,0,0,0,0,0,0,0,2014,Round 8
114,52,Daniel Giansiracusa,FWD,0,2,1,3,0,0,0,0,2014,Round 8
115,52,Josh Gibson,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
116,52,Darren Glass,KEYD,0,0,0,0,0,0,0,0,2014,Round 8
117,52,Martin Gleeson,MID,0,0,0,0,0,0,0,0,2014,Round 8
118,52,Adam Goodes,FWD,0,0,0,0,0,0,0,0,2014,Round 8
119,52,Robbie Gray,FWD,0,4,2,6,0,0,0,0,2014,Round 8
120,52,Josh Green,FWD,0,0,0,0,0,0,0,0,2014,Round 8
121,52,Toby Greene,MID,0,4,2,6,0,0,0,0,2014,Round 8
122,52,Ryan Griffen,MID,0,3,4,7,0,0,0,0,2014,Round 8
123,52,Jack Grimes,DEF,0,0,0,0,0,0,0,0,2014,Round 8
