,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,56,2,4,6,19,68.3,33.9,82,2018,Preliminary Finals
1,2,Max Gawn,RUC,36,1,2,3,12,54.5,33.3,66,2018,Preliminary Finals
2,3,Toby Nankervis,RUC,24,3,3,6,5,32.9,20.8,73,2018,Preliminary Finals
3,4,Scott Lycett,RUC,20,0,2,2,3,41.7,15,48,2018,Preliminary Finals
4,5,Nathan Vardy,RUC,8,2,0,2,3,28.6,37.5,28,2018,Preliminary Finals
5,6,Mason Cox,KEYF,4,0,0,0,1,36.4,25,11,2018,Preliminary Finals
6,7,Tom McDonald,KEYF,3,0,0,0,1,37.5,33.3,8,2018,Preliminary Finals
7,8,Tom Barrass,KEYD,2,0,0,0,1,66.7,50,3,2018,Preliminary Finals
8,8,Shaun Grigg,MID,2,0,0,0,1,22.2,50,9,2018,Preliminary Finals
9,8,Sam Weideman,KEYF,2,0,0,0,1,28.6,50,7,2018,Preliminary Finals
10,11,Christian Petracca,FWD,1,0,2,2,1,100,100,1,2018,Preliminary Finals
11,11,Will Schofield,KEYD,1,0,1,1,0,50,0,2,2018,Preliminary Finals
12,13,Taylor Adams,MID,0,3,4,7,0,0,0,0,2018,Preliminary Finals
13,13,James Aish,MID,0,0,0,0,0,0,0,0,2018,Preliminary Finals
14,13,David Astbury,KEYD,0,0,0,0,0,0,0,2,2018,Preliminary Finals
15,13,Angus Brayshaw,MID,0,1,1,2,0,0,0,0,2018,Preliminary Finals
16,13,Nathan Broad,DEF,0,0,1,1,0,0,0,0,2018,Preliminary Finals
17,13,Josh Caddy,FWD,0,0,2,2,0,0,0,1,2018,Preliminary Finals
18,13,Jason Castagna,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
19,13,Tom Cole,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
20,13,Reece Conca,MID,0,0,1,1,0,0,0,0,2018,Preliminary Finals
21,13,Trent Cotchin,MID,0,3,7,10,0,0,0,0,2018,Preliminary Finals
22,13,Jamie Cripps,FWD,0,2,3,5,0,0,0,0,2018,Preliminary Finals
23,13,Jack Crisp,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
24,13,Jack Darling,KEYF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
25,13,Jordan De Goey,FWD,0,0,1,1,0,0,0,0,2018,Preliminary Finals
26,13,Liam Duggan,DEF,0,0,1,1,0,0,0,0,2018,Preliminary Finals
27,13,Shane Edwards,FWD,0,1,1,2,0,0,0,0,2018,Preliminary Finals
28,13,Sam Frost,KEYD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
29,13,Tyson Goldsack,KEYD,0,0,1,1,0,0,0,0,2018,Preliminary Finals
30,13,Jack Graham,MID,0,0,3,3,0,0,0,0,2018,Preliminary Finals
31,13,Levi Greenwood,DEF,0,3,0,3,0,0,0,0,2018,Preliminary Finals
32,13,Dylan Grimes,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
33,13,Mitch Hannan,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
34,13,James Harmes,MID,0,1,3,4,0,0,0,0,2018,Preliminary Finals
35,13,Michael Hibberd,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
36,13,Jack Higgins,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
37,13,Will Hoskin-Elliott,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
38,13,Bachar Houli,DEF,0,1,0,1,0,0,0,0,2018,Preliminary Finals
39,13,Jeremy Howe,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
40,13,Shannon Hurn,DEF,0,1,0,1,0,0,0,0,2018,Preliminary Finals
41,13,Mark Hutchings,MID,0,2,0,2,0,0,0,0,2018,Preliminary Finals
42,13,Lewis Jetta,DEF,0,1,0,1,0,0,0,0,2018,Preliminary Finals
43,13,Neville Jetta,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
44,13,Nathan Jones,MID,0,1,1,2,0,0,0,0,2018,Preliminary Finals
45,13,Josh J. Kennedy,KEYF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
46,13,Kane Lambert,FWD,0,2,1,3,0,0,0,0,2018,Preliminary Finals
47,13,Tom Langdon,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
48,13,Mark LeCras,FWD,0,0,1,1,0,0,0,0,2018,Preliminary Finals
49,13,Jordan Lewis,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
50,13,Dustin Martin,MID,0,0,0,0,0,0,0,0,2018,Preliminary Finals
51,13,Chris Masten,MID,0,0,0,0,0,0,0,0,2018,Preliminary Finals
52,13,Brayden Maynard,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
53,13,Chris Mayne,MID,0,0,1,1,0,0,0,0,2018,Preliminary Finals
54,13,Oscar McDonald,KEYD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
55,13,Jeremy McGovern,KEYD,0,0,1,1,0,0,0,0,2018,Preliminary Finals
56,13,Kamdyn McIntosh,MID,0,0,0,0,0,0,0,0,2018,Preliminary Finals
57,13,Jake Melksham,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
58,13,Brody Mihocek,KEYF,0,0,1,1,0,0,0,0,2018,Preliminary Finals
59,13,Alex Neal-Bullen,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
60,13,Clayton Oliver,MID,0,1,2,3,0,0,0,0,2018,Preliminary Finals
61,13,Scott Pendlebury,MID,0,1,7,8,0,0,0,1,2018,Preliminary Finals
62,13,Tom Phillips,MID,0,0,1,1,0,0,0,0,2018,Preliminary Finals
63,13,Dion Prestia,MID,0,1,3,4,0,0,0,0,2018,Preliminary Finals
64,13,Alex Rance,KEYD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
65,13,Jack Redden,MID,0,0,5,5,0,0,0,0,2018,Preliminary Finals
66,13,Jack Riewoldt,KEYF,0,0,1,1,0,0,0,9,2018,Preliminary Finals
67,13,Willie Rioli,FWD,0,1,1,2,0,0,0,0,2018,Preliminary Finals
68,13,Daniel Rioli,FWD,0,0,2,2,0,0,0,0,2018,Preliminary Finals
69,13,Liam Ryan,FWD,0,2,1,3,0,0,0,0,2018,Preliminary Finals
70,13,Christian Salem,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
71,13,Dom Sheed,MID,0,2,3,5,0,0,0,1,2018,Preliminary Finals
72,13,Jayden Short,DEF,0,0,0,0,0,0,0,0,2018,Preliminary Finals
73,13,Luke Shuey,MID,0,2,2,4,0,0,0,0,2018,Preliminary Finals
74,13,Steele Sidebottom,MID,0,1,4,5,0,0,0,0,2018,Preliminary Finals
75,13,Brayden Sier,MID,0,4,2,6,0,0,0,0,2018,Preliminary Finals
76,13,Joel Smith,DEF,0,0,1,1,0,0,0,0,2018,Preliminary Finals
77,13,Charlie Spargo,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
78,13,Jaidyn Stephenson,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
79,13,Josh Thomas,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
80,13,Adam Treloar,MID,0,1,2,3,0,0,0,0,2018,Preliminary Finals
81,13,Dom Tyson,MID,0,0,1,1,0,0,0,0,2018,Preliminary Finals
82,13,Travis Varcoe,FWD,0,0,1,1,0,0,0,0,2018,Preliminary Finals
83,13,Daniel Venables,FWD,0,0,0,0,0,0,0,0,2018,Preliminary Finals
84,13,Jack Viney,MID,0,6,5,11,0,0,0,0,2018,Preliminary Finals
85,13,Nick Vlastuin,DEF,0,0,1,1,0,0,0,0,2018,Preliminary Finals
86,13,Elliot Yeo,MID,0,0,4,4,0,0,0,0,2018,Preliminary Finals
87,13,Aaron vandenBerg,FWD,0,2,1,3,0,0,0,0,2018,Preliminary Finals
