,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Paddy Ryder,RUC,54,3,1,4,10,56.3,18.5,96,2017,Finals Week 1
1,2,Zac Smith,RUC,51,1,1,2,8,65.4,15.7,78,2017,Finals Week 1
2,3,Tom Bellchambers,RUC,44,0,0,0,9,60.3,20.5,73,2017,Finals Week 1
3,4,Shane Mumford,RUC,38,1,1,2,11,47.5,28.9,80,2017,Finals Week 1
4,5,Sam Naismith,RUC,33,4,2,6,7,48.5,21.2,68,2017,Finals Week 1
5,6,Toby Nankervis,RUC,32,1,2,3,7,40,21.9,80,2017,Finals Week 1
6,7,Sam Jacobs,RUC,30,0,3,3,7,38,23.3,79,2017,Finals Week 1
7,8,Nathan Vardy,RUC,24,0,3,3,4,33.8,16.7,71,2017,Finals Week 1
8,9,Drew Petrie,KEYF,18,1,2,3,3,47.4,16.7,38,2017,Finals Week 1
9,10,Mark Blicavs,MID,10,0,2,2,4,38.5,40,26,2017,Finals Week 1
10,11,Josh Jenkins,KEYF,8,0,0,0,1,34.8,12.5,23,2017,Finals Week 1
11,12,Jonathon Patton,KEYF,4,0,1,1,0,22.2,0,18,2017,Finals Week 1
12,12,Justin Westhoff,MID,4,0,2,2,0,40,0,10,2017,Finals Week 1
13,14,Rory Lobb,KEYF,3,0,1,1,0,75,0,4,2017,Finals Week 1
14,14,Callum Sinclair,RUC,3,0,0,0,0,60,0,5,2017,Finals Week 1
15,16,Tom Hawkins,KEYF,2,0,3,3,1,33.3,50,6,2017,Finals Week 1
16,16,Dean Towers,FWD,2,0,3,3,1,11.8,50,17,2017,Finals Week 1
17,18,Joe Daniher,KEYF,1,0,0,0,0,9.1,0,11,2017,Finals Week 1
18,18,Charlie Dixon,KEYF,1,0,2,2,0,33.3,0,3,2017,Finals Week 1
19,18,Jack Riewoldt,KEYF,1,0,1,1,0,12.5,0,8,2017,Finals Week 1
20,18,James Stewart,KEYF,1,0,0,0,1,14.3,100,7,2017,Finals Week 1
21,22,Patrick Ambrose,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
22,22,Karl Amon,MID,0,0,4,4,0,0,0,0,2017,Finals Week 1
23,22,David Astbury,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
24,22,Rory Atkins,MID,0,0,2,2,0,0,0,0,2017,Finals Week 1
25,22,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
26,22,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
27,22,Josh Begley,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
28,22,Eddie Betts,FWD,0,0,2,2,0,0,0,0,2017,Finals Week 1
29,22,Jed Bews,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
30,22,Travis Boak,FWD,0,2,4,6,0,0,0,0,2017,Finals Week 1
31,22,Riley Bonner,DEF,0,1,1,2,0,0,0,0,2017,Finals Week 1
32,22,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
33,22,Luke Brown,DEF,0,0,1,1,0,0,0,0,2017,Finals Week 1
34,22,Dan Butler,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
35,22,Darcy Byrne-Jones,DEF,0,0,1,1,0,0,0,0,2017,Finals Week 1
36,22,Josh Caddy,FWD,0,1,3,4,0,0,0,3,2017,Finals Week 1
37,22,Charles Cameron,FWD,0,1,2,3,0,0,0,0,2017,Finals Week 1
38,22,Jeremy Cameron,KEYF,0,0,1,1,0,0,0,0,2017,Finals Week 1
39,22,Jason Castagna,FWD,0,1,0,1,0,0,0,0,2017,Finals Week 1
40,22,Tom Clurey,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
41,22,Travis Colyer,MID,0,0,2,2,0,0,0,0,2017,Finals Week 1
42,22,Stephen Coniglio,MID,0,2,7,9,0,0,0,0,2017,Finals Week 1
43,22,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
44,22,Trent Cotchin,MID,0,3,5,8,0,0,0,0,2017,Finals Week 1
45,22,Jamie Cripps,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
46,22,Matt Crouch,MID,0,1,6,7,0,0,0,0,2017,Finals Week 1
47,22,Brad Crouch,MID,0,3,1,4,0,0,0,0,2017,Finals Week 1
48,22,Harry Cunningham,FWD,0,0,2,2,0,0,0,0,2017,Finals Week 1
49,22,Patrick Dangerfield,MID,0,1,2,3,0,0,0,0,2017,Finals Week 1
50,22,Jack Darling,KEYF,0,0,0,0,0,0,0,0,2017,Finals Week 1
51,22,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
52,22,Brett Deledio,FWD,0,0,2,2,0,0,0,0,2017,Finals Week 1
53,22,Richard Douglas,MID,0,1,5,6,0,0,0,0,2017,Finals Week 1
54,22,Liam Duggan,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
55,22,Mitch Duncan,MID,0,0,6,6,0,0,0,0,2017,Finals Week 1
56,22,Brad Ebert,MID,0,0,3,3,0,0,0,0,2017,Finals Week 1
57,22,Shane Edwards,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
58,22,Brandon Ellis,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
59,22,Orazio Fantasia,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
60,22,Lance Franklin,KEYF,0,0,1,1,0,0,0,0,2017,Finals Week 1
61,22,Andrew Gaff,MID,0,0,3,3,0,0,0,0,2017,Finals Week 1
62,22,Martin Gleeson,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
63,22,Brendon Goddard,MID,0,0,1,1,0,0,0,0,2017,Finals Week 1
64,22,Jack Graham,MID,0,0,3,3,0,0,0,0,2017,Finals Week 1
65,22,Sam Gray,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
66,22,Robbie Gray,FWD,0,2,3,5,0,0,0,0,2017,Finals Week 1
67,22,Toby Greene,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
68,22,Hugh Greenwood,MID,0,1,6,7,0,0,0,0,2017,Finals Week 1
69,22,Shaun Grigg,MID,0,1,1,2,0,0,0,16,2017,Finals Week 1
70,22,Dylan Grimes,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
71,22,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
72,22,Cameron Guthrie,MID,0,0,1,1,0,0,0,0,2017,Finals Week 1
73,22,Zach Guthrie,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
74,22,Dan Hannebery,MID,0,1,2,3,0,0,0,0,2017,Finals Week 1
75,22,Kyle Hartigan,KEYD,0,0,1,1,0,0,0,0,2017,Finals Week 1
76,22,Hamish Hartlett,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
77,22,Michael Hartley,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
78,22,Nick Haynes,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
79,22,Isaac Heeney,MID,0,0,1,1,0,0,0,0,2017,Finals Week 1
80,22,Lachie Henderson,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
81,22,Dyson Heppell,MID,0,2,2,4,0,0,0,0,2017,Finals Week 1
82,22,George Hewett,FWD,0,2,0,2,0,0,0,0,2017,Finals Week 1
83,22,Harry Himmelberg,KEYF,0,0,0,0,0,0,0,0,2017,Finals Week 1
84,22,Jacob Hopper,MID,0,0,2,2,0,0,0,0,2017,Finals Week 1
85,22,Bachar Houli,DEF,0,0,1,1,0,0,0,0,2017,Finals Week 1
86,22,Dan Houston,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
87,22,Dougal Howard,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
88,22,Michael Hurley,KEYD,0,0,1,1,0,0,0,0,2017,Finals Week 1
89,22,Shannon Hurn,DEF,0,0,1,1,0,0,0,0,2017,Finals Week 1
90,22,Mark Hutchings,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
91,22,Jarman Impey,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
92,22,Kieren Jack,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
93,22,Lewis Jetta,FWD,0,2,1,3,0,0,0,0,2017,Finals Week 1
94,22,Zak Jones,MID,0,1,0,1,0,0,0,0,2017,Finals Week 1
95,22,Jake Kelly,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
96,22,Josh Kelly,MID,0,1,3,4,0,0,0,0,2017,Finals Week 1
97,22,James Kelly,DEF,0,0,2,2,0,0,0,0,2017,Finals Week 1
98,22,Josh P. Kennedy,MID,0,3,5,8,0,0,0,0,2017,Finals Week 1
99,22,Josh J. Kennedy,KEYF,0,0,0,0,0,0,0,0,2017,Finals Week 1
100,22,Riley Knight,FWD,0,0,2,2,0,0,0,0,2017,Finals Week 1
101,22,Jake Kolodjashnij,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
102,22,Rory Laird,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
103,22,Kane Lambert,FWD,0,1,3,4,0,0,0,0,2017,Finals Week 1
104,22,Mark LeCras,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
105,22,Jake Lever,KEYD,0,0,1,1,0,0,0,0,2017,Finals Week 1
106,22,Jake Lloyd,DEF,0,1,0,1,0,0,0,0,2017,Finals Week 1
107,22,Tom Lonergan,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
108,22,Tom Lynch,FWD,0,1,1,2,0,0,0,0,2017,Finals Week 1
109,22,David Mackay,MID,0,0,0,0,0,0,0,0,2017,Finals Week 1
110,22,Eric Mackenzie,KEYD,0,0,0,0,0,0,0,0,2017,Finals Week 1
111,22,Andrew Mackie,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
112,22,Todd Marshall,KEYF,0,0,0,0,0,0,0,0,2017,Finals Week 1
113,22,Dustin Martin,MID,0,2,3,5,0,0,0,0,2017,Finals Week 1
114,22,Anthony McDonald-Tipungwuti,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
115,22,Mitch McGovern,KEYF,0,0,0,0,0,0,0,0,2017,Finals Week 1
116,22,Jeremy McGovern,KEYD,0,0,1,1,0,0,0,0,2017,Finals Week 1
117,22,Andrew McGrath,DEF,0,0,1,1,0,0,0,0,2017,Finals Week 1
118,22,Kamdyn McIntosh,MID,0,0,0,0,0,0,0,0,2017,Finals Week 1
119,22,Conor McKenna,DEF,0,1,0,1,0,0,0,0,2017,Finals Week 1
120,22,Jarrad McVeigh,DEF,0,1,0,1,0,0,0,0,2017,Finals Week 1
121,22,Sam Menegola,FWD,0,0,2,2,0,0,0,0,2017,Finals Week 1
122,22,Zach Merrett,MID,0,2,1,3,0,0,0,0,2017,Finals Week 1
123,22,Callum Mills,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
124,22,Sam Mitchell,MID,0,2,3,5,0,0,0,0,2017,Finals Week 1
125,22,Steven Motlop,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
126,22,Jordan Murdoch,MID,0,0,1,1,0,0,0,0,2017,Finals Week 1
127,22,David Myers,MID,0,1,2,3,0,0,0,0,2017,Finals Week 1
128,22,Jake Neade,FWD,0,0,0,0,0,0,0,0,2017,Finals Week 1
129,22,Nic Newman,MID,0,0,0,0,0,0,0,0,2017,Finals Week 1
130,22,Tom Papley,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
131,22,Brandan Parfitt,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
132,22,Darcy Parish,FWD,0,1,7,8,0,0,0,0,2017,Finals Week 1
133,22,Luke Parker,MID,0,3,4,7,0,0,0,0,2017,Finals Week 1
134,22,James Parsons,FWD,0,0,1,1,0,0,0,0,2017,Finals Week 1
135,22,Luke Partington,FWD,0,0,2,2,0,0,0,0,2017,Finals Week 1
136,22,Jasper Pittard,DEF,0,0,0,0,0,0,0,0,2017,Finals Week 1
