,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Patrick Cripps,MID,21,13,6,5,61.8,10,1,2022,Round 20
1,1,Touk Miller,MID,21,11,1,10,65.6,12,1,2022,Round 20
2,3,Lachie Neale,MID,18,15,5,5,54.5,13,0,2022,Round 20
3,4,Cameron Guthrie,MID,16,9,3,3,64,9,3,2022,Round 20
4,4,Tom Liberatore,MID,16,12,4,4,57.1,13,0,2022,Round 20
5,4,Luke Parker,MID,16,17,4,7,48.5,13,0,2022,Round 20
6,4,Christian Petracca,MID,16,15,0,2,51.6,10,3,2022,Round 20
7,4,Jack Viney,MID,16,15,7,4,51.6,13,1,2022,Round 20
8,9,Will Brodie,MID,15,17,3,7,46.9,10,0,2022,Round 20
9,9,Brad Crouch,MID,15,13,3,7,53.6,7,1,2022,Round 20
10,9,Matthew Kennedy,MID,15,9,6,6,62.5,13,2,2022,Round 20
11,9,Rory Laird,MID,15,16,3,4,48.4,10,0,2022,Round 20
12,9,David Mundy,MID,15,20,4,7,42.9,13,2,2022,Round 20
13,9,Sam Taylor,KEYD,15,6,13,3,71.4,9,0,2022,Round 20
14,9,Sam Walsh,MID,15,26,4,7,36.6,14,1,2022,Round 20
15,16,Darcy Byrne-Jones,DEF,14,18,9,2,43.8,12,0,2022,Round 20
16,16,Josh Dunkley,FWD,14,11,5,3,56,10,1,2022,Round 20
17,16,Matt Rowell,MID,14,5,3,4,73.7,12,1,2022,Round 20
18,19,Angus Brayshaw,DEF,13,16,9,4,44.8,10,0,2022,Round 20
19,19,Jordan De Goey,MID,13,10,4,7,56.5,7,1,2022,Round 20
20,19,Rowan Marshall,RUC,13,16,10,6,44.8,8,0,2022,Round 20
21,19,Rhys Mathieson,FWD,13,6,2,5,68.4,9,2,2022,Round 20
22,19,Zach Merrett,MID,13,25,4,7,34.2,7,1,2022,Round 20
23,19,Clayton Oliver,MID,13,8,2,1,61.9,9,3,2022,Round 20
24,19,Ben Paton,DEF,13,12,13,6,52,11,0,2022,Round 20
25,19,David Swallow,MID,13,9,4,2,59.1,8,0,2022,Round 20
26,27,Darcy Cameron,RUC,12,4,7,5,75,4,0,2022,Round 20
27,27,Jeremy Finlayson,RUC,12,9,4,4,57.1,7,1,2022,Round 20
28,27,Max Gawn,RUC,12,4,0,5,75,3,0,2022,Round 20
29,27,Todd Goldstein,RUC,12,8,1,4,60,8,0,2022,Round 20
30,27,Josh Kelly,MID,12,13,5,7,48,11,1,2022,Round 20
31,27,Harry Perryman,MID,12,10,4,4,54.5,11,1,2022,Round 20
32,27,Dion Prestia,MID,12,13,5,8,48,8,1,2022,Round 20
33,27,Sam Reid,KEYF,12,5,2,2,70.6,6,1,2022,Round 20
