,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Kieren Jack,MID,22,8,5,4,73.3,16,0,2012,Round 16
1,1,Matthew Priddis,MID,22,4,3,5,84.6,14,0,2012,Round 16
2,3,James Kelly,MID,21,20,6,6,51.2,20,1,2012,Round 16
3,4,Ryan O'Keefe,MID,20,18,7,11,52.6,15,5,2012,Round 16
4,5,Josh P. Kennedy,MID,19,9,3,1,67.9,15,2,2012,Round 16
5,6,Matthew Boyd,MID,18,19,7,4,48.6,14,0,2012,Round 16
6,7,Trent Cotchin,MID,17,21,5,5,44.7,9,1,2012,Round 16
7,8,Patrick Dangerfield,MID,16,6,6,1,72.7,10,1,2012,Round 16
8,8,Ben Hudson,RUC,16,7,3,2,69.6,9,4,2012,Round 16
9,8,David Mundy,MID,16,11,2,8,59.3,10,1,2012,Round 16
10,8,Scott Pendlebury,MID,16,20,5,5,44.4,14,2,2012,Round 16
11,8,Dane Swan,MID,16,19,5,6,45.7,13,1,2012,Round 16
12,8,Scott Thompson,MID,16,11,3,8,59.3,10,0,2012,Round 16
13,14,Ben Howlett,MID,15,11,3,5,57.7,13,2,2012,Round 16
14,14,Clinton Jones,MID,15,13,1,1,53.6,11,2,2012,Round 16
15,14,Jarryd Roughead,KEYF,15,3,2,3,83.3,11,5,2012,Round 16
16,14,Andrew Swallow,MID,15,7,3,4,68.2,8,0,2012,Round 16
17,14,Daniel Wells,MID,15,12,3,7,55.6,12,2,2012,Round 16
18,14,Jack Ziebell,MID,15,6,2,4,71.4,8,2,2012,Round 16
19,20,Dan Hannebery,MID,14,29,2,6,32.6,12,1,2012,Round 16
20,20,Steve Johnson,FWD,14,22,3,9,38.9,9,3,2012,Round 16
21,22,Gary Ablett,MID,13,22,3,7,37.1,7,0,2012,Round 16
22,22,Hayden Ballantyne,FWD,13,6,5,3,68.4,10,3,2012,Round 16
23,22,Travis Boak,MID,13,17,5,8,43.3,10,0,2012,Round 16
24,22,Lenny Hayes,MID,13,16,4,4,44.8,10,1,2012,Round 16
25,22,Chris Judd,MID,13,23,3,6,36.1,9,1,2012,Round 16
26,22,Daniel Kerr,MID,13,17,3,5,43.3,9,0,2012,Round 16
27,22,Sam Mitchell,MID,13,21,4,10,38.2,9,0,2012,Round 16
28,22,Leigh Montagna,MID,13,9,2,7,59.1,5,1,2012,Round 16
29,22,Jason Porplyzia,FWD,13,10,1,6,56.5,7,1,2012,Round 16
30,22,Farren Ray,MID,13,8,9,3,61.9,9,0,2012,Round 16
31,22,Scott Selwood,MID,13,11,1,5,54.2,5,1,2012,Round 16
32,22,Colin Sylvia,FWD,13,10,3,8,56.5,7,1,2012,Round 16
33,34,Harley Bennell,MID,12,18,3,2,40,10,1,2012,Round 16
34,34,Rohan Bewick,FWD,12,9,6,7,57.1,11,2,2012,Round 16
35,34,Craig Bird,FWD,12,8,4,0,60,10,2,2012,Round 16
36,34,Jarryd Blair,FWD,12,11,3,5,52.2,7,1,2012,Round 16
37,34,Andrew Carrazzo,MID,12,17,2,5,41.4,6,0,2012,Round 16
38,34,Toby Greene,MID,12,19,4,4,38.7,7,1,2012,Round 16
39,34,Jordan Lewis,FWD,12,11,1,2,52.2,7,2,2012,Round 16
40,34,Tom McDonald,KEYD,12,6,13,6,66.7,6,0,2012,Round 16
41,34,Joel Selwood,MID,12,14,5,4,46.2,9,0,2012,Round 16
42,34,Brad Sewell,MID,12,12,4,5,50,10,1,2012,Round 16
43,34,Ben Stratton,KEYD,12,7,12,2,63.2,8,0,2012,Round 16
44,34,Shane Tuck,MID,12,11,6,8,52.2,6,0,2012,Round 16
45,34,Callan Ward,MID,12,17,2,3,41.4,7,1,2012,Round 16
46,47,Dennis Armfield,FWD,11,15,5,4,42.3,8,1,2012,Round 16
47,47,Simon Black,MID,11,20,3,6,35.5,9,1,2012,Round 16
48,47,Brett Ebert,FWD,11,10,1,1,52.4,7,1,2012,Round 16
49,47,Ryan Griffen,MID,11,11,3,5,50,7,0,2012,Round 16
50,47,Shaun Grigg,MID,11,14,2,2,44,7,1,2012,Round 16
51,47,David Hale,RUC,11,7,1,1,61.1,10,3,2012,Round 16
52,47,Dyson Heppell,DEF,11,13,2,7,45.8,5,1,2012,Round 16
53,47,Stephen Hill,MID,11,10,1,6,52.4,7,1,2012,Round 16
54,47,Bernie Vince,MID,11,18,5,7,37.9,7,2,2012,Round 16
55,47,Jobe Watson,MID,11,17,2,5,39.3,5,0,2012,Round 16
56,47,Dayne Zorko,MID,11,14,3,3,44,11,3,2012,Round 16
57,58,Michael Barlow,MID,10,5,2,1,66.7,9,0,2012,Round 16
58,58,Dayne Beams,MID,10,24,4,3,29.4,9,1,2012,Round 16
59,58,Luke Breust,FWD,10,6,2,2,62.5,8,3,2012,Round 16
60,58,Brett Deledio,MID,10,25,2,5,28.6,9,0,2012,Round 16
61,58,Sam Jacobs,RUC,10,11,6,3,47.6,2,0,2012,Round 16
62,58,Alex Johnson,DEF,10,8,10,3,55.6,8,0,2012,Round 16
63,58,Nathan Jones,MID,10,10,3,3,50,6,0,2012,Round 16
64,58,Brian Lake,KEYD,10,11,10,1,47.6,4,0,2012,Round 16
65,58,Matt Maguire,KEYD,10,12,17,5,45.5,6,0,2012,Round 16
66,58,Jack Riewoldt,KEYF,10,6,2,3,62.5,3,1,2012,Round 16
67,58,Matt Rosa,MID,10,14,4,7,41.7,6,2,2012,Round 16
68,58,Liam Shiels,MID,10,7,1,2,58.8,9,2,2012,Round 16
69,58,Danny Stanley,DEF,10,12,9,1,45.5,9,0,2012,Round 16
70,58,Michael Walters,FWD,10,7,2,4,58.8,6,1,2012,Round 16
71,58,Matthew Wright,FWD,10,20,5,3,33.3,8,3,2012,Round 16
72,73,Jacob Brennan,DEF,9,4,5,3,69.2,4,0,2012,Round 16
73,73,Jonathan Brown,KEYF,9,3,1,0,75,6,3,2012,Round 16
74,73,Joel Corey,MID,9,11,7,9,45,9,1,2012,Round 16
75,73,Nick Dal Santo,MID,9,8,5,4,52.9,7,0,2012,Round 16
76,73,Phil Davis,KEYD,9,4,7,2,69.2,4,1,2012,Round 16
77,73,Charlie Dixon,KEYD,9,5,9,1,64.3,4,0,2012,Round 16
78,73,Corey Enright,DEF,9,16,11,7,36,6,0,2012,Round 16
79,73,Jack Grimes,MID,9,12,5,6,42.9,5,1,2012,Round 16
80,73,Stefan Martin,RUC,9,8,3,2,52.9,6,1,2012,Round 16
81,73,Brandon Matera,FWD,9,10,2,5,47.4,8,5,2012,Round 16
82,73,Ben McEvoy,RUC,9,6,7,2,60,6,0,2012,Round 16
83,73,Trent McKenzie,DEF,9,16,9,10,36,8,0,2012,Round 16
84,73,Brock McLean,MID,9,16,1,4,36,5,1,2012,Round 16
85,73,Sam Reid,KEYF,9,6,1,3,60,4,1,2012,Round 16
86,73,Daniel Rich,MID,9,13,2,3,40.9,9,3,2012,Round 16
87,73,Nick Riewoldt,KEYF,9,2,2,3,81.8,3,2,2012,Round 16
88,73,Mitch Robinson,FWD,9,12,3,5,42.9,6,0,2012,Round 16
89,73,Matthew Scarlett,KEYD,9,7,8,2,56.3,8,0,2012,Round 16
90,73,Ryan Schoenmakers,KEYD,9,5,2,4,64.3,4,1,2012,Round 16
91,73,Justin Westhoff,KEYF,9,11,2,2,45,5,0,2012,Round 16
92,93,Taylor Adams,FWD,8,11,3,5,42.1,4,0,2012,Round 16
93,93,Liam Anthony,MID,8,16,5,7,33.3,8,2,2012,Round 16
94,93,Grant Birchall,DEF,8,20,6,3,28.6,7,0,2012,Round 16
95,93,Jake Carlisle,KEYD,8,10,8,3,44.4,5,0,2012,Round 16
96,93,Troy Chaplin,KEYD,8,6,7,1,57.1,5,0,2012,Round 16
97,93,Paul Chapman,FWD,8,6,1,2,57.1,6,1,2012,Round 16
98,93,Reece Conca,MID,8,14,2,6,36.4,7,0,2012,Round 16
99,93,Dean Cox,RUC,8,5,1,5,61.5,1,0,2012,Round 16
100,93,Alwyn Davey,FWD,8,11,6,1,42.1,8,2,2012,Round 16
101,93,Andrew Gaff,MID,8,19,5,4,29.6,6,0,2012,Round 16
102,93,Sam Gilbert,DEF,8,10,5,3,44.4,6,0,2012,Round 16
103,93,Darren Glass,KEYD,8,8,7,0,50,7,0,2012,Round 16
104,93,David Hille,KEYF,8,8,3,2,50,6,3,2012,Round 16
105,93,Shannon Hurn,DEF,8,6,8,4,57.1,5,0,2012,Round 16
106,93,Josh Jenkins,KEYF,8,9,4,5,47.1,4,0,2012,Round 16
107,93,Tom Liberatore,MID,8,9,4,1,47.1,8,1,2012,Round 16
108,93,Tom Lonergan,KEYD,8,0,8,1,100,5,0,2012,Round 16
109,93,Eric Mackenzie,KEYD,8,6,9,4,57.1,6,0,2012,Round 16
110,93,Marty Mattner,DEF,8,10,8,4,44.4,6,0,2012,Round 16
111,93,Jordie McKenzie,MID,8,12,2,3,40,5,1,2012,Round 16
112,93,Andrew Moore,MID,8,10,4,4,44.4,6,0,2012,Round 16
113,93,Steven Morris,DEF,8,10,7,4,44.4,5,0,2012,Round 16
114,93,Liam Picken,MID,8,12,6,3,40,4,0,2012,Round 16
115,93,Luke Power,DEF,8,5,3,2,61.5,4,3,2012,Round 16
116,93,Mike Pyke,RUC,8,5,1,1,61.5,7,4,2012,Round 16
117,93,Jarrad Redden,RUC,8,7,2,4,53.3,5,0,2012,Round 16
118,93,Brent Reilly,DEF,8,14,13,2,36.4,7,0,2012,Round 16
119,93,Dale Thomas,FWD,8,7,2,2,53.3,6,2,2012,Round 16
120,93,Jack Trengove,MID,8,13,3,3,38.1,5,0,2012,Round 16
121,93,Matt de Boer,FWD,8,5,3,2,61.5,6,1,2012,Round 16
122,123,Leigh Adams,FWD,7,10,1,5,41.2,3,1,2012,Round 16
123,123,Rohan Bail,MID,7,9,2,2,43.8,4,2,2012,Round 16
124,123,Todd Banfield,FWD,7,4,3,3,63.6,5,4,2012,Round 16
125,123,Eddie Betts,FWD,7,4,4,2,63.6,4,1,2012,Round 16
126,123,Matthew Broadbent,MID,7,18,2,10,28,5,2,2012,Round 16
127,123,Dean Brogan,RUC,7,8,5,6,46.7,2,0,2012,Round 16
128,123,Chad Cornes,KEYD,7,15,10,8,31.8,4,2,2012,Round 16
129,123,Kane Cornes,MID,7,18,2,0,28,7,0,2012,Round 16
130,123,Sean Dempster,DEF,7,11,8,6,38.9,5,0,2012,Round 16
131,123,Richard Douglas,MID,7,7,1,4,50,5,0,2012,Round 16
132,123,Brad Ebert,MID,7,18,3,2,28,4,0,2012,Round 16
133,123,Shaun Edwards,DEF,7,9,7,7,43.8,7,2,2012,Round 16
134,123,Alex Fasolo,FWD,7,12,2,6,36.8,6,0,2012,Round 16
135,123,Michael Firrito,DEF,7,11,8,5,38.9,6,0,2012,Round 16
136,123,Colin Garland,DEF,7,6,7,2,53.8,6,0,2012,Round 16
137,123,Tyson Goldsack,FWD,7,3,2,4,70,7,5,2012,Round 16
138,123,Heath Grundy,KEYD,7,16,8,3,30.4,5,0,2012,Round 16
139,123,Shaun Higgins,FWD,7,9,3,4,43.8,4,1,2012,Round 16
140,123,Garrick Ibbotson,DEF,7,14,5,2,33.3,3,0,2012,Round 16
141,123,Justin Koschitzke,KEYF,7,6,4,3,53.8,3,0,2012,Round 16
142,123,Joel Macdonald,DEF,7,16,5,2,30.4,7,0,2012,Round 16
143,123,Nick Maxwell,DEF,7,9,9,4,43.8,3,1,2012,Round 16
144,123,Chris Mayne,FWD,7,9,0,3,43.8,5,3,2012,Round 16
145,123,Adam McPhee,DEF,7,10,5,5,41.2,6,0,2012,Round 16
146,123,Jake Melksham,MID,7,9,2,1,43.8,5,0,2012,Round 16
147,123,Marc Murphy,MID,7,16,5,2,30.4,7,1,2012,Round 16
148,123,David Myers,DEF,7,19,2,7,26.9,5,0,2012,Round 16
149,123,Robin Nahas,FWD,7,6,1,6,53.8,5,3,2012,Round 16
150,123,Matthew Pavlich,KEYF,7,8,2,2,46.7,4,2,2012,Round 16
151,123,Clancee Pearce,MID,7,12,4,1,36.8,4,2,2012,Round 16
152,123,Drew Petrie,KEYF,7,6,0,2,53.8,3,2,2012,Round 16
153,123,Ricky Petterd,FWD,7,7,1,3,50,7,1,2012,Round 16
154,123,Dion Prestia,MID,7,10,3,4,41.2,5,0,2012,Round 16
155,123,Jared Rivers,KEYD,7,3,4,4,70,5,1,2012,Round 16
156,123,Tom Scully,MID,7,9,2,3,43.8,3,0,2012,Round 16
157,123,Zac Smith,RUC,7,4,0,3,63.6,3,0,2012,Round 16
158,123,Jackson Trengove,KEYD,7,14,8,2,33.3,6,0,2012,Round 16
159,123,Brendan Whitecross,FWD,7,19,2,3,26.9,5,0,2012,Round 16
160,123,Clinton Young,MID,7,15,2,4,31.8,4,1,2012,Round 16
161,162,David Armitage,MID,6,14,2,4,30,4,1,2012,Round 16
162,162,Shaun Atley,DEF,6,9,7,3,40,6,0,2012,Round 16
163,162,Mark Baguley,DEF,6,16,5,0,27.3,3,0,2012,Round 16
164,162,Jake Batchelor,DEF,6,6,7,3,50,4,0,2012,Round 16
165,162,Tom Bellchambers,RUC,6,8,2,2,42.9,3,0,2012,Round 16
166,162,Jared Brennan,DEF,6,4,2,2,60,4,2,2012,Round 16
167,162,Stephen Coniglio,MID,6,15,3,3,28.6,3,2,2012,Round 16
168,162,Tom Couch,MID,6,6,2,2,50,4,2,2012,Round 16
169,162,Daniel Cross,MID,6,20,2,2,23.1,3,0,2012,Round 16
170,162,Ed Curnow,MID,6,11,1,2,35.3,4,1,2012,Round 16
171,162,Chris Dawes,KEYF,6,7,3,1,46.2,4,0,2012,Round 16
172,162,Todd Goldstein,RUC,6,2,3,1,75,5,0,2012,Round 16
173,162,Curtly Hampton,DEF,6,9,9,4,40,4,0,2012,Round 16
174,162,Lachlan Hansen,KEYF,6,5,0,0,54.5,2,0,2012,Round 16
175,162,Tom Hawkins,KEYF,6,4,0,0,60,1,0,2012,Round 16
176,162,Cale Hooker,KEYD,6,8,7,2,42.9,4,0,2012,Round 16
177,162,Lewis Jetta,FWD,6,9,5,3,40,6,2,2012,Round 16
178,162,Darren Jolly,RUC,6,4,2,2,60,3,1,2012,Round 16
179,162,Kane Lucas,MID,6,10,1,3,37.5,5,2,2012,Round 16
180,162,David Mackay,MID,6,17,5,3,26.1,6,0,2012,Round 16
181,162,Nick Malceski,DEF,6,9,3,2,40,4,0,2012,Round 16
182,162,Luke McGuane,KEYF,6,6,0,2,50,3,3,2012,Round 16
183,162,Daniel Merrett,KEYF,6,7,2,5,46.2,2,0,2012,Round 16
184,162,Stephen Milne,FWD,6,11,1,5,35.3,4,4,2012,Round 16
185,162,Shane Mumford,RUC,6,6,3,1,50,5,0,2012,Round 16
186,162,Danyle Pearce,MID,6,17,5,5,26.1,5,0,2012,Round 16
187,162,Alex Rance,KEYD,6,13,5,3,31.6,3,0,2012,Round 16
188,162,Jack Redden,MID,6,11,2,2,35.3,3,0,2012,Round 16
189,162,Ben Reid,KEYD,6,9,10,3,40,4,0,2012,Round 16
190,162,Will Schofield,DEF,6,6,3,4,50,4,2,2012,Round 16
191,162,Heath Scotland,MID,6,20,6,6,23.1,5,0,2012,Round 16
192,162,Sam Shaw,DEF,6,10,6,3,37.5,3,0,2012,Round 16
193,162,Justin Sherman,FWD,6,5,3,2,54.5,4,2,2012,Round 16
194,162,Rory Sloane,MID,6,11,2,0,35.3,4,1,2012,Round 16
195,162,Robbie Tarrant,KEYF,6,2,3,2,75,4,1,2012,Round 16
196,162,Lindsay Thomas,FWD,6,2,0,0,75,3,1,2012,Round 16
197,162,Matt Thomas,MID,6,8,1,6,42.9,3,0,2012,Round 16
198,162,Josh Walker,KEYF,6,3,3,2,66.7,3,3,2012,Round 16
199,162,Maverick Weller,DEF,6,8,9,4,42.9,5,0,2012,Round 16
200,162,Trent West,RUC,6,5,2,2,54.5,6,0,2012,Round 16
201,162,Aaron Young,FWD,6,7,1,2,46.2,5,3,2012,Round 16
202,203,Kepler Bradley,KEYF,5,10,3,4,33.3,2,0,2012,Round 16
203,203,Greg Broughton,DEF,5,4,2,2,55.6,5,1,2012,Round 16
204,203,Campbell Brown,FWD,5,11,1,6,31.3,3,0,2012,Round 16
205,203,Josh Caddy,MID,5,10,1,2,33.3,1,0,2012,Round 16
206,203,Ian Callinan,FWD,5,9,0,5,35.7,4,3,2012,Round 16
207,203,Travis Cloke,KEYF,5,4,0,5,55.6,2,1,2012,Round 16
208,203,Ayce Cordy,KEYF,5,4,0,1,55.6,2,2,2012,Round 16
209,203,Jack Crisp,MID,5,7,0,3,41.7,5,2,2012,Round 16
210,203,Ryan Crowley,MID,5,5,3,1,50,2,0,2012,Round 16
211,203,Luke Dahlhaus,FWD,5,10,4,4,33.3,4,0,2012,Round 16
212,203,Cory Dell'Olio,FWD,5,5,2,2,50,4,1,2012,Round 16
213,203,Ricky Dyson,DEF,5,13,4,5,27.8,2,0,2012,Round 16
214,203,Shane Edwards,FWD,5,9,0,5,35.7,5,2,2012,Round 16
215,203,Jeff Garlett,FWD,5,8,0,1,38.5,2,0,2012,Round 16
216,203,Jarryn Geary,DEF,5,12,7,7,29.4,5,0,2012,Round 16
217,203,Bryce Gibbs,MID,5,11,5,3,31.3,3,0,2012,Round 16
218,203,Angus Graham,RUC,5,4,6,3,55.6,3,0,2012,Round 16
219,203,Nathan Grima,KEYD,5,9,6,1,35.7,4,0,2012,Round 16
220,203,Scott Gumbleton,KEYF,5,9,3,2,35.7,5,2,2012,Round 16
221,203,Cameron Guthrie,DEF,5,10,4,3,33.3,3,2,2012,Round 16
222,203,Kieran Harper,FWD,5,4,2,3,55.6,4,3,2012,Round 16
223,203,Lachie Henderson,KEYD,5,7,4,1,41.7,3,0,2012,Round 16
224,203,Jeremy Howe,FWD,5,8,3,5,38.5,4,1,2012,Round 16
225,203,Michael Johnson,KEYD,5,5,6,4,50,2,0,2012,Round 16
226,203,Addam Maric,FWD,5,16,1,3,23.8,4,3,2012,Round 16
227,203,Chris Masten,MID,5,14,2,4,26.3,3,1,2012,Round 16
228,203,John McCarthy,MID,5,14,0,8,26.3,3,0,2012,Round 16
229,203,Ben McGlynn,FWD,5,15,1,2,25,3,1,2012,Round 16
230,203,Andrew McInnes,DEF,5,9,5,2,35.7,5,0,2012,Round 16
231,203,Luke McPharlin,KEYD,5,17,9,1,22.7,4,0,2012,Round 16
232,203,Jarrad McVeigh,MID,5,23,1,4,17.9,2,0,2012,Round 16
233,203,Steven Motlop,FWD,5,10,1,1,33.3,4,1,2012,Round 16
234,203,Tom Murphy,DEF,5,9,3,4,35.7,4,0,2012,Round 16
235,203,Robert Murphy,DEF,5,16,5,3,23.8,4,0,2012,Round 16
236,203,Murray Newman,FWD,5,5,1,1,50,3,2,2012,Round 16
237,203,Chris Newman,DEF,5,6,2,1,45.5,3,0,2012,Round 16
238,203,Liam Patrick,FWD,5,8,2,3,38.5,5,0,2012,Round 16
239,203,Andrew Raines,MID,5,12,0,4,29.4,4,1,2012,Round 16
240,203,Ted Richards,KEYD,5,7,8,3,41.7,1,0,2012,Round 16
241,203,Cyril Rioli,FWD,5,11,0,3,31.3,3,0,2012,Round 16
242,203,Michael Rischitelli,MID,5,8,0,2,38.5,1,0,2012,Round 16
243,203,Dylan Roberton,DEF,5,5,5,2,50,4,0,2012,Round 16
244,203,Tom Rockliff,MID,5,9,2,4,35.7,3,2,2012,Round 16
245,203,Heath Shaw,DEF,5,19,7,7,20.8,4,0,2012,Round 16
246,203,Brad Sheppard,MID,5,9,2,6,35.7,2,0,2012,Round 16
247,203,Ben Sinclair,FWD,5,9,1,3,35.7,4,2,2012,Round 16
248,203,Arryn Siposs,FWD,5,12,1,7,29.4,4,0,2012,Round 16
249,203,Devon Smith,FWD,5,4,1,1,55.6,4,3,2012,Round 16
250,203,Daniel Stewart,KEYF,5,8,1,3,38.5,3,1,2012,Round 16
251,203,Mathew Stokes,FWD,5,7,0,5,41.7,3,2,2012,Round 16
252,203,David Swallow,MID,5,6,4,0,45.5,5,0,2012,Round 16
253,203,Daniel Talia,KEYD,5,7,4,4,41.7,3,0,2012,Round 16
254,203,Alan Toovey,DEF,5,7,4,4,41.7,5,0,2012,Round 16
255,203,Chris Yarran,DEF,5,12,3,2,29.4,5,0,2012,Round 16
256,203,Elliot Yeo,DEF,5,13,6,3,27.8,5,0,2012,Round 16
257,258,Jed Adcock,DEF,4,5,6,3,44.4,1,0,2012,Round 16
258,258,Jude Bolton,FWD,4,12,1,4,25,3,1,2012,Round 16
259,258,Shaun Burgoyne,DEF,4,10,1,1,28.6,3,0,2012,Round 16
260,258,Jeremy Cameron,KEYF,4,4,1,3,50,2,2,2012,Round 16
261,258,Alipate Carlile,KEYD,4,11,4,3,26.7,3,0,2012,Round 16
262,258,Allen Christensen,FWD,4,10,0,5,28.6,2,0,2012,Round 16
263,258,Stephen Clifton,MID,4,8,1,1,33.3,4,0,2012,Round 16
264,258,Andrew Collins,FWD,4,21,0,4,16,4,2,2012,Round 16
265,258,Sam Darley,DEF,4,16,2,5,20,4,0,2012,Round 16
266,258,Matt Dea,DEF,4,9,3,2,30.8,2,0,2012,Round 16
267,258,Courtenay Dempsey,DEF,4,10,2,3,28.6,1,0,2012,Round 16
268,258,Tom Derickx,RUC,4,3,3,1,57.1,3,0,2012,Round 16
269,258,Nathan Djerrkura,FWD,4,9,3,4,30.8,4,0,2012,Round 16
270,258,Josh Drummond,DEF,4,7,6,1,36.4,4,0,2012,Round 16
271,258,Nick Duigan,DEF,4,3,1,3,57.1,3,0,2012,Round 16
272,258,Brandon Ellis,DEF,4,21,2,4,16,2,0,2012,Round 16
273,258,Dustin Fletcher,KEYD,4,10,5,1,28.6,3,0,2012,Round 16
274,258,Josh Gibson,KEYD,4,24,9,3,14.3,4,0,2012,Round 16
275,258,Adam Goodes,FWD,4,12,1,5,25,2,0,2012,Round 16
276,258,Brad Green,FWD,4,8,0,0,33.3,4,2,2012,Round 16
277,258,Josh Hall,KEYF,4,3,2,0,57.1,2,0,2012,Round 16
278,258,Kyle Hardingham,DEF,4,6,2,1,40,3,0,2012,Round 16
279,258,Ryan Hargrave,DEF,4,14,2,5,22.2,2,0,2012,Round 16
280,258,Ryan Harwood,DEF,4,6,3,1,40,4,0,2012,Round 16
281,258,Michael Hibberd,DEF,4,9,4,3,30.8,4,0,2012,Round 16
282,258,Bachar Houli,DEF,4,19,4,4,17.4,4,0,2012,Round 16
283,258,Taylor Hunt,MID,4,8,0,3,33.3,4,1,2012,Round 16
284,258,Josh Hunt,DEF,4,6,5,2,40,4,0,2012,Round 16
285,258,Michael Jamison,KEYD,4,10,7,1,28.6,3,0,2012,Round 16
286,258,Leroy Jetta,FWD,4,13,2,3,23.5,3,0,2012,Round 16
287,258,Patrick Karnezis,FWD,4,2,0,1,66.7,4,1,2012,Round 16
288,258,Chris Knights,FWD,4,13,0,2,23.5,3,0,2012,Round 16
289,258,Tom Logan,DEF,4,13,6,2,23.5,1,0,2012,Round 16
290,258,Heritier Lumumba,DEF,4,15,5,2,21.1,4,0,2012,Round 16
291,258,Tendai Mzungu,MID,4,7,2,4,36.4,2,0,2012,Round 16
292,258,Nic Naitanui,RUC,4,2,1,2,66.7,2,1,2012,Round 16
293,258,Joel Patfull,KEYD,4,6,5,6,40,2,0,2012,Round 16
294,258,Darren Pfeiffer,MID,4,16,6,3,20,4,0,2012,Round 16
295,258,Ben Rutten,KEYD,4,6,4,0,40,1,0,2012,Round 16
296,258,Ahmed Saad,FWD,4,2,0,2,66.7,4,3,2012,Round 16
297,258,Adam Selwood,DEF,4,13,2,6,23.5,3,0,2012,Round 16
298,258,Clay Smith,MID,4,9,3,2,30.8,2,0,2012,Round 16
299,258,Brent Stanton,MID,4,17,2,7,19,4,1,2012,Round 16
