,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Josh P. Kennedy,MID,24,12,3,7,66.7,19,1,2015,Round 20
1,2,Nat Fyfe,MID,21,8,3,2,72.4,5,1,2015,Round 20
2,3,Patrick Cripps,MID,19,7,1,3,73.1,10,2,2015,Round 20
3,3,Tom Mitchell,MID,19,24,3,7,44.2,13,1,2015,Round 20
4,3,Joel Selwood,MID,19,7,3,7,73.1,8,1,2015,Round 20
5,6,Scott Pendlebury,MID,18,13,5,3,58.1,13,3,2015,Round 20
6,6,Callan Ward,MID,18,12,3,6,60,12,1,2015,Round 20
7,8,Ben Cunnington,MID,17,8,5,4,68,10,1,2015,Round 20
8,9,David Mundy,MID,16,13,2,5,55.2,5,2,2015,Round 20
9,9,Dane Swan,MID,16,22,3,6,42.1,12,3,2015,Round 20
10,11,Taylor Adams,MID,15,13,2,4,53.6,9,6,2015,Round 20
11,11,Patrick Dangerfield,MID,15,13,5,0,53.6,10,1,2015,Round 20
12,13,Trent Cotchin,MID,14,14,2,4,50,8,1,2015,Round 20
13,13,Aaron Hall,FWD,14,17,2,5,45.2,8,1,2015,Round 20
14,13,Liam Picken,MID,14,10,3,3,58.3,10,3,2015,Round 20
15,13,Jack Redden,MID,14,18,2,4,43.8,10,1,2015,Round 20
16,13,Liam Shiels,MID,14,11,2,3,56,9,0,2015,Round 20
17,13,Mitch Wallis,MID,14,11,1,3,56,9,2,2015,Round 20
18,19,David Armitage,MID,13,15,3,2,46.4,8,2,2015,Round 20
19,19,Luke Dahlhaus,FWD,13,19,2,3,40.6,10,3,2015,Round 20
20,19,Sam Gilbert,DEF,13,8,1,2,61.9,12,2,2015,Round 20
21,19,Ryan Griffen,MID,13,19,2,5,40.6,6,2,2015,Round 20
22,19,Tom Hickey,RUC,13,1,2,1,92.9,6,3,2015,Round 20
23,19,Stephen Hill,MID,13,15,5,3,46.4,11,0,2015,Round 20
24,19,Ben Jacobs,MID,13,8,1,5,61.9,7,3,2015,Round 20
25,19,Mitch Robinson,FWD,13,20,4,4,39.4,10,2,2015,Round 20
26,19,Aaron Sandilands,RUC,13,4,3,0,76.5,7,2,2015,Round 20
27,28,Brendon Ah Chee,MID,12,12,3,5,50,7,3,2015,Round 20
28,28,Robbie Gray,MID,12,14,4,2,46.2,9,2,2015,Round 20
29,28,Cale Hooker,KEYD,12,6,3,6,66.7,6,3,2015,Round 20
30,28,Sam Jacobs,RUC,12,9,5,3,57.1,6,1,2015,Round 20
31,28,Jack Macrae,MID,12,10,4,3,54.5,10,1,2015,Round 20
32,28,Marc Murphy,MID,12,10,5,4,54.5,8,0,2015,Round 20
33,28,Michael Rischitelli,MID,12,9,2,2,57.1,7,0,2015,Round 20
34,28,Tom Rockliff,MID,12,24,0,4,33.3,11,1,2015,Round 20
35,28,Paddy Ryder,RUC,12,5,4,3,70.6,6,3,2015,Round 20
36,28,Rory Sloane,MID,12,14,1,3,46.2,5,1,2015,Round 20
37,28,Matt Thomas,MID,12,9,1,1,57.1,6,0,2015,Round 20
38,39,Jarryd Blair,FWD,11,9,6,1,55,8,2,2015,Round 20
39,39,Sam Gray,FWD,11,15,1,7,42.3,8,3,2015,Round 20
40,39,Toby Greene,FWD,11,17,1,4,39.3,9,1,2015,Round 20
41,39,Cameron Guthrie,MID,11,21,4,3,34.4,8,3,2015,Round 20
42,39,Josh Hill,FWD,11,8,2,3,57.9,9,4,2015,Round 20
43,39,Lin Jong,MID,11,4,4,2,73.3,10,5,2015,Round 20
44,39,Jesse Lonergan,MID,11,13,1,3,45.8,8,1,2015,Round 20
45,39,Jarryd Lyons,FWD,11,7,3,4,61.1,7,0,2015,Round 20
46,39,Dustin Martin,FWD,11,19,0,2,36.7,4,0,2015,Round 20
47,39,Sam Mitchell,MID,11,15,1,7,42.3,5,0,2015,Round 20
48,39,David Myers,MID,11,12,1,7,47.8,7,2,2015,Round 20
49,39,Matthew Priddis,MID,11,10,2,7,52.4,9,0,2015,Round 20
50,39,Jarryd Roughead,KEYF,11,9,6,5,55,9,3,2015,Round 20
51,39,Andrew Swallow,MID,11,14,1,7,44,4,0,2015,Round 20
52,39,Jack Viney,MID,11,9,1,4,55,6,0,2015,Round 20
53,54,Matt Crouch,MID,10,16,3,3,38.5,6,0,2015,Round 20
54,54,Jack Darling,KEYF,10,5,2,1,66.7,3,2,2015,Round 20
55,54,Brett Deledio,FWD,10,10,2,2,50,8,2,2015,Round 20
56,54,Lachie Henderson,KEYF,10,5,10,4,66.7,6,0,2015,Round 20
57,54,George Horlin-Smith,MID,10,17,2,2,37,6,0,2015,Round 20
58,54,Matthew Kreuzer,RUC,10,2,1,2,83.3,7,3,2015,Round 20
59,54,Sam Lloyd,FWD,10,6,1,2,62.5,7,2,2015,Round 20
60,54,Ben McEvoy,RUC,10,5,0,5,66.7,8,3,2015,Round 20
61,54,Darcy Moore,KEYF,10,6,2,4,62.5,7,4,2015,Round 20
62,54,Luke Parker,MID,10,8,0,7,55.6,6,0,2015,Round 20
63,54,Matt Rosa,MID,10,14,3,3,41.7,9,0,2015,Round 20
64,54,Luke Shuey,MID,10,10,2,4,50,7,1,2015,Round 20
65,54,Jarrad Waite,KEYF,10,3,2,1,76.9,7,5,2015,Round 20
66,54,Mark Whiley,MID,10,6,2,5,62.5,9,1,2015,Round 20
67,54,Easton Wood,DEF,10,12,9,3,45.5,8,0,2015,Round 20
68,54,Dayne Zorko,FWD,10,14,1,3,41.7,8,3,2015,Round 20
69,70,Nick Dal Santo,MID,9,12,2,3,42.9,6,0,2015,Round 20
70,70,Shaun Edwards,FWD,9,6,1,4,60,7,1,2015,Round 20
71,70,Hugh Goddard,KEYD,9,9,12,2,50,8,0,2015,Round 20
72,70,Brendon Goddard,MID,9,24,6,3,27.3,8,2,2015,Round 20
73,70,Dan Hannebery,MID,9,20,5,5,31,6,0,2015,Round 20
74,70,Isaac Heeney,FWD,9,3,4,1,75,5,2,2015,Round 20
75,70,Matt Jones,FWD,9,9,3,3,50,7,0,2015,Round 20
76,70,Josh Kelly,MID,9,17,6,4,34.6,7,1,2015,Round 20
77,70,Kane Lambert,FWD,9,18,0,2,33.3,5,1,2015,Round 20
78,70,Tom McDonald,KEYD,9,20,9,9,31,6,0,2015,Round 20
79,70,Jarrad McVeigh,MID,9,25,7,6,26.5,7,2,2015,Round 20
80,70,Viv Michie,MID,9,11,5,4,45,6,1,2015,Round 20
81,70,Leigh Montagna,MID,9,23,4,9,28.1,8,1,2015,Round 20
82,70,Drew Petrie,KEYF,9,6,3,2,60,3,0,2015,Round 20
83,70,Alex Rance,KEYD,9,14,10,1,39.1,7,0,2015,Round 20
84,70,Nicholas Suban,MID,9,7,3,2,56.3,6,1,2015,Round 20
85,86,Tom Bell,FWD,8,11,3,3,42.1,7,2,2015,Round 20
86,86,Grant Birchall,DEF,8,15,8,3,34.8,7,0,2015,Round 20
87,86,Travis Boak,MID,8,10,1,2,44.4,6,3,2015,Round 20
88,86,Marcus Bontempelli,MID,8,8,0,5,50,6,1,2015,Round 20
89,86,Luke Breust,FWD,8,9,1,4,47.1,4,3,2015,Round 20
90,86,Shaun Burgoyne,DEF,8,12,4,3,40,7,0,2015,Round 20
91,86,Tom Campbell,RUC,8,4,4,2,66.7,6,1,2015,Round 20
92,86,Jake Carlisle,KEYF,8,11,8,6,42.1,7,0,2015,Round 20
93,86,Andrew Carrazzo,MID,8,10,1,1,44.4,6,0,2015,Round 20
94,86,Allen Christensen,FWD,8,12,3,4,40,5,3,2015,Round 20
95,86,Harry Cunningham,FWD,8,14,5,5,36.4,8,0,2015,Round 20
96,86,Jordan De Goey,FWD,8,10,1,1,44.4,6,3,2015,Round 20
97,86,Brandon Ellis,MID,8,22,2,6,26.7,5,0,2015,Round 20
98,86,Corey Enright,DEF,8,20,10,5,28.6,6,0,2015,Round 20
99,86,Alex Fasolo,FWD,8,4,3,6,66.7,6,5,2015,Round 20
100,86,Todd Goldstein,RUC,8,3,2,4,72.7,5,0,2015,Round 20
101,86,Brodie Grundy,RUC,8,11,1,2,42.1,7,0,2015,Round 20
102,86,James Harmes,FWD,8,7,0,5,53.3,8,4,2015,Round 20
