,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Luke Davies-Uniacke,MID,19,9,9,4,67.9,14,3,2021,Round 15
1,2,Marcus Bontempelli,MID,17,13,5,8,56.7,8,2,2021,Round 15
2,2,Ben Cunnington,MID,17,12,6,8,58.6,8,0,2021,Round 15
3,2,Luke Dunstan,MID,17,13,3,6,56.7,9,1,2021,Round 15
4,2,Ben Keays,MID,17,15,1,9,53.1,10,3,2021,Round 15
5,2,Luke Parker,MID,17,18,7,7,48.6,10,1,2021,Round 15
6,7,Rory Laird,MID,16,17,3,7,48.5,10,1,2021,Round 15
7,7,Nic Naitanui,RUC,16,3,1,5,84.2,11,3,2021,Round 15
8,9,Taylor Adams,MID,15,18,2,5,45.5,10,1,2021,Round 15
9,9,Travis Boak,MID,15,13,5,7,53.6,10,1,2021,Round 15
10,9,Jarryd Lyons,MID,15,10,3,4,60,14,2,2021,Round 15
11,9,Scott Pendlebury,MID,15,13,3,3,53.6,8,0,2021,Round 15
12,13,Hugh Greenwood,MID,14,3,3,1,82.4,10,2,2021,Round 15
13,13,George Hewett,DEF,14,10,9,4,58.3,13,0,2021,Round 15
14,13,Jack Macrae,MID,14,19,5,4,42.4,10,0,2021,Round 15
15,13,Justin McInerney,MID,14,11,7,5,56,9,1,2021,Round 15
16,13,Callum Mills,MID,14,15,3,5,48.3,10,0,2021,Round 15
17,13,Clayton Oliver,MID,14,20,2,3,41.2,10,2,2021,Round 15
18,13,Darcy Parish,MID,14,25,5,9,35.9,10,2,2021,Round 15
19,13,Dom Sheed,MID,14,7,6,7,66.7,7,1,2021,Round 15
20,13,Bailey Smith,MID,14,19,4,6,42.4,9,1,2021,Round 15
21,22,Charlie Dixon,KEYF,13,5,0,3,72.2,3,0,2021,Round 15
22,22,Max Gawn,RUC,13,3,3,2,81.3,5,1,2021,Round 15
23,22,James Harmes,MID,13,15,7,4,46.4,11,2,2021,Round 15
24,22,Tom Liberatore,MID,13,9,3,2,59.1,12,1,2021,Round 15
25,22,Jack Steele,MID,13,10,3,5,56.5,8,0,2021,Round 15
26,27,Sean Darcy,RUC,12,6,1,3,66.7,4,1,2021,Round 15
27,27,Todd Goldstein,RUC,12,9,1,1,57.1,6,0,2021,Round 15
28,27,Jacob Hopper,MID,12,13,2,5,48,10,0,2021,Round 15
29,27,David Mundy,MID,12,15,2,2,44.4,10,1,2021,Round 15
30,27,Aaron Naughton,KEYF,12,4,2,0,75,5,1,2021,Round 15
