,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Josh P. Kennedy,MID,23,13,2,6,63.9,17,3,2016,Round 18
1,2,Patrick Cripps,MID,22,10,4,6,68.8,10,1,2016,Round 18
2,2,Lachie Neale,MID,22,20,4,8,52.4,12,0,2016,Round 18
3,4,Stephen Coniglio,MID,20,8,3,5,71.4,10,5,2016,Round 18
4,5,Dustin Martin,MID,18,20,3,6,47.4,13,1,2016,Round 18
5,5,Joel Selwood,MID,18,16,5,10,52.9,13,4,2016,Round 18
6,7,Jimmy Bartel,MID,17,15,6,5,53.1,13,4,2016,Round 18
7,7,Patrick Dangerfield,MID,17,18,5,5,48.6,13,1,2016,Round 18
8,7,Matthew Priddis,MID,17,9,2,3,65.4,14,1,2016,Round 18
9,7,Tom Rockliff,MID,17,21,1,8,44.7,15,2,2016,Round 18
10,7,Luke Shuey,MID,17,9,1,6,65.4,10,0,2016,Round 18
11,7,Ollie Wines,MID,17,11,5,7,60.7,14,1,2016,Round 18
12,13,Ed Curnow,MID,16,12,5,8,57.1,13,3,2016,Round 18
13,13,Brendon Goddard,MID,16,15,15,6,51.6,8,1,2016,Round 18
14,13,Touk Miller,FWD,16,11,5,6,59.3,14,2,2016,Round 18
15,13,Tom Mitchell,MID,16,8,3,2,66.7,13,2,2016,Round 18
16,17,Bryce Gibbs,MID,15,15,3,3,50,10,0,2016,Round 18
17,17,Josh Kelly,MID,15,15,7,10,50,14,1,2016,Round 18
18,17,Scott Pendlebury,MID,15,16,5,4,48.4,10,1,2016,Round 18
19,20,Taylor Adams,MID,14,16,3,4,46.7,10,1,2016,Round 18
20,20,Brad Ebert,MID,14,5,3,4,73.7,11,2,2016,Round 18
21,20,Toby Greene,FWD,14,11,5,6,56,11,2,2016,Round 18
22,20,Scott Lycett,RUC,14,4,1,2,77.8,8,1,2016,Round 18
23,20,Stefan Martin,RUC,14,10,4,5,58.3,11,3,2016,Round 18
24,20,Sam Menegola,MID,14,12,6,2,53.8,9,0,2016,Round 18
25,20,Jack Steven,MID,14,25,4,5,35.9,9,3,2016,Round 18
26,27,Tom J. Lynch,KEYF,13,6,2,2,68.4,6,2,2016,Round 18
27,27,Anthony Miles,MID,13,14,4,5,48.1,10,3,2016,Round 18
28,27,Sam Mitchell,MID,13,24,4,7,35.1,10,1,2016,Round 18
29,27,Darcy Parish,MID,13,8,1,2,61.9,5,2,2016,Round 18
30,27,Dylan Shiel,MID,13,12,1,7,52,9,3,2016,Round 18
31,27,Steele Sidebottom,MID,13,16,8,8,44.8,11,0,2016,Round 18
32,27,Jack Viney,MID,13,15,3,7,46.4,10,2,2016,Round 18
33,27,Maverick Weller,FWD,13,8,3,7,61.9,8,1,2016,Round 18
34,35,Mark Blicavs,MID,12,9,3,1,57.1,10,1,2016,Round 18
35,35,Travis Boak,MID,12,17,4,13,41.4,9,1,2016,Round 18
36,35,Luke Breust,FWD,12,11,5,2,52.2,10,6,2016,Round 18
37,35,Ryan Clarke,FWD,12,15,3,2,44.4,10,2,2016,Round 18
38,35,Matt Crouch,MID,12,17,7,6,41.4,10,2,2016,Round 18
39,35,Brad Crouch,MID,12,9,2,4,57.1,6,0,2016,Round 18
40,35,Sean Dempster,KEYD,12,11,14,1,52.2,8,0,2016,Round 18
41,35,Jarryd Lyons,MID,12,12,5,9,50,11,1,2016,Round 18
42,35,Devon Smith,FWD,12,11,2,2,52.2,10,4,2016,Round 18
43,35,Adam Treloar,MID,12,14,0,4,46.2,6,1,2016,Round 18
44,35,Dom Tyson,MID,12,17,3,6,41.4,11,0,2016,Round 18
45,35,Dayne Zorko,MID,12,14,3,3,46.2,11,1,2016,Round 18
46,47,Ben Cunnington,MID,11,9,2,6,55,10,1,2016,Round 18
47,47,Phil Davis,KEYD,11,5,10,3,68.8,9,0,2016,Round 18
48,47,Sam Gray,MID,11,15,3,4,42.3,10,1,2016,Round 18
49,47,Shaun Grigg,MID,11,16,3,6,40.7,6,0,2016,Round 18
50,47,Cameron Guthrie,MID,11,12,2,4,47.8,11,1,2016,Round 18
51,47,Nick Haynes,KEYD,11,12,16,6,47.8,7,0,2016,Round 18
52,47,Jeremy Howe,DEF,11,7,8,7,61.1,8,1,2016,Round 18
53,47,Jarman Impey,FWD,11,4,1,1,73.3,9,3,2016,Round 18
54,47,Steve Johnson,FWD,11,8,2,4,57.9,7,2,2016,Round 18
55,47,Zach Merrett,MID,11,24,4,2,31.4,9,0,2016,Round 18
56,47,David Mundy,MID,11,12,6,4,47.8,10,0,2016,Round 18
57,47,Tom Nicholls,RUC,11,2,2,2,84.6,6,0,2016,Round 18
58,47,Christian Petracca,FWD,11,9,1,1,55,9,2,2016,Round 18
59,47,Mitch Robinson,MID,11,7,2,2,61.1,8,1,2016,Round 18
60,47,Rory Sloane,MID,11,11,2,4,50,8,3,2016,Round 18
61,47,Billy Stretch,MID,11,11,3,1,50,6,1,2016,Round 18
62,47,Dean Towers,FWD,11,9,1,4,55,9,2,2016,Round 18
63,47,Jackson Trengove,RUC,11,9,3,5,55,7,0,2016,Round 18
64,47,Callan Ward,MID,11,14,3,6,44,10,2,2016,Round 18
65,66,Patrick Ambrose,KEYD,10,5,8,4,66.7,7,2,2016,Round 18
66,66,Matthew Broadbent,DEF,10,10,8,3,50,8,0,2016,Round 18
67,66,Jonathon Ceglar,RUC,10,5,3,4,66.7,6,2,2016,Round 18
68,66,Trent Cotchin,MID,10,12,2,5,45.5,6,0,2016,Round 18
69,66,Nick Dal Santo,MID,10,18,6,4,35.7,7,2,2016,Round 18
70,66,Caleb Daniel,FWD,10,9,3,4,52.6,8,1,2016,Round 18
71,66,Corey Enright,DEF,10,18,13,7,35.7,10,0,2016,Round 18
72,66,Max Gawn,RUC,10,7,6,4,58.8,7,0,2016,Round 18
73,66,Sam Gibson,MID,10,23,6,4,30.3,7,1,2016,Round 18
74,66,Nick Graham,FWD,10,12,2,9,45.5,6,2,2016,Round 18
75,66,Jarrad Grant,FWD,10,6,2,1,62.5,5,1,2016,Round 18
76,66,Pearce Hanley,MID,10,21,6,7,32.3,7,1,2016,Round 18
77,66,Dan Hannebery,MID,10,12,2,7,45.5,6,0,2016,Round 18
78,66,Tom Hickey,RUC,10,7,3,4,58.8,5,0,2016,Round 18
79,66,Kieren Jack,MID,10,11,4,6,47.6,6,0,2016,Round 18
80,66,Matthew Kreuzer,RUC,10,7,1,3,58.8,7,0,2016,Round 18
81,66,Rory Laird,DEF,10,14,8,6,41.7,8,0,2016,Round 18
82,66,Callum Mills,DEF,10,15,13,4,40,8,0,2016,Round 18
83,66,Jordan Roughead,RUC,10,7,6,3,58.8,3,0,2016,Round 18
84,66,Tom Scully,MID,10,18,3,7,35.7,8,3,2016,Round 18
85,86,Aliir Aliir,KEYD,9,8,11,1,52.9,6,0,2016,Round 18
86,86,Charles Cameron,FWD,9,9,2,4,50,7,1,2016,Round 18
87,86,Josh Dunkley,FWD,9,12,1,3,42.9,7,2,2016,Round 18
88,86,Luke Dunstan,MID,9,10,2,1,47.4,6,0,2016,Round 18
89,86,Aaron Francis,KEYD,9,7,7,2,56.3,4,1,2016,Round 18
90,86,Todd Goldstein,RUC,9,3,1,1,75,6,2,2016,Round 18
91,86,Brodie Grundy,RUC,9,10,4,1,47.4,8,0,2016,Round 18
92,86,Isaac Heeney,FWD,9,7,5,5,56.3,7,1,2016,Round 18
93,86,Matt Jones,MID,9,14,4,2,39.1,8,2,2016,Round 18
94,86,Kyle Langford,FWD,9,11,5,3,45,3,0,2016,Round 18
95,86,Mark LeCras,FWD,9,7,1,1,56.3,7,4,2016,Round 18
96,86,Jesse Lonergan,MID,9,10,3,5,47.4,6,1,2016,Round 18
97,86,Jack Macrae,FWD,9,19,2,3,32.1,5,1,2016,Round 18
98,86,Rhys Mathieson,MID,9,9,1,2,50,4,0,2016,Round 18
99,86,Ben McEvoy,RUC,9,3,3,2,75,2,1,2016,Round 18
100,86,Tim Membrey,FWD,9,6,3,4,60,5,2,2016,Round 18
101,86,Daniel Menzel,FWD,9,9,1,3,50,5,3,2016,Round 18
102,86,Sam Naismith,RUC,9,3,3,2,75,5,0,2016,Round 18
103,86,Jack Newnes,MID,9,17,5,3,34.6,7,2,2016,Round 18
104,86,Luke Parker,MID,9,14,2,1,39.1,6,1,2016,Round 18
105,86,Jasper Pittard,DEF,9,14,13,11,39.1,7,0,2016,Round 18
106,86,Jack Redden,MID,9,8,4,4,52.9,7,1,2016,Round 18
107,86,Clay Smith,FWD,9,6,3,5,60,6,2,2016,Round 18
108,86,Andrew Swallow,MID,9,9,6,1,50,7,1,2016,Round 18
109,86,Scott Thompson,MID,9,7,1,2,56.3,7,0,2016,Round 18
110,111,James Aish,MID,8,8,3,3,50,6,1,2016,Round 18
111,111,David Armitage,MID,8,11,3,2,42.1,6,0,2016,Round 18
112,111,Ryan Bastinac,MID,8,22,3,5,26.7,4,1,2016,Round 18
113,111,Jack Billings,FWD,8,8,4,5,50,4,2,2016,Round 18
114,111,Jarryd Blair,FWD,8,6,1,4,57.1,6,3,2016,Round 18
115,111,Marcus Bontempelli,MID,8,17,3,3,32,7,1,2016,Round 18
116,111,Shaun Burgoyne,DEF,8,13,3,2,38.1,6,1,2016,Round 18
117,111,Jack Crisp,MID,8,13,1,2,38.1,5,0,2016,Round 18
118,111,Mitch Duncan,MID,8,13,4,4,38.1,7,0,2016,Round 18
119,111,Shane Edwards,FWD,8,5,2,0,61.5,5,3,2016,Round 18
120,111,Robbie Gray,MID,8,17,1,5,32,5,1,2016,Round 18
121,111,Jade Gresham,FWD,8,10,4,5,44.4,5,2,2016,Round 18
122,111,Jarrod Harbrow,DEF,8,11,9,2,42.1,7,0,2016,Round 18
123,111,Ricky Henderson,MID,8,8,4,6,50,8,2,2016,Round 18
124,111,Taylor Hunt,DEF,8,14,4,3,36.4,7,0,2016,Round 18
125,111,Lachie Hunter,MID,8,19,4,7,29.6,5,0,2016,Round 18
126,111,Lin Jong,FWD,8,12,3,6,40,6,1,2016,Round 18
127,111,Ben Keays,FWD,8,1,3,0,88.9,5,3,2016,Round 18
128,111,Matthew Leuenberger,RUC,8,10,3,7,44.4,7,1,2016,Round 18
129,111,Jordan Lewis,MID,8,25,1,7,24.2,4,1,2016,Round 18
130,111,Tom Liberatore,MID,8,7,1,1,53.3,8,2,2016,Round 18
131,111,Sam Mayes,DEF,8,8,6,5,50,7,0,2016,Round 18
132,111,Liam Picken,MID,8,11,2,3,42.1,6,1,2016,Round 18
133,111,Xavier Richards,KEYF,8,6,4,3,57.1,5,0,2016,Round 18
134,111,Alex Sexton,MID,8,16,1,5,33.3,7,0,2016,Round 18
135,111,Koby Stevens,FWD,8,10,0,4,44.4,7,1,2016,Round 18
136,111,Daniel Wells,MID,8,22,2,7,26.7,4,0,2016,Round 18
137,111,Jesse White,KEYF,8,5,3,1,61.5,3,0,2016,Round 18
138,111,Aaron Young,FWD,8,7,3,6,53.3,6,1,2016,Round 18
139,140,Rory Atkins,MID,7,7,2,2,50,5,1,2016,Round 18
140,140,Logan Austin,KEYD,7,6,8,0,53.8,7,0,2016,Round 18
141,140,Blaine Boekhorst,FWD,7,8,3,2,46.7,6,3,2016,Round 18
142,140,Matthew Boyd,DEF,7,15,8,4,31.8,6,0,2016,Round 18
143,140,Levi Casboult,KEYF,7,4,2,2,63.6,6,3,2016,Round 18
144,140,Kyle Cheney,DEF,7,10,7,1,41.2,4,0,2016,Round 18
145,140,Reece Conca,MID,7,7,5,1,50,6,2,2016,Round 18
146,140,Adam Cooney,MID,7,12,1,6,36.8,6,1,2016,Round 18
147,140,Jack Darling,KEYF,7,9,2,2,43.8,3,0,2016,Round 18
148,140,Chris Dawes,KEYF,7,5,3,4,58.3,4,2,2016,Round 18
149,140,Liam Dawson,FWD,7,7,1,4,50,4,2,2016,Round 18
150,140,Sam Day,KEYF,7,9,1,1,43.8,3,3,2016,Round 18
151,140,Andrew Gaff,MID,7,20,3,3,25.9,5,0,2016,Round 18
152,140,Josh Green,FWD,7,8,0,2,46.7,7,6,2016,Round 18
153,140,Tom Hawkins,KEYF,7,4,0,0,63.6,3,1,2016,Round 18
154,140,Stephen Hill,MID,7,11,1,4,38.9,5,0,2016,Round 18
