,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Clayton Oliver,MID,21,15,3,3,58.3,19,3,2017,Round 10
1,2,Josh P. Kennedy,MID,20,13,4,3,60.6,15,2,2017,Round 10
2,3,Shaun Burgoyne,MID,19,11,5,3,63.3,13,5,2017,Round 10
3,3,Joel Selwood,MID,19,13,6,7,59.4,9,2,2017,Round 10
4,5,Dayne Zorko,MID,18,11,2,5,62.1,13,2,2017,Round 10
5,6,Ed Curnow,MID,17,16,7,2,51.5,16,3,2017,Round 10
6,6,Rory Sloane,MID,17,16,2,5,51.5,10,0,2017,Round 10
7,6,Adam Treloar,MID,17,13,4,3,56.7,15,2,2017,Round 10
8,6,Mitch Wallis,FWD,17,13,2,4,56.7,10,3,2017,Round 10
9,10,Patrick Cripps,MID,16,16,0,6,50,9,2,2017,Round 10
10,10,Brad Crouch,MID,16,12,3,7,57.1,11,2,2017,Round 10
11,10,Shaun Higgins,MID,16,10,5,3,61.5,10,3,2017,Round 10
12,13,Trent Cotchin,MID,15,15,4,5,50,12,0,2017,Round 10
13,13,Dylan Shiel,MID,15,12,2,6,55.6,9,1,2017,Round 10
14,13,Ollie Wines,MID,15,13,1,3,53.6,10,3,2017,Round 10
15,13,Jack Ziebell,MID,15,13,5,4,53.6,10,1,2017,Round 10
16,17,Connor Blakely,MID,14,11,4,6,56,10,0,2017,Round 10
17,17,Patrick Dangerfield,MID,14,10,3,3,58.3,9,3,2017,Round 10
18,17,Tom J. Lynch,KEYF,14,4,4,3,77.8,8,7,2017,Round 10
19,17,Tom Mitchell,MID,14,18,2,4,43.8,12,1,2017,Round 10
20,17,Luke Parker,MID,14,8,1,4,63.6,7,0,2017,Round 10
21,17,Jack Viney,MID,14,12,2,1,53.8,10,2,2017,Round 10
22,17,Callan Ward,MID,14,19,4,2,42.4,11,1,2017,Round 10
23,17,Elliot Yeo,DEF,14,18,9,1,43.8,9,0,2017,Round 10
24,25,Matt Crouch,MID,13,20,6,9,39.4,12,2,2017,Round 10
25,25,Brandon Ellis,DEF,13,18,9,2,41.9,8,2,2017,Round 10
26,25,Nat Fyfe,MID,13,13,4,10,50,11,1,2017,Round 10
27,25,Jarryd Lyons,MID,13,8,2,6,61.9,6,1,2017,Round 10
28,25,Dustin Martin,MID,13,14,4,4,48.1,12,6,2017,Round 10
29,25,Dom Sheed,MID,13,18,1,4,41.9,7,0,2017,Round 10
30,31,Taylor Adams,MID,12,19,4,1,38.7,9,4,2017,Round 10
31,31,Trent Dumont,MID,12,15,6,6,44.4,8,0,2017,Round 10
32,31,Bryce Gibbs,MID,12,26,2,3,31.6,5,1,2017,Round 10
33,31,Nick Graham,FWD,12,9,3,6,57.1,9,1,2017,Round 10
34,31,Brodie Grundy,RUC,12,9,5,3,57.1,7,1,2017,Round 10
35,31,Lin Jong,FWD,12,12,4,0,50,10,2,2017,Round 10
36,31,Touk Miller,MID,12,7,1,2,63.2,11,0,2017,Round 10
37,31,Tom Papley,FWD,12,6,0,4,66.7,8,1,2017,Round 10
38,31,Scott Pendlebury,MID,12,17,2,3,41.4,7,1,2017,Round 10
39,31,Zac Williams,DEF,12,17,3,8,41.4,11,1,2017,Round 10
40,41,Rory Atkins,MID,11,25,6,7,30.6,9,0,2017,Round 10
41,41,Dayne Beams,MID,11,17,1,4,39.3,6,0,2017,Round 10
42,41,Mark Blicavs,MID,11,8,3,3,57.9,5,1,2017,Round 10
43,41,Marcus Bontempelli,MID,11,12,2,4,47.8,7,3,2017,Round 10
44,41,Richard Douglas,MID,11,9,3,4,55,6,2,2017,Round 10
45,41,Toby Greene,FWD,11,13,2,8,45.8,7,1,2017,Round 10
46,41,Dan Hannebery,MID,11,25,4,7,30.6,9,0,2017,Round 10
47,41,Dyson Heppell,MID,11,17,4,5,39.3,6,1,2017,Round 10
48,41,Bachar Houli,DEF,11,14,7,6,44,9,1,2017,Round 10
49,41,Josh Kelly,MID,11,17,6,2,39.3,7,0,2017,Round 10
50,41,Matthew Kennedy,MID,11,17,4,4,39.3,9,0,2017,Round 10
51,41,Rory Laird,DEF,11,17,9,6,39.3,11,0,2017,Round 10
52,41,Billy Longer,RUC,11,7,2,1,61.1,5,0,2017,Round 10
53,41,Luke McDonald,MID,11,19,2,6,36.7,5,0,2017,Round 10
54,41,Jeremy McGovern,KEYD,11,12,16,5,47.8,6,0,2017,Round 10
55,41,Jake Melksham,FWD,11,20,8,6,35.5,11,1,2017,Round 10
56,41,Jared Polec,MID,11,18,5,2,37.9,10,0,2017,Round 10
57,41,Paddy Ryder,RUC,11,2,1,4,84.6,8,0,2017,Round 10
58,41,Liam Shiels,MID,11,20,3,2,35.5,9,2,2017,Round 10
59,60,Brendon Ah Chee,FWD,10,5,3,5,66.7,8,1,2017,Round 10
60,60,Tomas Bugg,FWD,10,9,1,2,52.6,8,4,2017,Round 10
61,60,Ben Cunnington,MID,10,8,2,3,55.6,7,1,2017,Round 10
62,60,Luke Dahlhaus,FWD,10,17,3,6,37,9,0,2017,Round 10
63,60,Brad Ebert,MID,10,8,2,3,55.6,8,1,2017,Round 10
64,60,Hugh Greenwood,MID,10,4,7,2,71.4,8,2,2017,Round 10
65,60,Aaron Hall,MID,10,19,3,8,34.5,8,0,2017,Round 10
66,60,Ricky Henderson,MID,10,15,6,3,40,8,0,2017,Round 10
67,60,Michael Hurley,KEYD,10,12,12,9,45.5,9,0,2017,Round 10
68,60,Nathan Jones,MID,10,18,4,2,35.7,9,3,2017,Round 10
69,60,Kane Lambert,FWD,10,7,4,6,58.8,9,2,2017,Round 10
70,60,Jack Leslie,KEYD,10,5,14,7,66.7,4,0,2017,Round 10
71,60,Jordan Lewis,MID,10,19,6,7,34.5,8,0,2017,Round 10
72,60,Sam Mitchell,MID,10,24,3,2,29.4,6,1,2017,Round 10
73,60,Jack Newnes,MID,10,26,4,9,27.8,7,1,2017,Round 10
74,60,Darcy Parish,FWD,10,15,3,3,40,7,3,2017,Round 10
75,60,Matthew Priddis,MID,10,15,0,5,40,8,1,2017,Round 10
76,60,Sebastian Ross,MID,10,20,1,8,33.3,5,1,2017,Round 10
77,60,Jack Steele,MID,10,11,2,4,47.6,8,0,2017,Round 10
78,60,Koby Stevens,MID,10,18,2,3,35.7,5,0,2017,Round 10
79,60,David Swallow,MID,10,12,5,7,45.5,5,0,2017,Round 10
80,60,Dom Tyson,MID,10,19,3,9,34.5,9,0,2017,Round 10
81,60,Jobe Watson,MID,10,18,2,4,35.7,8,0,2017,Round 10
82,83,Blake Acres,FWD,9,17,3,3,34.6,6,0,2017,Round 10
83,83,Travis Boak,FWD,9,9,1,2,50,8,1,2017,Round 10
84,83,Jeremy Cameron,KEYF,9,9,2,3,50,6,2,2017,Round 10
85,83,Jamie Cripps,FWD,9,10,0,1,47.4,5,2,2017,Round 10
86,83,Bailey Dale,MID,9,18,5,3,33.3,9,4,2017,Round 10
87,83,Charlie Dixon,KEYF,9,4,2,2,69.2,6,2,2017,Round 10
88,83,Robbie Gray,FWD,9,7,3,2,56.3,6,4,2017,Round 10
89,83,Jarrod Harbrow,DEF,9,12,9,6,42.9,7,0,2017,Round 10
90,83,George Hewett,FWD,9,9,3,3,50,6,2,2017,Round 10
91,83,Mark Hutchings,FWD,9,7,1,2,56.3,8,1,2017,Round 10
92,83,Tom Lynch,FWD,9,10,4,3,47.4,8,1,2017,Round 10
93,83,Jack Martin,FWD,9,10,1,2,47.4,6,0,2017,Round 10
94,83,Stefan Martin,RUC,9,3,1,4,75,7,1,2017,Round 10
95,83,Marc Murphy,MID,9,21,1,3,30,7,1,2017,Round 10
96,83,Lachie Neale,MID,9,6,5,4,60,8,0,2017,Round 10
97,83,Andy Otten,KEYF,9,9,2,3,50,5,3,2017,Round 10
98,83,Nick Robertson,DEF,9,7,9,2,56.3,7,0,2017,Round 10
99,83,Jarryd Roughead,KEYF,9,10,2,6,47.4,7,0,2017,Round 10
100,83,Alex Silvagni,KEYD,9,8,9,4,52.9,6,0,2017,Round 10
101,83,Kurt Tippett,KEYF,9,3,2,2,75,6,1,2017,Round 10
102,83,Michael Walters,FWD,9,4,1,2,69.2,7,0,2017,Round 10
103,83,Lachie Weller,DEF,9,17,8,10,34.6,7,1,2017,Round 10
104,105,Kaiden Brand,KEYD,8,10,9,3,44.4,7,0,2017,Round 10
105,105,Orazio Fantasia,FWD,8,6,3,3,57.1,4,1,2017,Round 10
106,105,Sam Gilbert,KEYD,8,13,7,2,38.1,7,0,2017,Round 10
107,105,Tyson Goldsack,KEYD,8,6,8,0,57.1,8,0,2017,Round 10
108,105,Todd Goldstein,RUC,8,2,2,1,80,6,2,2017,Round 10
109,105,Brady Grey,FWD,8,4,3,1,66.7,7,1,2017,Round 10
110,105,Mitch Hannan,FWD,8,9,3,2,47.1,6,4,2017,Round 10
111,105,Matthew Kreuzer,RUC,8,9,1,3,47.1,4,0,2017,Round 10
112,105,Rhys Mathieson,FWD,8,8,1,9,50,5,2,2017,Round 10
113,105,Sam Menegola,FWD,8,11,1,3,42.1,6,2,2017,Round 10
114,105,Dale Morris,KEYD,8,7,6,4,53.3,7,0,2017,Round 10
115,105,Shane Mumford,RUC,8,6,3,2,57.1,4,0,2017,Round 10
116,105,Drew Petrie,KEYF,8,6,1,2,57.1,2,0,2017,Round 10
117,105,Callum Sinclair,RUC,8,2,1,2,80,5,1,2017,Round 10
118,105,Zac Smith,RUC,8,6,2,2,57.1,4,1,2017,Round 10
119,105,Darcy Tucker,MID,8,12,4,6,40,7,1,2017,Round 10
120,105,Jack Watts,KEYF,8,12,0,3,40,5,3,2017,Round 10
121,105,Justin Westhoff,MID,8,12,4,5,40,5,1,2017,Round 10
122,123,Shaun Atley,FWD,7,9,3,4,43.8,5,1,2017,Round 10
123,123,Tom Bellchambers,RUC,7,3,3,1,70,3,1,2017,Round 10
124,123,Eddie Betts,FWD,7,7,0,3,50,5,5,2017,Round 10
125,123,Jack Billings,FWD,7,10,0,5,41.2,4,1,2017,Round 10
126,123,Jarryd Blair,FWD,7,10,1,1,41.2,5,4,2017,Round 10
127,123,Luke Brown,DEF,7,8,10,2,46.7,6,0,2017,Round 10
128,123,Jake Carlisle,KEYD,7,9,11,3,43.8,5,0,2017,Round 10
