,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jack Steele,MID,20,6,2,3,76.9,11,1,2020,Round 7
1,2,Hugh Greenwood,MID,18,6,3,3,75,10,0,2020,Round 7
2,2,Adam Treloar,MID,18,13,4,6,58.1,13,1,2020,Round 7
3,4,Tim English,RUC,17,5,4,0,77.3,10,2,2020,Round 7
4,5,Max Gawn,RUC,16,9,8,4,64,4,0,2020,Round 7
5,5,Christian Petracca,MID,16,13,5,4,55.2,11,1,2020,Round 7
6,7,Stephen Coniglio,MID,15,14,3,2,51.7,9,2,2020,Round 7
7,7,Patrick Dangerfield,MID,15,13,7,5,53.6,11,1,2020,Round 7
8,9,Reilly O'Brien,RUC,14,2,2,0,87.5,2,0,2020,Round 7
9,9,Elliot Yeo,MID,14,6,3,3,70,11,2,2020,Round 7
10,11,Taylor Adams,MID,13,9,1,7,59.1,7,1,2020,Round 7
11,11,George Hewett,MID,13,5,1,4,72.2,10,0,2020,Round 7
12,11,Jacob Hopper,MID,13,9,3,3,59.1,9,0,2020,Round 7
13,11,Luke Parker,MID,13,13,5,7,50,9,0,2020,Round 7
14,11,David Swallow,MID,13,9,4,5,59.1,8,2,2020,Round 7
15,16,Gary Ablett,FWD,12,8,3,2,60,11,2,2020,Round 7
16,16,Jordan De Goey,FWD,12,6,1,2,66.7,8,4,2020,Round 7
17,16,Ben Keays,MID,12,9,3,3,57.1,7,0,2020,Round 7
18,16,Touk Miller,MID,12,9,3,1,57.1,7,1,2020,Round 7
19,20,Patrick Cripps,MID,11,10,4,6,52.4,9,1,2020,Round 7
20,20,Trent Dumont,MID,11,13,3,3,45.8,8,1,2020,Round 7
21,20,Cameron Guthrie,MID,11,14,1,6,44,9,0,2020,Round 7
22,20,Tim Kelly,MID,11,9,1,3,55,9,2,2020,Round 7
23,20,Jack Macrae,MID,11,18,3,5,37.9,9,0,2020,Round 7
24,20,Jack Viney,MID,11,8,0,3,57.9,5,1,2020,Round 7
25,26,Shai Bolton,MID,10,10,2,5,50,5,1,2020,Round 7
26,26,Jade Gresham,MID,10,7,1,4,58.8,8,1,2020,Round 7
27,26,Brodie Grundy,RUC,10,6,3,2,62.5,3,0,2020,Round 7
28,26,Will Hayward,FWD,10,3,2,2,76.9,4,1,2020,Round 7
29,26,Shaun Higgins,MID,10,25,5,4,28.6,8,0,2020,Round 7
30,26,Tom Jonas,KEYD,10,11,11,3,47.6,6,0,2020,Round 7
31,26,Zak Jones,MID,10,9,1,7,52.6,6,2,2020,Round 7
32,26,Tom Liberatore,MID,10,11,2,3,47.6,9,1,2020,Round 7
33,26,Callum Mills,DEF,10,7,6,3,58.8,7,0,2020,Round 7
34,26,Lachie Neale,MID,10,11,2,3,47.6,6,1,2020,Round 7
35,26,Clayton Oliver,MID,10,17,3,7,37,7,0,2020,Round 7
36,26,Scott Pendlebury,MID,10,14,5,5,41.7,10,1,2020,Round 7
37,38,Angus Brayshaw,MID,9,8,4,5,52.9,6,0,2020,Round 7
38,38,Jeremy Cameron,KEYF,9,3,4,1,75,3,1,2020,Round 7
39,38,Brad Crouch,MID,9,7,0,4,56.3,5,2,2020,Round 7
40,38,Ed Curnow,MID,9,10,2,5,47.4,8,2,2020,Round 7
41,38,Charlie Dixon,KEYF,9,6,0,2,60,1,0,2020,Round 7
42,38,Darcy Gardiner,KEYD,9,7,10,5,56.3,6,0,2020,Round 7
43,38,Robbie Gray,FWD,9,8,0,7,52.9,5,2,2020,Round 7
44,38,Aaron Hall,FWD,9,14,3,3,39.1,6,2,2020,Round 7
45,38,Josh Kelly,MID,9,14,1,5,39.1,8,0,2020,Round 7
46,38,Jake Lloyd,DEF,9,9,11,3,50,8,0,2020,Round 7
47,38,Todd Marshall,KEYF,9,6,3,1,60,6,3,2020,Round 7
48,38,Sam Menegola,MID,9,9,4,4,50,9,0,2020,Round 7
