,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Luke Davies-Uniacke,MID,17,17,0,5,50,14,0,2023,Round 2
1,2,Darcy Cameron,RUC,16,4,4,3,80,8,3,2023,Round 2
2,2,Touk Miller,MID,16,15,5,6,51.6,11,2,2023,Round 2
3,2,Tom Mitchell,MID,16,13,2,3,55.2,12,1,2023,Round 2
4,2,James Worpel,MID,16,9,4,5,64,8,0,2023,Round 2
5,6,Will Ashcroft,MID,15,14,3,5,51.7,11,1,2023,Round 2
6,6,Patrick Cripps,MID,15,12,0,4,55.6,6,0,2023,Round 2
7,6,Josh Dunkley,MID,15,10,5,5,60,10,1,2023,Round 2
8,6,Rory Laird,MID,15,23,1,5,39.5,11,1,2023,Round 2
9,6,Rowan Marshall,RUC,15,10,1,5,60,3,0,2023,Round 2
10,6,Clayton Oliver,MID,15,20,6,12,42.9,14,4,2023,Round 2
11,12,Stephen Coniglio,MID,14,13,0,4,51.9,8,2,2023,Round 2
12,12,Brad Crouch,MID,14,13,1,1,51.9,10,1,2023,Round 2
13,12,Darcy Parish,MID,14,17,1,4,45.2,8,0,2023,Round 2
14,15,Noah Anderson,MID,13,12,3,3,52,9,2,2023,Round 2
15,15,Patrick Dangerfield,MID,13,8,0,4,61.9,8,2,2023,Round 2
16,15,Matt Rowell,MID,13,9,1,5,59.1,8,2,2023,Round 2
17,15,Will Setterfield,MID,13,15,2,6,46.4,8,1,2023,Round 2
18,19,Angus Brayshaw,MID,12,13,12,4,48,11,2,2023,Round 2
19,19,Ed Curnow,FWD,12,13,2,5,48,9,1,2023,Round 2
20,19,Tom Green,MID,12,15,3,1,44.4,7,0,2023,Round 2
21,19,Tim Kelly,MID,12,18,3,4,40,9,0,2023,Round 2
22,19,Reilly O'Brien,RUC,12,6,6,1,66.7,5,0,2023,Round 2
23,24,Blake Acres,MID,11,16,5,7,40.7,7,0,2023,Round 2
24,24,Taylor Adams,FWD,11,10,1,2,52.4,6,1,2023,Round 2
25,24,Ben Ainsworth,FWD,11,9,1,2,55,9,7,2023,Round 2
26,24,Jarrod Berry,MID,11,8,5,4,57.9,9,0,2023,Round 2
27,24,Marcus Bontempelli,MID,11,14,2,2,44,7,0,2023,Round 2
28,24,Jack Bowes,DEF,11,9,10,7,55,8,0,2023,Round 2
29,24,Trent Cotchin,FWD,11,6,2,1,64.7,9,2,2023,Round 2
30,24,Will Day,MID,11,16,0,3,40.7,6,0,2023,Round 2
31,24,Matthew Kennedy,MID,11,16,4,2,40.7,6,1,2023,Round 2
32,24,Tom Liberatore,MID,11,13,2,2,45.8,5,0,2023,Round 2
33,24,Hugh McCluggage,MID,11,11,2,5,50,6,0,2023,Round 2
34,24,Luke Parker,MID,11,16,2,5,40.7,9,1,2023,Round 2
35,24,Scott Pendlebury,MID,11,11,4,2,50,6,0,2023,Round 2
36,24,Dion Prestia,MID,11,12,2,4,47.8,11,1,2023,Round 2
37,24,Dom Sheed,MID,11,14,1,2,44,11,1,2023,Round 2
38,24,Dylan Shiel,MID,11,14,2,5,44,9,3,2023,Round 2
39,24,Steele Sidebottom,MID,11,11,2,1,50,9,4,2023,Round 2
40,24,Tim Taranto,MID,11,17,0,6,39.3,6,1,2023,Round 2
41,24,Chad Warner,MID,11,6,3,1,64.7,9,2,2023,Round 2
42,24,Ollie Wines,MID,11,11,2,3,50,8,1,2023,Round 2
43,44,Will Brodie,MID,10,7,2,0,58.8,7,1,2023,Round 2
44,44,Jack Crisp,MID,10,13,5,4,43.5,6,1,2023,Round 2
45,44,Ben Cunnington,MID,10,15,4,2,40,5,0,2023,Round 2
46,44,Willem Drew,MID,10,6,1,2,62.5,6,0,2023,Round 2
47,44,Sam Durham,MID,10,9,3,3,52.6,9,3,2023,Round 2
48,44,Reuben Ginbey,MID,10,7,3,5,58.8,9,1,2023,Round 2
49,44,Toby Greene,FWD,10,6,1,5,62.5,6,3,2023,Round 2
50,44,Oscar McInerney,RUC,10,1,0,4,90.9,3,0,2023,Round 2
51,44,Lachie Neale,MID,10,16,1,1,38.5,7,2,2023,Round 2
52,44,Christian Petracca,MID,10,14,1,6,41.7,7,0,2023,Round 2
53,44,James Rowbottom,MID,10,3,2,2,76.9,6,4,2023,Round 2
54,44,Jy Simpkin,MID,10,14,3,9,41.7,8,0,2023,Round 2
55,44,Bailey Smith,FWD,10,18,0,6,35.7,5,2,2023,Round 2
56,44,Jack Viney,MID,10,10,2,4,50,9,1,2023,Round 2
57,58,Zac Bailey,FWD,9,4,2,3,69.2,8,4,2023,Round 2
58,58,Bailey Banfield,FWD,9,7,3,3,56.3,7,5,2023,Round 2
59,58,Mark Blicavs,RUC,9,9,3,2,50,6,0,2023,Round 2
60,58,Jye Caldwell,FWD,9,6,2,2,60,7,1,2023,Round 2
61,58,Adam Cerra,MID,9,16,5,6,36,5,0,2023,Round 2
62,58,Josh Daicos,MID,9,17,2,7,34.6,8,0,2023,Round 2
63,58,Jamie Elliott,FWD,9,5,1,0,64.3,5,3,2023,Round 2
64,58,Matt Flynn,RUC,9,7,3,3,56.3,4,1,2023,Round 2
65,58,Errol Gulden,MID,9,19,5,5,32.1,8,1,2023,Round 2
66,58,Cam Mackenzie,FWD,9,6,1,2,60,7,1,2023,Round 2
67,58,Jack Macrae,FWD,9,18,2,2,33.3,5,0,2023,Round 2
68,58,Jeremy McGovern,KEYD,9,9,11,1,50,5,0,2023,Round 2
69,58,Callum Mills,MID,9,19,6,2,32.1,9,2,2023,Round 2
70,58,Toby Nankervis,RUC,9,9,2,5,50,7,0,2023,Round 2
71,58,Jai Newcombe,MID,9,15,2,4,37.5,7,1,2023,Round 2
72,58,Jaeger O'Meara,MID,9,12,1,0,42.9,6,0,2023,Round 2
73,58,Sebastian Ross,MID,9,15,1,6,37.5,6,2,2023,Round 2
