,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Dion Prestia,MID,19,11,2,5,63.3,13,1,2022,Round 14
1,2,Tim English,RUC,16,6,4,3,72.7,6,0,2022,Round 14
2,3,Patrick Cripps,MID,15,15,5,7,50,8,1,2022,Round 14
3,3,Josh Dunkley,FWD,15,11,8,3,57.7,14,3,2022,Round 14
4,3,George Hewett,MID,15,10,6,4,60,14,0,2022,Round 14
5,6,Sam Berry,MID,14,9,1,3,60.9,12,3,2022,Round 14
6,6,Stephen Coniglio,FWD,14,18,5,2,43.8,11,2,2022,Round 14
7,6,Tom Liberatore,MID,14,13,3,2,51.9,11,1,2022,Round 14
8,6,Luke Parker,MID,14,11,4,4,56,14,4,2022,Round 14
9,6,Jack Redden,MID,14,12,4,1,53.8,9,0,2022,Round 14
10,6,Ollie Wines,MID,14,20,2,6,41.2,8,0,2022,Round 14
11,12,Jye Caldwell,MID,13,12,1,5,52,10,2,2022,Round 14
12,12,Tom Green,MID,13,20,2,5,39.4,8,1,2022,Round 14
13,12,Nick Holman,FWD,13,2,6,4,86.7,9,6,2022,Round 14
14,12,Toby Nankervis,RUC,13,2,4,4,86.7,9,0,2022,Round 14
15,12,David Swallow,MID,13,11,7,7,54.2,7,2,2022,Round 14
16,12,Callan Ward,MID,13,11,1,3,54.2,9,1,2022,Round 14
17,18,Marcus Bontempelli,MID,12,16,4,5,42.9,10,2,2022,Round 14
18,18,Matt Crouch,MID,12,20,4,4,37.5,9,1,2022,Round 14
19,18,Jade Gresham,FWD,12,18,0,6,40,6,1,2022,Round 14
20,18,Ben Keays,MID,12,13,3,8,48,9,1,2022,Round 14
21,18,Matt Rowell,MID,12,6,7,3,66.7,7,0,2022,Round 14
22,23,Noah Anderson,MID,11,16,3,6,40.7,8,0,2022,Round 14
23,23,Shai Bolton,FWD,11,6,1,3,64.7,8,3,2022,Round 14
24,23,Brad Crouch,MID,11,13,2,3,45.8,8,0,2022,Round 14
25,23,Jeremy Finlayson,RUC,11,7,1,5,61.1,4,0,2022,Round 14
26,23,Jack Graham,FWD,11,10,3,5,52.4,9,0,2022,Round 14
27,23,Cameron Guthrie,MID,11,15,1,6,42.3,6,1,2022,Round 14
28,23,Rory Laird,MID,11,29,3,6,27.5,7,1,2022,Round 14
