,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Clayton Oliver,MID,23,10,7,5,69.7,18,1,2022,Round 17
1,2,Shai Bolton,FWD,18,12,2,8,60,14,6,2022,Round 17
2,2,Jy Simpkin,MID,18,15,3,7,54.5,11,1,2022,Round 17
3,4,Patrick Cripps,MID,17,10,3,6,63,9,2,2022,Round 17
4,5,Luke Davies-Uniacke,MID,16,17,5,8,48.5,12,1,2022,Round 17
5,5,Touk Miller,MID,16,12,2,7,57.1,10,2,2022,Round 17
6,5,Tom Mitchell,MID,16,12,6,5,57.1,11,0,2022,Round 17
7,8,Lachie Neale,MID,15,6,0,2,71.4,7,2,2022,Round 17
8,8,Tom Papley,FWD,15,10,4,4,60,11,9,2022,Round 17
9,8,Sam Reid,KEYF,15,2,3,2,88.2,6,1,2022,Round 17
10,11,Andrew Gaff,MID,14,16,2,6,46.7,13,3,2022,Round 17
11,11,Cameron Guthrie,MID,14,14,3,6,50,11,1,2022,Round 17
12,11,Matthew Kennedy,MID,14,13,6,5,51.9,9,4,2022,Round 17
13,11,Rory Laird,MID,14,27,3,5,34.1,11,2,2022,Round 17
14,11,Jack Viney,MID,14,21,3,6,40,7,1,2022,Round 17
15,16,Patrick Dangerfield,MID,13,17,2,4,43.3,11,2,2022,Round 17
16,16,Josh Dunkley,FWD,13,7,2,2,65,8,0,2022,Round 17
17,16,Max Gawn,RUC,13,3,1,2,81.3,6,0,2022,Round 17
18,16,Zak Jones,MID,13,15,3,3,46.4,9,1,2022,Round 17
19,16,Rory Lobb,KEYF,13,2,5,3,86.7,8,5,2022,Round 17
20,16,Jai Newcombe,MID,13,11,1,0,54.2,7,0,2022,Round 17
21,16,Harry Schoenberg,MID,13,15,3,8,46.4,9,0,2022,Round 17
22,16,Tim Taranto,FWD,13,9,4,2,59.1,10,1,2022,Round 17
23,24,Noah Anderson,MID,12,13,7,5,48,9,1,2022,Round 17
24,24,Travis Boak,MID,12,15,3,6,44.4,10,1,2022,Round 17
25,24,Marcus Bontempelli,MID,12,6,3,3,66.7,4,2,2022,Round 17
26,24,Brad Crouch,MID,12,15,2,5,44.4,9,2,2022,Round 17
27,24,Jeremy Finlayson,RUC,12,9,6,4,57.1,8,3,2022,Round 17
28,24,Riley Garcia,FWD,12,5,5,4,70.6,11,2,2022,Round 17
29,24,George Hewett,MID,12,17,1,2,41.4,10,2,2022,Round 17
30,24,Nick Larkey,KEYF,12,8,2,6,60,8,3,2022,Round 17
31,24,Tom Liberatore,MID,12,11,0,3,52.2,10,1,2022,Round 17
32,24,Daniel Rioli,DEF,12,15,9,6,44.4,10,0,2022,Round 17
33,34,Taylor Adams,MID,11,15,3,10,42.3,6,2,2022,Round 17
34,34,Stephen Coniglio,FWD,11,22,2,5,33.3,7,1,2022,Round 17
35,34,Matt Crouch,MID,11,17,1,2,39.3,7,0,2022,Round 17
36,34,Tom Green,MID,11,10,2,6,52.4,7,0,2022,Round 17
37,34,Hugh Greenwood,MID,11,4,4,1,73.3,10,0,2022,Round 17
38,34,James Harmes,FWD,11,9,4,2,55,9,1,2022,Round 17
39,34,Hugh McCluggage,MID,11,18,5,6,37.9,6,3,2022,Round 17
40,34,Oscar McInerney,RUC,11,6,2,0,64.7,4,1,2022,Round 17
41,34,Matt Rowell,MID,11,6,2,3,64.7,8,2,2022,Round 17
42,34,Dylan Shiel,MID,11,11,3,3,50,8,0,2022,Round 17
43,34,Jarrod Witts,RUC,11,7,2,3,61.1,6,1,2022,Round 17
44,45,Jake Aarts,FWD,10,3,4,4,76.9,7,1,2022,Round 17
45,45,Tom Atkins,DEF,10,12,3,5,45.5,5,0,2022,Round 17
46,45,Darcy Cameron,RUC,10,3,3,4,76.9,5,1,2022,Round 17
47,45,Mabior Chol,KEYF,10,1,0,0,90.9,4,3,2022,Round 17
48,45,Tom De Koning,RUC,10,5,4,3,66.7,6,0,2022,Round 17
49,45,Sam Durham,MID,10,10,3,1,50,5,1,2022,Round 17
50,45,Nat Fyfe,FWD,10,12,2,3,45.5,6,0,2022,Round 17
51,45,Tim Kelly,MID,10,11,7,6,47.6,6,0,2022,Round 17
52,45,Jarryd Lyons,MID,10,6,3,2,62.5,8,0,2022,Round 17
53,45,Rowan Marshall,RUC,10,12,4,6,45.5,5,0,2022,Round 17
54,45,Zach Merrett,MID,10,19,3,3,34.5,8,1,2022,Round 17
55,45,Dylan Moore,FWD,10,18,3,2,35.7,6,1,2022,Round 17
56,45,Sam Powell-Pepper,FWD,10,17,2,6,37,7,3,2022,Round 17
57,45,Dion Prestia,MID,10,15,3,3,40,7,1,2022,Round 17
58,45,Joel Selwood,MID,10,12,3,3,45.5,6,1,2022,Round 17
59,45,Rhys Stanley,RUC,10,6,2,8,62.5,2,0,2022,Round 17
60,45,Tyson Stengle,FWD,10,5,3,3,66.7,8,5,2022,Round 17
61,45,David Swallow,MID,10,14,3,4,41.7,8,1,2022,Round 17
62,45,Callan Ward,MID,10,12,14,5,45.5,9,0,2022,Round 17
63,64,Jed Anderson,FWD,9,22,4,7,29,4,1,2022,Round 17
64,64,Will Brodie,MID,9,21,1,5,30,5,1,2022,Round 17
65,64,Adam Cerra,MID,9,20,0,10,31,4,0,2022,Round 17
66,64,Sam Draper,RUC,9,6,1,5,60,2,0,2022,Round 17
67,64,Ben Keays,MID,9,19,3,5,32.1,7,1,2022,Round 17
68,64,Josh Kelly,MID,9,18,3,3,33.3,7,1,2022,Round 17
69,64,Ed Langdon,MID,9,12,3,4,42.9,7,2,2022,Round 17
70,64,Jayden Laverde,KEYD,9,12,9,3,42.9,7,0,2022,Round 17
71,64,Patrick Lipinski,FWD,9,8,2,3,52.9,8,4,2022,Round 17
72,64,Jack Macrae,MID,9,17,3,7,34.6,7,1,2022,Round 17
73,64,Brayden Maynard,DEF,9,10,8,3,47.4,6,0,2022,Round 17
74,64,Callum Mills,MID,9,15,3,4,37.5,6,0,2022,Round 17
75,64,Conor Nash,MID,9,13,6,1,40.9,6,0,2022,Round 17
76,64,Jaeger O'Meara,MID,9,12,1,6,42.9,8,1,2022,Round 17
77,64,Luke Parker,MID,9,17,2,1,34.6,7,3,2022,Round 17
78,64,Sebastian Ross,MID,9,18,2,2,33.3,3,1,2022,Round 17
79,64,Connor Rozee,FWD,9,15,5,0,37.5,5,1,2022,Round 17
80,64,Jack Scrimshaw,DEF,9,13,9,4,40.9,6,0,2022,Round 17
81,64,Caleb Serong,MID,9,16,2,3,36,7,2,2022,Round 17
82,64,Jack Silvagni,KEYF,9,6,2,5,60,7,1,2022,Round 17
83,64,Adam Treloar,MID,9,21,5,8,30,7,0,2022,Round 17
84,64,Sam Walsh,MID,9,14,4,1,39.1,8,1,2022,Round 17
85,64,Bailey J. Williams,RUC,9,2,3,1,81.8,4,0,2022,Round 17
86,87,Aliir Aliir,KEYD,8,7,11,3,53.3,7,0,2022,Round 17
87,87,Miles Bergman,MID,8,11,2,4,42.1,7,1,2022,Round 17
88,87,Angus Brayshaw,DEF,8,18,10,4,30.8,6,0,2022,Round 17
89,87,Andrew Brayshaw,MID,8,29,3,4,21.6,5,2,2022,Round 17
90,87,Darcy Byrne-Jones,DEF,8,14,9,3,36.4,7,0,2022,Round 17
91,87,Jye Caldwell,MID,8,18,1,4,30.8,5,2,2022,Round 17
