,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Rockliff,MID,18,22,2,6,45,16,2,2012,Round 13
1,2,Tom Liberatore,MID,16,13,1,3,55.2,12,0,2012,Round 13
2,2,Jobe Watson,MID,16,12,4,2,57.1,8,0,2012,Round 13
3,2,Matt de Boer,FWD,16,10,3,3,61.5,12,1,2012,Round 13
4,5,Nick Lower,MID,15,14,4,6,51.7,11,0,2012,Round 13
5,6,Patrick Dangerfield,MID,14,11,2,6,56,10,1,2012,Round 13
6,6,Ryan Griffen,MID,14,8,0,2,63.6,9,5,2012,Round 13
7,6,Nathan Jones,MID,14,20,3,5,41.2,9,0,2012,Round 13
8,6,Daniel Kerr,MID,14,16,2,5,46.7,8,1,2012,Round 13
9,6,Tom McDonald,KEYD,14,13,12,3,51.9,11,1,2012,Round 13
10,6,Joel Selwood,MID,14,13,3,8,51.9,9,2,2012,Round 13
11,6,Rory Sloane,MID,14,7,4,2,66.7,13,1,2012,Round 13
12,13,Simon Black,MID,13,12,4,1,52,11,1,2012,Round 13
13,13,Daniel Cross,MID,13,13,6,3,50,8,0,2012,Round 13
14,13,Kieren Jack,MID,13,7,1,5,65,10,0,2012,Round 13
15,13,David Myers,DEF,13,15,7,10,46.4,11,0,2012,Round 13
16,13,Matthew Priddis,MID,13,14,5,3,48.1,9,1,2012,Round 13
17,13,Scott Thompson,MID,13,15,2,10,46.4,7,1,2012,Round 13
18,13,Callan Ward,MID,13,15,5,9,46.4,7,1,2012,Round 13
19,13,Dayne Zorko,MID,13,16,3,7,44.8,11,2,2012,Round 13
20,21,Michael Barlow,MID,12,16,5,6,42.9,12,1,2012,Round 13
21,21,Dayne Beams,MID,12,21,4,5,36.4,10,0,2012,Round 13
22,21,Jude Bolton,FWD,12,11,2,2,52.2,8,0,2012,Round 13
23,21,Jack Redden,MID,12,19,3,4,38.7,5,0,2012,Round 13
24,25,Jarryd Blair,FWD,11,9,2,3,55,10,1,2012,Round 13
25,25,Jake Carlisle,KEYD,11,6,11,0,64.7,4,0,2012,Round 13
26,25,Joel Corey,MID,11,10,2,6,52.4,8,1,2012,Round 13
27,25,Corey Enright,DEF,11,18,12,2,37.9,8,0,2012,Round 13
28,25,Toby Greene,MID,11,10,1,4,52.4,8,2,2012,Round 13
29,25,Shaun Higgins,FWD,11,11,4,4,50,9,1,2012,Round 13
30,25,Josh P. Kennedy,MID,11,8,3,2,57.9,8,1,2012,Round 13
31,25,Jordie McKenzie,MID,11,10,0,4,52.4,4,2,2012,Round 13
32,25,Rhys Palmer,MID,11,11,5,6,50,9,0,2012,Round 13
33,25,Matthew Pavlich,KEYF,11,13,1,7,45.8,8,3,2012,Round 13
34,25,Dale Thomas,FWD,11,10,2,3,52.4,10,1,2012,Round 13
35,25,Sam Wright,DEF,11,14,7,5,44,8,0,2012,Round 13
36,37,Jimmy Bartel,MID,10,16,9,4,38.5,6,0,2012,Round 13
37,37,Matthew Bate,FWD,10,18,8,4,35.7,8,1,2012,Round 13
38,37,Matthew Boyd,MID,10,9,6,4,52.6,8,1,2012,Round 13
39,37,Lynden Dunn,DEF,10,11,5,2,47.6,7,0,2012,Round 13
40,37,Darren Jolly,RUC,10,7,4,2,58.8,7,1,2012,Round 13
41,37,Jarrad McVeigh,MID,10,11,0,6,47.6,10,1,2012,Round 13
42,37,Ryan O'Keefe,MID,10,14,3,5,41.7,10,0,2012,Round 13
43,37,Nick Smith,DEF,10,8,5,6,55.6,7,0,2012,Round 13
44,37,Dane Swan,MID,10,27,3,6,27,5,0,2012,Round 13
45,37,Mitch Wallis,MID,10,8,2,0,55.6,7,3,2012,Round 13
46,37,Jack Ziebell,MID,10,9,1,2,52.6,5,1,2012,Round 13
47,48,Taylor Adams,FWD,9,14,0,5,39.1,8,0,2012,Round 13
48,48,Leigh Adams,FWD,9,17,1,3,34.6,8,4,2012,Round 13
49,48,Liam Anthony,MID,9,9,0,2,50,9,2,2012,Round 13
50,48,Ryan Bastinac,MID,9,16,5,2,36,8,0,2012,Round 13
51,48,Dean Cox,RUC,9,7,2,1,56.3,2,0,2012,Round 13
52,48,Aaron Davey,FWD,9,5,3,1,64.3,7,2,2012,Round 13
53,48,Courtenay Dempsey,DEF,9,10,6,1,47.4,7,0,2012,Round 13
54,48,Tom Hawkins,KEYF,9,3,0,3,75,2,0,2012,Round 13
55,48,James Kelly,MID,9,10,2,4,47.4,5,1,2012,Round 13
56,48,Brent Moloney,MID,9,6,1,5,60,6,0,2012,Round 13
57,48,Shane Mumford,RUC,9,4,1,2,69.2,5,1,2012,Round 13
58,48,Jared Rivers,KEYD,9,7,0,0,56.3,4,4,2012,Round 13
59,48,Matt Rosa,MID,9,14,5,3,39.1,8,1,2012,Round 13
60,48,Tom Scully,MID,9,14,1,3,39.1,4,0,2012,Round 13
61,48,Devon Smith,FWD,9,12,3,5,42.9,7,0,2012,Round 13
62,48,Andrew Swallow,MID,9,11,2,2,45,5,0,2012,Round 13
63,48,Colin Sylvia,FWD,9,13,2,5,40.9,9,4,2012,Round 13
64,48,Adam Treloar,MID,9,17,5,7,34.6,8,1,2012,Round 13
65,48,Jack Watts,DEF,9,16,10,2,36,6,1,2012,Round 13
66,48,Daniel Wells,MID,9,21,4,9,30,7,1,2012,Round 13
67,68,Jeremy Cameron,KEYF,8,5,5,3,61.5,5,1,2012,Round 13
68,68,Shaun Edwards,DEF,8,13,5,3,38.1,8,0,2012,Round 13
69,68,Jamie Elliott,FWD,8,7,0,3,53.3,3,3,2012,Round 13
70,68,Jonathon Griffin,RUC,8,6,1,4,57.1,3,0,2012,Round 13
71,68,Dan Hannebery,MID,8,13,4,3,38.1,7,1,2012,Round 13
72,68,Brent Harvey,FWD,8,11,3,2,42.1,7,3,2012,Round 13
73,68,Jeremy Howe,FWD,8,11,3,1,42.1,7,3,2012,Round 13
74,68,Ben Howlett,MID,8,11,3,2,42.1,6,0,2012,Round 13
75,68,Alex Johnson,DEF,8,12,9,4,40,3,0,2012,Round 13
76,68,Steve Johnson,FWD,8,9,2,2,47.1,5,2,2012,Round 13
77,68,Brian Lake,KEYD,8,10,8,2,44.4,1,0,2012,Round 13
78,68,Lachie Neale,MID,8,6,2,1,57.1,8,4,2012,Round 13
79,68,Daniel Nicholson,DEF,8,14,6,5,36.4,7,1,2012,Round 13
80,68,Clancee Pearce,MID,8,11,4,3,42.1,6,0,2012,Round 13
81,68,Mike Pyke,RUC,8,2,2,5,80,5,1,2012,Round 13
82,68,Scott D. Thompson,KEYD,8,6,6,1,57.1,6,0,2012,Round 13
83,68,Jack Trengove,MID,8,9,3,2,47.1,5,3,2012,Round 13
84,85,Greg Broughton,DEF,7,4,1,1,63.6,6,2,2012,Round 13
85,85,Nathan Brown,KEYD,7,8,6,2,46.7,6,0,2012,Round 13
86,85,Tom Campbell,RUC,7,4,2,1,63.6,4,1,2012,Round 13
87,85,Paul Chapman,FWD,7,13,1,3,35,4,1,2012,Round 13
88,85,Travis Cloke,KEYF,7,4,0,2,63.6,4,1,2012,Round 13
89,85,Stewart Crameri,KEYF,7,7,0,4,50,3,1,2012,Round 13
90,85,Tory Dickson,FWD,7,11,1,3,38.9,6,5,2012,Round 13
91,85,James Frawley,KEYD,7,9,8,1,43.8,4,0,2012,Round 13
92,85,Andrew Gaff,MID,7,14,4,5,33.3,5,2,2012,Round 13
93,85,Daniel Giansiracusa,FWD,7,8,2,2,46.7,5,2,2012,Round 13
94,85,Todd Goldstein,RUC,7,5,6,1,58.3,4,0,2012,Round 13
95,85,Jack Grimes,MID,7,20,2,8,25.9,3,0,2012,Round 13
96,85,Pearce Hanley,DEF,7,21,8,4,25,5,0,2012,Round 13
97,85,Lachlan Hansen,KEYF,7,3,1,1,70,2,1,2012,Round 13
98,85,Ryan Harwood,DEF,7,12,5,3,36.8,6,0,2012,Round 13
99,85,Christian Howard,DEF,7,17,3,4,29.2,7,0,2012,Round 13
100,85,Michael Hurley,KEYF,7,8,1,4,46.7,3,2,2012,Round 13
101,85,Garrick Ibbotson,DEF,7,15,10,4,31.8,3,0,2012,Round 13
102,85,Tom Lonergan,KEYD,7,10,9,1,41.2,6,0,2012,Round 13
103,85,Joel Macdonald,DEF,7,9,7,2,43.8,5,0,2012,Round 13
104,85,Andrew Mackie,DEF,7,17,5,5,29.2,6,0,2012,Round 13
105,85,Chris Mayne,FWD,7,10,2,1,41.2,5,2,2012,Round 13
106,85,Steven Motlop,FWD,7,6,2,2,53.8,6,2,2012,Round 13
107,85,Nic Naitanui,RUC,7,4,1,2,63.6,4,2,2012,Round 13
108,85,James Podsiadly,KEYF,7,1,1,3,87.5,2,2,2012,Round 13
109,85,Ted Richards,KEYD,7,10,11,5,41.2,6,0,2012,Round 13
110,85,Jordan Roughead,KEYD,7,5,1,1,58.3,3,3,2012,Round 13
111,85,James Sellar,KEYD,7,8,6,3,46.7,6,0,2012,Round 13
112,85,Steele Sidebottom,MID,7,19,2,2,26.9,7,3,2012,Round 13
113,85,Alan Toovey,DEF,7,3,6,2,70,4,0,2012,Round 13
114,85,Taylor Walker,KEYF,7,12,1,3,36.8,2,1,2012,Round 13
115,85,Beau Waters,DEF,7,23,11,9,23.3,5,0,2012,Round 13
116,117,Jed Adcock,DEF,6,9,5,5,40,6,0,2012,Round 13
117,117,Rohan Bewick,FWD,6,12,0,3,33.3,5,2,2012,Round 13
118,117,Dean Brogan,RUC,6,6,4,2,50,3,0,2012,Round 13
119,117,Jonathan Brown,KEYF,6,10,1,1,37.5,0,0,2012,Round 13
120,117,Mitch Clark,KEYF,6,5,0,3,54.5,3,2,2012,Round 13
121,117,Zac Clarke,RUC,6,9,0,4,40,2,0,2012,Round 13
122,117,Adam Cooney,MID,6,6,1,4,50,3,2,2012,Round 13
123,117,Ayce Cordy,KEYF,6,2,1,2,75,6,3,2012,Round 13
124,117,Jack Darling,KEYF,6,6,1,1,50,5,3,2012,Round 13
125,117,Dustin Fletcher,KEYD,6,4,7,2,60,2,0,2012,Round 13
126,117,Jonathan Giles,RUC,6,1,3,2,85.7,3,0,2012,Round 13
127,117,Tyson Goldsack,FWD,6,4,2,0,60,3,1,2012,Round 13
128,117,Nathan Grima,KEYD,6,12,7,2,33.3,3,0,2012,Round 13
