,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Liberatore,MID,23,11,5,6,67.6,19,1,2013,Round 4
1,2,Gary Ablett,MID,19,15,6,4,55.9,15,2,2013,Round 4
2,2,Dane Swan,MID,19,17,7,5,52.8,8,2,2013,Round 4
3,4,Joel Selwood,MID,18,11,3,4,62.1,11,2,2013,Round 4
4,4,Jobe Watson,MID,18,18,3,5,50,13,3,2013,Round 4
5,6,Nat Fyfe,MID,17,10,2,7,63,10,0,2013,Round 4
6,6,Rory Sloane,MID,17,10,7,7,63,15,2,2013,Round 4
7,6,Scott Thompson,MID,17,13,9,6,56.7,15,1,2013,Round 4
8,9,Matthew Boyd,MID,16,10,2,7,61.5,11,0,2013,Round 4
9,9,Scott Selwood,MID,16,16,4,2,50,11,0,2013,Round 4
10,11,Michael Barlow,MID,15,10,2,5,60,13,4,2013,Round 4
11,11,George Horlin-Smith,MID,15,8,6,7,65.2,11,0,2013,Round 4
12,11,Sam J. Reid,MID,15,4,12,3,78.9,11,0,2013,Round 4
13,14,Jared Brennan,MID,14,10,5,9,58.3,9,1,2013,Round 4
14,14,Jeff Garlett,FWD,14,7,3,3,66.7,11,2,2013,Round 4
15,14,Josh P. Kennedy,MID,14,9,1,3,60.9,12,2,2013,Round 4
16,14,Leigh Montagna,MID,14,13,4,4,51.9,10,0,2013,Round 4
17,14,Andy Otten,DEF,14,10,15,6,58.3,10,0,2013,Round 4
18,14,Matthew Priddis,MID,14,10,6,5,58.3,10,0,2013,Round 4
19,14,Mitch Wallis,MID,14,9,3,4,60.9,11,1,2013,Round 4
20,14,Callan Ward,MID,14,8,3,5,63.6,8,0,2013,Round 4
21,14,Dayne Zorko,FWD,14,10,4,4,58.3,9,3,2013,Round 4
22,23,Adam Cooney,MID,13,16,1,5,44.8,6,1,2013,Round 4
23,23,Ed Curnow,MID,13,9,2,4,59.1,12,0,2013,Round 4
24,23,Brendon Goddard,MID,13,9,5,4,59.1,7,1,2013,Round 4
25,23,Dan Hannebery,MID,13,16,6,5,44.8,11,5,2013,Round 4
26,23,Kieren Jack,MID,13,16,2,5,44.8,9,2,2013,Round 4
27,23,Jarrad McVeigh,DEF,13,15,2,4,46.4,10,1,2013,Round 4
28,23,Brent Reilly,DEF,13,6,13,3,68.4,8,1,2013,Round 4
29,30,Luke Breust,FWD,12,10,3,4,54.5,8,2,2013,Round 4
30,30,Shannon Byrnes,FWD,12,11,4,3,52.2,8,1,2013,Round 4
31,30,Travis Cloke,KEYF,12,8,2,3,60,4,2,2013,Round 4
32,30,Stephen Coniglio,MID,12,12,2,7,50,10,2,2013,Round 4
33,30,Joel Corey,MID,12,13,9,7,48,11,0,2013,Round 4
34,30,Trent Cotchin,MID,12,15,4,5,44.4,10,3,2013,Round 4
35,30,Patrick Dangerfield,MID,12,9,5,5,57.1,11,3,2013,Round 4
36,30,Brett Deledio,MID,12,13,3,2,48,7,0,2013,Round 4
37,30,Charlie Dixon,KEYF,12,7,3,0,63.2,11,1,2013,Round 4
38,30,Jack Grimes,MID,12,17,7,3,41.4,8,1,2013,Round 4
39,30,Dyson Heppell,MID,12,17,4,7,41.4,11,0,2013,Round 4
40,30,Steve Johnson,MID,12,10,4,3,54.5,6,1,2013,Round 4
41,30,Daniel Kerr,MID,12,9,1,0,57.1,8,1,2013,Round 4
42,30,Angus Monfries,FWD,12,10,3,4,54.5,10,3,2013,Round 4
43,30,Ryan O'Keefe,MID,12,13,3,6,48,8,1,2013,Round 4
44,30,Setanta O'hAilpin,KEYF,12,2,1,4,85.7,9,8,2013,Round 4
45,30,Drew Petrie,KEYF,12,7,0,2,63.2,6,4,2013,Round 4
46,30,Adam Treloar,MID,12,18,4,7,40,12,1,2013,Round 4
