,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Nick Dal Santo,FWD,20,8,5,5,71.4,15,1,2014,Round 7
1,1,Leigh Montagna,MID,20,16,2,9,55.6,17,1,2014,Round 7
2,3,Patrick Dangerfield,MID,19,7,6,8,73.1,14,3,2014,Round 7
3,4,Daniel Jackson,MID,18,15,3,3,54.5,15,3,2014,Round 7
4,5,Ben Cunnington,MID,16,11,2,7,59.3,9,0,2014,Round 7
5,5,Jay Kennedy Harris,FWD,16,9,5,3,64,15,5,2014,Round 7
6,5,Tom Liberatore,MID,16,11,5,4,59.3,10,1,2014,Round 7
7,5,Ollie Wines,MID,16,12,3,5,57.1,11,2,2014,Round 7
8,9,Kieren Jack,MID,15,13,4,5,53.6,10,6,2014,Round 7
9,9,Jaeger O'Meara,MID,15,11,2,6,57.7,14,3,2014,Round 7
10,9,Callan Ward,MID,15,25,2,5,37.5,10,1,2014,Round 7
11,12,Gary Ablett,MID,14,16,3,1,46.7,10,2,2014,Round 7
12,12,Matthew Boyd,MID,14,14,4,3,50,9,1,2014,Round 7
13,12,Chris Dawes,KEYF,14,6,2,3,70,7,3,2014,Round 7
14,12,Robbie Gray,FWD,14,16,3,7,46.7,12,2,2014,Round 7
15,12,Jarrod Harbrow,DEF,14,14,8,7,50,13,1,2014,Round 7
16,17,Luke Breust,FWD,13,15,2,3,46.4,11,5,2014,Round 7
17,17,Dan Hannebery,MID,13,19,3,7,40.6,8,2,2014,Round 7
18,17,Tom J. Lynch,KEYF,13,9,2,5,59.1,7,4,2014,Round 7
19,17,Ben McGlynn,MID,13,10,4,5,56.5,9,0,2014,Round 7
20,17,Lachie Neale,MID,13,19,5,3,40.6,9,1,2014,Round 7
21,17,Tom Rockliff,MID,13,16,3,1,44.8,10,1,2014,Round 7
22,17,Rory Sloane,MID,13,8,1,1,61.9,6,3,2014,Round 7
23,24,Adam Cooney,MID,12,14,1,3,46.2,6,0,2014,Round 7
24,24,Daniel Cross,MID,12,10,7,4,54.5,10,2,2014,Round 7
25,24,Josh Gibson,KEYD,12,19,14,4,38.7,7,0,2014,Round 7
26,24,Levi Greenwood,MID,12,13,4,5,48,10,3,2014,Round 7
27,24,Steve Johnson,MID,12,17,2,2,41.4,8,1,2014,Round 7
28,24,Josh P. Kennedy,MID,12,22,2,5,35.3,10,1,2014,Round 7
29,24,Kade Kolodjashnij,DEF,12,10,14,4,54.5,10,0,2014,Round 7
30,24,Dion Prestia,MID,12,16,3,6,42.9,11,2,2014,Round 7
31,24,Farren Ray,MID,12,13,7,3,48,8,0,2014,Round 7
32,24,Brodie Smith,DEF,12,17,13,5,41.4,12,0,2014,Round 7
33,24,Scott Thompson,MID,12,14,4,7,46.2,7,0,2014,Round 7
34,24,Jack Viney,MID,12,11,2,6,52.2,7,1,2014,Round 7
35,36,Dayne Beams,MID,11,10,1,3,52.4,4,1,2014,Round 7
36,36,Jarryd Blair,FWD,11,11,0,5,50,8,4,2014,Round 7
