,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Rockliff,MID,21,23,2,8,47.7,17,2,2014,Round 14
1,2,Nat Fyfe,MID,19,8,4,5,70.4,11,1,2014,Round 14
2,3,Matthew Priddis,MID,18,12,7,4,60,15,1,2014,Round 14
3,4,Gary Ablett,MID,17,14,6,8,54.8,15,0,2014,Round 14
4,4,Josh P. Kennedy,MID,17,7,2,3,70.8,13,3,2014,Round 14
5,4,Jake Melksham,MID,17,8,5,10,68,13,2,2014,Round 14
6,4,Ollie Wines,MID,17,13,0,3,56.7,9,0,2014,Round 14
7,8,Robbie Gray,FWD,16,14,3,5,53.3,9,2,2014,Round 14
8,8,Mark LeCras,FWD,16,10,3,4,61.5,11,2,2014,Round 14
9,10,Scott Thompson,MID,15,26,1,6,36.6,7,1,2014,Round 14
10,10,Chad Wingard,FWD,15,15,3,5,50,13,3,2014,Round 14
11,12,Chris Judd,MID,14,6,2,5,70,11,0,2014,Round 14
12,12,David Mundy,MID,14,11,3,6,56,10,1,2014,Round 14
13,12,Tendai Mzungu,MID,14,4,5,4,77.8,12,3,2014,Round 14
14,12,Mitch Robinson,FWD,14,17,2,3,45.2,9,2,2014,Round 14
15,12,Callan Ward,MID,14,15,4,4,48.3,7,2,2014,Round 14
16,17,Dayne Beams,MID,13,13,3,3,50,11,1,2014,Round 14
17,17,Ryan Crowley,MID,13,12,6,6,52,10,1,2014,Round 14
18,17,Patrick Dangerfield,MID,13,8,2,2,61.9,8,2,2014,Round 14
19,17,Dyson Heppell,MID,13,13,3,3,50,9,0,2014,Round 14
20,17,James Kelly,DEF,13,11,3,4,54.2,9,1,2014,Round 14
21,17,Will Minson,RUC,13,2,2,6,86.7,6,1,2014,Round 14
22,17,Luke Parker,FWD,13,8,3,4,61.9,10,4,2014,Round 14
23,17,Scott Pendlebury,MID,13,22,6,2,37.1,11,0,2014,Round 14
24,17,Joel Selwood,MID,13,13,4,9,50,11,2,2014,Round 14
25,17,Rory Sloane,MID,13,8,3,3,61.9,8,0,2014,Round 14
26,27,Marcus Bontempelli,FWD,12,12,4,1,50,10,0,2014,Round 14
27,27,Stephen Coniglio,MID,12,17,3,7,41.4,12,2,2014,Round 14
28,27,Ed Curnow,MID,12,13,1,4,48,10,1,2014,Round 14
29,27,Dustin Martin,FWD,12,27,1,6,30.8,8,2,2014,Round 14
30,27,Anthony Miles,MID,12,16,0,6,42.9,8,1,2014,Round 14
31,27,Lachie Neale,MID,12,22,1,4,35.3,10,3,2014,Round 14
32,27,Rhys Palmer,FWD,12,5,2,6,70.6,11,3,2014,Round 14
33,27,Adam Treloar,MID,12,10,3,4,54.5,7,0,2014,Round 14
34,35,Taylor Adams,MID,11,14,3,1,44,10,1,2014,Round 14
35,35,Luke Breust,FWD,11,9,2,6,55,10,5,2014,Round 14
36,35,Greg Broughton,DEF,11,8,8,1,57.9,6,0,2014,Round 14
37,35,Andrew Carrazzo,MID,11,10,3,3,52.4,8,0,2014,Round 14
38,35,Daniel Cross,MID,11,14,6,2,44,7,0,2014,Round 14
39,35,Bryce Gibbs,MID,11,18,2,6,37.9,6,1,2014,Round 14
40,35,Levi Greenwood,MID,11,20,2,7,35.5,8,2,2014,Round 14
41,35,Jack Gunston,FWD,11,10,2,2,52.4,6,2,2014,Round 14
42,35,Cameron Guthrie,MID,11,9,3,4,55,7,0,2014,Round 14
43,35,Shane Mumford,RUC,11,7,4,3,61.1,9,1,2014,Round 14
44,35,Ryan Schoenmakers,KEYD,11,9,1,5,55,7,4,2014,Round 14
45,35,Jay Schulz,KEYF,11,11,1,4,50,2,1,2014,Round 14
46,35,Brad Sewell,MID,11,15,4,3,42.3,7,1,2014,Round 14
47,35,Luke Shuey,MID,11,11,2,4,50,8,1,2014,Round 14
48,35,Jack Steven,MID,11,15,4,2,42.3,9,1,2014,Round 14
49,50,Michael Barlow,MID,10,12,1,3,45.5,7,2,2014,Round 14
50,50,Travis Boak,MID,10,21,1,6,32.3,6,2,2014,Round 14
51,50,Ryan Harwood,DEF,10,9,7,6,52.6,9,0,2014,Round 14
52,50,Stephen Hill,MID,10,7,6,2,58.8,8,4,2014,Round 14
53,50,Nathan Hrovat,FWD,10,11,3,4,47.6,9,3,2014,Round 14
54,50,Michael Hurley,KEYD,10,8,12,3,55.6,10,0,2014,Round 14
55,50,Jordan Lewis,MID,10,17,2,1,37,5,0,2014,Round 14
56,50,Tom Liberatore,MID,10,9,1,4,52.6,9,1,2014,Round 14
57,50,Tom J. Lynch,KEYF,10,6,6,3,62.5,7,2,2014,Round 14
58,50,Chris Mayne,FWD,10,10,3,3,50,4,2,2014,Round 14
59,50,David Myers,MID,10,11,3,2,47.6,10,0,2014,Round 14
60,50,Dion Prestia,MID,10,19,4,4,34.5,7,1,2014,Round 14
61,50,Matt Rosa,MID,10,27,5,3,27,8,2,2014,Round 14
62,50,Dylan Shiel,MID,10,11,1,0,47.6,7,2,2014,Round 14
63,50,Andrew Swallow,MID,10,7,3,5,58.8,5,0,2014,Round 14
64,50,Dane Swan,MID,10,20,2,4,33.3,7,1,2014,Round 14
65,50,Scott D. Thompson,KEYD,10,15,13,3,40,4,0,2014,Round 14
