,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Nat Fyfe,MID,21,11,6,12,65.6,8,1,2014,Round 5
1,1,Josh P. Kennedy,MID,21,17,6,3,55.3,17,2,2014,Round 5
2,3,Patrick Dangerfield,MID,18,15,2,3,54.5,12,1,2014,Round 5
3,4,Gary Ablett,MID,17,15,5,1,53.1,14,2,2014,Round 5
4,5,Nathan Jones,MID,16,12,4,8,57.1,10,1,2014,Round 5
5,6,Bryce Gibbs,MID,15,14,3,6,51.7,10,1,2014,Round 5
6,6,Dan Hannebery,MID,15,13,3,4,53.6,14,4,2014,Round 5
7,6,Stephen Hill,MID,15,8,4,6,65.2,8,1,2014,Round 5
8,9,Jack Redden,MID,14,10,5,3,58.3,9,0,2014,Round 5
9,9,Joel Selwood,MID,14,9,0,3,60.9,6,2,2014,Round 5
10,11,Tom Bell,FWD,13,7,2,4,65,7,2,2014,Round 5
11,11,Ben Cunnington,MID,13,16,3,9,44.8,9,0,2014,Round 5
12,11,Robbie Gray,FWD,13,11,4,2,54.2,8,2,2014,Round 5
13,11,Ryan Griffen,MID,13,20,2,3,39.4,9,1,2014,Round 5
14,11,Leigh Montagna,MID,13,17,2,10,43.3,7,0,2014,Round 5
15,11,David Mundy,MID,13,20,5,6,39.4,9,2,2014,Round 5
16,11,Lachie Neale,MID,13,14,1,2,48.1,9,3,2014,Round 5
17,11,Ricky Petterd,FWD,13,16,8,2,44.8,8,0,2014,Round 5
18,11,Luke Shuey,MID,13,15,2,2,46.4,6,0,2014,Round 5
19,11,Adam Treloar,MID,13,10,3,1,56.5,10,1,2014,Round 5
20,11,Justin Westhoff,KEYF,13,10,5,3,56.5,9,2,2014,Round 5
21,22,Matthew Boyd,MID,12,17,2,4,41.4,7,0,2014,Round 5
22,22,Trent Cotchin,MID,12,18,3,8,40,7,2,2014,Round 5
23,22,Ed Curnow,MID,12,9,4,2,57.1,11,1,2014,Round 5
24,22,Toby Greene,MID,12,16,4,5,42.9,8,0,2014,Round 5
25,22,George Horlin-Smith,MID,12,4,2,3,75,8,1,2014,Round 5
26,22,Marc Murphy,MID,12,14,4,4,46.2,8,2,2014,Round 5
27,22,Matthew Priddis,MID,12,20,1,5,37.5,10,1,2014,Round 5
28,22,Scott Selwood,MID,12,7,0,2,63.2,8,1,2014,Round 5
29,22,Jobe Watson,MID,12,14,3,3,46.2,8,0,2014,Round 5
30,31,Craig Bird,MID,11,8,3,4,57.9,10,2,2014,Round 5
31,31,Reece Conca,MID,11,11,1,3,50,6,1,2014,Round 5
32,31,Nick Dal Santo,FWD,11,10,6,6,52.4,10,0,2014,Round 5
33,31,Jack Darling,KEYF,11,7,3,6,61.1,6,3,2014,Round 5
34,31,Mitch Duncan,MID,11,10,10,6,52.4,8,4,2014,Round 5
35,31,Jamie Elliott,FWD,11,14,7,2,44,9,3,2014,Round 5
36,31,Tom Hawkins,KEYF,11,5,0,1,68.8,4,1,2014,Round 5
37,31,Lenny Hayes,MID,11,22,1,4,33.3,8,3,2014,Round 5
38,31,Steve Johnson,MID,11,24,4,7,31.4,9,2,2014,Round 5
39,31,Ryan Lester,MID,11,14,3,2,44,9,1,2014,Round 5
40,31,Jordan Lewis,MID,11,12,1,3,47.8,9,0,2014,Round 5
41,31,Hamish McIntosh,RUC,11,6,2,5,64.7,5,1,2014,Round 5
42,31,Jarrad McVeigh,MID,11,17,5,5,39.3,11,1,2014,Round 5
43,31,Nic Naitanui,RUC,11,7,2,0,61.1,6,3,2014,Round 5
44,31,Matthew Pavlich,KEYF,11,12,2,5,47.8,5,2,2014,Round 5
45,31,Scott Pendlebury,MID,11,19,6,3,36.7,7,2,2014,Round 5
46,31,Dion Prestia,MID,11,11,3,6,50,7,2,2014,Round 5
47,31,Michael Rischitelli,MID,11,14,6,4,44,9,0,2014,Round 5
48,31,Matt Rosa,MID,11,20,5,9,35.5,9,0,2014,Round 5
49,31,Jonathan Simpkin,FWD,11,14,5,7,44,9,1,2014,Round 5
50,31,Scott Thompson,MID,11,25,3,8,30.6,6,0,2014,Round 5
51,31,Jack Viney,MID,11,13,1,6,45.8,8,1,2014,Round 5
52,53,Jimmy Bartel,FWD,10,15,4,5,40,7,3,2014,Round 5
53,53,Luke Dahlhaus,FWD,10,18,3,1,35.7,9,1,2014,Round 5
54,53,Chris Dawes,KEYF,10,7,2,2,58.8,7,3,2014,Round 5
55,53,Kieren Jack,MID,10,10,5,3,50,9,0,2014,Round 5
56,53,Daniel Jackson,MID,10,14,1,4,41.7,5,1,2014,Round 5
57,53,David Myers,MID,10,14,1,2,41.7,5,0,2014,Round 5
58,53,Jaeger O'Meara,MID,10,8,1,6,55.6,6,1,2014,Round 5
59,60,Jamie Bennell,DEF,9,13,9,5,40.9,8,0,2014,Round 5
60,60,Jarryd Blair,FWD,9,7,2,1,56.3,9,2,2014,Round 5
61,60,Alipate Carlile,KEYD,9,8,9,0,52.9,6,0,2014,Round 5
62,60,Zac Dawson,KEYD,9,7,9,3,56.3,7,1,2014,Round 5
63,60,Alex Fasolo,FWD,9,24,9,3,27.3,9,0,2014,Round 5
64,60,Jarryn Geary,DEF,9,13,9,1,40.9,9,1,2014,Round 5
65,60,Todd Goldstein,RUC,9,6,4,1,60,7,2,2014,Round 5
66,60,Jack Gunston,FWD,9,6,3,2,60,4,1,2014,Round 5
67,60,Kyle Hartigan,KEYD,9,7,10,5,56.3,5,0,2014,Round 5
68,60,Will Hoskin-Elliott,FWD,9,8,5,4,52.9,6,1,2014,Round 5
69,60,Kane Lucas,MID,9,4,3,3,69.2,6,0,2014,Round 5
70,60,David Mackay,MID,9,9,4,4,50,4,0,2014,Round 5
71,60,Sam Mitchell,MID,9,12,4,4,42.9,3,0,2014,Round 5
72,60,Luke Parker,FWD,9,11,2,6,45,8,2,2014,Round 5
73,60,James Podsiadly,KEYF,9,6,3,4,60,6,2,2014,Round 5
74,60,Dane Rampe,DEF,9,13,11,4,40.9,6,0,2014,Round 5
75,60,Farren Ray,MID,9,15,6,5,37.5,6,1,2014,Round 5
76,60,Jarryd Roughead,KEYF,9,7,3,3,56.3,7,1,2014,Round 5
77,60,Danny Stanley,MID,9,8,2,1,52.9,5,1,2014,Round 5
78,60,Dane Swan,MID,9,25,1,6,26.5,7,2,2014,Round 5
79,60,Jackson Trengove,KEYD,9,6,5,2,60,5,1,2014,Round 5
