,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Matt Rowell,MID,21,11,4,7,65.6,15,1,2023,Round 1
1,2,Luke Davies-Uniacke,MID,19,13,3,4,59.4,16,0,2023,Round 1
2,3,Darcy Parish,MID,18,19,3,6,48.6,11,1,2023,Round 1
3,4,Ed Richards,DEF,16,11,16,8,59.3,13,0,2023,Round 1
4,4,Jarrod Witts,RUC,16,10,0,3,61.5,3,0,2023,Round 1
5,6,Patrick Cripps,MID,15,11,1,5,57.7,13,2,2023,Round 1
6,6,Patrick Dangerfield,MID,15,7,3,4,68.2,9,1,2023,Round 1
7,6,Tim English,RUC,15,10,8,5,60,8,0,2023,Round 1
8,6,Max Gawn,RUC,15,5,6,6,75,6,1,2023,Round 1
9,6,Tom Green,MID,15,23,3,4,39.5,8,2,2023,Round 1
10,6,Clayton Oliver,MID,15,20,3,6,42.9,10,2,2023,Round 1
11,12,Sean Darcy,RUC,14,5,3,3,73.7,6,0,2023,Round 1
12,12,Josh Dunkley,MID,14,5,2,1,73.7,10,0,2023,Round 1
13,12,George Hewett,MID,14,13,2,2,51.9,7,0,2023,Round 1
14,12,Tom Mitchell,MID,14,7,1,3,66.7,8,0,2023,Round 1
15,12,Christian Petracca,MID,14,17,4,8,45.2,6,3,2023,Round 1
16,12,James Worpel,MID,14,15,3,4,48.3,6,0,2023,Round 1
17,18,Errol Gulden,MID,13,11,6,6,54.2,11,2,2023,Round 1
18,18,Jack Macrae,FWD,13,20,3,9,39.4,13,0,2023,Round 1
19,18,Dion Prestia,MID,13,11,5,4,54.2,10,0,2023,Round 1
20,21,Ryan Byrnes,MID,12,14,4,6,46.2,10,0,2023,Round 1
21,21,Nick Holman,FWD,12,4,1,4,75,9,3,2023,Round 1
22,21,Tom Liberatore,MID,12,20,2,5,37.5,8,2,2023,Round 1
23,21,Touk Miller,MID,12,18,3,6,40,6,2,2023,Round 1
24,21,Luke Parker,MID,12,11,4,7,52.2,11,0,2023,Round 1
25,21,Caleb Serong,MID,12,16,4,7,42.9,7,0,2023,Round 1
26,21,Jy Simpkin,MID,12,14,1,4,46.2,6,0,2023,Round 1
27,21,Tim Taranto,MID,12,20,3,9,37.5,8,1,2023,Round 1
28,21,Callan Ward,MID,12,19,6,3,38.7,11,2,2023,Round 1
29,21,Chad Warner,MID,12,19,3,7,38.7,9,3,2023,Round 1
30,31,Tom Atkins,MID,11,9,6,1,55,9,0,2023,Round 1
31,31,Hunter Clark,MID,11,8,3,8,57.9,9,1,2023,Round 1
32,31,Stephen Coniglio,MID,11,21,2,4,34.4,9,1,2023,Round 1
33,31,Trent Cotchin,FWD,11,7,3,5,61.1,8,2,2023,Round 1
34,31,Brad Crouch,MID,11,19,4,4,36.7,7,0,2023,Round 1
35,31,Hugh Greenwood,MID,11,5,4,0,68.8,8,1,2023,Round 1
36,31,Tim Kelly,MID,11,11,2,8,50,5,2,2023,Round 1
37,31,Toby Nankervis,RUC,11,2,3,2,84.6,7,1,2023,Round 1
38,31,Lachie Neale,MID,11,11,0,3,50,7,0,2023,Round 1
39,31,Tom Powell,FWD,11,13,2,3,45.8,10,1,2023,Round 1
40,31,Ollie Wines,MID,11,18,3,5,37.9,9,0,2023,Round 1
41,42,Marcus Bontempelli,MID,10,14,3,4,41.7,9,2,2023,Round 1
42,42,Adam Cerra,MID,10,13,4,3,43.5,8,1,2023,Round 1
43,42,Nick Daicos,MID,10,21,5,1,32.3,7,0,2023,Round 1
44,42,Tom De Koning,RUC,10,3,3,0,76.9,3,1,2023,Round 1
45,42,Charlie Dixon,KEYF,10,5,1,4,66.7,1,1,2023,Round 1
46,42,Sam Durham,MID,10,13,3,2,43.5,5,0,2023,Round 1
47,42,Oliver Henry,FWD,10,6,3,3,62.5,5,1,2023,Round 1
48,42,Jason Horne-Francis,MID,10,16,4,3,38.5,5,0,2023,Round 1
49,42,Josh Kelly,MID,10,18,0,7,35.7,6,1,2023,Round 1
50,42,Rowan Marshall,RUC,10,7,5,3,58.8,4,0,2023,Round 1
51,42,Dustin Martin,FWD,10,13,1,7,43.5,7,4,2023,Round 1
52,42,Oscar McInerney,RUC,10,2,1,5,83.3,7,0,2023,Round 1
53,42,Jai Newcombe,MID,10,9,5,5,52.6,9,0,2023,Round 1
54,42,Scott Pendlebury,MID,10,15,6,4,40,7,1,2023,Round 1
55,42,Jack Riewoldt,KEYF,10,3,3,3,76.9,3,1,2023,Round 1
56,42,James Rowbottom,MID,10,6,2,6,62.5,8,0,2023,Round 1
57,42,Dom Sheed,MID,10,15,3,3,40,5,0,2023,Round 1
58,42,Jake Soligo,MID,10,7,2,2,58.8,8,1,2023,Round 1
59,42,Brandon Zerk-Thatcher,KEYD,10,11,12,5,47.6,8,0,2023,Round 1
60,61,Noah Anderson,MID,9,8,3,3,52.9,7,0,2023,Round 1
61,61,Miles Bergman,DEF,9,15,2,4,37.5,6,1,2023,Round 1
62,61,Andrew Brayshaw,MID,9,14,3,5,39.1,6,2,2023,Round 1
63,61,Darcy Cameron,RUC,9,4,3,1,69.2,1,0,2023,Round 1
64,61,Braeden Campbell,MID,9,9,7,4,50,7,0,2023,Round 1
65,61,Brennan Cox,KEYD,9,22,14,6,29,4,0,2023,Round 1
66,61,Jack Crisp,MID,9,13,3,2,40.9,6,1,2023,Round 1
67,61,Josh Daicos,MID,9,18,2,1,33.3,7,0,2023,Round 1
