,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Brad Crouch,MID,17,7,3,5,70.8,12,1,2020,Round 2
1,1,Lachie Neale,MID,17,14,4,2,54.8,12,3,2020,Round 2
2,1,Joel Selwood,MID,17,13,4,4,56.7,13,0,2020,Round 2
3,4,Trent Cotchin,MID,16,7,4,7,69.6,15,0,2020,Round 2
4,4,Elliot Yeo,MID,16,5,0,3,76.2,10,0,2020,Round 2
5,6,Bailey Smith,MID,15,14,4,3,51.7,14,1,2020,Round 2
6,7,Matt Crouch,MID,14,12,2,4,53.8,8,0,2020,Round 2
7,7,Patrick Dangerfield,MID,14,10,6,4,58.3,7,0,2020,Round 2
8,7,Todd Goldstein,RUC,14,6,4,3,70,5,0,2020,Round 2
9,7,Hugh Greenwood,MID,14,5,5,5,73.7,13,2,2020,Round 2
10,7,Jade Gresham,MID,14,12,1,6,53.8,7,0,2020,Round 2
11,7,Matt Rowell,MID,14,12,3,3,53.8,11,0,2020,Round 2
12,13,Ben Cunnington,MID,13,7,2,4,65,10,0,2020,Round 2
13,13,Nat Fyfe,MID,13,11,4,3,54.2,7,4,2020,Round 2
14,13,Zak Jones,MID,13,17,1,3,43.3,9,0,2020,Round 2
15,13,Dustin Martin,FWD,13,8,1,5,61.9,11,3,2020,Round 2
16,13,Luke Parker,MID,13,12,2,2,52,6,1,2020,Round 2
17,13,Dylan Shiel,MID,13,11,2,6,54.2,6,2,2020,Round 2
18,19,Marcus Bontempelli,MID,12,15,2,6,44.4,9,0,2020,Round 2
19,19,Andrew Brayshaw,MID,12,8,0,3,60,8,1,2020,Round 2
20,19,Stephen Coniglio,MID,12,10,1,3,54.5,10,0,2020,Round 2
21,19,Shaun Higgins,MID,12,15,2,4,44.4,9,2,2020,Round 2
22,19,Tim Kelly,MID,12,12,5,7,50,8,2,2020,Round 2
23,19,Josh P. Kennedy,MID,12,6,3,0,66.7,6,1,2020,Round 2
24,19,Kyle Langford,FWD,12,9,5,6,57.1,9,2,2020,Round 2
25,19,Scott Pendlebury,MID,12,21,4,7,36.4,8,0,2020,Round 2
26,19,Connor Rozee,FWD,12,6,2,4,66.7,8,4,2020,Round 2
27,19,Michael Walters,FWD,12,16,3,4,42.9,9,5,2020,Round 2
28,29,Taylor Adams,MID,11,10,1,3,52.4,3,1,2020,Round 2
29,29,Patrick Cripps,MID,11,10,1,4,52.4,1,0,2020,Round 2
30,29,Max Gawn,RUC,11,8,7,1,57.9,6,0,2020,Round 2
31,29,Josh Kelly,MID,11,7,2,6,61.1,9,1,2020,Round 2
32,29,Zach Merrett,MID,11,19,4,1,36.7,8,0,2020,Round 2
33,29,Brandan Parfitt,MID,11,8,1,5,57.9,9,2,2020,Round 2
34,29,Christian Petracca,MID,11,13,2,4,45.8,7,1,2020,Round 2
35,29,Jy Simpkin,MID,11,17,3,4,39.3,8,0,2020,Round 2
36,29,Darcy Tucker,MID,11,8,3,4,57.9,7,0,2020,Round 2
37,29,Matt de Boer,MID,11,7,4,6,61.1,8,0,2020,Round 2
38,39,Darcy Byrne-Jones,DEF,10,15,7,3,40,6,0,2020,Round 2
39,39,Jonathon Ceglar,RUC,10,3,1,1,76.9,6,0,2020,Round 2
40,39,Josh Daicos,MID,10,16,5,3,38.5,7,1,2020,Round 2
41,39,Josh Dunkley,FWD,10,18,1,1,35.7,9,2,2020,Round 2
42,39,Dyson Heppell,MID,10,8,1,2,55.6,6,0,2020,Round 2
43,39,Nick Hind,FWD,10,5,2,3,66.7,9,5,2020,Round 2
44,39,Sam Menegola,MID,10,13,5,5,43.5,8,4,2020,Round 2
45,39,Sam Petrevski-Seton,DEF,10,10,12,3,50,9,0,2020,Round 2
46,39,Marc Pittonet,RUC,10,3,5,4,76.9,6,1,2020,Round 2
47,39,Mitch Robinson,MID,10,14,7,6,41.7,8,0,2020,Round 2
48,39,Jack Steele,MID,10,12,1,0,45.5,7,0,2020,Round 2
49,50,Harris Andrews,KEYD,9,6,12,1,60,8,0,2020,Round 2
50,50,Jordan De Goey,FWD,9,8,3,4,52.9,7,2,2020,Round 2
51,50,Brad Ebert,FWD,9,9,2,4,50,4,3,2020,Round 2
52,50,Oliver Florent,MID,9,17,2,11,34.6,8,1,2020,Round 2
53,50,Chris Mayne,MID,9,6,7,4,60,8,0,2020,Round 2
54,50,Touk Miller,MID,9,15,4,4,37.5,6,1,2020,Round 2
55,50,Callum Mills,DEF,9,8,9,4,52.9,5,0,2020,Round 2
56,50,Steven Motlop,FWD,9,15,2,4,37.5,7,3,2020,Round 2
57,50,David Mundy,MID,9,5,1,2,64.3,6,1,2020,Round 2
58,50,Marc Murphy,MID,9,15,1,5,37.5,5,0,2020,Round 2
59,50,Reilly O'Brien,RUC,9,7,8,3,56.3,4,0,2020,Round 2
60,50,Clayton Oliver,MID,9,19,2,5,32.1,8,2,2020,Round 2
61,50,Lachie Whitfield,DEF,9,9,7,3,50,6,1,2020,Round 2
62,50,James Worpel,MID,9,6,3,4,60,6,1,2020,Round 2
63,64,Jed Anderson,MID,8,7,2,2,53.3,7,0,2020,Round 2
64,64,Jack Billings,MID,8,16,4,5,33.3,4,1,2020,Round 2
65,64,Callum L. Brown,FWD,8,6,2,1,57.1,7,2,2020,Round 2
66,64,Charlie Cameron,FWD,8,6,0,3,57.1,4,4,2020,Round 2
67,64,Caleb Daniel,DEF,8,8,6,1,50,6,0,2020,Round 2
68,64,Tim English,RUC,8,4,4,5,66.7,3,0,2020,Round 2
69,64,Andrew Gaff,MID,8,17,10,7,32,6,1,2020,Round 2
70,64,Cameron Guthrie,MID,8,7,2,2,53.3,5,1,2020,Round 2
71,64,Dan Hannebery,MID,8,12,0,4,40,4,0,2020,Round 2
72,64,Will Hayward,FWD,8,1,1,1,88.9,6,2,2020,Round 2
73,64,George Hewett,MID,8,5,3,3,61.5,5,0,2020,Round 2
74,64,Harry Himmelberg,KEYF,8,4,0,4,66.7,6,4,2020,Round 2
75,64,Ed Langdon,MID,8,18,2,6,30.8,5,0,2020,Round 2
76,64,Sean Lemmens,FWD,8,5,0,3,61.5,5,2,2020,Round 2
77,64,Ryan Lester,DEF,8,3,5,1,72.7,6,0,2020,Round 2
78,64,Scott Lycett,RUC,8,7,1,2,53.3,8,1,2020,Round 2
79,64,Tom Lynch,FWD,8,11,2,7,42.1,6,3,2020,Round 2
80,64,Jarryd Lyons,MID,8,9,3,2,47.1,7,2,2020,Round 2
81,64,Andrew McGrath,MID,8,16,4,5,33.3,7,0,2020,Round 2
82,64,Oscar McInerney,RUC,8,4,2,6,66.7,2,0,2020,Round 2
