,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Gary Ablett,MID,27,16,9,8,62.8,24,0,2012,Round 3
1,2,Jobe Watson,MID,20,7,1,5,74.1,14,4,2012,Round 3
2,3,Matthew Boyd,MID,18,23,11,10,43.9,13,2,2012,Round 3
3,3,Patrick Dangerfield,MID,18,11,3,10,62.1,13,0,2012,Round 3
4,3,Josh P. Kennedy,MID,18,11,4,3,62.1,10,1,2012,Round 3
5,6,Andrew Carrazzo,MID,17,12,3,5,58.6,11,1,2012,Round 3
6,6,Chris Judd,MID,17,18,4,4,48.6,11,1,2012,Round 3
7,6,Luke Parker,MID,17,14,4,2,54.8,9,1,2012,Round 3
8,6,Scott Thompson,MID,17,8,6,5,68,14,0,2012,Round 3
9,10,Dom Cassisi,MID,16,10,3,3,61.5,10,0,2012,Round 3
10,10,Ben Howlett,MID,16,7,4,1,69.6,12,0,2012,Round 3
11,10,Tom Rockliff,MID,16,7,2,1,69.6,13,0,2012,Round 3
12,10,Shane Tuck,MID,16,16,3,4,50,11,0,2012,Round 3
13,14,Luke Dahlhaus,FWD,15,9,4,6,62.5,9,2,2012,Round 3
14,14,Nick Dal Santo,MID,15,9,3,4,62.5,10,1,2012,Round 3
15,14,Marc Murphy,MID,15,23,3,6,39.5,14,3,2012,Round 3
16,14,Dylan Shiel,MID,15,14,6,6,51.7,13,1,2012,Round 3
17,18,Josh Fraser,RUC,14,4,1,6,77.8,8,1,2012,Round 3
18,18,Jack Redden,MID,14,11,4,5,56,10,0,2012,Round 3
19,20,Dan Hannebery,MID,13,24,2,8,35.1,11,0,2012,Round 3
20,20,Will Minson,RUC,13,5,0,3,72.2,10,0,2012,Round 3
21,20,Brent Stanton,MID,13,7,3,6,65,13,4,2012,Round 3
22,20,Kurt Tippett,KEYF,13,6,1,4,68.4,6,3,2012,Round 3
23,20,Callan Ward,MID,13,22,6,7,37.1,7,0,2012,Round 3
24,20,Jack Ziebell,MID,13,15,2,5,46.4,8,1,2012,Round 3
25,26,Michael Barlow,MID,12,12,1,5,50,8,2,2012,Round 3
26,26,Jarryd Blair,FWD,12,6,2,2,66.7,9,3,2012,Round 3
27,26,Jordie McKenzie,MID,12,5,2,3,70.6,11,1,2012,Round 3
28,26,Angus Monfries,FWD,12,18,5,10,40,10,2,2012,Round 3
