,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Josh P. Kennedy,MID,21,13,3,5,61.8,14,2,2012,Round 22
1,1,Daniel Kerr,MID,21,13,4,4,61.8,13,3,2012,Round 22
2,3,Travis Boak,MID,19,4,3,6,82.6,15,4,2012,Round 22
3,4,Brad Ebert,MID,18,13,4,11,58.1,16,1,2012,Round 22
4,5,Simon Black,MID,17,11,4,7,60.7,13,2,2012,Round 22
5,5,David Mundy,MID,17,13,3,5,56.7,10,1,2012,Round 22
6,5,Nic Naitanui,RUC,17,3,7,5,85,7,1,2012,Round 22
7,8,Matthew Boyd,MID,16,29,4,5,35.6,10,2,2012,Round 22
8,8,Shaun Burgoyne,DEF,16,11,5,2,59.3,11,1,2012,Round 22
9,10,Michael Barlow,MID,15,11,6,3,57.7,10,2,2012,Round 22
10,10,Jordan Lewis,FWD,15,15,4,4,50,10,1,2012,Round 22
11,10,Scott Pendlebury,MID,15,15,4,4,50,11,2,2012,Round 22
12,10,Matthew Priddis,MID,15,13,2,1,53.6,7,1,2012,Round 22
13,14,Dan Hannebery,MID,14,18,5,4,43.8,13,3,2012,Round 22
14,14,Ryan O'Keefe,MID,14,16,4,8,46.7,11,1,2012,Round 22
15,14,Luke Power,DEF,14,14,6,4,50,7,1,2012,Round 22
16,17,Craig Bird,FWD,13,11,3,2,54.2,10,2,2012,Round 22
17,17,Alipate Carlile,KEYD,13,7,14,6,65,5,0,2012,Round 22
18,17,Dyson Heppell,DEF,13,14,7,12,48.1,11,0,2012,Round 22
19,17,Andrew Swallow,MID,13,16,3,6,44.8,7,1,2012,Round 22
20,17,Colin Sylvia,FWD,13,21,3,7,38.2,10,2,2012,Round 22
21,17,Scott Thompson,MID,13,16,2,5,44.8,4,0,2012,Round 22
22,17,Shane Tuck,MID,13,22,6,8,37.1,7,2,2012,Round 22
23,24,Kane Cornes,MID,12,17,2,4,41.4,10,0,2012,Round 22
24,24,Trent Cotchin,MID,12,19,6,5,38.7,6,2,2012,Round 22
25,24,Shane Edwards,FWD,12,10,4,2,54.5,9,6,2012,Round 22
26,24,Nat Fyfe,MID,12,14,4,5,46.2,7,0,2012,Round 22
27,24,Jarryn Geary,DEF,12,15,8,5,44.4,11,1,2012,Round 22
28,24,Brendon Goddard,DEF,12,11,1,5,52.2,9,5,2012,Round 22
29,24,Pearce Hanley,DEF,12,7,11,7,63.2,10,1,2012,Round 22
30,24,Stephen Hill,MID,12,17,4,7,41.4,11,3,2012,Round 22
31,24,Kieren Jack,MID,12,8,3,5,60,10,4,2012,Round 22
32,24,Steve Johnson,FWD,12,11,2,4,52.2,5,1,2012,Round 22
33,24,Jack Redden,MID,12,11,2,1,52.2,10,0,2012,Round 22
34,24,Daniel Rich,MID,12,11,2,5,52.2,7,1,2012,Round 22
