,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Josh P. Kennedy,MID,22,14,5,2,61.1,15,0,2016,Round 10
1,2,Lachie Neale,MID,19,10,6,5,65.5,15,2,2016,Round 10
2,3,Jordan Lewis,MID,18,22,9,4,45,10,0,2016,Round 10
3,4,Gary Ablett,MID,17,15,5,6,53.1,14,1,2016,Round 10
4,4,Tom Mitchell,MID,17,25,4,1,40.5,13,3,2016,Round 10
5,6,Ben Cunnington,MID,16,15,3,5,51.6,14,3,2016,Round 10
6,7,Patrick Cripps,MID,15,15,3,4,50,13,2,2016,Round 10
7,7,Patrick Dangerfield,MID,15,17,4,3,46.9,11,1,2016,Round 10
8,7,Dustin Martin,MID,15,24,0,8,38.5,10,2,2016,Round 10
9,7,Scott Pendlebury,MID,15,17,6,6,46.9,11,0,2016,Round 10
10,7,Matthew Priddis,MID,15,9,2,1,62.5,6,0,2016,Round 10
11,7,Luke Shuey,MID,15,10,4,6,60,6,1,2016,Round 10
12,13,David Armitage,MID,14,14,5,5,50,7,0,2016,Round 10
13,13,Connor Blakely,MID,14,11,3,5,56,8,2,2016,Round 10
14,13,Mitch Robinson,MID,14,12,3,4,53.8,10,2,2016,Round 10
15,13,Scott Thompson,MID,14,6,4,3,70,10,1,2016,Round 10
16,17,Michael Barlow,MID,13,12,2,6,52,9,2,2016,Round 10
17,17,Bryce Gibbs,MID,13,21,3,4,38.2,9,1,2016,Round 10
18,17,Josh Gibson,KEYD,13,12,9,2,52,11,0,2016,Round 10
19,17,Robbie Gray,MID,13,17,2,3,43.3,10,3,2016,Round 10
20,17,Dan Hannebery,MID,13,21,2,1,38.2,8,0,2016,Round 10
21,17,Josh Jenkins,KEYF,13,3,5,3,81.3,7,3,2016,Round 10
22,17,Nathan Jones,MID,13,15,3,5,46.4,7,1,2016,Round 10
23,17,Tom Liberatore,MID,13,19,4,5,40.6,11,1,2016,Round 10
24,17,Rory Sloane,MID,13,3,6,2,81.3,8,1,2016,Round 10
25,17,Jack Steven,MID,13,20,4,5,39.4,8,2,2016,Round 10
26,27,Craig Bird,MID,12,7,1,3,63.2,10,1,2016,Round 10
27,27,Jarryd Blair,FWD,12,10,0,2,54.5,12,4,2016,Round 10
28,27,Luke Breust,FWD,12,10,3,3,54.5,6,0,2016,Round 10
29,27,Allen Christensen,FWD,12,22,7,9,35.3,11,0,2016,Round 10
30,27,Josh Kelly,MID,12,17,2,5,41.4,11,3,2016,Round 10
31,27,Dion Prestia,MID,12,15,2,7,44.4,9,0,2016,Round 10
32,27,Rhys Stanley,RUC,12,5,0,3,70.6,8,4,2016,Round 10
33,27,David Zaharakis,MID,12,18,1,3,40,8,0,2016,Round 10
34,35,Marcus Bontempelli,MID,11,10,8,5,52.4,6,0,2016,Round 10
35,35,Stephen Coniglio,MID,11,19,0,3,36.7,9,1,2016,Round 10
36,35,Luke Dahlhaus,FWD,11,25,4,5,30.6,9,1,2016,Round 10
37,35,Richard Douglas,FWD,11,8,3,3,57.9,5,0,2016,Round 10
38,35,Max Gawn,RUC,11,8,2,1,57.9,5,0,2016,Round 10
39,35,Shaun Grigg,MID,11,12,1,4,47.8,8,0,2016,Round 10
40,35,Stephen Hill,MID,11,14,4,9,44,9,1,2016,Round 10
41,35,Jake Lloyd,MID,11,19,3,3,36.7,11,2,2016,Round 10
42,35,Adam Treloar,MID,11,18,3,4,37.9,8,1,2016,Round 10
43,35,Callan Ward,MID,11,6,1,3,64.7,6,1,2016,Round 10
44,35,Justin Westhoff,KEYF,11,11,7,3,50,5,1,2016,Round 10
45,46,Jimmy Bartel,MID,10,13,5,5,43.5,7,0,2016,Round 10
46,46,Josh Caddy,FWD,10,9,2,3,52.6,8,0,2016,Round 10
47,46,Jonathon Ceglar,RUC,10,4,3,6,71.4,5,1,2016,Round 10
48,46,Trent Cotchin,MID,10,18,3,6,35.7,8,1,2016,Round 10
49,46,Andrejs Everitt,FWD,10,10,2,3,50,6,2,2016,Round 10
50,46,Ryan Harwood,DEF,10,12,11,3,45.5,7,0,2016,Round 10
51,46,Kieren Jack,MID,10,17,1,2,37,8,3,2016,Round 10
52,46,Zak Jones,DEF,10,10,2,6,50,7,0,2016,Round 10
53,46,Jarryd Lyons,MID,10,10,1,7,50,7,2,2016,Round 10
54,46,Jack Macrae,FWD,10,22,2,8,31.3,6,0,2016,Round 10
55,46,Dylan Roberton,DEF,10,19,7,3,34.5,7,0,2016,Round 10
56,46,Sebastian Ross,MID,10,15,4,7,40,6,0,2016,Round 10
57,46,Joel Selwood,MID,10,16,2,2,38.5,7,0,2016,Round 10
58,46,Dylan Shiel,MID,10,20,3,5,33.3,8,2,2016,Round 10
59,46,Brodie Smith,DEF,10,14,9,7,41.7,8,0,2016,Round 10
60,46,Andrew Swallow,MID,10,6,1,2,62.5,5,0,2016,Round 10
61,46,Chad Wingard,FWD,10,17,5,4,37,8,4,2016,Round 10
62,46,Jack Ziebell,MID,10,11,1,5,47.6,4,1,2016,Round 10
