,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Jarryd Lyons,MID,17,8,8,5,68,15,1,2020,Round 15
1,1,Clayton Oliver,MID,17,11,4,4,60.7,10,4,2020,Round 15
2,3,Scott Pendlebury,MID,13,18,3,6,41.9,8,1,2020,Round 15
3,4,Brad Crouch,MID,12,13,1,7,48,8,0,2020,Round 15
4,4,Josh Daicos,MID,12,13,4,3,48,8,0,2020,Round 15
5,4,Oscar McInerney,RUC,12,3,0,6,80,6,1,2020,Round 15
6,4,Reilly O'Brien,RUC,12,9,6,2,57.1,4,0,2020,Round 15
7,8,Adam Cerra,MID,11,6,3,1,64.7,8,0,2020,Round 15
8,8,Patrick Cripps,MID,11,2,2,4,84.6,4,2,2020,Round 15
9,8,Jack Crisp,DEF,11,21,10,5,34.4,9,2,2020,Round 15
10,8,Matt Crouch,MID,11,21,5,2,34.4,9,1,2020,Round 15
11,8,Nat Fyfe,MID,11,11,1,1,50,3,0,2020,Round 15
12,8,Adam Kennedy,MID,11,6,5,5,64.7,9,1,2020,Round 15
13,8,Josh P. Kennedy,MID,11,11,6,5,50,8,1,2020,Round 15
14,8,Ed Langdon,MID,11,14,5,6,44,8,1,2020,Round 15
15,8,Tom Mitchell,MID,11,11,2,2,50,8,4,2020,Round 15
16,8,Luke Parker,MID,11,13,2,3,45.8,9,1,2020,Round 15
17,18,Jarrod Berry,MID,10,14,5,3,41.7,9,2,2020,Round 15
18,18,Jamie Elliott,FWD,10,6,2,2,62.5,6,2,2020,Round 15
19,18,Jack Graham,MID,10,9,2,4,52.6,5,0,2020,Round 15
20,18,Jacob Hopper,MID,10,11,3,4,47.6,9,0,2020,Round 15
21,18,Jack Madgen,KEYD,10,11,9,2,47.6,7,0,2020,Round 15
22,18,Darcy Parish,MID,10,13,2,3,43.5,8,2,2020,Round 15
23,18,Dylan Shiel,MID,10,21,1,6,32.3,7,0,2020,Round 15
24,25,Jonathon Ceglar,RUC,9,7,2,4,56.3,3,0,2020,Round 15
25,25,Ed Curnow,MID,9,9,3,4,50,5,0,2020,Round 15
26,25,Max Gawn,RUC,9,6,3,4,60,1,0,2020,Round 15
27,25,Rory Laird,MID,9,17,5,1,34.6,8,0,2020,Round 15
28,25,Kyle Langford,FWD,9,20,1,4,31,7,2,2020,Round 15
29,25,Jake Lloyd,DEF,9,12,5,7,42.9,8,0,2020,Round 15
30,25,Tim O'Brien,KEYF,9,3,3,3,75,6,1,2020,Round 15
31,25,Marlion Pickett,MID,9,9,4,2,50,5,0,2020,Round 15
32,25,Caleb Serong,MID,9,12,2,8,42.9,7,1,2020,Round 15
33,25,Will Setterfield,MID,9,4,2,3,69.2,7,2,2020,Round 15
34,25,Callum Sinclair,RUC,9,3,2,2,75,4,0,2020,Round 15
35,25,Jack Viney,MID,9,5,3,4,64.3,4,0,2020,Round 15
36,25,Sam Walsh,MID,9,15,3,6,37.5,9,3,2020,Round 15
37,38,Blake Acres,MID,8,19,4,5,29.6,5,2,2020,Round 15
38,38,Taylor Adams,MID,8,15,2,3,34.8,3,0,2020,Round 15
39,38,Angus Brayshaw,MID,8,9,1,2,47.1,6,0,2020,Round 15
40,38,Jason Castagna,FWD,8,7,2,2,53.3,5,3,2020,Round 15
41,38,Trent Cotchin,MID,8,9,2,6,47.1,6,0,2020,Round 15
42,38,Jack Darling,KEYF,8,3,2,2,72.7,2,2,2020,Round 15
43,38,Darcy Fogarty,KEYF,8,1,0,1,88.9,4,0,2020,Round 15
44,38,Andrew Gaff,MID,8,16,5,3,33.3,6,0,2020,Round 15
45,38,Harry Himmelberg,KEYF,8,5,5,6,61.5,6,1,2020,Round 15
46,38,Elliott Himmelberg,KEYF,8,8,1,1,50,5,1,2020,Round 15
47,38,Ben Keays,MID,8,14,3,2,36.4,7,0,2020,Round 15
48,38,David Mundy,MID,8,11,3,2,42.1,6,0,2020,Round 15
49,38,Harry Perryman,MID,8,7,2,3,53.3,6,1,2020,Round 15
50,38,Marc Pittonet,RUC,8,0,3,4,100,3,1,2020,Round 15
51,38,Luke Shuey,MID,8,7,3,5,53.3,5,0,2020,Round 15
52,38,Rory Sloane,MID,8,12,1,3,40,6,0,2020,Round 15
53,38,Devon Smith,FWD,8,10,8,2,44.4,6,0,2020,Round 15
54,38,Tim Taranto,MID,8,7,4,5,53.3,4,0,2020,Round 15
55,38,Chad Wingard,FWD,8,8,1,4,50,6,2,2020,Round 15
56,57,Jake Aarts,FWD,7,8,2,1,46.7,6,2,2020,Round 15
57,57,Callum Ah Chee,DEF,7,7,3,5,50,6,1,2020,Round 15
58,57,Brendon Ah Chee,FWD,7,4,0,2,63.6,2,0,2020,Round 15
59,57,Liam Baker,DEF,7,9,9,2,43.8,6,0,2020,Round 15
60,57,Nick Blakey,FWD,7,9,3,7,43.8,4,0,2020,Round 15
61,57,Keidean Coleman,FWD,7,5,1,7,58.3,6,1,2020,Round 15
62,57,Mitch Crowden,FWD,7,2,1,3,77.8,5,3,2020,Round 15
63,57,Darcy Gardiner,KEYD,7,7,8,1,50,4,0,2020,Round 15
64,57,Jack Higgins,FWD,7,6,0,1,53.8,6,2,2020,Round 15
65,57,Ethan Hughes,DEF,7,8,5,0,46.7,6,0,2020,Round 15
66,57,Jake Lever,KEYD,7,7,6,2,50,5,0,2020,Round 15
