,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Nat Fyfe,MID,23,12,4,4,65.7,14,2,2021,Round 6
1,2,Josh P. Kennedy,MID,22,19,3,5,53.7,14,2,2021,Round 6
2,3,Toby Nankervis,RUC,19,5,5,5,79.2,11,1,2021,Round 6
3,4,Rory Laird,MID,18,15,4,4,54.5,11,2,2021,Round 6
4,4,Luke Parker,MID,18,17,2,8,51.4,10,0,2021,Round 6
5,6,Brodie Grundy,RUC,17,3,2,3,85,9,3,2021,Round 6
6,6,Ben Keays,MID,17,15,7,7,53.1,10,2,2021,Round 6
7,6,Touk Miller,MID,17,20,6,4,45.9,12,4,2021,Round 6
8,6,Clayton Oliver,MID,17,19,7,3,47.2,6,0,2021,Round 6
9,6,Darcy Parish,MID,17,25,5,4,40.5,11,1,2021,Round 6
10,6,Christian Petracca,MID,17,18,0,7,48.6,11,2,2021,Round 6
11,6,Caleb Serong,MID,17,19,5,10,47.2,11,1,2021,Round 6
12,6,Steele Sidebottom,FWD,17,14,3,10,54.8,9,0,2021,Round 6
13,14,Hugh Greenwood,MID,16,4,5,4,80,12,1,2021,Round 6
14,14,Cameron Guthrie,MID,16,19,5,3,45.7,14,1,2021,Round 6
15,14,Tom Liberatore,MID,16,13,2,5,55.2,8,2,2021,Round 6
16,14,Jaeger O'Meara,MID,16,17,5,9,48.5,11,1,2021,Round 6
17,18,Dan Houston,DEF,15,18,4,10,45.5,11,0,2021,Round 6
18,18,David Mundy,MID,15,15,4,2,50,12,1,2021,Round 6
19,20,Marcus Bontempelli,MID,14,15,5,3,48.3,7,2,2021,Round 6
20,20,Patrick Cripps,MID,14,11,1,2,56,6,1,2021,Round 6
21,20,Ed Curnow,MID,14,14,1,8,50,9,0,2021,Round 6
22,20,Shane Edwards,MID,14,11,4,3,56,13,1,2021,Round 6
23,20,Tom Green,MID,14,5,2,2,73.7,10,0,2021,Round 6
24,20,Jacob Hopper,MID,14,14,2,8,50,12,1,2021,Round 6
25,20,Lachie Neale,MID,14,11,4,4,56,10,1,2021,Round 6
26,20,Dayne Zorko,MID,14,10,5,6,58.3,7,1,2021,Round 6
27,28,Liam Jones,KEYD,13,3,14,4,81.3,6,0,2021,Round 6
28,28,Jarryd Lyons,MID,13,10,5,3,56.5,7,0,2021,Round 6
29,28,Rowan Marshall,RUC,13,5,6,5,72.2,3,0,2021,Round 6
30,28,Hugh McCluggage,MID,13,19,1,5,40.6,12,4,2021,Round 6
31,28,Marlion Pickett,MID,13,9,8,3,59.1,12,0,2021,Round 6
32,28,Sebastian Ross,MID,13,18,3,5,41.9,9,0,2021,Round 6
33,28,Joel Selwood,MID,13,18,4,3,41.9,6,1,2021,Round 6
34,28,Ollie Wines,MID,13,23,4,4,36.1,9,1,2021,Round 6
35,36,Shai Bolton,MID,12,15,3,8,44.4,7,1,2021,Round 6
36,36,Darcy Cameron,KEYF,12,9,2,3,57.1,2,0,2021,Round 6
37,36,Ben Cunnington,MID,12,14,3,5,46.2,8,3,2021,Round 6
38,36,Josh Dunkley,FWD,12,17,4,0,41.4,8,4,2021,Round 6
39,36,Max Gawn,RUC,12,9,7,5,57.1,6,1,2021,Round 6
40,36,Callum Mills,MID,12,22,5,4,35.3,6,0,2021,Round 6
41,36,Nic Naitanui,RUC,12,0,3,5,100,7,1,2021,Round 6
42,36,Anthony Scott,FWD,12,3,3,2,80,9,3,2021,Round 6
43,36,Jake Stringer,FWD,12,4,4,4,75,7,3,2021,Round 6
44,36,David Swallow,MID,12,19,3,3,38.7,10,1,2021,Round 6
45,36,Adam Treloar,FWD,12,23,2,5,34.3,8,1,2021,Round 6
46,47,Zac Bailey,FWD,11,6,3,4,64.7,9,2,2021,Round 6
47,47,Travis Boak,MID,11,15,0,3,42.3,7,2,2021,Round 6
48,47,Josh Daicos,MID,11,15,3,6,42.3,7,0,2021,Round 6
49,47,Jake Lever,KEYD,11,7,14,5,61.1,7,0,2021,Round 6
50,47,Jack Macrae,MID,11,29,3,7,27.5,4,1,2021,Round 6
51,47,Reilly O'Brien,RUC,11,8,4,2,57.9,3,0,2021,Round 6
52,47,Tim O'Brien,KEYF,11,5,7,3,68.8,4,0,2021,Round 6
53,47,Mitch Robinson,MID,11,8,7,2,57.9,8,0,2021,Round 6
54,47,Jack Steele,MID,11,16,3,3,40.7,7,0,2021,Round 6
55,47,Chad Warner,MID,11,13,2,6,45.8,8,1,2021,Round 6
56,47,Jacob Weitering,KEYD,11,8,9,6,57.9,8,0,2021,Round 6
57,58,Eddie Betts,FWD,10,1,4,4,90.9,9,6,2021,Round 6
