,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Joel Selwood,MID,23,15,4,5,60.5,15,1,2015,Round 3
1,2,Dayne Beams,MID,20,15,4,9,57.1,12,1,2015,Round 3
2,3,Dion Prestia,MID,19,10,7,7,65.5,17,4,2015,Round 3
3,3,Scott Thompson,MID,19,10,2,6,65.5,13,2,2015,Round 3
4,5,Trent Cotchin,MID,18,17,10,7,51.4,10,0,2015,Round 3
5,5,Will Langford,MID,18,10,2,4,64.3,12,4,2015,Round 3
6,5,Rory Sloane,MID,18,13,8,4,58.1,17,5,2015,Round 3
7,5,Dane Swan,MID,18,21,5,6,46.2,13,6,2015,Round 3
8,9,Devon Smith,FWD,17,18,6,5,48.6,10,1,2015,Round 3
9,10,Nat Fyfe,MID,16,15,4,4,51.6,8,0,2015,Round 3
10,10,Robbie Gray,MID,16,8,2,3,66.7,9,1,2015,Round 3
11,12,Andrew Carrazzo,MID,15,10,2,2,60,8,3,2015,Round 3
12,12,Patrick Cripps,MID,15,7,4,5,68.2,10,1,2015,Round 3
13,12,Dan Hannebery,MID,15,19,3,4,44.1,10,3,2015,Round 3
14,12,Anthony Miles,MID,15,14,3,5,51.7,11,1,2015,Round 3
15,12,David Swallow,MID,15,3,3,6,83.3,8,1,2015,Round 3
16,12,Andrew Swallow,MID,15,15,1,4,50,7,2,2015,Round 3
17,18,Jack Crisp,MID,14,10,5,5,58.3,9,0,2015,Round 3
18,18,Brodie Grundy,RUC,14,9,1,4,60.9,7,1,2015,Round 3
19,18,Luke Hodge,MID,14,27,5,4,34.1,11,4,2015,Round 3
20,18,Bachar Houli,DEF,14,13,11,5,51.9,11,0,2015,Round 3
21,18,Heritier Lumumba,DEF,14,11,6,6,56,12,1,2015,Round 3
22,18,Lachie Neale,MID,14,28,4,3,33.3,11,1,2015,Round 3
23,18,Michael Rischitelli,MID,14,11,3,8,56,7,3,2015,Round 3
24,25,Harley Bennell,FWD,13,12,4,5,52,11,5,2015,Round 3
25,25,Travis Boak,MID,13,11,2,2,54.2,10,4,2015,Round 3
26,25,Daniel Cross,DEF,13,9,3,3,59.1,7,0,2015,Round 3
27,25,Ben Cunnington,MID,13,8,3,7,61.9,7,0,2015,Round 3
28,25,Chris Judd,MID,13,8,1,7,61.9,10,2,2015,Round 3
29,25,Stefan Martin,RUC,13,6,8,8,68.4,6,0,2015,Round 3
30,25,Jarryd Roughead,KEYF,13,15,3,0,46.4,9,7,2015,Round 3
31,25,Adam Schneider,FWD,13,15,4,5,46.4,13,1,2015,Round 3
32,25,Dayne Zorko,FWD,13,11,3,5,54.2,9,1,2015,Round 3
33,34,Tim Broomhead,FWD,12,10,4,4,54.5,10,1,2015,Round 3
34,34,Phil Davis,KEYD,12,4,9,2,75,7,0,2015,Round 3
35,34,Luke Dunstan,MID,12,10,3,5,54.5,8,1,2015,Round 3
36,34,Shane Edwards,FWD,12,14,4,3,46.2,9,1,2015,Round 3
37,34,Sam Gibson,MID,12,17,4,3,41.4,9,1,2015,Round 3
38,34,Nathan Hrovat,FWD,12,5,2,4,70.6,9,1,2015,Round 3
