,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Luke Davies-Uniacke,MID,23,10,8,10,69.7,18,0,2023,Round 19
1,2,Tom Liberatore,MID,22,14,3,6,61.1,16,3,2023,Round 19
2,3,Caleb Serong,MID,17,15,4,12,53.1,11,0,2023,Round 19
3,3,Jack Steele,MID,17,18,3,4,48.6,11,4,2023,Round 19
4,5,Angus Brayshaw,MID,16,12,2,7,57.1,9,1,2023,Round 19
5,5,Josh Dunkley,MID,16,11,4,5,59.3,10,2,2023,Round 19
6,7,Luke Parker,MID,15,14,4,1,51.7,11,2,2023,Round 19
7,8,Tom De Koning,RUC,14,6,2,4,70,5,1,2023,Round 19
8,8,Dan Houston,DEF,14,9,7,4,60.9,12,0,2023,Round 19
9,8,Josh Kelly,MID,14,14,3,5,50,9,2,2023,Round 19
10,8,Lachie Neale,MID,14,11,4,4,56,8,0,2023,Round 19
11,8,Christian Petracca,MID,14,13,2,4,51.9,11,6,2023,Round 19
12,8,Adam Treloar,MID,14,11,4,4,56,10,0,2023,Round 19
13,14,Charlie Curnow,KEYF,13,5,0,4,72.2,3,2,2023,Round 19
14,14,Josh Daicos,MID,13,10,9,13,56.5,11,1,2023,Round 19
15,14,George Hewett,MID,13,19,2,6,40.6,9,2,2023,Round 19
16,14,James Sicily,KEYD,13,13,15,2,50,6,0,2023,Round 19
17,14,Jack Viney,MID,13,14,3,9,48.1,8,1,2023,Round 19
18,14,James Worpel,MID,13,15,2,6,46.4,7,0,2023,Round 19
19,20,Marcus Bontempelli,MID,12,17,4,4,41.4,7,2,2023,Round 19
20,20,Zak Butters,MID,12,18,5,4,40,10,0,2023,Round 19
21,20,Darcy Cameron,RUC,12,5,4,0,70.6,8,0,2023,Round 19
22,20,Stephen Coniglio,MID,12,16,6,2,42.9,10,1,2023,Round 19
23,20,Sam Docherty,MID,12,18,1,4,40,7,0,2023,Round 19
24,20,Hugh McCluggage,MID,12,17,4,4,41.4,8,1,2023,Round 19
25,26,Taylor Adams,FWD,11,10,1,6,52.4,5,1,2023,Round 19
26,26,Callum Ah Chee,FWD,11,13,3,4,45.8,8,2,2023,Round 19
27,26,Nick Daicos,MID,11,6,4,6,64.7,10,2,2023,Round 19
28,26,Joe Daniher,KEYF,11,10,2,3,52.4,4,3,2023,Round 19
29,26,Paddy Dow,MID,11,9,5,8,55,6,1,2023,Round 19
30,26,Willem Drew,MID,11,5,3,3,68.8,9,1,2023,Round 19
31,26,Jason Horne-Francis,MID,11,8,4,2,57.9,6,0,2023,Round 19
32,26,Zach Merrett,MID,11,14,4,2,44,9,1,2023,Round 19
33,26,Jai Newcombe,MID,11,19,3,5,36.7,7,0,2023,Round 19
34,26,Jaeger O'Meara,MID,11,14,2,3,44,4,0,2023,Round 19
35,26,Darcy Parish,MID,11,14,1,4,44,4,0,2023,Round 19
36,26,Matt Rowell,MID,11,3,2,4,78.6,7,1,2023,Round 19
37,26,Adam Saad,DEF,11,12,8,6,47.8,10,0,2023,Round 19
38,26,Jack Sinclair,DEF,11,16,6,3,40.7,10,1,2023,Round 19
39,26,Bailey Smith,FWD,11,14,3,3,44,5,1,2023,Round 19
