,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Tom Liberatore,MID,20,12,4,3,62.5,12,3,2021,Round 14
1,2,Lachie Neale,MID,19,11,4,2,63.3,15,2,2021,Round 14
2,3,Jake Stringer,FWD,18,13,5,4,58.1,9,6,2021,Round 14
3,4,Marcus Bontempelli,MID,17,17,3,11,50,8,0,2021,Round 14
4,4,Sam Menegola,MID,17,14,6,5,54.8,13,0,2021,Round 14
5,4,Joel Selwood,MID,17,15,2,4,53.1,5,0,2021,Round 14
6,4,Jy Simpkin,MID,17,14,6,5,54.8,10,0,2021,Round 14
7,8,Ben Cunnington,MID,16,9,4,5,64,15,1,2021,Round 14
8,8,Willem Drew,MID,16,13,1,4,55.2,13,4,2021,Round 14
9,8,Jack Macrae,MID,16,18,5,8,47.1,9,1,2021,Round 14
10,8,Ollie Wines,MID,16,26,5,9,38.1,8,1,2021,Round 14
11,12,Mark Blicavs,KEYD,15,6,4,2,71.4,5,0,2021,Round 14
12,12,Touk Miller,MID,15,17,2,6,46.9,10,0,2021,Round 14
13,12,Jaeger O'Meara,MID,15,16,5,9,48.4,9,2,2021,Round 14
14,15,Sam Draper,RUC,14,2,7,2,87.5,4,0,2021,Round 14
15,15,Jarryd Lyons,MID,14,21,7,3,40,12,0,2021,Round 14
16,17,Zac Bailey,FWD,13,15,3,6,46.4,9,1,2021,Round 14
17,17,Trent Dumont,MID,13,8,4,5,61.9,10,0,2021,Round 14
18,17,Dan Houston,DEF,13,16,10,3,44.8,11,1,2021,Round 14
19,17,Scott Lycett,RUC,13,5,1,1,72.2,7,1,2021,Round 14
20,17,Tom Mitchell,MID,13,23,0,5,36.1,9,0,2021,Round 14
21,17,Matt Rowell,MID,13,9,2,3,59.1,11,2,2021,Round 14
22,17,Zac Smith,RUC,13,1,2,3,92.9,8,1,2021,Round 14
23,24,Hugh McCluggage,MID,12,18,4,8,40,11,2,2021,Round 14
24,24,Zach Merrett,MID,12,18,5,6,40,8,0,2021,Round 14
25,26,Patrick Cripps,MID,11,12,2,4,47.8,5,1,2021,Round 14
26,26,Patrick Dangerfield,MID,11,15,2,7,42.3,8,4,2021,Round 14
27,26,Toby Greene,FWD,11,9,0,5,55,6,4,2021,Round 14
28,26,Jacob Hopper,MID,11,15,1,3,42.3,6,0,2021,Round 14
