,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Joel Selwood,MID,21,15,5,0,58.3,11,3,2017,Round 11
1,2,Patrick Dangerfield,MID,18,14,1,4,56.3,10,0,2017,Round 11
2,3,Gary Ablett,MID,16,19,4,4,45.7,12,0,2017,Round 11
3,4,Charlie Dixon,KEYF,15,6,2,2,71.4,7,6,2017,Round 11
4,4,Dustin Martin,MID,15,23,1,9,39.5,4,0,2017,Round 11
5,4,Sam Menegola,FWD,15,9,3,3,62.5,12,2,2017,Round 11
6,7,Ben Cunnington,MID,14,7,2,4,66.7,6,1,2017,Round 11
7,7,Nat Fyfe,MID,14,9,7,3,60.9,12,1,2017,Round 11
8,7,Josh Kelly,MID,14,23,5,5,37.8,10,4,2017,Round 11
9,7,Jarryd Lyons,MID,14,15,3,5,48.3,7,0,2017,Round 11
10,7,Ollie Wines,MID,14,13,0,6,51.9,7,1,2017,Round 11
11,12,Taylor Adams,MID,13,16,2,6,44.8,8,0,2017,Round 11
12,12,Connor Blakely,MID,13,16,3,6,44.8,7,1,2017,Round 11
13,12,Matt Crouch,MID,13,14,2,8,48.1,9,0,2017,Round 11
14,12,Brad Ebert,MID,13,20,1,6,39.4,9,2,2017,Round 11
15,12,Brodie Grundy,RUC,13,9,4,2,59.1,9,2,2017,Round 11
16,12,Sam Mitchell,MID,13,20,4,6,39.4,8,0,2017,Round 11
17,12,Scott Pendlebury,MID,13,20,4,1,39.4,7,1,2017,Round 11
18,12,Dom Sheed,MID,13,16,3,5,44.8,7,1,2017,Round 11
19,20,Travis Boak,FWD,12,11,4,4,52.2,10,6,2017,Round 11
20,20,Trent Cotchin,MID,12,19,2,3,38.7,8,1,2017,Round 11
21,20,Sam Powell-Pepper,MID,12,7,5,2,63.2,10,2,2017,Round 11
22,20,Dylan Shiel,MID,12,18,3,5,40,7,1,2017,Round 11
23,20,Adam Treloar,MID,12,20,3,2,37.5,8,2,2017,Round 11
24,20,Zac Williams,DEF,12,13,6,4,48,10,2,2017,Round 11
25,26,Toby Greene,FWD,11,10,0,6,52.4,6,5,2017,Round 11
26,26,Hugh Greenwood,MID,11,5,1,5,68.8,4,1,2017,Round 11
27,26,Lachie Neale,MID,11,10,5,1,52.4,6,0,2017,Round 11
28,26,Rory Sloane,MID,11,12,3,5,47.8,7,0,2017,Round 11
29,26,Michael Walters,FWD,11,12,3,4,47.8,9,1,2017,Round 11
30,26,Jack Ziebell,MID,11,14,5,7,44,9,1,2017,Round 11
31,32,Brendon Ah Chee,FWD,10,14,1,2,41.7,6,3,2017,Round 11
32,32,Brad Crouch,MID,10,16,1,7,38.5,7,2,2017,Round 11
33,32,Sam Gibson,MID,10,15,3,3,40,8,3,2017,Round 11
34,32,Lachie Henderson,KEYD,10,8,10,0,55.6,4,0,2017,Round 11
35,32,Dyson Heppell,MID,10,14,2,2,41.7,3,1,2017,Round 11
36,32,Jake Kolodjashnij,DEF,10,4,7,0,71.4,9,0,2017,Round 11
37,32,Touk Miller,MID,10,10,1,1,50,5,0,2017,Round 11
38,32,Tom Mitchell,MID,10,21,2,7,32.3,5,0,2017,Round 11
39,32,Dion Prestia,MID,10,26,5,6,27.8,8,1,2017,Round 11
40,32,Matthew Priddis,MID,10,12,2,2,45.5,8,0,2017,Round 11
41,32,Jarryd Roughead,KEYF,10,10,3,2,50,6,2,2017,Round 11
42,32,Callan Ward,MID,10,12,3,2,45.5,6,0,2017,Round 11
43,44,David Astbury,KEYD,9,11,8,0,45,7,0,2017,Round 11
44,44,Ryan Clarke,DEF,9,11,3,2,45,9,2,2017,Round 11
45,44,Jack Crisp,DEF,9,16,7,2,36,8,0,2017,Round 11
46,44,Shaun Grigg,MID,9,12,2,5,42.9,6,1,2017,Round 11
47,44,Bachar Houli,DEF,9,23,8,5,28.1,6,1,2017,Round 11
48,44,Nathan Hrovat,FWD,9,8,3,0,52.9,8,1,2017,Round 11
