,Rank,Player,Position,CP    ,UP,IP,T,CPR,GBG,F50GBG,Season,Round
0,1,Clayton Oliver,MID,21,10,6,4,67.7,11,1,2021,Round 17
1,2,Taylor Adams,MID,18,14,2,11,56.3,9,0,2021,Round 17
2,3,Brandon Ellis,MID,17,27,5,10,38.6,15,0,2021,Round 17
3,3,Jacob Hopper,MID,17,23,4,10,42.5,12,1,2021,Round 17
4,3,Nic Naitanui,RUC,17,5,1,8,77.3,6,2,2021,Round 17
5,3,Caleb Serong,MID,17,14,5,4,54.8,11,0,2021,Round 17
6,7,Sean Darcy,RUC,16,10,9,5,61.5,4,0,2021,Round 17
7,7,Touk Miller,MID,16,19,3,6,45.7,10,0,2021,Round 17
8,7,Ollie Wines,MID,16,17,4,7,48.5,11,2,2021,Round 17
9,10,Josh Kelly,MID,15,14,4,3,51.7,9,1,2021,Round 17
10,10,Jack Macrae,MID,15,12,2,5,55.6,8,1,2021,Round 17
11,12,Travis Boak,MID,14,14,1,7,50,7,1,2021,Round 17
12,12,Caleb Daniel,DEF,14,13,2,10,51.9,11,3,2021,Round 17
13,12,Tom Green,MID,14,12,0,4,53.8,11,2,2021,Round 17
14,12,Rory Laird,MID,14,19,0,3,42.4,7,0,2021,Round 17
15,12,Luke Parker,MID,14,11,2,3,56,8,3,2021,Round 17
16,17,Marcus Bontempelli,MID,13,14,5,7,48.1,9,0,2021,Round 17
17,17,Patrick Cripps,MID,13,7,1,3,65,7,2,2021,Round 17
18,17,Ben Cunnington,MID,13,12,4,4,52,8,3,2021,Round 17
19,17,Cameron Guthrie,MID,13,16,2,3,44.8,10,2,2021,Round 17
20,17,Zak Jones,MID,13,14,1,4,48.1,5,0,2021,Round 17
21,17,Lachie Neale,MID,13,16,5,6,44.8,11,1,2021,Round 17
22,17,Christian Petracca,MID,13,20,2,11,39.4,10,4,2021,Round 17
23,17,Jake Stringer,FWD,13,9,3,5,59.1,9,2,2021,Round 17
24,17,Callan Ward,MID,13,9,1,7,59.1,7,1,2021,Round 17
25,26,Chris Burgess,RUC,12,5,4,5,70.6,7,1,2021,Round 17
26,26,Patrick Dangerfield,MID,12,6,0,7,66.7,8,0,2021,Round 17
27,26,Jordan De Goey,FWD,12,18,3,5,40,9,4,2021,Round 17
28,26,Willem Drew,MID,12,10,3,8,54.5,9,0,2021,Round 17
29,26,Jack Steele,MID,12,20,5,1,37.5,7,2,2021,Round 17
30,26,Jaidyn Stephenson,FWD,12,24,5,9,33.3,8,2,2021,Round 17
31,32,Jack Crisp,DEF,11,21,10,6,34.4,9,0,2021,Round 17
32,32,Brent Daniels,FWD,11,7,3,6,61.1,9,5,2021,Round 17
33,32,Luke Davies-Uniacke,MID,11,13,1,5,45.8,9,1,2021,Round 17
34,32,Jordan Dawson,DEF,11,16,7,4,40.7,8,0,2021,Round 17
35,32,Charlie Dixon,KEYF,11,3,0,4,78.6,6,5,2021,Round 17
36,32,Jesse Hogan,KEYF,11,6,2,8,64.7,6,2,2021,Round 17
37,32,Brayden Maynard,DEF,11,12,11,4,47.8,4,0,2021,Round 17
38,32,Kamdyn McIntosh,MID,11,13,7,8,45.8,9,0,2021,Round 17
39,32,Darcy Parish,MID,11,9,0,1,55,5,4,2021,Round 17
40,32,Sam Powell-Pepper,FWD,11,9,0,5,55,5,1,2021,Round 17
41,32,David Swallow,MID,11,16,5,6,40.7,9,1,2021,Round 17
